Key,English,Simplified_Chinese
CHARACTER_INC_000708,[Arena Store] Deek,[竞技场商人] 迪克
CHARACTER_INC_000712,[Arena Manager] Lay,[竞技场管理员] 雷
CHARACTER_INC_000736,Lord Manager,Lord Manager
CHARACTER_INC_000738,Card Master,卡片大师
CHARACTER_INC_000742,[Jewel Manager] Peach,[珠宝大师]皮奇
CHARACTER_INC_000951,[Rock Scissor Paper NPC] Demian,[石头剪刀布活动NPC]迪米
CHARACTER_INC_000847,[Mentor] Inisis,[导师] 伊内瑟丝
CHARACTER_INC_001067,Reonan,瑞尔南
CHARACTER_INC_001069,Nerco,尼尔科
CHARACTER_INC_001071,Hael,海尔
CHARACTER_INC_001073,Handel,汉德尔
CHARACTER_INC_001075,Zoro,佐罗
CHARACTER_INC_001077,Elaine,伊莲
CHARACTER_INC_001079,Ainher,音赫
CHARACTER_INC_001081,Reodos,里奥多斯
CHARACTER_INC_001083,Sury,叙里
CHARACTER_INC_001115,Luzina,卢西娜
CHARACTER_INC_001117,Nersha,尼尔莎
CHARACTER_INC_001123,Drico,德里科
CHARACTER_INC_100001,Locku,洛克
CHARACTER_INC_100002,Letana,莱塔娜
CHARACTER_INC_100003,Nemra,内姆拉
CHARACTER_INC_100004,YaoRin,姚琳
CHARACTER_INC_100005,Zaoma,扎马
CHARACTER_INC_100008,Dekane,达肯
CHARACTER_INC_100009,Launch Buff Pang,开启新手指导员
CHARACTER_INC_100010,Gigaka,季加卡
CHARACTER_INC_100011,Miriun,米林
CHARACTER_INC_100012,Auxilior,奥格吉里
CHARACTER_INC_100013,Mawrang,玫然
CHARACTER_INC_100014,Buur,布尔
CHARACTER_INC_100015,Gloves,手套
CHARACTER_INC_100016,Kumah,库马
CHARACTER_INC_100017,Obnis,欧比涅斯
CHARACTER_INC_100018,Airon,艾隆
CHARACTER_INC_100019,Haom,浩穆
CHARACTER_INC_100020,Mysterious Robed Girl,神秘长袍少女
CHARACTER_INC_000697,[Chip Merchant] Waforu,[战斗商人] 华弗
CHARACTER_INC_100021,Azria Pang,雪地胖胖
CHARACTER_INC_001260,Lifeguard Jennifer,救生员詹妮弗
CHARACTER_INC_100022,[Lv80 Guild Siege Manager] Atlas,[Lv80公会战管理员] 阿特拉斯
CHARACTER_INC_100023,[Lv60 Guild Siege Manager] Olivia,[Lv60公会战管理员] 奥利维娅
CHARACTER_INC_100024,Polar Bear,北极熊
CHARACTER_INC_100025,Fu Lion King,狮王
CHARACTER_INC_100026,Cupid,丘比特
CHARACTER_INC_100027,[Master Quests] Leila,[大师进阶] 蕾拉
CHARACTER_INC_000722,Secret Room Manager,深渊之塔管理员
CHARACTER_INC_000723,Leren Chasm Guard,乐雅裂痕守卫
CHARACTER_INC_000724,Rhisis Catacombs Guard,莱斯神之墓守卫
CHARACTER_INC_000725,Envy Depths Guard,渴望深渊守卫
CHARACTER_INC_000726,Guardiane Sanctuary Guard,堕落圣域守卫
CHARACTER_INC_000727,Storm Peak Guard,风暴之巅守卫
CHARACTER_INC_000728,Rankashin,小小草儿
CHARACTER_INC_100028,Kebaras Pang,卡巴拉斯胖胖
CHARACTER_INC_100029,Pink Easter Bunny,粉色复活节兔子
CHARACTER_INC_100030,Galaxy Scout,Galaxy Scout
CHARACTER_INC_100031,Birthday Baker,Birthday Baker
CHARACTER_INC_100032,[FWC Manager] Ava,[FWC管理员] 艾娃
CHARACTER_INC_100033,Gacha Machine,扭蛋机
CHARACTER_INC_100034,Bach,巴赫
CHARACTER_INC_100035,Private Leo,列兵 里奥
CHARACTER_INC_100036,Noah,诺亚
CHARACTER_INC_100037,Conch,海螺
CHARACTER_INC_100038,Traveling Merchant,流浪商人
CHARACTER_INC_400000,[Token Merchant] Andrew,[代币商人] 安德鲁
CHARACTER_INC_100039,Molu,莫鲁
CHARACTER_INC_100040,Costume Box,外观箱子
CHARACTER_INC_100041,Pragas,普拉加斯
CHARACTER_INC_100042,Beltung,贝尔通
CHARACTER_INC_100043,Gujane,古贾内
CHARACTER_INC_000729,The Wilds Guard,荒野守卫
CHARACTER_INC_000730,Rainbow Race Officer,彩虹竞赛事务官
CHARACTER_INC_002000,Mysterious Islander,神秘岛民
CHARACTER_INC_002001,Pau Pau,泡泡
CHARACTER_INC_002002,Kammie,卡米
CHARACTER_INC_002003,BoBu,波布
CHARACTER_INC_002004,Talus,塔卢斯
CHARACTER_INC_002005,Inventor Remi,发明家蕾米
CHARACTER_INC_002006,Sunny Pang,阳光胖胖
CHARACTER_INC_000771,Charlie,查理
CHARACTER_INC_000772,[Guild Ship Manager] Lousiana,[公会房屋管理员] 路易斯安娜
CHARACTER_INC_000773,Santa,圣诞老人
CHARACTER_INC_100044,Diosa,迪奥莎
CHARACTER_INC_100200,Kalgas Assault Manager,卡尔加斯突袭管理员
CHARACTER_INC_003200,[Personal House NPC] Casanova,[个人小屋 NPC] Casanova
CHARACTER_INC_003201,[Personal House NPC] Misun,[个人小屋 NPC] Misun
CHARACTER_INC_003202,[Personal House NPC] Punk,[个人小屋 NPC] Punk
CHARACTER_INC_003203,[Personal House NPC] Temas,[个人小屋 NPC] Temas
CHARACTER_INC_003204,[Personal House NPC] BB Wolf,[个人小屋 NPC] BB Wolf
CHARACTER_INC_003205,[Personal House NPC] Chacha,[个人小屋 NPC] Chacha
CHARACTER_INC_003206,[Personal House NPC] Hatter,[个人小屋 NPC] Hatter
CHARACTER_INC_003207,[Personal House NPC] Alice,[个人小屋 NPC] Alice
CHARACTER_INC_003208,[Personal House NPC] Rulu,[个人小屋 NPC] Rulu
CHARACTER_INC_003209,[Personal House NPC] Demon,[个人小屋 NPC] Demon
CHARACTER_INC_003210,[Personal House NPC] Gevil,[个人小屋 NPC] Gevil
CHARACTER_INC_003211,[Personal House NPC] Sevil,[个人小屋 NPC] Sevil
CHARACTER_INC_003212,[Personal House NPC] Lala,[个人小屋 NPC] Lala
CHARACTER_INC_003213,[Personal House NPC] Tino,[个人小屋 NPC] Tino
CHARACTER_INC_003214,[Personal House NPC] Cachu,[个人小屋 NPC] Cachu
CHARACTER_INC_003215,[Personal House NPC] Pang,[个人小屋 NPC] Pang
CHARACTER_INC_003216,[Guild Ship NPC] Gira,[Guild Ship NPC] Gira
CHARACTER_INC_003217,[Guild Ship NPC] Affe,[Guild Ship NPC] Affe
CHARACTER_INC_003218,[Guild Ship NPC] Sham,[Guild Ship NPC] Sham
CHARACTER_INC_003219,[Guild Ship NPC] Lamew,[Guild Ship NPC] Lamew
CHARACTER_INC_003220,[Guild Ship NPC] Quarter,[Guild Ship NPC] Quarter
CHARACTER_INC_003221,[Guild Ship NPC] Duron,[Guild Ship NPC] Duron
CHARACTER_INC_003222,[Guild Ship NPC] Dolphie,[Guild Ship NPC] Dolphie
CHARACTER_INC_003223,[Guild Ship NPC] Fuba,[Guild Ship NPC] Fuba
CHARACTER_INC_003224,[Guild Ship NPC] Bako,[Guild Ship NPC] Bako
CHARACTER_INC_003225,[Guild Ship NPC] Wick,[Guild Ship NPC] Wick
CHARACTER_INC_003226,[Guild Ship NPC] Wina,[Guild Ship NPC] Wina
CHARACTER_INC_003227,[Guild Ship NPC] Pitch,[Guild Ship NPC] Pitch
CHARACTER_INC_003228,[Guild Ship NPC] Catch,[Guild Ship NPC] Catch
CHARACTER_INC_003229,[Guild Ship NPC] Met,[Guild Ship NPC] Met
CHARACTER_INC_003230,[Guild Ship NPC] Ego,[Guild Ship NPC] Ego
CHARACTER_INC_003231,[Guild Ship NPC] Wifielder,[Guild Ship NPC] Wifielder
CHARACTER_INC_003232,[Guild Ship NPC] Simid,[Guild Ship NPC] Simid
CHARACTER_INC_003233,[Guild Ship NPC] Chord,[Guild Ship NPC] Chord
CHARACTER_INC_003234,[Guild Ship NPC] Anura,[Guild Ship NPC] Anura
CHARACTER_INC_003235,[Guild Ship NPC] Vikel,[Guild Ship NPC] Vikel
CHARACTER_INC_003236,[Guild Ship NPC] Soz,[Guild Ship NPC] Soz
CHARACTER_INC_003237,[Guild Ship NPC] Naso,[Guild Ship NPC] Naso
CHARACTER_INC_003238,[Guild Ship NPC] Nuso,[Guild Ship NPC] Nuso
CHARACTER_INC_003239,[Guild Ship NPC] Cobao,[Guild Ship NPC] Cobao
CHARACTER_INC_003240,[Guild Ship NPC] Aibao,[Guild Ship NPC] Aibao
CHARACTER_INC_003241,[Guild Ship NPC] Nanco,[Guild Ship NPC] Nanco
CHARACTER_INC_003242,[Guild Ship NPC] Asa,[Guild Ship NPC] Asa
CHARACTER_INC_003243,[Guild Ship NPC] Alyn,[Guild Ship NPC] Alyn
CHARACTER_INC_003244,[Guild Ship NPC] Lane,[Guild Ship NPC] Lane
CHARACTER_INC_003245,[Guild Ship NPC] Runni,[Guild Ship NPC] Runni
CHARACTER_INC_003246,[Guild Ship NPC] Pang,[Guild Ship NPC] Pang
CHARACTER_INC_000774,Orphanage Keeper,孤儿院看守人
CHARACTER_INC_003247,Guest Book,访客留言簿
CHARACTER_INC_003248,Bomida,波米达
CHARACTER_INC_003249,Negie,内吉
CHARACTER_INC_100100,Templates,模板
CHARACTER_INC_100101,Props,道具
CHARACTER_INC_100102,NPCs,NPCs
CHARACTER_INC_000775,Chonjang,钟江
CHARACTER_INC_000776,[Event] Chonjang,[活动] 钟江
CHARACTER_INC_000777,Defconn,Defconn
CHARACTER_INC_000778,Anna,安娜
CHARACTER_INC_000779,Sea Shell,Sea Shell
CHARACTER_INC_000780,Mr. Flyff,Mr. Flyff
CHARACTER_INC_000781,[Event] Roger,[活动] 罗杰
CHARACTER_INC_003250,[Personal House NPC] Klock,[个人小屋 NPC] 克洛可
CHARACTER_INC_100103,[Messenger of Love] Cupid,[爱的使者] 丘比特
CHARACTER_INC_003251,[Personal House NPC] Mac (F Grade),[个人小屋 NPC] Mac (F 级)
CHARACTER_INC_003252,[Personal House NPC] Mac (E Grade),[个人小屋 NPC] Mac (E 级)
CHARACTER_INC_003253,[Personal House NPC] Mac (D Grade),[个人小屋 NPC] Mac (D 级)
CHARACTER_INC_003254,[Personal House NPC] Mac (C Grade),[个人小屋 NPC] Mac (C 级)
CHARACTER_INC_003255,[Personal House NPC] Mac (B Grade),[个人小屋 NPC] Mac (B 级)
CHARACTER_INC_003256,[Personal House NPC] Mac (A Grade),[个人小屋 NPC] Mac (A 级)
CHARACTER_INC_140000,Couple Rings,情侣对戒
CHARACTER_INC_100104,[Life Master] Livi,[生活大师] 莉薇
CHARACTER_INC_100105,Gathering Tool,采集工具
CHARACTER_INC_100106,Sovann,索万
CHARACTER_INC_100107,[Event] Mr.Kang,[活动] 康先生
CHARACTER_INC_100108,Hyuna,泫雅
CHARACTER_INC_100109,[Event] Boss Pang,[Event] Boss Pang
CHARACTER_INC_100110,Wounded Revolutionary,Wounded Revolutionary
CHARACTER_INC_100111,[Event] Mr.Pumpkin,[活动] 南瓜先生
CHARACTER_INC_150001,[Airport Guard] Doran,[机场守卫] 多兰
CHARACTER_INC_150002,[Airport Guard] Chiron,[机场守卫] 凯隆
CHARACTER_INC_150003,[Airport Guard] Bran,[机场守卫] 布兰
CHARACTER_INC_150004,[Airport Guard] Karr,[机场守卫] 卡尔
CHARACTER_INC_150005,[Airport Guard] Zerke,[机场守卫] 泽克
CHARACTER_INC_150006,[Airport Guard] Elin,[机场守卫] 艾琳
CHARACTER_INC_150007,[Eillun Guard] Gard,[艾尔伦士兵] 加德
CHARACTER_INC_150008,[Eillun Guard] Liont,[艾尔伦士兵] 莱恩特
CHARACTER_INC_150009,[Eillun Guard] Serkan,[艾尔伦士兵] 塞尔坎
CHARACTER_INC_150010,[Eillun Guard] Kras,[艾尔伦士兵] 克拉斯
CHARACTER_INC_150011,[Eillun Guard] Maeron,[艾尔伦士兵] 梅伦
CHARACTER_INC_150012,[Eillun Guard] Kerion,[艾尔伦士兵] 凯里恩
CHARACTER_INC_150013,[Eillun Guard] Raon,[艾尔伦士兵] 罗恩
CHARACTER_INC_150014,[Eillun Guard] Dreon,[艾尔伦士兵] 德瑞恩
CHARACTER_INC_150015,[Eillun Guard] Merk,[艾尔伦士兵] 默克
CHARACTER_INC_150016,[Captain] Baron,[队长] 巴伦
CHARACTER_INC_150017,Jarl,[族长] 雅尔
CHARACTER_INC_150018,[Elder] Ayr,[长者] 艾尔
CHARACTER_INC_150019,[Elder] Traitus,[长者] 特莱图斯
CHARACTER_INC_150020,[Elder] Melak,[长者] 梅拉克
CHARACTER_INC_150021,[Elder] Silar,[长者] 西拉
CHARACTER_INC_150022,[Elder] Ebron,[长者] 埃布伦
CHARACTER_INC_150023,[Elder] Luteon,[长者] 卢特恩
CHARACTER_INC_150024,Liana,莉安娜
CHARACTER_INC_150025,[Jewel Manager] Teron,[珠宝管理员] 特伦
CHARACTER_INC_150026,Haret,哈雷特
CHARACTER_INC_150027,Domir,多米尔
CHARACTER_INC_150028,Toran,托兰
CHARACTER_INC_150029,Karen,卡伦
CHARACTER_INC_150030,Nebrah,内布拉
CHARACTER_INC_150031,Sena,塞纳
CHARACTER_INC_150032,Rohan,罗翰
CHARACTER_INC_150033,Belia,贝莉娅
CHARACTER_INC_150034,Kerin,凯琳
CHARACTER_INC_150035,Artin,阿尔廷
CHARACTER_INC_150036,Pael,佩尔
CHARACTER_INC_150037,Lumi,露米
CHARACTER_INC_150038,Ivelyn,伊芙琳
CHARACTER_INC_150039,Selin,塞琳
CHARACTER_INC_150040,Kaela,凯拉
CHARACTER_INC_150041,[Pet Tamer] Livia,[宠物驯练师] 丽薇雅
CHARACTER_INC_150042,Taila,泰拉
CHARACTER_INC_150043,Weevs,维夫斯
CHARACTER_INC_150044,[Mysterious] ??? ,[未知] ??? 
CHARACTER_INC_150045,[Expedition] Beck,[远征队] 贝克
CHARACTER_INC_150046,Asylum Guard,庇护所守卫
CHARACTER_INC_150047,Mysterious Adventurer,神秘冒险者
CHARACTER_INC_150048,Jarl (Dying),[族长] 雅尔 (濒死)
CHARACTER_INC_150049,[PTS Manager] Mewdev,[PTS Manager] Mewdev
CHARACTER_INC_150050,Miorang,米奥朗
CHARACTER_INC_150051,Cheirang,[事务所] 琪朗
CHARACTER_INC_150052,[Village Chief] Huntrang,[村长] 亨特朗
CHARACTER_INC_150053,[Arena Manager] Aerin,[竞技场管理员] 艾琳
CHARACTER_INC_150100,[Event] Getcha,[Event] Getcha
CHARACTER_INC_150054,[Lv165 Guild Siege Manager] Prune,[Lv165 Guild Siege Manager] Prune
CHARACTER_INC_155001,[Captain] Baron,[Captain] Baron
CHARACTER_INC_155002,[Eillun Farmer] Sprout,[Eillun Farmer] Sprout
CHARACTER_INC_155003,[Eillun Farmer] Thorn,[Eillun Farmer] Thorn
CHARACTER_INC_155004,[Eillun Farmer] Dr. Root,[Eillun Farmer] Dr. Root
CHARACTER_INC_155005,Musha,Musha
