Key,English,Thai
WDEVENT_WLD_000000,Duel Zone,Duel Zone
WORLD_WDGUILDWAR_WDGUILDWAR_RGN_000000,Prove yourself!\nShow them that you are the best!,พิสูจน์ตัวเอง!\nทำให้พวกเขาเห็นว่าคุณเจ๋งที่สุด!
WDGUILDWARBIG_WLD_000000,Prove yourself!\nShow them that you are the best!,พิสูจน์ตัวเอง!\nทำให้พวกเขาเห็นว่าคุณเจ๋งที่สุด!
WORLD_WDGUILDWAR_CAVERN_RGN_000000,Prove yourself!\nShow them that you are the best!,พิสูจน์ตัวเอง!\nทำให้พวกเขาเห็นว่าคุณเจ๋งที่สุด!
WORLD_WDGUILDWAR_CORAL_RGN_000000,Prove yourself!\nShow them that you are the best!,พิสูจน์ตัวเอง!\nทำให้พวกเขาเห็นว่าคุณเจ๋งที่สุด!
WORLD_WDGUILDWAR_GUARDIANE_RGN_000000,Prove yourself!\nShow them that you are the best!,พิสูจน์ตัวเอง!\nทำให้พวกเขาเห็นว่าคุณเจ๋งที่สุด!
WORLD_WDGUILDWAR_KAILLUN_RGN_000000,Prove yourself!\nShow them that you are the best!,พิสูจน์ตัวเอง!\nทำให้พวกเขาเห็นว่าคุณเจ๋งที่สุด!
WORLD_WDGUILDWAR_SNOW_RGN_000000,Prove yourself!\nShow them that you are the best!,พิสูจน์ตัวเอง!\nทำให้พวกเขาเห็นว่าคุณเจ๋งที่สุด!
WORLD_WDGUILDWAR_UNDERWATER_RGN_000000,Prove yourself!\nShow them that you are the best!,พิสูจน์ตัวเอง!\nทำให้พวกเขาเห็นว่าคุณเจ๋งที่สุด!
WORLD_WDGUILDWAR_VOLCANO_RGN_000000,Prove yourself!\nShow them that you are the best!,พิสูจน์ตัวคุณ!\nแสดงให้พวกนั้นรู้ว่าคุณคือที่สุดแล้ว!
WDKEBARAS_WLD_000000,Lodelight,Lodelight
WDKEBARAS_WLD_000001,This is a safe place.,ที่นี่ปลอดภัย
WORLD_WDKEBARAS_WDKEBARAS_RGN_000000,Kebaras,Kebaras
WORLD_WDKEBARAS_WDKEBARAS_RGN_000001,"Welcome to the town of Kebaras!\nLong ago, this place served as a prison for criminals...",ยินดีต้อนรับสู่เมือง Kebaras!\nเมืองนี้เคยเป็นที่กักขังเหล่าอาชญากรเมื่อนานมาแล้ว...
WDKEBARAS2_WLD_000000,Lodelight,Lodelight
WDKEBARAS2_WLD_000001,This is a safe place.,This is a safe place.
WORLD_WDKEBARAS2_WDKEBARAS_RGN_000000,Kebaras 2,Kebaras 2
WORLD_WDKEBARAS2_WDKEBARAS_RGN_000001,"Welcome to the town of Kebaras 2!\nLong ago, this place served as a prison for criminals...","Welcome to the town of Kebaras 2!\nLong ago, this place served as a prison for criminals..."
WDMADRIGAL_WLD_000000,Mysterious Castle,Mysterious Castle
WDMADRIGAL_WLD_000001,This place is not marked on the map. No one knows how to enter it...,สถานที่แห่งนี้ไม่มีการอ้างอิงบนแผนที่ ไม่มีใครรู้วิธีเข้าไปข้างใน...
WDMADRIGAL_WLD_000002,Refuge of Middle Leren Mountains,ที่ลี้ภัยของ Middle Leren Mountains
WDMADRIGAL_WLD_000003,Line Flarine ↔ Saint City,Line Flarine ↔ Saint City
WDMADRIGAL_WLD_000004,Line Flarine ↔ Darkon 1,Line Flarine ↔ Darkon 1
WDMADRIGAL_WLD_000005,Line Flarine ↔ Mars Mine,Line Flarine ↔ Mars Mine
WDMADRIGAL_WLD_000006,Line Saint City ↔ Garden of Rhisis,Line Saint City ↔ Garden of Rhisis
WDMADRIGAL_WLD_000007,Line Saint City ↔ Fantasy Desert,Line Saint City ↔ Fantasy Desert
WDMADRIGAL_WLD_000008,Line Darkon 1 ↔ Darken,Line Darkon 1 ↔ Darken
WDMADRIGAL_WLD_000009,Line Darken ↔ Arians,Line Darken ↔ Arians
WDMADRIGAL_WLD_000010,Line Arians ↔ Guardiane,Line Arians ↔ Guardiane
WDMADRIGAL_WLD_000011,Line Arians ↔ Deadwallderness,Line Arians ↔ Deadwallderness
WDMADRIGAL_WLD_000012,Azria\nAbandoned Erons Factory,Azria\nAbandoned Erons Factory
WDMADRIGAL_WLD_000013,Azria\nVillage,Azria\nVillage
WDMADRIGAL_WLD_000014,Line Deadwallderness ↔ Azria,เส้นทาง Deadwalderness ↔ Azria
WDMADRIGAL_WLD_000015,Storm Peak Entrance,ทางเข้า Storm Peak
WDMADRIGAL_WLD_000017,Envy Depths Entrance,ทางเข้า Envy Depths
WDMADRIGAL_WLD_000019,Guardiane Sanctuary Entrance,ทางเข้า Guardiane Sanctuary
WDMADRIGAL_WLD_000021,Leren Chasm Entrance,ทางเข้า Leren Chasm
WDMADRIGAL_WLD_000022,Wilds Entrance,ทางเข้า Wilds
WDMADRIGAL_WLD_000023,Rhisis Catacombs,Rhisis Catacombs
WDMADRIGAL_WLD_000024,This is a safe place.,พื้นที่ปลอดภัย
WDMADRIGAL_WLD_000025,The Wilds Entrance,ทางเข้า The Wilds
WDMADRIGAL_WLD_000026,Coral Village,Coral Village
WDMADRIGAL_WLD_000028,Coral Island,Coral Island
WDMADRIGAL_WLD_000029,Welcome to Coral!,ยินดีต้อนรับสู่ Coral!
WDMADRIGAL_WLD_000030,Red Sea,Red Sea
WDMADRIGAL_WLD_000032,Deep Sea,Deep Sea
WDMADRIGAL_WLD_000034,Swamp,Swamp
WDMADRIGAL_WLD_000035,Saint City Arena,Saint City Arena
WDMADRIGAL_WLD_000036,This place was famous long ago...,This place was famous long ago...
WDMADRIGAL_WLD_000037,Kaillun,Kaillun
WDMADRIGAL_WLD_000038,Welcome to Kaillun!,Welcome to Kaillun!
WDMADRIGAL_WLD_000039,Orbalune Port,Orbalune Port
WDMADRIGAL_WLD_000040,This is a safe place.,พื้นที่ปลอดภัย
WDMADRIGAL_WLD_000041,Kaillun Grassland,Kaillun Grassland
WDMADRIGAL_WLD_000042,Dreknir Ridge,Dreknir Ridge
WDMADRIGAL_WLD_000043,Lionrath Falls,Lionrath Falls
WDMADRIGAL_WLD_000044,Velora Cliffs,Velora Cliffs
WDMADRIGAL_WLD_000045,Dreknir Forest,Dreknir Forest
WDMADRIGAL_WLD_000046,Ankou's Asylum Entrance,Ankou's Asylum Entrance
WDMADRIGAL_WLD_000047,This is a safe place.,พื้นที่ปลอดภัย
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000000,Darkon 1\nErons Factory 2,Darkon 1\nErons Factory 2
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000001,Erons Factory 2. Used to produce Erons.,Erons Factory 2. ใช้สำหรับการผลิต Erons
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000002,The Middle of Leren Mountains,The Middle of Leren Mountains
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000003,The middle district of Leren Mountains in Flaris.\nThere is Billeting Place of the High-Dwarpets and the Plain of Bubble.,The middle district of Leren Mountains ใน Flaris.\nมีสถานที่ Billeting Place ของ High-Dwarpets และ the Plain of Bubble
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000004,Flarine\nCentral Flarine,Flarine\nCentral Flarine
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000005,The main hub of activity for Flaris is in the middle of Flarine.\nThere is a station and a public office.\nThere are stores for armor and weapons.,ศูนย์กลางกิจกรรมหลักของ Flaris อยู่ที่ middle of Flarine\nมีstationและpublic office\nมีร้านค้าสำหรับ armor และ weapons
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000006,Flarine\nEastern Flarine,Flarine\nEastern Flarine
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000007,"The eastern part of Flarine.\nHere you can get food, magic materials, and job training.",The eastern part ของ Flarine.\nที่นี่คุณจะได้รับอาหาร วัสดุเวทมนต์ และ job training
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000008,Flarine\nNorthern Flarine,Flarine\nNorthern Flarine
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000009,The northern part of Flarine.\nThe Job Masters and Lodestar are here.,The northern part ของ Flarine.\nJob Masters และ Lodestar อยู่ที่นี่
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000010,Someone is watching you.,บางคนจับตาดูคุณอยู่
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000011,Plain of Bubble,Plain of Bubble
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000012,This area was created by the Clown God Bubble.,ที่นี่ถูกสร้างขึ้นโดย the Clown God Bubble
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000013,The South of Leren Mountains,The South of Leren Mountains
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000014,The southern district of the Leren Mountains.,The southern district of the Leren Mountains.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000015,The Center for Guild Combat,The Center for Guild Combat
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000016,Guild combat is managed here.,มีการจัดการการต่อสู้Guildที่นี่
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000017,The South of Leren Mountains\nAltar of Dreadpet,The South of Leren Mountains\nAltar of Dreadpet
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000018,Dreadpet is kept here.\nHis keepers control great magic.,Dreadpet ถูกเก็บไว้ที่นี่ \nผู้ดูแลของเขาควบคุมเวทมนตร์อันยิ่งใหญ่
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000019,Darkon 1\nErons Factory 1,Darkon 1\nErons Factory 1
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000020,The First Erons Factory.\nThis factory produces 80% of all Erons.,The 1st Erons Factory.\nโรงงานที่นี่สร้าง 80% ของ Erons ทั้งหมด
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000021,Darkon\nAltar of Violet,Darkon\nAltar of Violet
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000022,There is evidence here of a major event.,มีหลักฐานของเหตุการณ์สำคัญอยู่ที่นี่
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000023,The Middle of Leren Mountains,The Middle of Leren Mountains
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000024,The middle of the Leren Mountains.\nThere is Billeting Place of the High-Dwarpets and the Plain of Bubble.,The middle of the Leren Mountains.\nมีสถานที่ Billeting Place ของ High-Dwarpets และ the Plain of Bubble.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000025,Billeting Place of High-Dwarpets,Billeting Place ของ High-Dwarpets
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000026,The High-Dwarpets have created Billeting place.\n A certain High-Dwarpet once stored the Book of Technique here.,The High-Dwarpets ได้สร้างสถานที่ Billeting ขึ้น\n แน่นอนว่าครั้งนึง High-Dwapet เคยเก็บ Book of Technique ไว้ที่นี่.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000027,Northern River of Weeping,Northern River of Weeping
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000028,Haunt of Nyangnyang,Haunt of Nyangnyang
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000029,Haunt of Nyangnyang.,Haunt of Nyangnyang
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000030,The bridge was repaired!\n You used to have to jump across a gap.,สะพานได้รับการซ่อมแซมแล้ว!\n คุณเคยต้องกระโดข้ามช่องว่างนั่น.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000031,Lodelight,Lodelight
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000032,This is a safe place.,ที่นี่ปลอดภัย
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000033,Madren Town,Madren Town
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000034,This is a small town for Demian.\nCast-off Demian live here.,This is a small town for Demian.\nขับไล่ Demian ที่อาศัยอยู่ในเมืองนี้
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000035,Middle of River of Weeping,Middle of River of Weeping
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000036,This river overflows when it rains every once in a while.\nHigh-Dwarpet can sometimes be seen bathing here.,แม่น้ำสายนี้ไหลล้นเมื่อฝนตกเป็นระยะๆ\nบางครั้งสามารถเห็น High-Dwarpet อาบน้ำที่นี่
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000037,Madren Town\nAltar of Dreadpet,Madren Town\nAltar of Dreadpet
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000038,Another place for controlling the Dreadpet.\nThere are supervisors here that use strong magic.,อีกสถานที่สำหรับควบคุม Dreadpet.\nที่นี่มีผู้บังคับบัญชาที่ใช้เวทมนตร์ที่แข็งแกร่ง
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000039,Fountain of Dead Person,Fountain of Dead Person
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000040,"It is known that souls gather together in this place.\nAccording to tradition, the water in this place gives perennial youth and long life.",เป็นที่ทราบกันดีว่าดวงวิญญาณมารวมกันอยู่ในที่แห่งนี้\nตามประเพณี น้ำในที่แห่งนี้ทำให้สุขภาพที่ดีและอายุยืนยาว
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000041,Northern Leren Mountains,Northern Leren Mountains
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000042,The northern district of the Leren Mountains.\nThe Mars Mine and the Fountain of Dead Person are here.,The northern district of the Leren Mountains.\nThe Mars Mine และ Fountain of Dead Person อยู่ที่นี่.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000043,Mars Mine,Mars Mine
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000044,"This Mine was found and developed by mining merchants long ago.\n However, the place is overrun with Masquerpets now.",เหมืองนี้ถูกค้นพบและพัฒนาโดยพ่อค้าเหมืองแร่เมื่อนานมาแล้ว\n อย่างไรก็ตาม ตอนนี้สถานที่นั้นเต็มไปด้วย Masquerpets
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000045,The residence of Ludviehill,The residence of Ludviehill
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000046,The rich of Flaris live in Ludviehill.,คนรวยของ Flaris อาศัยอยู่ใน Ludviehill.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000049,Saint Tree,Saint Tree
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000050,Saint Tree is really old\n This tree is one of the symbols of Saint Morning.,Saint Tree เก่าแก่ยิ่งนัก\n ต้นไม้ต้นนี้เป็นสัญลักษณ์ของSaint Morning
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000051,Saint Morning\nAltar of Violet,Saint Morning\nAltar of Violet
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000052,"Here, as in other places, there is evidence of a major event.",ที่นี่ก็เหมือนกับที่อื่นๆ มีหลักฐานของเหตุการณ์สำคัญ
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000053,Northern Hillid Mountains,Northern Hillid Mountains
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000054,The Northern district of the Hillid Mountains,The Northern district of the Hillid Mountains
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000055,Eastern River of Weeping,Eastern River of Weeping
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000056,The Eastern part of the River of Weeping\nAltar of Dreadpet,The Eastern part of the River of Weeping\nAltar of Dreadpet
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000057,Another Altar to the Dreadpet.\nThe magic of the Dreadpet tamers electrifies the air.,Altar to the Dreadpet อีกแห่ง \nความมหัศจรรย์ของเหล่า Dreadpet tamers ทำให้เกิดกระแสไฟฟ้าในอากาศ
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000058,Saint Morning\nSaint Hall,Saint Morning\nSaint Hall
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000059,Saint Hall is the oldest building. It has been standing longer than anyone in town has been alive.\nPublic offices and the laboratory are located in this building.,Saint Hall เป็นอาคารที่เก่าแก่ที่สุด มันยืนยาวกว่าใครๆในเมืองที่ยังมีชีวิตอยู่\nPublic officesและthe laboratory ตั้งอยู่ในอาคารนี้
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000060,Saint Morning,Saint Morning
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000061,Saint Morning has gained independence from Flaris.\nThey have made a fortune from commerce.,Saint Morning ได้รับอิสรภาพจาก Flaris\nพวกเขาได้รับโชคลาภจากการค้าขาย
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000062,Saint Morning\nStation,Saint Morning\nStation
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000063,This is the biggest station on Madrigal.\nSaint Morning could become the center of commerce for Madrigal by using this station.,ที่นี่คือ station ที่ใหญ่ที่สุดใน Madrigal\nSaint Morning อาจกลายเป็นศูนย์กลางของการค้าสำหรับ Madrigal โดยการใช้ station นี้
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000064,Saint Morning square,Saint Morning square
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000065,Saint Morning square is a local hang out.\nThere is lots of space to open stores.,Saint Morning squareเป็นสถานที่พบปะสังสรรค์ของท้องถิ่น\nที่นี่มีพื้นที่สำหรับเปิดร้านค้ามากกมาย
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000066,Saint Morning\nThe Madrigal History Society.,Saint Morning\nThe Madrigal History Society.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000067,Research in the History of Madrigal is being made here.,การวิจัยในประวัติศาสตร์ของ Madrigal กำลังดำเนินการอยู่ที่นี่
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000068,Flaris\nAltar of Violet,Flaris\nAltar of Violet
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000069,"There is a certain smell in the air and stones litter the landscape, evidence of a major event.",มีกลิ่นบางอย่างในอากาศและหินเกลื่อนภูมิทัศน์ ซึ่งเป็นหลักฐานของเหตุการณ์สำคัญ
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000070,The Garden of Rhisis,The Garden of Rhisis
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000071,The Garden of Rhisis.\nThis once used to be a beautiful place but was ruined in the war with Clockworks.,The Garden of Rhisis.\nที่แห่งนี้เคยเป็นสถานที่ที่สวยงาม แต่ถูกทำลายในสงครามกับ Clockworks
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000072,Fantasy Desert,Fantasy Desert
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000073,"You can see stone pillars around the desert.\nAccording to rumor, there are temples that lie buried under this desert.",คุณสามารถมองเห็นเสาหินรอบทะเลทราย\nตามข่าวลือมีวัดที่ฝังอยู่ใต้ทะเลทรายแห่งนี้
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000074,You can hear the sound of digging close by.,คุณสามารถได้ยินเสียงการขุดอยู่ใกล้ ๆ
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000075,The Entrance to Fantasy Desert,ทางเข้า Fantasy Desert
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000076,"A desert with a lot of unknown, unexplained, buildings.",ทะเลทรายที่มีอาคารที่ไม่รู้จักและไม่สามารถอธิบายได้มากมาย
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000077,Southern Hillid Mountains,Southern Hillid Mountains
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000078,The southern Hillid Mountains.\nThe Entrance to the Fantasy Desert and Plateau of Silence is here.,The southern Hillid Mountains.\nทางเข้าสูู่ Fantasy Desert และ Plateau of Silence อยู่ที่นี่
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000079,Plateau of Silence\nGravity Disorder Area,Plateau of Silence\nGravity Disorder Area
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000080,"It is impossible to fly in this area of Madrigal. According to a research group, gravity is stronger here than anywhere else in the world.",เป็นไปไม่ได้ที่จะบินในบริเวณนี้ของ Madrigal ตามการวิจัย แรงโน้มถ่วงที่นี่แข็งแกร่งกว่าที่ใดในโลก
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000081,Hill of Shade,Hill of Shade
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000082,"Shade, the Clown Goddess was here.\nShe created this place in the time it takes to blink an eye.",ร่มเงา the Clown Goddess อยู่ที่นี่แล้ว\nเธอสร้างสถานที่นี้ขึ้นในพริบตา
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000083,This is a safe place.,ที่นี่ปลอดภัย คุณจะปลอดภัยจากศัตรูทั้งหมด
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000084,Pumpkin Town\nThe Home of Mr. Pumpkin.,Pumpkin Town\nบ้านของ Mr. Pumpkin
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000085,"This town was made by people who dislike the city life of Saint Morning.\nHowever, this town was ruined because of an invasion of Mr. Pumpkins.",เมืองนี้ถูกสร้างขึ้นโดยคนที่ไม่ชอบชีวิตในเมืองของ Saint Morning\nอย่างไรก็ตาม เมืองนี้ถูกทำลายเนื่องจากการบุกรุกของMr. Pumpkins
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000086,Central Hillid Mountains,Central Hillid Mountains
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000087,The central area of the Hillid Mountains.,The central area of the Hillid Mountains.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000088,Darkon 3\nMagmient,Darkon 3\nMagmient
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000089,The molten terrain of Darkon 3 makes for hard travel.\nOrdinary people do not enter because of the danger.,ภูมิประเทศที่หลอมละลายของ Darkon 3 ทำให้การเดินทางลำบาก\nผู้คนทั่วไปไม่สามารถเข้าไปได้เพราะอันตราย
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000090,Altar of Jester,Altar of Jester
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000091,This altar was made for admiring the glory of Jesters.\nA priest named Homeit is managing this altar.,This altar was สร้างขึ้นเพื่อชื่นชมความสง่างามของ Jesters.\nนักบวชชื่อ Homeit มีหน้าที่ดูแล altar แห่งนี้
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000092,Darkon 3\nBrekin,Darkon 3\nBrekin
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000093,"This was an industrial area for refining Erons.\nHowever, this area was abandoned because of growing danger in the area.",นี่คือเขตอุตสาหกรรมสำหรับการกลั่น Erons \nอย่างไรก็ตามพื้นที่นี้ถูกทิ้งร้างเนื่องจากอันตรายที่เพิ่มขึ้นในพื้นที่
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000094,Darkon 3\nArians,Darkon 3\nArians
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000095,This area consists of giant pools. This blue water dissolved Erons.,บริเวณนี้ประกอบด้วยสระน้ำขนาดยักษ์ น้ำสีฟ้านี้ทำให้Eronsละลาย
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000096,Engisis Length,Engisis Length
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000097,"The largest, most mysterious tree in Madrigal.",ต้นไม้ที่ใหญ่ที่สุดและลึกลับที่สุดใน Madrigal
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000098,Darkon 3\nDeadwallderness,Darkon 3\nDeadwallderness
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000099,The wasteland of Darkon 3. Smoke rises from the ground that smells like dead things.,ดินแดนรกร้างของ Darkon 3 ควันลอยขึ้นมาจากพื้นดินที่มีกลิ่นเหมือนของตาย
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000100,Darkon 3\nAniceknight,Darkon 3\nAniceknight
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000101,The local plants have mutated and grown large.,พืชในท้องถิ่นมีการกลายพันธุ์และเติบโตเป็นจำนวนมาก
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000102,Darkon 3\nHouse of Laola,Darkon 3\nHouse of Laola
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000103,A mysterious aura has wrapped itself around the home of Laola,ออร่าลึกลับปกคลุมไปทั่วthe home of Laola
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000104,Altar of Ranger,Altar of Ranger
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000105,This altar was made for admiring the glory of the Ranger.\nA priest named Rupim is managing this altar.,This altar สร้างเพื่อชื่นชมความยิ่งใหญ่ให้กับ Ranger \nนักบวชชื่อ Rupim ทำหน้าที่ดูแล altar แห่งนี้
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000106,Altar of Psykeeper,Altar of Psykeeper
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000107,Place where the Soulstone of Psykeeper is kept.\nThe admirers of the hero Offerep\nmake a pilgrimage here every year.,สถานที่เก็บ Soulstone of Psykeeper ไว้\nผู้ที่ชื่นชม the hero Offerep\nแสวงบุญที่นี่ทุกปี
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000108,Darkon 3\nWestern Cendil,Darkon 3\nWestern Cendil
