Key,English,Thai
ACHIEVEMENT_KILL_GHOSTKING_NAME,Ghost King,Ghost King
ACHIEVEMENT_KILL_MAMMOTH_NAME,Mammoth,Mammoth
ACHIEVEMENT_KILL_ATROX_NAME,Atrox,Atrox
ACHIEVEMENT_KILL_TIGAR_NAME,Tigar,Tigar
ACHIEVEMENT_KILL_MERAL_NAME,Meral,Meral
ACHIEVEMENT_KILL_KINGSTER_NAME,Kingster,Kingster
ACHIEVEMENT_KILL_CREPER_NAME,Creper,Creper
ACHIEVEMENT_KILL_NAGA_NAME,Naga,Naga
ACHIEVEMENT_KILL_DORIAN_NAME,Dorian,Dorian
ACHIEVEMENT_KILL_OKEAN_NAME,Okean,Okean
ACHIEVEMENT_KILL_KRAKEN_NAME,Kraken,Kraken
ACHIEVEMENT_KILL_DREADFIN_NAME,Dreadfin,Dreadfin
ACHIEVEMENT_KILL_DREADSCALE_NAME,Dreadscale,Dreadscale
ACHIEVEMENT_KILL_LUMINFIN_NAME,Luminfin,Luminfin
ACHIEVEMENT_KILL_REDMETEONYKER_NAME,Red Meteonyker,Red Meteonyker
ACHIEVEMENT_KILL_CAVEMANCHIEF_NAME,Caveman Chief,Caveman Chief
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_NAME,Temple Guardian,Temple Guardian
ACHIEVEMENT_KILL_GREATKRAKEN_NAME,Great Kraken,Great Kraken
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_NAME,Pyramid Guardian,Pyramid Guardian
ACHIEVEMENT_KILL_CRYSTALDEVIL_NAME,Crystal Demon Lord,Crystal Demon Lord
ACHIEVEMENT_KILL_BEASTKINGKHAN_NAME,Beast King Khan,Beast King Khan
ACHIEVEMENT_KILL_SHADEKRITON_NAME,[Shade Lieutenant] Kriton,[Shade Lieutenant] Kriton
ACHIEVEMENT_KILL_PUPPETWOLF_NAME,Hundur Sharpfoot,Hundur Sharpfoot
ACHIEVEMENT_KILL_RYSENTRY_NAME,Samoset,Samoset
ACHIEVEMENT_KILL_RYGUARD_NAME,Kyouchish,Kyouchish
ACHIEVEMENT_KILL_RYARCHER_NAME,Kanonicus,Kanonicus
ACHIEVEMENT_KILL_RYMAGI_NAME,Mage Redcloud,Mage Redcloud
ACHIEVEMENT_KILL_RYWARRIOR_NAME,Taiaha,Taiaha
ACHIEVEMENT_KILL_SKELWOLF_NAME,Hellhound,Hellhound
ACHIEVEMENT_KILL_RYBARGA_NAME,Chief Keokuk,Chief Keokuk
ACHIEVEMENT_KILL_BEHEMOTH03_NAME,[God of Death] Demonic Ankou,[God of Death] Demonic Ankou
ACHIEVEMENT_KILL_AIBATT_LVL1,Aibatt Slayer 1,มือสังหาร Aibatt 1
ACHIEVEMENT_KILL_AIBATT_LVL2,Aibatt Slayer 2,มือสังหาร Aibatt 2
ACHIEVEMENT_KILL_AIBATT_LVL3,Aibatt Slayer 3,มือสังหาร Aibatt 3
ACHIEVEMENT_KILL_AIBATT_LVL4,Aibatt Slayer 4,มือสังหาร Aibatt 4
ACHIEVEMENT_KILL_AIBATT_LVL5,Aibatt Hunter,นักล่า Aibatt
ACHIEVEMENT_KILL_MUSHPANG_LVL1,Mushpang Slayer 1,มือสังหาร Mushpang 1
ACHIEVEMENT_KILL_MUSHPANG_LVL2,Mushpang Slayer 2,มือสังหาร Mushpang 2
ACHIEVEMENT_KILL_MUSHPANG_LVL3,Mushpang Slayer 3,มือสังหาร Mushpang 3
ACHIEVEMENT_KILL_MUSHPANG_LVL4,Mushpang Slayer 4,มือสังหาร Mushpang 4
ACHIEVEMENT_KILL_MUSHPANG_LVL5,Mushpang Hunter,นักล่า Mushpang
ACHIEVEMENT_KILL_BURUDENG_LVL1,Burudeng Slayer 1,มือสังหาร Burudeng 1
ACHIEVEMENT_KILL_BURUDENG_LVL2,Burudeng Slayer 2,มือสังหาร Burudeng 2
ACHIEVEMENT_KILL_BURUDENG_LVL3,Burudeng Slayer 3,มือสังหาร Burudeng 3
ACHIEVEMENT_KILL_BURUDENG_LVL4,Burudeng Slayer 4,มือสังหาร Burudeng 4
ACHIEVEMENT_KILL_BURUDENG_LVL5,Burudeng Hunter,นักล่า Burudeng
ACHIEVEMENT_KILL_PUKEPUKE_LVL1,Pukepuke Slayer 1,มือสังหาร Pukepuke 1
ACHIEVEMENT_KILL_PUKEPUKE_LVL2,Pukepuke Slayer 2,มือสังหาร Pukepuke 2
ACHIEVEMENT_KILL_PUKEPUKE_LVL3,Pukepuke Slayer 3,มือสังหาร Pukepuke 3
ACHIEVEMENT_KILL_PUKEPUKE_LVL4,Pukepuke Slayer 4,มือสังหาร Pukepuke 4
ACHIEVEMENT_KILL_PUKEPUKE_LVL5,Pukepuke Hunter,นักล่า Pukepuke
ACHIEVEMENT_KILL_PEAKYTURTLE_LVL1,Peakyturtle Slayer 1,มือสังหาร Peakyturtle 1
ACHIEVEMENT_KILL_PEAKYTURTLE_LVL2,Peakyturtle Slayer 2,มือสังหาร Peakyturtle 2
ACHIEVEMENT_KILL_PEAKYTURTLE_LVL3,Peakyturtle Slayer 3,มือสังหาร Peakyturtle 3
ACHIEVEMENT_KILL_PEAKYTURTLE_LVL4,Peakyturtle Slayer 4,มือสังหาร Peakyturtle 4
ACHIEVEMENT_KILL_PEAKYTURTLE_LVL5,Peakyturtle Hunter,นักล่า Peakyturtle
ACHIEVEMENT_KILL_DEMIAN_LVL1,Demian Slayer 1,มือสังหาร Demian 1
ACHIEVEMENT_KILL_DEMIAN_LVL2,Demian Slayer 2,มือสังหาร Demian 2
ACHIEVEMENT_KILL_DEMIAN_LVL3,Demian Slayer 3,มือสังหาร Demian 3
ACHIEVEMENT_KILL_DEMIAN_LVL4,Demian Slayer 4,มือสังหาร Demian 4
ACHIEVEMENT_KILL_DEMIAN_LVL5,Demian Hunter,นักล่า Demian
ACHIEVEMENT_KILL_DORIDOMA_LVL1,Doridoma Slayer 1,มือสังหาร Doridoma 1
ACHIEVEMENT_KILL_DORIDOMA_LVL2,Doridoma Slayer 2,มือสังหาร Doridoma 2
ACHIEVEMENT_KILL_DORIDOMA_LVL3,Doridoma Slayer 3,มือสังหาร Doridoma 3
ACHIEVEMENT_KILL_DORIDOMA_LVL4,Doridoma Slayer 4,มือสังหาร Doridoma 4
ACHIEVEMENT_KILL_DORIDOMA_LVL5,Doridoma Hunter,นักล่า Doridoma
ACHIEVEMENT_KILL_LAWOLF_LVL1,Lawolf Slayer 1,มือสังหาร Lawolf 1
ACHIEVEMENT_KILL_LAWOLF_LVL2,Lawolf Slayer 2,มือสังหาร Lawolf 2
ACHIEVEMENT_KILL_LAWOLF_LVL3,Lawolf Slayer 3,มือสังหาร Lawolf 3
ACHIEVEMENT_KILL_LAWOLF_LVL4,Lawolf Slayer 4,มือสังหาร Lawolf 4
ACHIEVEMENT_KILL_LAWOLF_LVL5,Lawolf Hunter,นักล่า Lawolf
ACHIEVEMENT_KILL_FEFERN_LVL1,Fefern Slayer 1,มือสังหาร Fefern 1
ACHIEVEMENT_KILL_FEFERN_LVL2,Fefern Slayer 2,มือสังหาร Fefern 2
ACHIEVEMENT_KILL_FEFERN_LVL3,Fefern Slayer 3,มือสังหาร Fefern 3
ACHIEVEMENT_KILL_FEFERN_LVL4,Fefern Slayer 4,มือสังหาร Fefern 4
ACHIEVEMENT_KILL_FEFERN_LVL5,Fefern Hunter,นักล่า Fefern
ACHIEVEMENT_KILL_NYANGNYANG_LVL1,Nyangnyang Slayer 1,มือสังหาร Nyangnyang 1
ACHIEVEMENT_KILL_NYANGNYANG_LVL2,Nyangnyang Slayer 2,มือสังหาร Nyangnyang 2
ACHIEVEMENT_KILL_NYANGNYANG_LVL3,Nyangnyang Slayer 3,มือสังหาร Nyangnyang 3
ACHIEVEMENT_KILL_NYANGNYANG_LVL4,Nyangnyang Slayer 4,มือสังหาร Nyangnyang 4
ACHIEVEMENT_KILL_NYANGNYANG_LVL5,Nyangnyang Hunter,นักล่า Nyangnyang
ACHIEVEMENT_KILL_BANG_LVL1,Bang Slayer 1,มือสังหาร Bang 1
ACHIEVEMENT_KILL_BANG_LVL2,Bang Slayer 2,มือสังหาร Bang 2
ACHIEVEMENT_KILL_BANG_LVL3,Bang Slayer 3,มือสังหาร Bang 3
ACHIEVEMENT_KILL_BANG_LVL4,Bang Slayer 4,มือสังหาร Bang 4
ACHIEVEMENT_KILL_BANG_LVL5,Bang Hunter,นักล่า Bang
ACHIEVEMENT_KILL_MOTHBEE_LVL1,Mothbee Slayer 1,มือสังหาร Mothbee 1
ACHIEVEMENT_KILL_MOTHBEE_LVL2,Mothbee Slayer 2,มือสังหาร Mothbee 2
ACHIEVEMENT_KILL_MOTHBEE_LVL3,Mothbee Slayer 3,มือสังหาร Mothbee 3
ACHIEVEMENT_KILL_MOTHBEE_LVL4,Mothbee Slayer 4,มือสังหาร Mothbee 4
ACHIEVEMENT_KILL_MOTHBEE_LVL5,Mothbee Hunter,นักล่า Mothbee
ACHIEVEMENT_KILL_WAGSAAC_LVL1,Wagsaac Slayer 1,มือสังหาร Wagsaac 1
ACHIEVEMENT_KILL_WAGSAAC_LVL2,Wagsaac Slayer 2,มือสังหาร Wagsaac 2
ACHIEVEMENT_KILL_WAGSAAC_LVL3,Wagsaac Slayer 3,มือสังหาร Wagsaac 3
ACHIEVEMENT_KILL_WAGSAAC_LVL4,Wagsaac Slayer 4,มือสังหาร Wagsaac 4
ACHIEVEMENT_KILL_WAGSAAC_LVL5,Wagsaac Hunter,นักล่า Wagsaac
ACHIEVEMENT_KILL_FLYBAT_LVL1,Flybat Slayer 1,มือสังหาร Flybat 1
ACHIEVEMENT_KILL_FLYBAT_LVL2,Flybat Slayer 2,มือสังหาร Flybat 2
ACHIEVEMENT_KILL_FLYBAT_LVL3,Flybat Slayer 3,มือสังหาร Flybat 3
ACHIEVEMENT_KILL_FLYBAT_LVL4,Flybat Slayer 4,มือสังหาร Flybat 4
ACHIEVEMENT_KILL_FLYBAT_LVL5,Flybat Hunter,นักล่า Flybat
ACHIEVEMENT_KILL_MIA_LVL1,Mia Slayer 1,มือสังหาร Mia 1
ACHIEVEMENT_KILL_MIA_LVL2,Mia Slayer 2,มือสังหาร Mia 2
ACHIEVEMENT_KILL_MIA_LVL3,Mia Slayer 3,มือสังหาร Mia 3
ACHIEVEMENT_KILL_MIA_LVL4,Mia Slayer 4,มือสังหาร Mia 4
ACHIEVEMENT_KILL_MIA_LVL5,Mia Hunter,นักล่า Mia
ACHIEVEMENT_KILL_MRPUMPKIN_LVL1,Mr. Pumpkin Slayer 1,มือสังหาร Mr. Pumpkin 1
ACHIEVEMENT_KILL_MRPUMPKIN_LVL2,Mr. Pumpkin Slayer 2,มือสังหาร Mr. Pumpkin 2
ACHIEVEMENT_KILL_MRPUMPKIN_LVL3,Mr. Pumpkin Slayer 3,มือสังหาร Mr. Pumpkin 3
ACHIEVEMENT_KILL_MRPUMPKIN_LVL4,Mr. Pumpkin Slayer 4,มือสังหาร Mr. Pumpkin 4
ACHIEVEMENT_KILL_MRPUMPKIN_LVL5,Mr. Pumpkin Hunter,นักล่า Mr. Pumpkin
ACHIEVEMENT_KILL_REDMANTIS_LVL1,Redmantis Slayer 1,มือสังหาร Redmantis 1
ACHIEVEMENT_KILL_REDMANTIS_LVL2,Redmantis Slayer 2,มือสังหาร Redmantis 2
ACHIEVEMENT_KILL_REDMANTIS_LVL3,Redmantis Slayer 3,มือสังหาร Redmantis 3
ACHIEVEMENT_KILL_REDMANTIS_LVL4,Redmantis Slayer 4,มือสังหาร Redmantis 4
ACHIEVEMENT_KILL_REDMANTIS_LVL5,Redmantis Hunter,นักล่า Redmantis
ACHIEVEMENT_KILL_ZENDROS_LVL1,Zendros Slayer 1,มือสังหาร Zendros 1
ACHIEVEMENT_KILL_ZENDROS_LVL2,Zendros Slayer 2,มือสังหาร Zendros 2
ACHIEVEMENT_KILL_ZENDROS_LVL3,Zendros Slayer 3,มือสังหาร Zendros 3
ACHIEVEMENT_KILL_ZENDROS_LVL4,Zendros Slayer 4,มือสังหาร Zendros 4
ACHIEVEMENT_KILL_ZENDROS_LVL5,Zendros Hunter,นักล่า Zendros
ACHIEVEMENT_KILL_JACKTHEHAMMER_LVL1,Jack the Hammer Slayer 1,มือสังหาร Jack the Hammer 1
ACHIEVEMENT_KILL_JACKTHEHAMMER_LVL2,Jack the Hammer Slayer 2,มือสังหาร Jack the Hammer 2
ACHIEVEMENT_KILL_JACKTHEHAMMER_LVL3,Jack the Hammer Slayer 3,มือสังหาร Jack the Hammer 3
ACHIEVEMENT_KILL_JACKTHEHAMMER_LVL4,Jack the Hammer Slayer 4,มือสังหาร Jack the Hammer 4
ACHIEVEMENT_KILL_JACKTHEHAMMER_LVL5,Jack the Hammer Hunter,นักล่า Jack the Hammer
ACHIEVEMENT_KILL_GIGGLEBOX_LVL1,Giggle Box Slayer 1,มือสังหาร Giggle Box 1
ACHIEVEMENT_KILL_GIGGLEBOX_LVL2,Giggle Box Slayer 2,มือสังหาร Giggle Box 2
ACHIEVEMENT_KILL_GIGGLEBOX_LVL3,Giggle Box Slayer 3,มือสังหาร Giggle Box 3
ACHIEVEMENT_KILL_GIGGLEBOX_LVL4,Giggle Box Slayer 4,มือสังหาร Giggle Box 4
ACHIEVEMENT_KILL_GIGGLEBOX_LVL5,Giggle Box Hunter,นักล่า Giggle Box
ACHIEVEMENT_KILL_ROCKMUSCLE_LVL1,Rock Muscle Slayer 1,มือสังหาร Rock Muscle 1
ACHIEVEMENT_KILL_ROCKMUSCLE_LVL2,Rock Muscle Slayer 2,มือสังหาร Rock Muscle 2
ACHIEVEMENT_KILL_ROCKMUSCLE_LVL3,Rock Muscle Slayer 3,มือสังหาร Rock Muscle 3
ACHIEVEMENT_KILL_ROCKMUSCLE_LVL4,Rock Muscle Slayer 4,มือสังหาร Rock Muscle 4
ACHIEVEMENT_KILL_ROCKMUSCLE_LVL5,Rock Muscle Hunter,นักล่า Rock Muscle
ACHIEVEMENT_KILL_BUCROW_LVL1,Bucrow Slayer 1,มือสังหาร Bucrow 1
ACHIEVEMENT_KILL_BUCROW_LVL2,Bucrow Slayer 2,มือสังหาร Bucrow 2
ACHIEVEMENT_KILL_BUCROW_LVL3,Bucrow Slayer 3,Bucrow Slayer 3
ACHIEVEMENT_KILL_BUCROW_LVL4,Bucrow Slayer 4,Bucrow Slayer 4
ACHIEVEMENT_KILL_BUCROW_LVL5,Bucrow Hunter,Bucrow Hunter
ACHIEVEMENT_KILL_NEPARUBA_LVL1,Neparuba Slayer 1,Neparuba Slayer 1
ACHIEVEMENT_KILL_NEPARUBA_LVL2,Neparuba Slayer 2,Neparuba Slayer 2
ACHIEVEMENT_KILL_NEPARUBA_LVL3,Neparuba Slayer 3,Neparuba Slayer 3
ACHIEVEMENT_KILL_NEPARUBA_LVL4,Neparuba Slayer 4,Neparuba Slayer 4
ACHIEVEMENT_KILL_NEPARUBA_LVL5,Neparuba Hunter,Neparuba Hunter
ACHIEVEMENT_KILL_HOBO_LVL1,Hobo Slayer 1,Hobo Slayer 1
ACHIEVEMENT_KILL_HOBO_LVL2,Hobo Slayer 2,Hobo Slayer 2
ACHIEVEMENT_KILL_HOBO_LVL3,Hobo Slayer 3,Hobo Slayer 3
ACHIEVEMENT_KILL_HOBO_LVL4,Hobo Slayer 4,Hobo Slayer 4
ACHIEVEMENT_KILL_HOBO_LVL5,Hobo Hunter,Hobo Hunter
ACHIEVEMENT_KILL_DUMBBULL_LVL1,Dumbbull Slayer 1,Dumbbull Slayer 1
ACHIEVEMENT_KILL_DUMBBULL_LVL2,Dumbbull Slayer 2,Dumbbull Slayer 2
ACHIEVEMENT_KILL_DUMBBULL_LVL3,Dumbbull Slayer 3,Dumbbull Slayer 3
ACHIEVEMENT_KILL_DUMBBULL_LVL4,Dumbbull Slayer 4,Dumbbull Slayer 4
ACHIEVEMENT_KILL_DUMBBULL_LVL5,Dumbbull Hunter,Dumbbull Hunter
ACHIEVEMENT_KILL_TOTEMIA_LVL1,Totemia Slayer 1,Totemia Slayer 1
ACHIEVEMENT_KILL_TOTEMIA_LVL2,Totemia Slayer 2,Totemia Slayer 2
ACHIEVEMENT_KILL_TOTEMIA_LVL3,Totemia Slayer 3,Totemia Slayer 3
ACHIEVEMENT_KILL_TOTEMIA_LVL4,Totemia Slayer 4,Totemia Slayer 4
ACHIEVEMENT_KILL_TOTEMIA_LVL5,Totemia Hunter,Totemia Hunter
ACHIEVEMENT_KILL_CARDPUPPET_LVL1,Cardpuppet Slayer 1,Cardpuppet Slayer 1
ACHIEVEMENT_KILL_CARDPUPPET_LVL2,Cardpuppet Slayer 2,Cardpuppet Slayer 2
ACHIEVEMENT_KILL_CARDPUPPET_LVL3,Cardpuppet Slayer 3,Cardpuppet Slayer 3
ACHIEVEMENT_KILL_CARDPUPPET_LVL4,Cardpuppet Slayer 4,มือสังหาร Cardpuppet 4
ACHIEVEMENT_KILL_CARDPUPPET_LVL5,Cardpuppet Hunter,นักล่า Cardpuppet
ACHIEVEMENT_KILL_FLBYRIGEN_LVL1,Flybrigen Slayer 1,มือสังหาร Flybrigen 1
ACHIEVEMENT_KILL_FLBYRIGEN_LVL2,Flybrigen Slayer 2,มือสังหาร Flybrigen 2
ACHIEVEMENT_KILL_FLBYRIGEN_LVL3,Flybrigen Slayer 3,มือสังหาร Flybrigen 3
ACHIEVEMENT_KILL_FLBYRIGEN_LVL4,Flybrigen Slayer 4,มือสังหาร Flybrigen 4
ACHIEVEMENT_KILL_FLBYRIGEN_LVL5,Flybrigen Hunter,Flybrigen Hunter
ACHIEVEMENT_KILL_TOMBSTONEBEARER_LVL1,Tombstone Bearer Slayer 1,มือสังหาร Tombstone Bearer 1
ACHIEVEMENT_KILL_TOMBSTONEBEARER_LVL2,Tombstone Bearer Slayer 2,มือสังหาร Tombstone Bearer 2
ACHIEVEMENT_KILL_TOMBSTONEBEARER_LVL3,Tombstone Bearer Slayer 3,มือสังหาร Tombstone Bearer 3
ACHIEVEMENT_KILL_TOMBSTONEBEARER_LVL4,Tombstone Bearer Slayer 4,มือสังหาร Tombstone Bearer 4
ACHIEVEMENT_KILL_TOMBSTONEBEARER_LVL5,Tombstone Bearer Hunter,นักล่า Tombstone Bearer
ACHIEVEMENT_KILL_SCOPICON_LVL1,Scorpicon Slayer 1,มือสังหาร Scorpicon 1
ACHIEVEMENT_KILL_SCOPICON_LVL2,Scorpicon Slayer 2,มือสังหาร Scorpicon 2
ACHIEVEMENT_KILL_SCOPICON_LVL3,Scorpicon Slayer 3,มือสังหาร Scorpicon 3
ACHIEVEMENT_KILL_SCOPICON_LVL4,Scorpicon Slayer 4,มือสังหาร Scorpicon 4
ACHIEVEMENT_KILL_SCOPICON_LVL5,Scorpicon Hunter,นักล่า Scorpicon
ACHIEVEMENT_KILL_BASQUE_LVL1,Basque Slayer 1,มือสังหาร Basque 1
ACHIEVEMENT_KILL_BASQUE_LVL2,Basque Slayer 2,มือสังหาร Basque 2
ACHIEVEMENT_KILL_BASQUE_LVL3,Basque Slayer 3,มือสังหาร Basque 3
ACHIEVEMENT_KILL_BASQUE_LVL4,Basque Slayer 4,มือสังหาร Basque 4
ACHIEVEMENT_KILL_BASQUE_LVL5,Basque Hunter,นักล่า Basque
ACHIEVEMENT_KILL_PRANKSTER_LVL1,Prankster Slayer 1,มือสังหาร Prankster 1
ACHIEVEMENT_KILL_PRANKSTER_LVL2,Prankster Slayer 2,มือสังหาร Prankster 2
ACHIEVEMENT_KILL_PRANKSTER_LVL3,Prankster Slayer 3,มือสังหาร Prankster 3
ACHIEVEMENT_KILL_PRANKSTER_LVL4,Prankster Slayer 4,มือสังหาร Prankster 4
ACHIEVEMENT_KILL_PRANKSTER_LVL5,Prankster Hunter,นักล่า Prankster
ACHIEVEMENT_KILL_ROCKEPELLER_LVL1,Rockepeller Slayer 1,มือสังหาร Rockepeller 1
ACHIEVEMENT_KILL_ROCKEPELLER_LVL2,Rockepeller Slayer 2,มือสังหาร Rockepeller 2
ACHIEVEMENT_KILL_ROCKEPELLER_LVL3,Rockepeller Slayer 3,Rockepeller Slayer 3
ACHIEVEMENT_KILL_ROCKEPELLER_LVL4,Rockepeller Slayer 4,Rockepeller Slayer 4
ACHIEVEMENT_KILL_ROCKEPELLER_LVL5,Rockepeller Hunter,Rockepeller Hunter
ACHIEVEMENT_KILL_WHEELEM_LVL1,Wheelem Slayer 1,Wheelem Slayer 1
ACHIEVEMENT_KILL_WHEELEM_LVL2,Wheelem Slayer 2,Wheelem Slayer 2
ACHIEVEMENT_KILL_WHEELEM_LVL3,Wheelem Slayer 3,Wheelem Slayer 3
ACHIEVEMENT_KILL_WHEELEM_LVL4,Wheelem Slayer 4,Wheelem Slayer 4
ACHIEVEMENT_KILL_WHEELEM_LVL5,Wheelem Hunter,Wheelem Hunter
ACHIEVEMENT_KILL_LEYENA_LVL1,Leyena Slayer 1,Leyena Slayer 1
ACHIEVEMENT_KILL_LEYENA_LVL2,Leyena Slayer 2,Leyena Slayer 2
ACHIEVEMENT_KILL_LEYENA_LVL3,Leyena Slayer 3,Leyena Slayer 3
ACHIEVEMENT_KILL_LEYENA_LVL4,Leyena Slayer 4,Leyena Slayer 4
ACHIEVEMENT_KILL_LEYENA_LVL5,Leyena Hunter,Leyena Hunter
ACHIEVEMENT_KILL_TRANGFOMA_LVL1,Trangfoma Slayer 1,Trangfoma Slayer 1
ACHIEVEMENT_KILL_TRANGFOMA_LVL2,Trangfoma Slayer 2,Trangfoma Slayer 2
ACHIEVEMENT_KILL_TRANGFOMA_LVL3,Trangfoma Slayer 3,Trangfoma Slayer 3
ACHIEVEMENT_KILL_TRANGFOMA_LVL4,Trangfoma Slayer 4,Trangfoma Slayer 4
