Key,English,Spanish
PROPQUEST_INC_000489,"Gather 10 Twinkle Stones, 5 Peakyrinds and 1 Slain then deliver them to Acrobat Master Pyre near the Darken City Quest Office.","Consigue 10 Piedras Centelleantes, 5 Peakyrinds y 1 Slain y entrégaselos al Maestro Acrobat Pyre cerca de la Oficina de Misiones de Darken."
PROPQUEST_INC_000491,Acrobat Skills,Habilidades de Acrobat
PROPQUEST_INC_000492,That about does it for Acrobat weaponry.,Parece que eso es todo con el armamento de Acrobat.
PROPQUEST_INC_000493,"Now for the next step in your journey. I want you to travel to Flaris, and visit the High-Dwarpets. They have important information for you.",Ahora para el siguiente paso en tu viaje. Quiero que viajes a Flaris y visites a los Alto-Enanos. Tienen información importante para ti.
PROPQUEST_INC_000494,The High-Dwarpets can be found north of Flarine. Check your map (M Key) to find your way if you get lost.,Los Alto-Enanos se encuentran al norte desde Flarine. Revisa tu mapa (Tecla M) para encontrar el camino si te pierdes.
PROPQUEST_INC_000495,"Good luck, apprentice.","Buena suerte, aprendiz."
PROPQUEST_INC_000496,What a shame to waste such potential. Come see me again if you change your mind.,Que vergüenza desperdiciar ese potencial. Ven a verme de nuevo si cambias de opinión.
PROPQUEST_INC_000497,"Hmmm, has Pyre instructed you to see me? I see. Very well, I will continue your training. Listen up!","Hmmm, ¿te ha enviado Pyre a verme? Ya veo. Muy bien, continuaré tu entrenamiento. ¡Ahora escucha!"
PROPQUEST_INC_000498,"Bows consume Magic Points (MP) and yo-yos consume Focus Points (FP). There are 6 special bow abilities and 7 special yo-yo abilities. I shall teach you a common Acrobat ability, Dark Illusion.","Los Arcos consumen Puntos de Magia (MP) y los Yo-Yos consumen Puntos de Focus (FP). Hay 6 habilidades especiales de Arco y 7 habilidades especiales de Yo-Yo. Te enseñaré una habilidad común de Acrobat, Ilusión Oscura."
PROPQUEST_INC_000499,"This ability allows you to vanish from sight. However, keep in mind that any actions performed while under the effects of this ability aside from movement will remove the effect. Take this.","Esta habilidad te permite desaparecer de la vista. Sin embargo, ten en cuenta que cualquier acción realizada bajo los efectos de esta habilidad aparte del movimiento eliminará el efecto. Toma esto."
PROPQUEST_INC_000500,"It's interesting that you've come to see me. Did Pyre send you? If he did, you would have something for me.","Es interesante que hayas venido a verme. ¿Te envió Pyre? Si lo ha hecho, tienes algo para mí."
PROPQUEST_INC_000501,Visit High-Dwarpet Tucani in Flaris. He can be found north of Flarine. Check your map (M Key) to find your way if you get lost.,Visita al Alto-Enano Tucani en Flaris. Se le puede encontrar caminando hacia el norte desde Flarine. Consulta tu mapa (Tecla M) para encontrar el camino si te pierdes.
PROPQUEST_INC_000503,An Acrobat's Duty,El Deber del Acrobat
PROPQUEST_INC_000504,You've learned many things since your journey began.,Has aprendido muchas cosas desde que comenzó tu viaje.
PROPQUEST_INC_000505,Now for the next step in your training. There is a creature named Shuraiture in the north of Flarine who is causing some trouble for residents there.,Ahora al siguiente paso de tu entrenamiento. Hay una criatura llamada Shuraiture en el Norte de Flarine que esta causando problemas a los residentes de allí.
PROPQUEST_INC_000506,"Shuraiture has been terrorizing some of the locals in Flaris. I want you to go there and put an end to him once and for all. Bring news of your victory to Tailer, the Acrobat Instructor in Flarine.","Shuraiture ha estado aterrorizando a los habitantes de Flaris. Quiero que le pongas fin de una vez por todas. Comunícale tu victoria a Tailer, la Instructora Acróbata en Flarine."
PROPQUEST_INC_000507,"Good luck, you'll need it!",¡Buena suerte! ¡La necesitaras!
PROPQUEST_INC_000508,What's the matter? Chicken?,¿Que te pasa? ¿Eres un gallina?
PROPQUEST_INC_000509,Shuraiture is… no more? What great news! Thank you so much! I see that you've also spoken with Tucani. Here is your reward for defeating Shuraiture.,Shuraiture… ¿ya no existe? ¡Qué gran noticia! ¡Muchas gracias! Veo que también has hablado con Tucani. Aquí esta tu recompensa por derrotar a Shuraiture.
PROPQUEST_INC_000510,Acrobats are very versatile. We can fight at long range or in close quarters! We also have a special ability which allows us to pull an enemy target up close.,Los Acrobats son muy versátiles. ¡Podemos luchar en distancias largas o en espacios reducidos! También tenemos una habilidad que nos permite atraer a un enemigo.
PROPQUEST_INC_000511,"You've done well. I sense great potential in you. Congratulations, Acrobat!","Lo has hecho bien. Veo un gran potencial en ti. ¡Felicidades, Acrobat!"
PROPQUEST_INC_000512,Why have you come to see me? Did Tucani send you?,¿Por que has venido a verme? ¿Te ha enviado Tucani?
PROPQUEST_INC_000513,There is a creature named Shuraiture in the north of Flarine. I want you to go there and put an end to him. Bring news of your victory to Tailer the Acrobat Instructor in Flarine.,"Hay una criatura llamada Shuraiture en el Norte de Flarine. Quiero que pongas fin de una vez por todas. Comunícale tu victoria a Tailer, la Instructora Acróbata en Flarine."
PROPQUEST_INC_000515,Successor of the Hero - Master,Sucesor del Héroe - Maestro
PROPQUEST_INC_000516,You think you have what it takes to be a successor of the Jester Hero? We will see…,¿Crees que tienes lo necesario para ser un sucesor del Héroe Jester? Ya lo veremos…
PROPQUEST_INC_000517,"Fine, I'll humor you. Slay $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s southwest of the Gouthan Mountains. They must be regular $QUEST_END_KILL_NAME$s, not the small or captain variety.","Bueno, te seguiré la corriente. Mata $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s al suroeste de las Montañas Gouthan. Deben ser $QUEST_END_KILL_NAME$s normales, no de la variedad Pequeño o Capitán."
PROPQUEST_INC_000518,Show me what you can do and I might consider allowing you to continue on the path of the Jester Hero.,Muéstrame lo que puedes hacer y consideraré si te permito ir por el camino del Héroe Jester.
PROPQUEST_INC_000519,That's too bad because I sense potential in you. You must not be ready for the challenges that lie ahead. Come see me again if you change your mind.,Es una lástima porque veo potencial en ti. Supongo que no estás preparado para los desafíos que tienes por delante. Ven a verme de nuevo si cambias de opinión.
PROPQUEST_INC_000520,"Not bad, Acrobat. Not bad at all. You may have something to offer. I'll allow your training.","No está mal, Acrobat. No está nada mal. Tal vez tengas algo que ofrecer. Permitiré tu entrenamiento."
PROPQUEST_INC_000521,I doubt you have what it takes to be a Jester if you can't even slay 20 Drillers.,Dudo que tengas lo necesario para ser un Jester si no puedes derrotar a 20 Drillers.
PROPQUEST_INC_000522,You are already on a different path. You cannot become a successor of the Jester Hero.,Ya vas por otro camino. No podrás convertirte en sucesor del Héroe Jester.
PROPQUEST_INC_000523,"I'll need to see what you can do before I'll allow your training. Slay $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s southwest of the Gouthan Mountains. They must be regular $QUEST_END_KILL_NAME$s, not the small or captain variety.","Tendré que ver lo que puedes hacer antes de permitirte entrenar. Derrota $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s al suroeste de las Montañas Gouthan. Deben ser $QUEST_END_KILL_NAME$s normales, no de la variedad Pequeño o Capitán."
PROPQUEST_INC_000525,Successor of Hero - Ring,Sucesor del Héroe - Anillo
PROPQUEST_INC_000526,"Here is a Letter of Recommendation. You will need to give this to Radyon, the Jester Wise Man in Flaris.","Toma esta Carta de Recomendación. Tendrás que entregársela a Raydon, el Sabio Jester en Flaris."
PROPQUEST_INC_000527,"Radyon can be found at the Fountain of Dead Person north of the River of Weeping. Before meeting with him, you need to find the ring he lost and return it to him.","Puedes encontrar a Radyon en el Manantial de Almas al norte del Río del Llanto. Antes de verlo, deberás encontrar el anillo que perdió y entrégaselo."
PROPQUEST_INC_000528,"Far to the south of Saint City, lies the Fantasy Desert. It is believed that a gentleman named Ren is in possession of the ring. Slay Ren and bring the ring to Radyon.","Muy al sur de Saint, se encuentra el Desierto Fantasía. Se cree que un caballero llamado Ren está en posesión del anillo. Derrota a Ren y entrega al anillo a Radyon."
PROPQUEST_INC_000529,I hope I'm right about you. Don't let me down!,Espero estar en lo cierto contigo. ¡No me decepciones!
PROPQUEST_INC_000530,I guess I was wrong about you. You're not ready to walk the path of the successor of the Jester hero. See me again when you think you're ready.,Supongo que estaba equivocado contigo. No estas listo para tomar el camino de sucesor del Héroe Jester. Ven a verme cuando creas que estás listo.
PROPQUEST_INC_000531,"Is that… the ring? My goodness, thank you so much! This ring belongs to the Jester Hero Curenen. Ren has always wanted to acquire this ring, or so the story goes.","Eso es… ¿el anillo? Dios mío, ¡muchísimas gracias! Este anillo le pertenecía al Héroe Jester Curenen. Ren siempre ha querido este anillo, o eso dice la historia."
PROPQUEST_INC_000532,"After the war ended, and Curenen passed on, Ren searched for this ring for hundreds of years. He finally discovered it a couple of years ago.","Después de que la guerra terminara y de que Curenen muriera, Ren busco este anillo por cientos de años. Y hace un par de años finalmente lo encontró."
PROPQUEST_INC_000533,"Have you met Lorein? If you did, you should have something for me. Think carefully.","¿Te reuniste con Lorein? Si lo hiciste, deberías tener algo para mí. Piénsalo bien."
PROPQUEST_INC_000534,"Meet with Radyon, the Jester Wise Man at the Fountain of Dead Person in Flaris. First though, slay Ren and get the ring from him. He can be found in the Fantasy Desert south of Saint City.","Reúnete con Radyon, el Sabio Jester en el Manantial de Almas en Flaris. Primero, vence a Ren y quítale el anillo. Se le puede encontrar en el Desierto Fantasía al sur de Saint."
PROPQUEST_INC_000536,Successor of Hero - Scroll,Sucesor del Héroe - Pergamino
PROPQUEST_INC_000537,"My sincerest gratitude once again for finding the ring. However, now I'll need you to take it to Saint City.","Mi más sincera gratitud una vez más por encontrar el anillo. Sin embargo, ahora necesitaré que lo lleves a Saint."
PROPQUEST_INC_000538,Visit the Pepoview Troupe near the town square and speak with Clackcable. Present him with the ring and he will guide you from there. He may even give you something in return.,Visita a la Compañía Pepoview cerca de la plaza y habla con Clackcable. Entrégale el anillo y él te guiara desde allí. Puede que incluso te de algo como recompensa.
PROPQUEST_INC_000539,"You possess great potential, young Acrobat. Keep working hard and you will realize your dream.","Posees un gran potencial, joven Acrobat. Sigue trabajando duro y cumplirás tu sueño."
PROPQUEST_INC_000540,Foolish Acrobat! Don't you realize your potential? See me again if you change your mind.,¡Tonto Acrobat! ¿No te das cuenta de tu potencial? Vuelve a verme si cambias de opinión.
PROPQUEST_INC_000541,Thank you so much for finding the ring! We are performing the ancestral ceremony of Curenen. This ring will complete the ritual.,¡Muchas gracias por encontrar el anillo! Estamos haciendo la ceremonia ancestral de Curenen. Este anillo completará el ritual.
PROPQUEST_INC_000542,"Here, you certainly deserve this. It is the Successor Scroll of the Jester Hero.","Toma, sin duda mereces esto. Es el Pergamino de Sucesor del Héroe Jester."
PROPQUEST_INC_000543,"If you spoke with Radyon, didn't he ask you to bring me something? I'm sorry, I'm very busy and we don't have much more to discuss, I'm afraid.","Si has hablado con Radyon, ¿no te pidió que me trajeras algo? Lo siento, estoy muy ocupado y no tenemos mucho más de lo que discutir."
PROPQUEST_INC_000544,Bring Curenen's ring to Clackcable of the Pepoview Troupe in Saint City.,Lleva el Anillo de Curenen a Clackcable de la Compañía Pepoview en Saint.
PROPQUEST_INC_000546,Successor of Hero - Altar,Sucesor del Héroe - Altar
PROPQUEST_INC_000547,"This scroll is the right of passage for those seeking to pursue the path of the Jester Hero. Please, take it and seek the Jester Priest in Darkon 3.","Este pergamino es lo que necesitan aquellos que buscan seguir el camino del Héroe Jester. Por favor, tómalo y busca a la Sacerdotisa Jester en Darkon 3."
PROPQUEST_INC_000548,The Jester Priest can be found in Magmient in Southern Darkon 3. Present her with the scroll and she will recognize you as a successor to the Jester Hero.,Puedes encontrar a la Sacerdotisa Jester en Magmient al Sur de Darkon 3. Entrégale el pergamino y te reconocerá como un Sucesor del Héroe Jester.
PROPQUEST_INC_000549,There is one thing you must do before you can speak with the Jester Priest. The Jewels of the Heroes adorn the Altar of Jester. One of these jewels was stolen a few days ago.,Hay una cosa que debes hacer antes de poder hablar con la Sacerdotisa Jester. Las Gemas de los Héroes adornan el Altar del Jester. Una de esas gemas fue robada hace unos días.
PROPQUEST_INC_000550,"The jewels protect the soul of the Jester Hero, but they will not work if one of them is missing. The creature, Sisif, was seen near the alter a few days ago…","Las gemas protegen el alma del Héroe Jester, pero no servirá si falta una de ellas. La criatura, Sisif, fue vista cerca del altar hacer unos días…"
PROPQUEST_INC_000551,"It is believed that this creature has stolen the jewel. Find Sisif and return the jewel to the Jester Priest, Homeit.","Se cree que robo la gema. Busca a Sisif y devuelve la gema a la Sacerdotisa Jester, Homeit."
PROPQUEST_INC_000552,"Good luck, Acrobat!","¡Buena suerte, Acrobat!"
PROPQUEST_INC_000553,"The jewel must be returned to the Altar of Jester. We need your help, Acrobat. Speak with me again when you are ready.","Se debe devolver la gema al Altar del Jester. Necesitamos tu ayuda, Acrobat. Habla conmigo de nuevo cuando estés listo."
PROPQUEST_INC_000554,"This is the Seal of Curenen and the Jewel of the Jester Hero. Thank you for returning this most prized artifact, Acrobat.","Este es el Sello de Curenen y la Gema del Héroe Jester. Gracias por devolver este artefacto tan preciado, Acrobat."
PROPQUEST_INC_000555,Now we can protect the Soul of the Hero safely. I am in your debt.,Ahora podemos proteger el Alma del Héroe de forma segura. Estoy en deuda contigo.
PROPQUEST_INC_000556,I am waiting for someone who will bring me the Jewel of the Jester Hero. Do you have it?,Estoy esperando a que alguien que me traiga la Gema del Héroe Jester. ¿La tienes?
PROPQUEST_INC_000557,"Take the Successor Scroll of the Jester Hero, slay Sisif to retrieve the Jewel of the Jester Hero, and bring them both to the Jester Priest, Homeit.","Toma el Pergamino de Sucesor del Héroe Jester, vence a Sisif para recuperar la Gema del Héroe Jester, y entrégasela a la Sacerdotisa Jester, Homeit."
PROPQUEST_INC_000559,Successor of Hero - Guardian,Sucesor del Héroe - Guardián
PROPQUEST_INC_000560,"Great job, Acrobat. For the final leg of your journey, you must confront the $QUEST_END_KILL_NAME$.","Gran trabajo, Acrobat. En la prueba final, debes enfrentarte al $QUEST_END_KILL_NAME$."
PROPQUEST_INC_000561,The will of the heroes is preserved in the Room of the Guardian in Guardiane. This is where you will find the $QUEST_END_KILL_NAME$.,La voluntad de los héroes se conserva en la Sala del Guardián en Guardiane. Allí es donde encontrarás al $QUEST_END_KILL_NAME$.
PROPQUEST_INC_000562,"The $QUEST_END_KILL_NAME$ is a soul that protects the will of the heroes. Defeat him, and obtain the $QUEST_END_ITEM_NAME$.",El $QUEST_END_KILL_NAME$ es un alma que protege la voluntad de los héroes. Derrótalo y consigue el $QUEST_END_ITEM_NAME$.
PROPQUEST_INC_000563,"Take this. It is a Mark of the Hero. Once you have confronted the Venel Guardian and retrieved the Venel Heart, bring both of these to the Jester Guardian, Heingard.","Toma esto. Es una Marca del Héroe. Una vez que te hayas enfrentado al Guardián Venel y hayas recuperado el Corazón de Venel, llévale ambos a la Guardiana Jester, Heingard."
PROPQUEST_INC_000564,"I wish you luck, Acrobat.","Te deseo suerte, Acrobat."
PROPQUEST_INC_000565,This is the final test to becoming a successor of the Jester Hero. You can't give up now. Speak with me again when you are ready to continue.,Esta es la prueba final para convertirte en Sucesor del Héroe Jester. No te puedes rendir ahora. Habla conmigo cuando estés listo para continuar.
PROPQUEST_INC_000566,"Congratulations, young Acrobat. I've heard many great things about you. You've completed the final test. You will now become a Successor of the Jester Hero!","Felicidades, joven Acrobat. He escuchado muchas cosas buenas de ti. Has completado la prueba final. ¡Ahora te convertirás en Sucesor del Héroe Jester!"
PROPQUEST_INC_000567,"Wise Curenen! This Acrobat wishes to follow your path! Grant them your blessing and courage, Jester Hero!","¡Sabio Curenen! ¡Este Acrobat desea seguir tu camino! ¡Dale tu bendición y coraje, Héroe Jester!"
PROPQUEST_INC_000568,You have not completed the tasks given to you by the Jester Priest. Return to me when you have done so.,No has completado las tareas que te asignó la Sacerdotisa Jester. Vuelve cuando las hayas terminado.
PROPQUEST_INC_000569,"Defeat the Venel Guardian, and deliver the Mark of the Hero and the Venel heart to the Jester Guardian, Heingard, in Guardiane.","Derrota al Guardián Venel, y entrega la Marca del Héroe y el Corazón de Venel a la Guardiana Jester Heingard, en Guardiane."
PROPQUEST_INC_000571,Successor of Hero - Master,Sucesor del Héroe - Maestro
PROPQUEST_INC_000572,You think you have what it takes to be a successor of the Ranger Hero? We will see…,¿Crees que tienes lo necesario para ser un sucesor del Héroe Ranger? Ya lo veremos…
PROPQUEST_INC_000574,Show me what you can do and I might consider allowing you to continue on the path of the Ranger Hero.,Muéstrame lo que puedes hacer y consideraré si te permito seguir el camino del Héroe Ranger.
PROPQUEST_INC_000577,I doubt you have what it takes to be a Ranger if you can't even slay 20 Drillers.,Dudo que tengas lo necesario para ser un Ranger si no puedes derrotar a 20 Drillers.
PROPQUEST_INC_000578,You've already chosen a different path. I cannot guide you on the path of the Ranger. You can still cancel the other job quest in the Quest Window and come back to me.,Ya has escogido otro camino. No podrás convertirte en sucesor del Héroe Ranger. Aún estás a tiempo de cancelar el cambio de clase en la Ventana de Misiones y volver a mí.
PROPQUEST_INC_000581,Successor of Hero - Letter,Sucesor del Héroe - Carta
PROPQUEST_INC_000582,"Here is a Letter of Recommendation. You will need to give this to Kimel, the Ranger Wise Man in Flaris.","Toma esta Carta de Recomendación. Tendrás que entregársela a Kimel, el Sabio Ranger en Flaris."
PROPQUEST_INC_000583,"However, first you must retrieve the Letter of Hynan from Rubo, a creature found to be living with Syliacas, east of Darken. Locals caim Rubo has been seen with the letter.","Sin embargo, primero debes recuperar la Carta de Hynan derrotando a Rubo, una criatura que vive con los Syliacas, al este de Darken. Los lugareños dicen que Rubo se ha dejado ver con la carta."
PROPQUEST_INC_000584,"Once you've slain Rubo, bring the Letter of Recommendation and the Letter of Hynan to Sage Kimel at the Fountain of Dead Person in Flaris.","Una vez que hayas derrotado a Rubo, entrega la Carta de Recomendación y la Carta de Hynan al Sabio Kimel en el Manantial de Almas en Flaris."
PROPQUEST_INC_000585,"Good luck to you, Acrobat.","¡Buena suerte, Acrobat!"
PROPQUEST_INC_000586,I guess I was wrong about you. You're not ready to walk the path of the successor of the Ranger hero. See me again when you think you're ready.,Supongo que me equivoqué contigo. No estás listo para recorrer el camino del sucesor del Héroe Ranger. Vuelve a verme cuando creas que estás listo.
PROPQUEST_INC_000587,"Is that… the Letter of Hynan? My goodness, this is wonderful! Thank you so much, Acrobat!","Esa es… ¿la Carta de Hynan? ¡Dios mío, esto es maravilloso! ¡Muchas gracias, Acrobat!"
PROPQUEST_INC_000588,Hynan lost this letter during the war. There were rumors that a creature named Rubo was in possession of it. Thank you for retrieving it for me.,Hynan perdió esta carta durante la guerra. Había rumores de que ese tal Rubo estaba en posesión de ella. Gracias por devolvérmela.
PROPQUEST_INC_000589,My sincerest gratitude.,Mis agradecimientos más sinceros.
PROPQUEST_INC_000590,I'm waiting for someone to bring me a letter. There are rumors that a creature named Rubo who lives with the Syliacas east of Darken was last seen with it.,Estoy esperando a que alguien me traiga una carta. Hay rumores de que una criatura llamada Rubo que vive con las Syliacas al este de Darken fue vista por última vez con dicha carta.
PROPQUEST_INC_000591,"You need to speak with Kimel, the Ranger Wise Man at the Fountain of Dead Person in Flaris. First, though, you must retrieve the Letter of hynan from the creature, Rubo, East of Darken.","Necesitas hablar con Kimel, el Sabio Ranger en el Manantial de Almas en Flaris. Primero, debes conseguir la Carta de Hynan derrotando a Rubo, al Este desde Darken."
PROPQUEST_INC_000594,Many thanks for bringing me the Letter of Hynan! I would like you to deliver it to High-Dwarpet Liekyen.,¡Muchas gracias por traerme la Carta de Hynan! Quiero que se la entregues al Alto-Enano Liekyen.
PROPQUEST_INC_000595,High-Dwarpet Liekyen can be found near the northwestern edge of town in Darken.,El Alto-Enano Liekyen se encuentra cerca del límite noroeste de Darken.
PROPQUEST_INC_000598,"Hello, I am Liekyen. A former steward of the Hynan family. I now administer the keepsakes of the Hynan family. What have you got there?","Hola, soy Liekyen. Un ex mayordomo de la familia Hynan. Ahora administro los recuerdos de la familia Hynan. ¿Qué tienes ahí?"
PROPQUEST_INC_000599,The Letter of Hynan?! This was the last lost keepsake of the Hynan family. How did you… no matter. The important thing is that it has been returned. I have been looking for this for a very long time.,¡¿La Carta de Hynan?! Este fue el último recuerdo perdido de la familia Hynan. ¿Cómo lo...? no importa. Lo importante es que se ha devuelto. La he estado buscando durante mucho tiempo.
PROPQUEST_INC_000600,"Now all of the keepsakes of the Hynan family are accounted for. Here, take this. This scroll will prove that you are ready to become a successor of the Ranger Hero.",Ahora toda la herencia de la familia Hynan está a buen recaudo. Toma esto. Este pergamino demostrará que estás listo para convertirte en un sucesor del Héroe Ranger.
PROPQUEST_INC_000601,I'm waiting for someone to deliver a letter to me. Do you have it? No? Then our business is concluded.,Estoy esperando a alguien que me entregue una carta. ¿La tienes tú? ¿No? Entonces aquí acaba nuestra conversación.
PROPQUEST_INC_000602,Take the Letter of Hynan to High-Dwarpet Liekyen in Darken.,Entrega la Carta de Hynan al Alto-Enano Liekyen en Darken.
