Key,English,Spanish
CLIENT_HELP_INC_000010,"Regardless of how you choose to manipulate the camera, the zoom functions will always be the same. You can Zoom in and out with the mouse wheel or the Page Up and Page Down keys. In order to zoom in even further, press the Scroll Lock Button.","Independientemente de cómo elijas controlar la cámara, las funciones de zoom siempre serán las mismas. Puedes acercar y alejar con la rueda del ratón o las Teclas RePág y AvPág. Para acercar aún más, pulsa la Tecla Bloq Despl."
CLIENT_HELP_INC_000011,Flying,Volar
CLIENT_HELP_INC_000012,A character that has reached level 20 and has finished the flying quest can take advantage of flying with broom and boards.,Un personaje que haya alcanzado el nivel 20 y haya terminado la misión de vuelo puede volar con escobas y tablas.
CLIENT_HELP_INC_000013,Station NPC's sell a variety of Brooms and Boards. If you feel like you would like to spice up your method of flying you can check the premium shop for faster and more unique items to fly on.,"Los NPC de la estación venden una variedad de Escobas y Tablas. Si quieres mejorar tu método de vuelo, puedes consultar la tienda premium para obtener objetos más rápidos y únicos para volar."
CLIENT_HELP_INC_000014,,
CLIENT_HELP_INC_000015,,
CLIENT_HELP_INC_000016,,
CLIENT_HELP_INC_000017,,
CLIENT_HELP_INC_000018,,
CLIENT_HELP_INC_000019,How do I fly?,¿Cómo puedo volar?
CLIENT_HELP_INC_000020,"To fly, simply equip a flying board or broom and then press the Space bar. You will automatically accelerate until your reach your maximum speed. To stop, press the Space bar again.","Para volar, equipate una tabla o una escoba y pulsa la Barra Espaciadora. Acelerarás automáticamente hasta alcanzar la velocidad máxima. Para parar, vuelve a pulsar la Barra Espaciadora."
CLIENT_HELP_INC_000021,"You can steer while flying with your mouse or with the W,A,S,D keys.","Puedes controlar el vuelo con el ratón o con las teclas W,A,S,D."
CLIENT_HELP_INC_000022,You can buy fuel to increase the speed of your broom or board. Double-click the fuel and press the X key to activate or de-activate the fuel.,Puedes comprar combustible para aumentar la velocidad de tu escoba o tabla. Haz doble clic en el combustible y pulsa la tecla X para activar o desactivar el combustible.
CLIENT_HELP_INC_000023,,
CLIENT_HELP_INC_000024,,
CLIENT_HELP_INC_000025,,
CLIENT_HELP_INC_000026,,
CLIENT_HELP_INC_000027,,
CLIENT_HELP_INC_000028,Combat,Combate
CLIENT_HELP_INC_000029,"You will encounter hundreds of hostile masquerpets in the land of Madrigal. Depending on what type of character you build, you will have multiple options on how to attack these villainous monsters. These methods will be explained in more detail here.","Te encontrarás con cientos de masquerpets hostiles en las tierras de Madrigal. Dependiendo de la clase de personaje que hagas, tendrás múltiples opciones en la manera de atacar a esos monstruos malvados. Estos métodos se te explicarán aquí con más detalle."
CLIENT_HELP_INC_000030,"Along with these masquerpets, you can engage in intense PVP Combat if you have chosen to play on Demian. To attack players on Demian, you must hold down the Ctrl Key and then initiate your attack.","A parte de estos masquerpets, puedes participar en un intenso combate PvP si has elegido jugar en Demian. Para atacar a los jugadores en Demian, debes mantener presionada la Tecla Ctrl y luego iniciar tu ataque."
CLIENT_HELP_INC_000031,,
CLIENT_HELP_INC_000032,Melee Attack,Ataque Cuerpo a cuerpo
CLIENT_HELP_INC_000033,"Melee attacks are done with all variations of close combat weapons, this includes swords, axes, staffs, and even knuckle weapons. To engage a enemy in a Melee attack simply equip your weapon, target your enemy, and then click on them.","Los ataques Cuerpo a cuerpo se realizan con las diferentes armas de combate cuerpo a cuerpo, esto incluye espadas, hachas, bastones e incluso nudillos. Para atacar a un enemigo con un ataque Cuerpo a cuerpo, simplemente equipa tu arma, marca a tu enemigo y haz clic sobre él."
CLIENT_HELP_INC_000034,Ranged Attack,Ataque a Distancia
CLIENT_HELP_INC_000035,"Ranged attacks are done with Yo-yos, and bows. To engage an enemy with a ranged attack, equip the appropriate weapon, target the enemy, and then Right Click on the target. Note that Bow require arrows to be used.","Los ataques a distancia se realizan con Yoyos y Arcos. Para atacar a un enemigo a distancia, equipa el arma adecuada, apunta al enemigo y luego haz clic derecho en el objetivo. Tenga en cuenta que el arco requiere el uso de flechas."
CLIENT_HELP_INC_000036,Magic Attack,Ataque Mágico
CLIENT_HELP_INC_000037,Wands have the unique ability to shoot a charged magic attack. Do this by holding down the Right Mouse button after you have selected your target. Release the button to launch your attack.,"Las Varitas tienen la habilidad única de disparar un ataque mágico cargado. Para hacerlo, mantén presionado el botón Derecho del Ratón después de haber seleccionado el objetivo. Suelta el botón para lanzar el ataque."
CLIENT_HELP_INC_000038,Equipping items,Equipar Objetos
CLIENT_HELP_INC_000039,"To equip an item, open your inventory then double-click the item you want to equip. It will then automatically replace the item you currently have equipped in that slot. Double-click on equipped item to unequip it.","Para equipar un objeto, abre el inventario y haz doble clic en el objeto que quieras equiparte. Esto reemplazará automáticamente el objeto que actualmente tengas equipado en esa categoría. Haz doble clic en el objeto equipado para desequiparlo."
CLIENT_HELP_INC_000040,Using Items,Utilizar Objetos
CLIENT_HELP_INC_000041,You can use an item by double-clicking it. You can also place items in your Extra Bags by simply opening them and then dragging it over. The item drops to the ground if you place the item outside your inventory.,Puedes utilizar un objeto haciendo doble clic en él. También puedes colocar objetos en las bolsas adicionales simplemente abriéndolas y arrastrando los objetos. El objeto caerá al suelo si lo colocas fuera del inventario.
CLIENT_HELP_INC_000042,You can place an item in the quick task bar located at the bottom of your screen. It is possible to use it instantly with the corresponding Hot Key or by clicking with your Mouse. Right click an item to remove the item from the quick slot.,Puedes colocar un objeto en la barra de accesos rápidos ubicada en la parte inferior de la pantalla. Es posible usarlos instantáneamente con la Tecla de Acceso Rápido correspondiente o haciendo Clic con el Ratón. Haz clic derecho en un objeto para eliminarlo de la ranura.
CLIENT_HELP_INC_000043,,
CLIENT_HELP_INC_000044,Chatting,Chatear
CLIENT_HELP_INC_000045,"Pressing enter will toggle the Chat Menu display on if you have closed it for any reason. Once the Chat Menu is open simply press Enter one time to toggle the chat function. Once you have typed your message simply press Enter again to send your message out. You will also see buttons for Whisper, Shout, Party, and Guild. These buttons will filter your message directly to those respective groups. There are also options for filtering your incoming chats, and viewing System Messages.","Al presionar enter, se abrirá el menú de chat si lo habías cerrado por cualquier motivo. Una vez que el menú de chat esté abierto, simplemente presiona Enter una vez para alternar la función de chat. Una vez que hayas escrito el mensaje, presiona Enter de nuevo para enviar el mensaje. También verás botones para Susurro, Grito, Party y Guild. Estos botones filtrarán los mensaje de esos grupos respectivos. También hay opciones para filtrar los chats entrantes y ver los Mensajes del Sistema."
CLIENT_HELP_INC_000046,NPC Trading,Comerciar con NPC
CLIENT_HELP_INC_000047,"To trade with an NPC, left click the NPC and choose Trade.","Para comerciar con un NPC, haz clic izquierdo al NPC y selecciona Comerciar."
CLIENT_HELP_INC_000048,You can purchase an item you want by dragging it into your inventory. The price of the item will show and if you accept the price a confirmation window will pop-up. Accept the confirmation window to finish the transaction.,"Puedes comprar el objeto que quieres arrastrándolo al inventario. Se mostrará el precio del objeto y, si aceptas el precio, aparecerá una ventana de confirmación. Acepta la ventana de confirmación para finalizar la transacción."
CLIENT_HELP_INC_000049,"If you are trying to sell items, just drag the item you want to sell from your inventory, into the NPC trade window.","Si estás tratando de vender objetos, simplemente arrastra el objeto que deseas vender del inventario a la ventana de comercio del NPC."
CLIENT_HELP_INC_000050,Player Trading,Comerciar con otro Jugador
CLIENT_HELP_INC_000051,"If you would like to trade with another player, you can hold down the ALT key and Left Click on the player, or simply Right Click on the player . A menu will appear, select trade, and wait for the other player to approve the trade.","Si quieres comerciar con otro jugador, mantén presionada la tecla ALT y haz Clic Izquierdo en el jugador, o simplemente haz Clic Derecho en el jugador. Aparecerá un menú, selecciona Comerciar y espera a que el otro jugador apruebe el comercio."
CLIENT_HELP_INC_000052,"Once the trade window opens you can drag items or Penya into the window. Make very sure that everything is just how you want it before clicking OK and ACCEPT. Never let anyone BORROW any items as they may not return what you lend them. Make sure you are getting the right items and right amount of Penya before you go through with a trade. All trades are done at your own risk so please be very careful. If you lose something, get the wrong item, or the wrong Penya amount there is nothing that can be done to get the item back. So be careful. If at any time you feel uncomfortable with a trade click the CANCEL button to end the trade.","Una vez que se abra la ventana de comercio, podrás arrastrar objetos o Penya a la ventana. Asegúrate de que todo esté tal y como lo deseas antes de hacer clic en OK y ACEPTAR. Nunca permitas que nadie TOME PRESTADO ningún objeto, ya que es posible que no te lo devuelvan. Asegúrate de recibir los objetos correctos y la cantidad correcta de Penya antes de realizar el comercio. Todas las transacciones se realizan bajo su propio riesgo, así que ten mucho cuidado. Si pierdes algo, recibes el objeto incorrecto o la cantidad de Penya incorrecta, no se puede hacer nada para recuperarlo. Así que ten cuidado. Si en algún momento te sientes incómodo con una operación, haga clic en el botón CANCELAR para finalizar la operación. "
CLIENT_HELP_INC_000053,Once you put items in a trade window and select OK and ACCEPT the trade will go through and the items you traded for will be in your inventory. If your inventory box is full the trade will be canceled.,"Una vez pongas los objetos en la ventana de comercio y selecciones OK y ACEPTAR, el comercio se realizará y los objetos por los que has intercambiado aparecerán en tu inventario. Si tu inventario está lleno, el comercio de cancelará."
CLIENT_HELP_INC_000054,Quests,Misiones
CLIENT_HELP_INC_000055,"NPC's with a Yellow ""!"" above their heads have a Quest you can complete. Select the NPC and then select New Quest. This will show you all of the available quests and the level required to accept the quest.","Los NPC con una ""!"" Amarilla sobre sus cabezas tienen una Misión que puedes completar. Selecciona al NPC y selecciona Nueva Misión. Esto te mostrará todas las misiones disponibles y el nivel requerido para aceptarlas."
CLIENT_HELP_INC_000056,Complete as many quests as you can as they will give you many rewards along with valuable Exp bonuses!,¡Completa tantas misiones como puedas y a parte de muchas recompensas ganarás bonificaciones de Exp valiosas!
CLIENT_HELP_INC_000057,Interface,Interfaz
CLIENT_HELP_INC_000058,This Section will detail the various Menus you will be seeing and using while you play.,Esta Sección muestra los distintos Menús que vas a ver y usar mientras juegas.
CLIENT_HELP_INC_000059,Status Menu,Menú de Estado
CLIENT_HELP_INC_000060,"Press T to toggle this window. This window shows your character's overall status, including HP (Hit Points), MP (Magic Points), FP (Focus Points), and EXP.","Puedes abrir y cerrar esta ventana con la Tecla T. Esta ventana te dará el estado general de tu personaje. Incluye los Puntos de Salud, Puntos Mágicos, Puntos de Focus, Experiencia y Tiempo de Bubble."
CLIENT_HELP_INC_000061,"Your total HP increases as you increase STA. The more HP you have, the longer you can survive. MP is required for Magician and Assist skills, and your total MP increases as you increase INT. FP is required for Mercenary and Acrobat skills, and your total FP increases as you increase STA.","Tu HP total aumenta a medida que aumentas la STA, cuanta más HP tengas, más tiempo vivirás. El MP es necesario para las habilidades de Magician y Assist. Tu MP total aumenta a medida que aumentas la INT. El FP es necesario para las habilidades de Mercenary y Acrobat, el FP total aumenta a medida que aumentas la STA."
CLIENT_HELP_INC_000062,EXP shows how much experience you need to level up. You gain EXP by defeating monsters and completing quests.,EXP significa la Experiencia necesaria para subir de nivel. Obtienes EXP cazando monstruos y completando misiones. El Tiempo de Bubble es un Buff especial que te da EXP adicional. Se rellena a través de la Casa de la Guild y se explica en su sección del Menú Ayuda.
CLIENT_HELP_INC_000063,Character Menu,Menú del Personaje
CLIENT_HELP_INC_000064,"This Menu can be toggled with the H Key. It displays important information about the character. The Base Section displays basic information such as character name, job, level, etc... The Detail Section displays the character status according to the currently used equipment and level, and PVP/PK tracks your PVP information.","Este Menú se abre con la Tecla H. Muestra información importante sobre el personaje. La Sección Base muestra información básica como el nombre del personaje, la clase, el nivel, etc. La Sección de Detalles muestra el estado del personaje de acuerde al nivel y equipo utilizado, y PVP/PK muestra tu información de PVP."
CLIENT_HELP_INC_000065,"When you gain levels you will be awarded Stat Points. These can be spent on this Menu. Stat Points are gained as you level up, and you can increase your base abilities.",Al subir de nivel ganarás Puntos de Estadística. Los puedes gastar en este Menú. Con los Puntos de Estadística puedes aumentar tus estadísticas base.
CLIENT_HELP_INC_000066,"ATK represents your Attack Power, this is how much damage you can deliver to the enemy. DEF represents your Defense, this is how much damage you can absorb from an enemy's attack. Critical means how much chance you have to make a critical attack, and A. Speed shows how fast your character will attack.","ATK representa tu Poder de Ataque, esto es el daño que puedes causar al enemigo. DEF representa tu Defensa, esto es el daño que puedes absorber del ataque de un enemigo. Crítico significa las posibilidades que tienes de hacer un ataque crítico, y V. Ataque muestra la velocidad con la que atacará tu personaje."
CLIENT_HELP_INC_000067,"STR affects the attack power of all melee weapons. STA affects defense, max HP, max FP, and HP/FP restoration. DEX affects attack speed, dodge, blocking, critical chance and bow attack power. INT affects maximum MP, MP restoration, magical spell damage and magic defense.","La STR afecta al poder de ataque de todas las armas cuerpo a cuerpo. La STA afecta a la defensa, defensa mágica, a la HP máxima, al FP máximo y a la restauración de HP/FP. La DEX afecta a la velocidad de ataque, a la esquiva, al bloqueo, a la probabilidad crítica y al poder de ataque del arco. La INT afecta al MP máximo, a la restauración de MP, al daño de hechizos mágicos y a la defensa mágica."
CLIENT_HELP_INC_000068,The Fame/Master Tab will display of all the Titles you have earned. Select one of these Titles to show the world what you can accomplish!,La Pestaña Fama/Maestro te mostrará todos los Títulos conseguidos. Selecciona uno de esos Títulos para mostrar al mundo entero de lo que eres capaz!
CLIENT_HELP_INC_000069,Chat Menu,Ventana de Chat
CLIENT_HELP_INC_000070,"Press Enter to activate this Menu and then you can type in it. Chat, Whisper, Shout, Party and Guild Chats are possible. You can click the System button to view any system messages that have been displayed.","Pulsa Enter para activar este Menú y poder escribir. Se pueden mandar mensajes a través de Chat, Susurro, Grito, Party y Guild. Puedes hacer clic en el botón Sistema para ver los mensajes del sistema que se han mostrado."
CLIENT_HELP_INC_000071,"If you want to copy a message and paste it with the Shortcut key then type the message into the chat window, don’t press enter, then drag the balloon mark located on the left side of the chat window to your quick slot.","Si deseas copiar un mensaje y pegarlo con la tecla de Acceso Directo, escribe el mensaje en la ventana de chat pero no pulses Enter. Arrastra la marca de globo ubicada en el lado izquierdo de la ventana de chat a una ranura de acceso rápido."
CLIENT_HELP_INC_000072,Navigator,Navegador
CLIENT_HELP_INC_000073,Press the N Button to toggle this Menu. The Navigator is the mini-map located at the upper-right of your screen.,Pulsa la Tecla N para abrir y cerrar este Menú. El Navegador es un mini-mapa ubicado arriba a la derecha de tu pantalla.
CLIENT_HELP_INC_000074,"NPC's will appear as purple dots, while other players will appear as white dots. NPC Shops will be displayed with an icon that indicates what shop they are. If you are turning in a quest look for a yellow and black dot. Yellow and orange dots indicate enemy mobs. If you use your mouse to roll over a dot, it will tell you the name of that specific target.","Los NPC aparecerán con puntos violetas, mientras que los otros jugadores con puntos blancos. Las tiendas de NPC estarán indicadas con su propio icono de tienda. Si estás entregando una misión busca los puntos amarillos y negros. Los puntos amarillos y naranjas indican los monstruos enemigos. Si pones el ratón por encima de un punto, este te dirá su nombre específico."
CLIENT_HELP_INC_000075,There are a few buttons on the Mini-Map to help you as well. You can zoom the mini-map in and out using the + and - icons. The drop down will allow you to filter what appears on your Mini-Map.,Hay unos pocos botones en el Mini-Mapa para ayudarte. Puedes hacer zoom usando los iconos + y - del mini-mapa. El menú desplegable te permitirá filtrar lo que se muestra en el Mini-Mapa.
CLIENT_HELP_INC_000076,Skill Menu,Menú de Habilidades
CLIENT_HELP_INC_000077,Toggle this Menu with the K Button. This window displays the skills and skill tree of your character. You can upgrade skills if you have the necessary requirements.,Abre este Menú con la Tecla K. Esta ventana muestra las habilidades y el árbol de habilidades de tu personaje. Puedes mejorar las habilidades si cumples con los requisitos necesarios.
CLIENT_HELP_INC_000078,"To use skills, drag the skill to the quick slots in the bottom center of the screen and use F1 - F9. Otherwise, drag the skill in the skill window to the Action Slot on the bottom right of the screen and press C.","Para usar habilidades, arrastra la habilidad a las ranuras rápidas en la parte inferior central de la pantalla y pulsa las Teclas F1 - F9. Por otro lado puedes arrastrar la habilidad de la ventana de habilidades a la Ranura de Acción en la parte inferior derecha de la pantalla y presionar la Tecla C."
CLIENT_HELP_INC_000079,"Skill points are necessary to level up your skill. Skill points are earned as you level up. Click the skill you want to increase and adjust the skill level with +,- button and click Finish.",Los Puntos de Habilidad son necesarios para subir de nivel tus habilidades. Los puntos de habilidad se ganan a medida que subes de nivel. Haz clic en la habilidad que deseas aumentar y ajusta el nivel de habilidad con los botones + o - y haz clic en Finalizar.
CLIENT_HELP_INC_000080,Inventory,Inventario
CLIENT_HELP_INC_000081,"Your inventory shows you everything you currently have equipped and everything you are carrying. You can store weapons, armor, items, Penya and anything that isn't nailed down inside your inventory. View your inventory by Pressing the I Button.","En tu inventario se muestra todo lo que llevas equipado y todo lo que llevas. Puedes guardar armas, armaduras, objetos, Penya y cualquier otra cosa. Para ver tu Inventario pulsa la Tecla I."
CLIENT_HELP_INC_000082,Messenger Menu,Menú de Messenger
CLIENT_HELP_INC_000083,"You can talk to friends and guild mates as well as check their current connection status. It will be updated as you add friends and guild members. To add your friend, hold down ALT and left click the character, then select ‘add to my list’ or click the + icon located below the messenger window. Your Guild list will automatically update as players come and go. There is also a Tab to check you Mentor Pupil Status but that system is outlined later in the Help Guide.","Puedes hablar con amigos y miembros de Guild, así como verificar su estado de conexión actual. Se actualizará a medida que agregues amigos y miembros de Guild. Para agregar a tu amigo, mantén presionada la tecla ALT y haz clic con el botón izquierdo en el personaje, luego selecciona 'agregar a mi lista' o haz clic en el ícono + ubicado debajo de la ventana de messenger. Tu lista de guild se actualizará automáticamente a medida que los jugadores vayan y vengan. También hay una pestaña para verificar tu Estado de Alumno Mentor, pero ese sistema se describe más adelante en la Guía de Ayuda."
CLIENT_HELP_INC_000084,Quest Menu,Menú de Misiones
CLIENT_HELP_INC_000085,"By pressing the Q Button, you can check the progress of your current quests and other valuable information about your quests. This Menu is divided into tabs to better help you organize your quests. If you select a quest from the list it will be added to your on screen display to help you better track your progress quickly.","Al presionar la Tecla Q, puedes ver el progreso de tus misiones actuales e información valiosa sobre estas. Si seleccionas una misión de la lista podrás verla en pantalla para facilitar un mejor y rápido seguimiento."
CLIENT_HELP_INC_000086,Emotes Menu,Menú de Gestos
CLIENT_HELP_INC_000087,This window displays emoticons and emotes that you can use to express yourself.,Esta ventana muestra los emoticonos y las expresiones.
CLIENT_HELP_INC_000088,You can open this Menu by pressing O. You can left click the icon to use it instantly or drag it the shortcut window and use it later.,Puedes abrir este Menú con la Tecla O. Puedes hacer click izquierdo sobre un icono para usarlo o arrastrarlo a la ventana de atajos para usarlo más tarde.
CLIENT_HELP_INC_000089,,
CLIENT_HELP_INC_000090,Party Menu,Ventana de Party
CLIENT_HELP_INC_000091,"This window manages your party. There are basic parties and advanced parties. Basic parties are groups that you share exp and items with, while an advanced party uses various party skills. When a basic party reaches level 10 you can change it to an advanced party and use party skills.","Esta ventana gestiona tu party. Hay partys básicas y partys avanzadas. Las partys básicas son grupos con los que compartes experiencia y objetos, mientras que una party avanzada usa varias habilidades de party. Cuando una party básica alcanza el nivel 10, puedes cambiarla a una party avanzada y usar habilidades de party."
CLIENT_HELP_INC_000092,Guild Menu,Menú de Guild
CLIENT_HELP_INC_000093,"A Guild is a bigger community than a party and anyone level 40 or higher can create one. You have to complete the quest from NPC Helena to make a guild. The Info tab shows general information and notices, the member tab allows you to manage guild members, the title tab shows titles and allows you to pay members, and the duel tab shows info on your guild duels.","Una Guild es una comunidad más grande que una Party y cualquier personaje de nivel 40 o más puede crearla. Para esto, debes completar la misión de la NPC Helena. La pestaña de Info muestra información general sobre la Guild y sus anuncios, la pestaña de miembros permite administrar y muestra los miembros de la Guild, la pestaña de Título indica los diferentes rangos de los miembros y te permite pagarles, y la pestaña de duelos muestra el rendimiento de la Guild en los duelos contra otras Guilds."
CLIENT_HELP_INC_000094,Options Tab,Pestaña de Opciones
CLIENT_HELP_INC_000095,This window configures the basic details and options for the Game and can be found in the Start Tab. There are many settings here and they have been separated into two Tabs: Video and Game / Audio.,Esta ventana configura los detalles básicos y las opciones del Juego y se puede encontrar en la pestaña Inicio. Hay muchas configuraciones aquí y se han separado en dos pestañas: Vídeo y Juego/Audio.
CLIENT_HELP_INC_000096,Video,Vídeo
CLIENT_HELP_INC_000097,This window is for video settings. If you set the options to their highest settings you may encounter some additional lag. You will also see other settings for various visual elements.,"Esta ventana es para la configuración de vídeo. Si estableces las opciones de configuración más altas, es posible que experimentes un lag adicional. También verás otras configuraciones para varios elementos visuales."
CLIENT_HELP_INC_000098,Game / Audio,Juego / Audio
CLIENT_HELP_INC_000099,"From this tab you can allow or block Trades, Whispers, Friend Requests, Duel Requests, Party Requests, along with numerous other options. You can also control the audio levels and Battle Music.","En esta ventana puedes permitir o rechazar Comercios, Susurros, Solicitudes de Amigo, Solicitudes de Duelo, Solicitudes de Party, entre otras opciones. También puedes controlar los niveles de audio y la Música de Batalla."
CLIENT_HELP_INC_000100,Helper Tab,Pestaña de Ayuda
CLIENT_HELP_INC_000101,Selecting the Help Tab from the Start Menu will open various help texts. You can find all forms of helpful things in this area.,"Al seleccionar la pestaña Ayuda en el menú Inicio, se abrirán varios textos de ayuda. Puedes encontrar todo tipo de cosas útiles en esta área."
CLIENT_HELP_INC_000102,Help,Ayuda
CLIENT_HELP_INC_000103,This selection includes the Helper Tree you are currently looking at. There are numerous topics here that are described in detail to help give you a better understanding of the game.,Esta selección incluye el Árbol de Ayuda que estás viendo. Hay numerosos temas que se describen en detalle para ayudarte a comprender mejor el juego.
CLIENT_HELP_INC_000104,Tips,Consejos
CLIENT_HELP_INC_000105,This selection contains tips that help with game play and other things that are easily overlooked.,Esta sección contiene consejos que te ayudarán con el juego y con cosas que se te pueden pasar por alto fácilmente.
CLIENT_HELP_INC_000106,FAQ,FAQ
CLIENT_HELP_INC_000107,This is the FAQ window. When you have questions you should start here as there are numerous answers to various questions.,"Esta es la ventana de preguntas frecuentes. Cuando tengas preguntas, debes comenzar buscando aquí, ya que hay numerosas respuestas a varias preguntas."
CLIENT_HELP_INC_000108,Information Tab,Pestaña de Información
CLIENT_HELP_INC_000109,This tab will give you access to the In-Game notice. Various information and major news will be listed here from time to time. This notice is also displayed by default when the game launches.,Esta pestaña te dará acceso al aviso dentro del juego. Aquí se incluirá información diversa y noticias importantes de vez en cuando. Este aviso también se muestra de forma predeterminada cuando se inicia el juego.
CLIENT_HELP_INC_000110,Revive Menu,Menú de Resurrección
CLIENT_HELP_INC_000111,"This window opens when your HP reaches 0. There are three options, 'Lodestar' which allows you to revive from the nearest town. If you have a 'Scroll of Resurrection' you can revive from the spot with the 'Original Place' option. You can also visit the Cash item shop through this menu.","Esta ventana se abre cuando tu HP llega a 0. Hay tres opciones, 'Estrella de Vida' que te permite revivir desde la ciudad más cercana. Si tienes un 'Pergamino de Resurrección' puedes revivir desde el lugar actual con la opción 'Lugar Original'. También puedes visitar la Tienda Premium a través de este menú."
CLIENT_HELP_INC_000112,Trade Menu,Menú de Comercio
CLIENT_HELP_INC_000113,"If you either initiate a Trade or Accept another players Trade Request, you will be presented with this menu. From here you can trade Penya and other various items. The trade will have to be confirmed before it is completed.","Si inicias un Comercio o aceptas la Solicitud de Comercio de otro jugador, se mostrará este menú. Desde aquí puedes comerciar Penya y otros objetos valiosos. El Comercio se tiene que confirmar para que se complete."
CLIENT_HELP_INC_000114,Bank Menu,Menú del Banco
CLIENT_HELP_INC_000115,This Menu will allow you to store various items and Penya without taking up space in your inventory. You can access your bank from the [Public Office] NPC in each major city.,Este Menú te permitirá almacenar varios objetos y Penya sin ocupar espacio en tu inventario. Puedes acceder a tu banco desde el NPC [Oficina Pública] de cada ciudad importante.
CLIENT_HELP_INC_000116,Task Bar,Barra de Tareas
CLIENT_HELP_INC_000117,"This section refers to the bar that runs along the bottom of your screen. It houses your Start Menu, System Slots, and Quick Action Slots.","Esta sección se refiere a la barra que hay en la parte inferior de la pantalla. Está contiene el Menú de Inicio, las Opciones del Sistema, y algunos iconos de Acceso Rápido."
CLIENT_HELP_INC_000118,Start Menu,Menú de Inicio
CLIENT_HELP_INC_000119,This Menu allows the user to access all of the game options and various game play functions. Many of the Hot Keyed Menus can be accessed through the Start Menu.,Este Menú permite al usuario acceder a todas las opciones del juego y varias funciones del juego. Se puede acceder a muchos de los Menús de Teclas Rápidas a través del Menú de Inicio.
CLIENT_HELP_INC_000120,System Slots,Ranuras de Sistema
CLIENT_HELP_INC_000121,"This refers to the slots to the right of the Start Menu. These slots are used so that users can quickly access skills, save text strings, or other various tasks they want to repeat.","Esto se refiere a las ranuras a la derecha del Menú Inicio. Estos espacios se utilizan para que los usuarios puedan acceder rápidamente a las habilidades, guardar cadenas de texto u otras tareas que deseen repetir."
CLIENT_HELP_INC_000122,Hot Keys,Teclas de Acceso Rápido
CLIENT_HELP_INC_000123,This refers to the nine slots in the middle of the bottom bar labeled F1-F9. These slots are linked to the corresponding Function keys and can be triggered accordingly. Reserve these for your most important funtions!,Esto se refiere a las nueve ranuras en el medio de la barra inferior etiquetadas F1-F9. Estas ranuras están vinculadas a las teclas de función correspondientes y se pueden activar en consecuencia. ¡Reserva estas ranuras para tus acciones más importantes!
CLIENT_HELP_INC_000124,Action Slot,Barra de Combo
CLIENT_HELP_INC_000125,The Action Slot is located in the lower right corner of the screen.,La Barra de Combo está ubicada en la parte inferior derecha de la pantalla.
CLIENT_HELP_INC_000126,What is the Action Slot,Cómo usar la Barra de Combo
CLIENT_HELP_INC_000127,The Action Slot allows you to trigger a pre-determined set of skills. You can place skills in the Action Slot from the Skills Menu.,La Barra de Combo te permite activar una combinación pre-determinada de habilidades. Puedes colocar habilidades en la Barra de Combo desde el Menú de Habilidades.
CLIENT_HELP_INC_000128,Using the Action Slot,Usar la Barra de Combo
