Key,English,Spanish
WORLD_WDGUILDWAR_WDGUILDWAR_RGN_000000,Prove yourself!\nShow them that you are the best!,¡Desafíate a ti mismo!\n¡Muéstrales que eres el mejor!
WDGUILDWARBIG_WLD_000000,Prove yourself!\nShow them that you are the best!,¡Desafíate a ti mismo!\n¡Muéstrales que eres el mejor!
WORLD_WDGUILDWAR_CAVERN_RGN_000000,Prove yourself!\nShow them that you are the best!,¡Desafíate a ti mismo!\n¡Muéstrales que eres el mejor!
WORLD_WDGUILDWAR_CORAL_RGN_000000,Prove yourself!\nShow them that you are the best!,¡Desafíate a ti mismo!\n¡Muéstrales que eres el mejor!
WORLD_WDGUILDWAR_GUARDIANE_RGN_000000,Prove yourself!\nShow them that you are the best!,¡Desafíate a ti mismo!\n¡Muéstrales que eres el mejor!
WORLD_WDGUILDWAR_KAILLUN_RGN_000000,Prove yourself!\nShow them that you are the best!,¡Desafíate a ti mismo!\n¡Muéstrales que eres el mejor!
WORLD_WDGUILDWAR_SNOW_RGN_000000,Prove yourself!\nShow them that you are the best!,¡Desafíate a ti mismo!\n¡Muéstrales que eres el mejor!
WORLD_WDGUILDWAR_UNDERWATER_RGN_000000,Prove yourself!\nShow them that you are the best!,¡Desafíate a ti mismo!\n¡Muéstrales que eres el mejor!
WORLD_WDGUILDWAR_VOLCANO_RGN_000000,Prove yourself!\nShow them that you are the best!,¡Pruébalo! \n¡Demuéstrales que eres el mejor!
WDKEBARAS_WLD_000000,Lodelight,Estrella de Luz
WDKEBARAS_WLD_000001,This is a safe place.,Este es un lugar seguro.
WORLD_WDKEBARAS_WDKEBARAS_RGN_000000,Kebaras,Kebaras
WORLD_WDKEBARAS_WDKEBARAS_RGN_000001,"Welcome to the town of Kebaras!\nLong ago, this place served as a prison for criminals...",¡Bienvenido al Pueblo de Kebaras!\nEste lugar fue una prisión para criminales hace mucho tiempo...
WDKEBARAS2_WLD_000000,Lodelight,Lodelight
WDKEBARAS2_WLD_000001,This is a safe place.,This is a safe place.
WORLD_WDKEBARAS2_WDKEBARAS_RGN_000000,Kebaras 2,Kebaras 2
WORLD_WDKEBARAS2_WDKEBARAS_RGN_000001,"Welcome to the town of Kebaras 2!\nLong ago, this place served as a prison for criminals...","Welcome to the town of Kebaras 2!\nLong ago, this place served as a prison for criminals..."
WDMADRIGAL_WLD_000000,Mysterious Castle,Castillo Misterioso
WDMADRIGAL_WLD_000001,This place is not marked on the map. No one knows how to enter it...,Este lugar no está ubicado en el mapa. Nadie sabe cómo entrar...
WDMADRIGAL_WLD_000002,Refuge of Middle Leren Mountains,Refugio del Centro de las Montañas Leren
WDMADRIGAL_WLD_000003,Line Flarine ↔ Saint City,Línea Flarine ↔ Saint
WDMADRIGAL_WLD_000004,Line Flarine ↔ Darkon 1,Línea Flarine ↔ Darkon 1
WDMADRIGAL_WLD_000005,Line Flarine ↔ Mars Mine,Línea Flarine ↔ Mina Mars
WDMADRIGAL_WLD_000006,Line Saint City ↔ Garden of Rhisis,Línea Saint ↔ Jardín de Rhisis
WDMADRIGAL_WLD_000007,Line Saint City ↔ Fantasy Desert,Línea Saint ↔ Desierto Fantasía
WDMADRIGAL_WLD_000008,Line Darkon 1 ↔ Darken,Línea Darkon 1 ↔ Darken
WDMADRIGAL_WLD_000009,Line Darken ↔ Arians,Línea Darken ↔ Arians
WDMADRIGAL_WLD_000010,Line Arians ↔ Guardiane,Línea Arians ↔ Guardiane
WDMADRIGAL_WLD_000011,Line Arians ↔ Deadwallderness,Línea Arians ↔ Desierto Muerto
WDMADRIGAL_WLD_000012,Azria\nAbandoned Erons Factory,Azria\nFábrica de Erons Abandonada
WDMADRIGAL_WLD_000013,Azria\nVillage,Azria\nVilla
WDMADRIGAL_WLD_000014,Line Deadwallderness ↔ Azria,Línea Deadwalderness ↔ Azria
WDMADRIGAL_WLD_000015,Storm Peak Entrance,Entrada Pico Tormenta
WDMADRIGAL_WLD_000017,Envy Depths Entrance,Entrada Profundidades Envidia
WDMADRIGAL_WLD_000019,Guardiane Sanctuary Entrance,Entrada Santuario Guardiane
WDMADRIGAL_WLD_000021,Leren Chasm Entrance,Entrada Abismo Leren
WDMADRIGAL_WLD_000022,Wilds Entrance,Entrada Salvajes
WDMADRIGAL_WLD_000023,Rhisis Catacombs,Catacumbas Rhisis
WDMADRIGAL_WLD_000024,This is a safe place.,Este es un sito seguro.
WDMADRIGAL_WLD_000025,The Wilds Entrance,Entrada Los Salvajes
WDMADRIGAL_WLD_000026,Coral Village,Aldea Coral
WDMADRIGAL_WLD_000028,Coral Island,Isla Coral
WDMADRIGAL_WLD_000029,Welcome to Coral!,¡Bienvenido a Coral!
WDMADRIGAL_WLD_000030,Red Sea,Mar Rojo
WDMADRIGAL_WLD_000032,Deep Sea,Mar Profundo
WDMADRIGAL_WLD_000034,Swamp,Pantano
WDMADRIGAL_WLD_000035,Saint City Arena,Saint City Arena
WDMADRIGAL_WLD_000036,This place was famous long ago...,This place was famous long ago...
WDMADRIGAL_WLD_000037,Kaillun,Kaillun
WDMADRIGAL_WLD_000038,Welcome to Kaillun!,Welcome to Kaillun!
WDMADRIGAL_WLD_000039,Orbalune Port,Orbalune Port
WDMADRIGAL_WLD_000040,This is a safe place.,Este es un sito seguro.
WDMADRIGAL_WLD_000041,Kaillun Grassland,Kaillun Grassland
WDMADRIGAL_WLD_000042,Dreknir Ridge,Dreknir Ridge
WDMADRIGAL_WLD_000043,Lionrath Falls,Lionrath Falls
WDMADRIGAL_WLD_000044,Velora Cliffs,Velora Cliffs
WDMADRIGAL_WLD_000045,Dreknir Forest,Dreknir Forest
WDMADRIGAL_WLD_000046,Ankou's Asylum Entrance,Ankou's Asylum Entrance
WDMADRIGAL_WLD_000047,This is a safe place.,Este es un sito seguro.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000000,Darkon 1\nErons Factory 2,Darkon 1\nFábrica de Erons 2
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000001,Erons Factory 2. Used to produce Erons.,Fábrica de Erons 2. Usada para producir Erons.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000002,The Middle of Leren Mountains,Centro de las Montañas Leren
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000003,The middle district of Leren Mountains in Flaris.\nThere is Billeting Place of the High-Dwarpets and the Plain of Bubble.,Distrito central de las Montañas Leren en Flaris.\nEl lugar de alojamiento de los Alto-Enanos y la Llanura de Bubble se encuentran aquí.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000004,Flarine\nCentral Flarine,Flarine\nFlarine Central
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000005,The main hub of activity for Flaris is in the middle of Flarine.\nThere is a station and a public office.\nThere are stores for armor and weapons.,El lugar principal de actividad de Flaris está en Flarine Central.\nHay una estación y una oficina pública.\nTambién hay tiendas para armas y armaduras.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000006,Flarine\nEastern Flarine,Flarine\nFlarine Este
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000007,"The eastern part of Flarine.\nHere you can get food, magic materials, and job training.","La parte este de Flarine.\nAquí puedes conseguir comida, materiales mágicos y entrenamiento de clase."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000008,Flarine\nNorthern Flarine,Flarine\nFlarine Norte
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000009,The northern part of Flarine.\nThe Job Masters and Lodestar are here.,La parte norte de Flarine.\nLos Maestros de Clase y la Estrella de Vida están aquí.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000010,Someone is watching you.,Alguien te está observando.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000011,Plain of Bubble,Llanura de Bubble
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000012,This area was created by the Clown God Bubble.,Esta área fue creada por el Dios Payaso Bubble.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000013,The South of Leren Mountains,Sur de las Montañas Leren
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000014,The southern district of the Leren Mountains.,Distrito sur de las Montañas Leren.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000015,The Center for Guild Combat,Centro para combates de Guild
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000016,Guild combat is managed here.,Los combates de Guild se administran aquí.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000017,The South of Leren Mountains\nAltar of Dreadpet,Sur de las montañas Leren\nAltar del Dreadpet
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000018,Dreadpet is kept here.\nHis keepers control great magic.,El Dreadpet se custodia aquí.\nSus guardianes controlan una gran magia.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000019,Darkon 1\nErons Factory 1,Darkon 1\nFábrica de Erons 1
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000020,The First Erons Factory.\nThis factory produces 80% of all Erons.,La primera fábrica de Erons.\nEsta fábrica produce el 80% de todos los Erons.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000021,Darkon\nAltar of Violet,Darkon\nAltar Violeta
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000022,There is evidence here of a major event.,Aquí hay evidencia de un suceso importante.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000023,The Middle of Leren Mountains,Centro de las Montañas Leren
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000024,The middle of the Leren Mountains.\nThere is Billeting Place of the High-Dwarpets and the Plain of Bubble.,Centro de las Montañas Leren.\nEl alojamiento de los Alto-Enanos y la Llanura de Bubble se encuentran aquí.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000025,Billeting Place of High-Dwarpets,Alojamiento de los Alto-Enanos
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000026,The High-Dwarpets have created Billeting place.\n A certain High-Dwarpet once stored the Book of Technique here.,Los Alto-Enanos han creado un lugar de alojamiento.\nUno de ellos alguna vez guardó un Libro de Técnica aquí.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000027,Northern River of Weeping,Norte del Río del Llanto
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000028,Haunt of Nyangnyang,Guarida de Nyangyangs
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000029,Haunt of Nyangnyang.,Guarida de Nyangyangs
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000030,The bridge was repaired!\n You used to have to jump across a gap.,¡El puente ha sido reparado!\nAntes tenías que cruzar por una brecha.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000031,Lodelight,Estrella de Luz
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000032,This is a safe place.,Este es un lugar seguro.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000033,Madren Town,Pueblo Madren
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000034,This is a small town for Demian.\nCast-off Demian live here.,Este es un pequeño pueblo para Demians.\nLos Demian abandonados viven aquí.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000035,Middle of River of Weeping,Centro del Río del Llanto
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000036,This river overflows when it rains every once in a while.\nHigh-Dwarpet can sometimes be seen bathing here.,Este río se desborda de vez en cuando por las lluvias.\nLos Alto-Enanos suelen ser vistos por aquí.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000037,Madren Town\nAltar of Dreadpet,Pueblo Madren\nAltar del Dreadpet
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000038,Another place for controlling the Dreadpet.\nThere are supervisors here that use strong magic.,Otro lugar para controlar a los Dreadpet.\nAquí hay supervisores que usan una potente magia.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000039,Fountain of Dead Person,Manantial de Almas
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000040,"It is known that souls gather together in this place.\nAccording to tradition, the water in this place gives perennial youth and long life.","Se conoce que las almas se reúnen en este lugar.\nAcorde a la tradición, el agua de este manantial ofrece una duradera juventud y una larga vida."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000041,Northern Leren Mountains,Norte de las Montañas Leren
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000042,The northern district of the Leren Mountains.\nThe Mars Mine and the Fountain of Dead Person are here.,Distrito norte de las Montañas Leren.\nLa Mina Mars y el Manantial de Almas se encuentran aquí.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000043,Mars Mine,Mina Mars
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000044,"This Mine was found and developed by mining merchants long ago.\n However, the place is overrun with Masquerpets now.","La Mina fue encontrada y excavada por mercaderes mineros tiempo atrás.\nHoy en día, el lugar está repleto de Masquerpets."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000045,The residence of Ludviehill,La residencia en Ludviehill
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000046,The rich of Flaris live in Ludviehill.,El adinerado de Flaris vive en Ludviehill.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000049,Saint Tree,Árbol Santo
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000050,Saint Tree is really old\n This tree is one of the symbols of Saint Morning.,El Árbol Santo es realmente antiguo.\nEste árbol es uno de los símbolos de Saint Morning.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000051,Saint Morning\nAltar of Violet,Saint Morning\nAltar Violeta
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000052,"Here, as in other places, there is evidence of a major event.","Aquí, como en otros lugares, hay evidencia de un suceso importante."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000053,Northern Hillid Mountains,Norte de las Montañas Hillid
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000054,The Northern district of the Hillid Mountains,Distrito norte de las Montañas Hillid
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000055,Eastern River of Weeping,Este del Río del Llanto
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000056,The Eastern part of the River of Weeping\nAltar of Dreadpet,Este del Río del Llanto\nAltar del Dreadpet
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000057,Another Altar to the Dreadpet.\nThe magic of the Dreadpet tamers electrifies the air.,Otro altar de los Dreadpet.\nLa magia de los guardianes electrifica el aire.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000058,Saint Morning\nSaint Hall,Saint Morning\nAyuntamiento de Saint
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000059,Saint Hall is the oldest building. It has been standing longer than anyone in town has been alive.\nPublic offices and the laboratory are located in this building.,El Ayuntamiento de Saint es el edificio más antiguo. Se ha mantenido más tiempo de lo que nadie en la ciudad ha vivido.\nLa oficina pública y el laboratorio se encuentran en este edificio.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000060,Saint Morning,Saint Morning
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000061,Saint Morning has gained independence from Flaris.\nThey have made a fortune from commerce.,Saint Morning ha conseguido independencia de Flaris.\nHan hecho una fortuna por el comercio.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000062,Saint Morning\nStation,Saint Morning\nEstación
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000063,This is the biggest station on Madrigal.\nSaint Morning could become the center of commerce for Madrigal by using this station.,Esta es la estación más grande de Madrigal.\nSaint Morning podría convertirse en el centro del comercio usando esta estación.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000064,Saint Morning square,Plaza de Saint
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000065,Saint Morning square is a local hang out.\nThere is lots of space to open stores.,La Plaza de Saint es un lugar para pasar el rato.\nHay un montón de espacio para abrir tiendas.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000066,Saint Morning\nThe Madrigal History Society.,Saint Morning\nSociedad Historiadora de Madrigal.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000067,Research in the History of Madrigal is being made here.,Las investigaciones sobre la Historia de Madrigal se realizan aquí.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000068,Flaris\nAltar of Violet,Flaris\nAltar Violeta
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000069,"There is a certain smell in the air and stones litter the landscape, evidence of a major event.","Hay un extraño olor en el aire y las piedras encubren el lugar, evidencia de un suceso importante."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000070,The Garden of Rhisis,El Jardín de Rhisis
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000071,The Garden of Rhisis.\nThis once used to be a beautiful place but was ruined in the war with Clockworks.,"El Jardín de Rhisis.\nEn su día fue un hermoso lugar, pero fue arruinado por la guerra contra Clockworks."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000072,Fantasy Desert,Desierto Fantasía
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000073,"You can see stone pillars around the desert.\nAccording to rumor, there are temples that lie buried under this desert.","Se pueden ver pilares de piedra alrededor del desierto.\nSegún los rumores, hay templos que yacen enterrados bajo este lugar."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000074,You can hear the sound of digging close by.,Se puede escuchar el sonido de excavación cerca.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000075,The Entrance to Fantasy Desert,Entrada al Desierto Fantasía
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000076,"A desert with a lot of unknown, unexplained, buildings.",Un desierto con una gran cantidad de desconocidas e inexplicables construcciones.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000077,Southern Hillid Mountains,Sur de las Montañas Hillid
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000078,The southern Hillid Mountains.\nThe Entrance to the Fantasy Desert and Plateau of Silence is here.,Sur de las Montañas Hillid.\nLa entrada al Deserto Fantasía y a la Meseta del Silencio se encuentran aquí.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000079,Plateau of Silence\nGravity Disorder Area,Meseta del Silencio\nÁrea de Desorden Gravitacional
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000080,"It is impossible to fly in this area of Madrigal. According to a research group, gravity is stronger here than anywhere else in the world.","Es imposible volar en esta área de Madrigal. Según un grupo de investigación, la gravedad es más fuerte aquí que en cualquier otro lugar del mundo."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000081,Hill of Shade,Colina de Shade
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000082,"Shade, the Clown Goddess was here.\nShe created this place in the time it takes to blink an eye.","Shade, la Diosa Payaso estuvo aquí.\nElla creó este lugar tan rápido como un parpadeo."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000083,This is a safe place.,Esta es un área segura. Estás seguro de los enemigos.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000084,Pumpkin Town\nThe Home of Mr. Pumpkin.,Villa Calabaza\nEl Hogar de los Mr. Pumpkin.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000085,"This town was made by people who dislike the city life of Saint Morning.\nHowever, this town was ruined because of an invasion of Mr. Pumpkins.","Esta villa fue creada por gente que odiaba la vida en Saint Morning.\nSin embargo, fue destruida por la invasión de los Mr. Pumpkins."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000086,Central Hillid Mountains,Centro de las Montañas Hillid
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000087,The central area of the Hillid Mountains.,El área central de la Montañas Hillid.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000088,Darkon 3\nMagmient,Darkon 3\nMagmient
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000089,The molten terrain of Darkon 3 makes for hard travel.\nOrdinary people do not enter because of the danger.,El terreno fundido de Darkon 3 lo hace complicado de recorrer.\nGente ordinaria no debe entrar debido al peligro.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000090,Altar of Jester,Altar del Jester
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000091,This altar was made for admiring the glory of Jesters.\nA priest named Homeit is managing this altar.,Este altar fue hecho para admirar la gloria de los Jesters.\nUna sacerdotisa llamada Homeit vigila el altar.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000092,Darkon 3\nBrekin,Darkon 3\nBrekin
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000093,"This was an industrial area for refining Erons.\nHowever, this area was abandoned because of growing danger in the area.","Esta fue un área industrial para refinar Erons.\nSin embargo, esta área fue abandonada por el creciente peligro de la zona."
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000094,Darkon 3\nArians,Darkon 3\nArians
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000095,This area consists of giant pools. This blue water dissolved Erons.,Esta área tiene estanques gigantes. El agua azul disolvió los Erons.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000096,Engisis Length,Engisis Length
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000097,"The largest, most mysterious tree in Madrigal.",El árbol más largo y misterioso de Madrigal.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000098,Darkon 3\nDeadwallderness,Darkon 3\nDesierto Muerto
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000099,The wasteland of Darkon 3. Smoke rises from the ground that smells like dead things.,El yermo de Darkon 3. El humo que se levanta del suelo huele a muerte.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000100,Darkon 3\nAniceknight,Darkon 3\nAniceknight
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000101,The local plants have mutated and grown large.,Las plantas locales han mutado y crecido.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000102,Darkon 3\nHouse of Laola,Darkon 3\nCasa de Laola
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000103,A mysterious aura has wrapped itself around the home of Laola,Un aura misteriosa se ha envuelto alrededor de la casa de Laola
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000104,Altar of Ranger,Altar del Ranger
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000105,This altar was made for admiring the glory of the Ranger.\nA priest named Rupim is managing this altar.,Este altar fue hecho para admirar la gloria de los Rangers.\nUna sacerdotisa llamada Rupim vigila el altar.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000106,Altar of Psykeeper,Altar del Psykeeper
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000107,Place where the Soulstone of Psykeeper is kept.\nThe admirers of the hero Offerep\nmake a pilgrimage here every year.,Lugar donde se mantiene la Piedra de Alma del Psykeeper.\nLos admiradores de la héroe Offerep\nperegrinan aquí cada año.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000108,Darkon 3\nWestern Cendil,Darkon 3\nOeste de Cendil
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000109,The polluted river flows and corrupts the wildlife of the area.\nThings grow large and nasty in this area.,El río contaminado fluye y corrompe la vida salvaje del área.\nCosas grandes y desagradables crecen aquí.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000110,Darkon 3\nHeret,Darkon 3\nHeret
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000111,There is a blue glow to the air.\nThe creatures here survive by eating Erons and wandering travelers.\nYou can see the mutant tree Heldonose on the west end.\nThis tree produces Erons.,Hay un brillo azul en el aire.\nLas criaturas de aquí sobreviven comiendo Erons y viajeros errantes.\nSe puede ver el árbol mutante Heldonose en el extremo oeste.\nEste árbol produce Erons.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000112,Darkon 3\nMiddle Cendil,Darkon 3\nCentro de Cendil
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000113,Unknown powerful energy exists in this district.\nNobody wants to know where the power came from.,Una desconocida y poderosa energía existe en este distrito.\nNadie quiere saber de dónde proviene este poder.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000114,Darkon 3\nEastern Cendil,Darkon 3\nEste de Cendil
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000115,Mileng is a holy place surrounded by giant trees shaped like mushrooms.,Mileng es un lugar sagrado rodeado de árboles gigantes con forma de setas.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000116,Mileng,Mileng
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000117,Mileng is a holy place surrounded by giant trees shaped like mushrooms.\nThe Heroes of Madrigal won their first victory here.,Mileng es un lugar sagrado rodeado de árboles gigantes con forma de setas.\nLos Héroes de Madrigal consiguieron su primera victoria aquí.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000118,Darkon 3\nGuardiane,Darkon 3\nGuardiane
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000119,This is a place of Guardians.\nThe final battle in the Hero War happened here\nAdventurers who wish to follow the will of heroes come here.,Este es el lugar de los Guardianes.\nLa batalla final en la Guerra de los Héroes sucedió aquí.\nLos aventureros que desean seguir la voluntad de los héroes vienen aquí.
WORLD_WDMADRIGAL_WDMADRIGAL_RGN_000120,Darkon 3\nRoom of Guardian,Darkon 3\nHabitación del Guardián
