Key,English,Vietnamese
NPC_000103,"7. That about covers it for your flying combat training, cadet! Just one more thing... Don't crash and burn! Hahaha, just a little pilot humor.","7. Đây là tất cả những điều của việc huấn luyện bay chiến đấu dành cho bạn, thiếu sinh quân ạ! Còn một điều nữa ... Đừng va chạm và cháy nhé! Hahaha, hãy chỉ là một phi công hài hước thôi nào."
NPC_000104,Have fun out there and be safe! Don't forget to check your six!,Chúc bạn vui vẻ và giữ an toàn! Đừng quên kiểm tra đằng sau lưng bạn!
NPC_000105,"Goodbye, adventurer! Feel free to stop by again if you have any questions about flying.","Tạm biệt, nhà thám hiểm! Hãy cứ ghé lại nếu bạn có bất kỳ câu hỏi nào về vấn đề bay."
NPC_000106,The Red Bang Troupe will never break through our defenses as long as I'm here!,Red Bang Troupe sẽ không bao giờ phá vỡ được hàng phòng ngự của chúng tôi chừng nào tôi còn ở đây!
NPC_000107,"Hello, traveler. I have some missions for you!","Xin chào, lữ khách Tôi có một số nhiệm vụ cho bạn!"
NPC_000108,"Greetings, traveler! You are welcome to visit the Erons Factory as long as I, Amadolka, am here. It can get pretty dangerous out here so watch your back!","Xin chào lữ khách! Bạn luôn được hoan nghênh ghé thăm Erons Factory bất kể khi nào tôi -Amadoka còn ở đây. Ngoài kia sẽ khá nguy hiểmm, cho nên bạn cần cẩn thận đấyy!"
NPC_000109,My name is Amadolka Liviehindekinas. I am in charge of security here at the Erons Factory. Why do you ask?,Tên tôi là Amadolka Liviehindekinas. Tôi phụ trách an ninh tại Erons Factory Tại sao bạn hỏi vậyy?
NPC_000110,"Be careful out there, traveler! I'll stand guard here!","Hãy cẩn thận, lữ khách! Tôi sẽ đứng gác ở đây!"
NPC_000111,I'm such a coward! *Cries*,Tôi thật là một kẻ hèn nhát! * Khóc *
NPC_000112,The curse has been removed for the 3rd time now. Please don't get cursed again or it will be the last time for sure.,"Lời nguyền đã được xóa bỏ lần thứ 3 rồi đấy. Xin đừng để bị nguyền rủa một lần nữa, nếu không đây sẽ là lần cuối cùng."
NPC_000113,I'm the Mysterious Teller of Tales! Wanna hear something spooky?,Tôi là Mysterious Teller of Tales! Bạn có muốn nghe điều gì đó ma quái không?
NPC_000114,Stop by anytime you wanna hear a spooky story!,Hãy ghé qua bất cứ lúc nào bạn muốn nghe một câu chuyện ma quái!
NPC_000115,ID Card,ID Card
NPC_000116,Hello there! How are you today!,Xin chào! Hôm nay bạn thế nào!
NPC_000117,"Uhh, yes? If you've got something to say, say it. Otherwise leave me alone. I'm very busy securing these steel panels by tapping my foot repeatedly.","Uhh, vâng? Nếu bạn có điều gì đó muốn nói, hãy nói ra nào Nếu không thì hãy để tôi yên. Tôi rất bận rộn với việc cố định những tấm thép này bằng cách gõ chân liên tục đây."
NPC_000118,That's none of your business and I'll thank you to stay out of my personal affairs.,Đó không phải việc của bạn và cảm ơn đã không xen vào chuyện riêng của tôi.
NPC_000119,"Alright, hope to see you soon!","Được rồi, hy vọng sẽ sớm gặp lại bạn!"
NPC_000120,"Oh! You're asking about the ID Card that grants access to the Trillipy room in the mines, right? You should find Andre. I heard he spends most of his time in a forest filled with many ancient trees.",Ồ! Bạn đang hỏi về ID Card cấp quyền truy cập vào phòng Trillipy trong hầm mỏ phải không? Bạn nên tìm Andre. Tôi nghe nói anh ấy dành phần lớn thời gian trong một khu rừng có nhiều cây cổ thụ.
NPC_000121,"Hail and well met, adventurers! My name is Bolpor and I'm the best chef in town!","Xin chào và hân hạnh được gặp mặt, các nhà thám hiểm! Tên tôi là Bolpor và tôi là đầu bếp giỏi nhất trong thị trấn!"
NPC_000122,What do you want already?! I've got things to do!,Bạn đã biết mình muốn gì rồi chứ?! Tôi có việc phải làm đấy!
NPC_000123,"I'm the best chef in town, you got that? Anyone that tells you different is more than welcome to discuss it with my butcher knife. There will be more than just *chicken* on a stick on my menu...","Tôi là đầu bếp giỏi nhất trong thị trấn, bạn hiểu không? Bất cứ ai nói sai lệch đều được hoan nghênh thảo luận với con dao đồ tể của tôi. Sẽ có nhiều thứ hơn là * gà * trong thực đơn của tôi ..."
NPC_000124,"My name is Bolpor Centaurn, the best darn chef in Darken. I'm also the best looking. I didn't get this handsome overnight, you know.","Tên tôi là Bolpor Centaurn, đầu bếp giỏi nhất tại Darken. Tôi cũng là người đẹp trai nhất. Tôi không có được vẻ đẹp trai này chỉ qua một đêm đâu bạn biết đấy."
NPC_000125,"See ya later, alligator! Mmm, alligator... that gives me an idea for a new dish!","Hẹn gặp lại nhé, bạn hiền! Mmm, cá sấu à ... nó  cho tôi ý tưởng về một món ăn mới!"
NPC_000126,"Only the bravest adventurer can hope to succeed on the path of the Knight Hero, Billaon. Are you worthy?","Chỉ có nhà thám hiểm dũng cảm nhất mới có thể hy vọng thành công trên con đường trở thành Knight Hero, Billaon. Liệu bạn có xứng đáng không?"
NPC_000127,We must never forget the sacrifice of the Heroes. We are here to train those who wish to follow their path in hopes of a worthy successor.,Chúng ta không bao giờ được quên sự hy sinh của các Heroes. Chúng tôi ở đây để đào tạo những người muốn đi theo con đường của họ với hy vọng có được một người kế nhiệm xứng đáng.
NPC_000128,"I am Guardian Boneper. I'm here to protect the will of Billaon, the Knight Hero, at all costs. We are seeking those who are worthy enough to follow the path of the Knight Hero.","Tôi là Guardian Boneper. Tôi ở đây để bảo vệ ý chí của Billaon, Knight Hero, bằng mọi giá. Chúng tôi đang tìm kiếm những người đủ xứng đáng để đi theo con đường của Knight Hero."
NPC_000129,"May the courage of Billaon be with you, adventurer.","Hãy can đảm lên, adventurer."
NPC_000130,We are here to protect the will of the Heroes. Are you worthy to become a successor of the Billposter Hero?,Chúng tôi ở đây để bảo vệ ý chí của các Heroes. Bạn có xứng đáng trở thành người kế nhiệm của Billposter Hero không?
NPC_000131,"I fear that those who follow Shade, Iblis and Bubble too closely will be destroyed by them in the end. Follow the path of the Heroes and you will not lose your way.","Tôi sợ rằng những ai theo dõi quá kỹ Shade, Iblis và Bubble cuối cùng cũng sẽ bị chúng tiêu diệt. Đi theo con đường của các Heroes và bạn sẽ không bị lạc lối."
NPC_000132,"My name is Guardian Capafe. I am here as a guide and I protect the will of Roentel, the Billposter Hero.","Tên tôi là Guardian Capafe. Tôi ở đây với tư cách là người hướng dẫn và tôi bảo vệ ý chí của Roentel, Billposter Hero."
NPC_000133,The power of Roentel will protect and guide you.,Sức mạnh của Roentel sẽ bảo vệ và hướng dẫn bạn.
NPC_000134,Rare metals and minerals reside deep within the Dekane Mine.,Các kim loại và khoáng chất quý hiếm nằm sâu trong Dekane Mine.
NPC_000135,You looking for some adventure? Why not discover the mystery of the curse of Darkon? ,Bạn đang tìm kiếm một số cuộc phiêu lưu? Tại sao không thử khám phá bí ẩn về lời nguyền của Darkon?
NPC_000136,"Now's not the time for pleasantries, my simple-minded friend. Besides, I know you don't actually care. No one does...","Bây giờ không phải là lúc để vui đùa, người bạn ngây ngô của tôi ạ. Hơn nữa, tôi biết bạn không thực sự quan tâm. Không một ai quan tâm cả.."
NPC_000137,"Fine, leave if you want to! I don't need your help, fool! ","Tốt thôi, hãy rời đi nếu bạn muốn! Tôi không cần sự giúp đỡ của bạn nữa, đồ ngốc!  "
NPC_000138,"Have you ever heard the name Neverant? Few know it now, but long ago it was the top-ranking mining guild in Darkon. I used to be a member of that guild.","Bạn đã bao giờ nghe đến cái tên Neverant chưa? Bây giờ ít ai biết, nhưng từ lâu nó đã là bang hội khai thác hàng đầu trong Darkon. Tôi đã từng là thành viên của hội đó."
NPC_000139,"Today, the Neverant Guild is no more. It's hierarchy was torn apart by a terrible curse that emanated from the mine itself. Ironic, isn't it?","Ngày nay, Neverant Guild không còn nữa. Hệ thống phân cấp của nó đã bị xé nát bởi một lời nguyền khủng khiếp phát ra từ chính khu mỏ. Thật mỉa mai, phải không?"
NPC_000140,Check out the Dekane Mine west of here if you want. I won't step foot near there.,Kiểm tra phía tây Dekane Mine nếu bạn muốn. Tôi sẽ không bước chân đến gần đó đâu.
NPC_000141,Chenbing's Shield Shop is open for business! The best finely-crafted nomad shields Penya can buy!,Chenbing's Shield Shop đang mở cửa kinh doanh! Những chiếc khiên du mục với chế tác tinh xảo mà bạn có thể tìm mua được!
NPC_000142,"Well, what are you gonna do for me? Hmmm?","Chà, bạn định làm gì cho tôi? Hmmm?"
NPC_000143,"We, the Khan Union, are traveling merchants. Our fine craftsmanship is well-known throughout Madrigal. So whaddya say? Interested in taking a peek at my inventory? ","Chúng tôi, Khan Union, là những thương nhân du mục. Nghề thủ công mỹ nghệ của chúng tôi nổi tiếng khắp Madrigal. Vì vậy, đúng như mọi người đã biết? Bạn có muốn xem qua túi hàng trang của chúng tôi không?"
NPC_000144,"I am Chenbing Khan and I sell the best, finely-crafted, and affordable shields you'll find anywhere in Madrigal.","Tôi là Chenbing Khan và tôi bán những chiếc khiên tốt nhất, được chế tạo tinh xảo với giá cả phải chăng mà bạn sẽ không tìm thấy ở bất cứ đâu tại Madrigal."
NPC_000145,Take care! Tell your friends about us!,Bảo trọng! Hãy giới thiệu cho bạn của bạn về chúng tôi!
NPC_000146,"So, have you completed that which you needed to in order to proceed?","Vì vậy, bạn đã hoàn thành những gì bạn cần để tiếp tục chưa?"
NPC_000147,What do you want?,Bạn cần gì?
NPC_000148,You couldn't possibly hope to understand what lies beyond this gate. I don't care how much research you've done. ,Bạn không thể hy vọng hiểu được tất cả những gì nằm bên ngoài cánh cổng này. Tôi không quan tâm bạn đã thực hiện bao nhiêu nghiên cứu về nó rồi.
NPC_000149,Don't concern yourself with such things. Who I am is of no consequence to you. All you need to know is that I am here to protect this gate.,Đừng bận tâm đến những điều như vậy. Tôi là ai không quan trọng .Tất cả những gì bạn cần biết là tôi ở đây để bảo vệ cánh cổng này.
NPC_000150,"Farewell, strange one.","Tạm biệt, người lạ mặt."
NPC_000151,"Hey, you there! Help me! Let me out of here right now! Argh!!!","Này, người bạn trẻ! Giúp tôi! Hãy cứu tôi ra khỏi đây ngay bây giờ! Argh !!!"
NPC_000152,"Oh thank Rhisis, I knew someone would come! Oh thank you, thank you, thank you! Well, what are you doing just standing around? Let me out, darn it!!","Ồ, cảm ơn Rhisis, tôi biết sẽ có người đến! Oh cảm ơn bạn, cảm ơn bạn, cảm ơn bạn! Chà, bạn làm gì mà chỉ đứng đó vậy? Cho tôi xuống!"
NPC_000153,"Me? I, Colar Devoka, am the best actor in the Pepoview Troupe! Well, I was, but now I am stuck out here and this filthy cage waiting to be eaten by those filthy Leyenas.","Tôi ư? Tôi, Colar Devoka, đã từng là diễn viên xuất sắc nhất trong Pepoview Troupe! Nhưng bây giờ tôi đang mắc kẹt ở đây trong cái lồng bẩn thỉu này và chờ bị ăn thịt bởi những con Leyena bẩn thỉu đó."
NPC_000154,What?! HEY! I thought you were going to release me. I'll get you for this!,Gì?! NÀY! Tôi đã nghĩ rằng bạn sẽ trả tự do cho tôi. Tôi sẽ trả ơn bạn!
NPC_000155,Follow the teachings of Lillip and you will discover the secrets of the elements.,Làm theo lời hướng dẫn của Lillip và bạn sẽ khám phá ra bí mật của các nguyên tố.
NPC_000156,"Hello, friend. Listen, whatever happens in this world, you must not lose hope. As long as we follow the path of the Heroes, we will persevere.","Chào bạn hiền Nghe này, bất cứ điều gì xảy ra trên thế giới này, bạn không được mất hy vọng. Chỉ cần chúng ta đi theo con đường của các Heroes, chúng ta sẽ kiên định và bền chí."
NPC_000157,"My name is Condram Griters and I am one of 8 priests of Lillip, the Elementor Hero. I am teaching the wisdom of Lillip to his successors. I act as a guide to those who follow the path of Lillip.","Tên tôi là Condram Griters và tôi là một trong 8 linh mục của Lillip, Elementor Hero. Tôi đang truyền dạy sự khôn ngoan của Lillip cho những người kế vị của anh ấy. Tôi đóng vai trò là người hướng dẫn những ai đi theo con đường của Lillip."
NPC_000158,"Farewell, young one. May Lillip guide and protect you.","Vĩnh biệt, người trẻ tuổi. Mong Lillip hướng dẫn và bảo vệ bạn."
NPC_000159,"Heren, your legacy will carry on and your courage will not be forgotten.","Heren, di sản của bạn sẽ còn mãi và lòng dũng cảm của bạn sẽ không bị lãng quên"
NPC_000160,"The might of the Blade will stand against those who seek to destroy us. Heren, the Blade Hero, has left a great legacy. ","Sức mạnh của Blade sẽ chống lại những kẻ tìm cách tiêu diệt chúng ta. Heren, Blade Hero, đã để lại một di sản tuyệt vời. "
NPC_000161,"My name is Corel Anduril, and I am the Blade Master of Darken City. I was well known as a Blade Dancer before the war. Now, it is my duty to select those worthy of becoming a Blade and prepare them for what lies ahead.","Tên tôi là Corel Anduril, và tôi là Blade Master của Darken City. Tôi được biết đến với tư cách là một Blade Dancer trước chiến tranh. Bây giờ, nhiệm vụ của tôi là lựa chọn những người xứng đáng trở thành một Blade và chuẩn bị cho họ những gì phía trước."
NPC_000162,"May Heren be with you, always.",Cầu cho Heren luôn ở bên bạn.
NPC_000163,"I honor the spirit of Offerep, the Psykeeper Hero.","Tôi tôn vinh tinh thần của Offerep, Psykeeper Hero."
NPC_000164,"Their last battle will resonate throughout eternity. The Heroes sacrificed themselves to save all of Madrigal. We are forever in their debt. Take with you the teachings of Offerep, adventurer.",Trận chiến cuối cùng của họ sẽ vang vọng đến muôn đời. Các anh hùng đã hy sinh bản thân để cứu toàn bộ Madrigal. Chúng ta mãi mãi mắc nợ họ. Mang theo bên mình những lời dạy của nhà thám hiểm Offerep.
