Key,English,Vietnamese
TUTORIAL_ROTATE_CAMERA_KEYBOARD_TEXT,"Let's go through how the camera works with the Keyboard. Here are the keys to press to rotate the camera:\n\nUp: Up Arrow #b↑#nb\nDown: Down Arrow #b↓#nb\nLeft: Left Arrow #b←#nb\nRight: Right Arrow #b→#nb\n\nPretty easy, huh?\n\n#cffff0000Clear Condition: Press an Arrow Key #b↑↓←→#nb","Hãy cùng xem qua cách điều khiển máy ảnh bằng các thao tác trên bàn phím. Dưới đây là các phím bạn cần nhấn để xoay máy ảnh:\n\nLên: Mũi tên lên #b↑#nb\nXuống: Mũi tên xuống #b↓#nb\nTrái: Mũi tên trái #b←#nb\nPhải: Mũi tên phải #b→#nb\nKhá dễ dàng, phải không?\n\n#cffff0000Điều kiện Xóa: Nhấn một phím mũi tên #b↑↓←→#nb"
TUTORIAL_ZOOM_CAMERA_TEXT,"How's that? Simple, right? Now, let's tackle zooming.\n\n[[Zooming in and out is possible with the Mouse wheel. It is also possible with the Page Up and Page Down Keys|Pinch to #bzoom out#nb and spread your fingers to #bzoom in#nb]].\n\n#cffff0000Clearing requirement: Adjust the camera zoom","How's that? Simple, right? Now, let's tackle zooming.\n\n[[Zooming in and out is possible with the Mouse wheel. It is also possible with the Page Up and Page Down Keys|Pinch to #bzoom out#nb and spread your fingers to #bzoom in#nb]].\n\n#cffff0000Clearing requirement: Adjust the camera zoom"
TUTORIAL_ROTATE_PHONE_TITLE,Viewing,Viewing
TUTORIAL_ROTATE_PHONE_CONTENT,[[|#b#cff0000ff■ Portrait and landscape #nb#nc\nRotate your phone to switch between portrait and landscape mode. ]],[[|#b#cff0000ff■ Portrait and landscape #nb#nc\nRotate your phone to switch between portrait and landscape mode. ]]
TUTORIAL_ROTATE_PHONE_TEXT,Awesome!\n\n[[|You can also #brotate#nb your phone to switch between portrait and landscape mode.]],Awesome!\n\n[[|You can also #brotate#nb your phone to switch between portrait and landscape mode.]]
TUTORIAL_OPEN_MENU_TEXT,"Great! [[It's time to learn how to change settings to enjoy the game the best as possible.\n\nSettings are available from the main game menu.\n\nClick on the #bbutton on bottom left#nb of the screen to open the main menu|Next, let's open the #bmain menu#nb.\n\nJust tap the button at the bottom left of the screen]].\n\n#cffff0000Clearing requirement: Open the main menu","Great! [[It's time to learn how to change settings to enjoy the game the best as possible.\n\nSettings are available from the main game menu.\n\nClick on the #bbutton on bottom left#nb of the screen to open the main menu|Next, let's open the #bmain menu#nb.\n\nJust tap the button at the bottom left of the screen]].\n\n#cffff0000Clearing requirement: Open the main menu"
TUTORIAL_OPEN_OPTION_TEXT,"Now [[click on|tap]] #bOption#nb to access the settings.\n\nHere, you can adjust the #btexture quality, shadows, music volume, language, and more#nb.\n\nOnce finished, hit the #b'Save'#nb button to apply your changes.\n\n#cffff0000Clearing requirement: Open the options window","Now [[click on|tap]] #bOption#nb to access the settings.\n\nHere, you can adjust the #btexture quality, shadows, music volume, language, and more#nb.\n\nOnce finished, hit the #b'Save'#nb button to apply your changes.\n\n#cffff0000Clearing requirement: Open the options window"
TUTORIAL_OPEN_OPTION_TITLE,Settings,Cài đặt
TUTORIAL_OPEN_OPTION_CONTENT,"#b#cff0000ff■ Video / Audio tab#nb#nc\nYou can configure texture quality, shadows quality and many other graphical options. Use Save button or your changes will be reset when you close the window. Texture quality and Antialiasing are only applied when saving changes. Antialiasing[[|, Vibrations]] and Fullscreen options are not supported on all devices. All advanced options and high quality settings will consume more energy and Internet bandwidth so consider disabling them if you have a limited Internet connection or experiencing a slow framerate.\n\n#b#cff0000ff■ Game tab#nb#nc\nYou can select the interface language and enable or disable some options relative to your character. Don't forget to save your changes.","# b # cff0000ff ■ Tab Video / Âm thanh # nb # nc\nBạn có thể định cấu hình chất lượng kết cấu, chất lượng bóng và nhiều tùy chọn đồ họa khác. Sử dụng nút Lưu nếu không các thay đổi của bạn sẽ được đặt lại khi bạn đóng cửa sổ. Chất lượng kết cấu và Khử răng cưa chỉ được áp dụng khi lưu các thay đổi. Các tùy chọn khử răng cưa [[|, Rung]] và Toàn màn hình không được hỗ trợ trên tất cả các thiết bị. Tất cả các tùy chọn nâng cao và cài đặt chất lượng cao sẽ tiêu tốn nhiều năng lượng và băng thông Internet hơn, vì vậy hãy cân nhắc tắt chúng nếu bạn có kết nối Internet hạn chế hoặc gặp phải tốc độ khung hình chậm .\n\n# b # cff0000ff ■ Thẻ trò chơi # nb # nc\nBạn có thể chọn ngôn ngữ giao diện và bật hoặc tắt một số tùy chọn liên quan đến nhân vật của bạn. Đừng quên lưu các thay đổi của bạn."
TUTORIAL_OPEN_MAP_TEXT,"Your adventure takes place in #bMadrigal#nb.\n\n[[Press M key|Tap the #bmini-map#nb]] to check your current location or to view maps of other areas.\n\nTo return to the game, [[press M again|tap the cross button at the top right of the map]].\n\n#cffff0000Clearing requirement: [[Hot Key 'M'|Open the map]]","Your adventure takes place in #bMadrigal#nb.\n\n[[Press M key|Tap the #bmini-map#nb]] to check your current location or to view maps of other areas.\n\nTo return to the game, [[press M again|tap the cross button at the top right of the map]].\n\n#cffff0000Clearing requirement: [[Hot Key 'M'|Open the map]]"
TUTORIAL_OPEN_MAP_TITLE,Map,Bản đồ
TUTORIAL_OPEN_MAP_CONTENT,"#b#cff0000ff■ Whole map#nb#nc\n[[Press M key|Touch World Map in main menu]] to see the continent of Madrigal.\n\n#b#cff0000ff■ Mini-Map#nb#nc\n[[Press N key|Touch cross button]] to hide navigator on right corner. If you want to see it again, [[press N key again|touch Navigator in main menu]].","# b # cff0000ff ■ Toàn bộ bản đồ # nb # nc\n[[Nhấn phím M | Chạm vào Bản đồ Thế giới trong menu chính]] để xem lục địa Madrigal.\n\n# b # cff0000ff ■ Bản đồ thu nhỏ # nb # nc\n[[Nhấn phím N | Chạm vào nút chéo]] để ẩn công cụ điều hướng trên góc phải. Nếu bạn muốn xem lại, hãy [[nhấn lại phím N | chạm vào Bộ điều hướng trong menu chính]]."
TUTORIAL_OPEN_NAVIGATOR_TEXT,Let's go through the Navigator.\nYou can check your location and the surrounding area with the navigator that’s in the upper right part of the screen.\n[[Activate and deactivate the Navigator by pressing 'N'|Use Navigator in main menu to toggle the mini-map]].\n\n#cffff0000Clear Condition: [[Hot Key 'N'|Open the navigator]],Hãy xem qua Điều hướng.\nBạn có thể kiểm tra vị trí của mình và khu vực xung quanh bằng công cụ điều hướng ở phần trên bên phải của màn hình.\n[[Kích hoạt và hủy kích hoạt Bộ điều hướng bằng cách nhấn 'N' | Sử dụng Bộ điều hướng trong menu chính để chuyển đổi bản đồ thu nhỏ]]. \n\n# cffff0000Tình trạng rõ ràng: [[Phím nóng 'N' | Mở trình điều hướng]]
TUTORIAL_TALK_LUI_TEXT,Navigating #bMadrigal#nb just got easier!\n\nGo talk to #b#cffa0a0ff[General] Lui#nc#nb in Central Flarine by following the #barrow above your head#nb.\n\nHe seems to have important information for you. Best of luck!,Navigating #bMadrigal#nb just got easier!\n\nGo talk to #b#cffa0a0ff[General] Lui#nc#nb in Central Flarine by following the #barrow above your head#nb.\n\nHe seems to have important information for you. Best of luck!
TUTORIAL_START_QUEST_TEXT,"Congratulations on your first quest! Time to explore the #bQuest Diary#nb.\n\nThis diary keeps track of completed quests and those you're currently on.\n\nTo view deatils, [[press 'Q'|tap the #b'Quests'#nb button at the top of the screen]].\n\n#cffff0000Clearing requirement: [[Hot Key 'Q'|Open the Quest Diary]]","Congratulations on your first quest! Time to explore the #bQuest Diary#nb.\n\nThis diary keeps track of completed quests and those you're currently on.\n\nTo view deatils, [[press 'Q'|tap the #b'Quests'#nb button at the top of the screen]].\n\n#cffff0000Clearing requirement: [[Hot Key 'Q'|Open the Quest Diary]]"
TUTORIAL_START_QUEST_TITLE,Quest Window,Cửa sổ nhiệm vụ
TUTORIAL_START_QUEST_CONTENT,#b#cff0000ff■ Quest Window#nb#nc\nThis is where you can see current quest information and the completed quests.[[\nShortcut key is L.|]],# b # cff0000ff ■ Cửa sổ Nhiệm vụ # nb # nc\nĐây là nơi bạn có thể xem thông tin nhiệm vụ hiện tại và các nhiệm vụ đã hoàn thành. [[\nPhím tắt là L. |]]
TUTORIAL_MOTION_TEXT,Looking to express yourself?\n\n[[Press 'O'|Tap the Emotes button on the left]] to unveil a range of #bemoticons and expressions#nb. Give it a go.\n\n#cffff0000Clearing requirement: [[Press 'O'|Open the Emotes window]],Looking to express yourself?\n\n[[Press 'O'|Tap the Emotes button on the left]] to unveil a range of #bemoticons and expressions#nb. Give it a go.\n\n#cffff0000Clearing requirement: [[Press 'O'|Open the Emotes window]]
TUTORIAL_MOTION_TITLE,Emotion Expression,Biểu đạt cảm xúc
TUTORIAL_MOTION_CONTENT,"#b#cff0000ff■ Emotion Expression#nb#nc\nYou can use this to express your emotion to other players. There are many emoticons and icons for expression various emotions, so you should try to use it.[[\nShortcut key is O.|]]","# b # cff0000ff ■ Biểu hiện cảm xúc # nb # nc\nBạn có thể sử dụng điều này để bày tỏ cảm xúc của mình với những người chơi khác. Có rất nhiều biểu tượng cảm xúc và biểu tượng để thể hiện các cảm xúc khác nhau, vì vậy bạn nên cố gắng sử dụng nó. [[\nPhím tắt là O. |]]"
TUTORIAL_CHAT_TEXT,Ready to chat with others?\n\n[[Press ENTER|You can tap the #bChat#nb preview at the bottom]] to open the chat window.\n\nMessage in Normal chat are visible to nearby players.,Ready to chat with others?\n\n[[Press ENTER|You can tap the #bChat#nb preview at the bottom]] to open the chat window.\n\nMessage in Normal chat are visible to nearby players.
TUTORIAL_CHAT_TITLE,Chat Method,Cách thức trò chuyện
TUTORIAL_CHAT_CONTENT,#b#cff0000ff■ Normal Chat#nb#nc\nYou can only talk to players near by you. The way you talk is press Chat button on chat window.\n\n#b#cff0000ff■ Shout#nb#nc\nYou can talk to players who are in broad range. They way you shot is add #cffff0000/s #nc on front of the words that you want to say.\n\n#b#cff0000ff■ Party Chat#nb#nc\nYou can use it when you are in a party. The way you talk is add #cffff0000/p #nc on front of the wards that you want to say.\nYou can use Troupe button on the chat window.\n\n#b#cff0000ff■ Whisper#nb#nc\nYou can send message to certain player. The way you do it is add #cffff0000/w character name #nc.\nYou can use Whisper button on the chat window.\n\n#b#cff0000ff■ Guild Chat#nb#nc\nYou can use it when you are in a guild. The way you talk is add#cffff0000/g #nc.\nYou can use Guild button on the chat window.\n\n#b#cff0000ff■ System Message#nb#nc\nAll of the messages except chat message display in system window.To check press SYSTEM button on the chat window.\n\n#b#cff0000ff■ Filter Function#nb#nc\nYou can see the chat that you want to see. The way you do is press Filter button.,"# b # cff0000ff ■ Trò chuyện bình thường # nb # nc\nBạn chỉ có thể nói chuyện với những người chơi gần bạn. Cách bạn nói chuyện là nhấn nút Trò chuyện trên cửa sổ trò chuyện.\n\n# b # cff0000ff ■ Kêu lên # nb # nc\nBạn có thể nói chuyện với những người chơi ở phạm vi rộng. Cách bạn nói chuyện là thêm # cffff0000 / s #nc vào trước những từ bạn muốn nói.\n\n# b # cff0000ff ■ Trò chuyện nhóm # nb # nc\nBạn có thể nói chuyện khi đang tham gia nhóm. Cách bạn nói chuyện là thêm # cffff0000 / p #nc vào trước các chữ mà bạn muốn nói.\nBạn có thể sử dụng nút Nhóm trên cửa sổ trò chuyện.\n\n# b # cff0000ff ■ Thì thầm # nb # nc\nBạn có thể gửi tin nhắn cho một số người chơi. Cách bạn làm là thêm # cffff0000 / w tên nhân vật # nc.\nBạn có thể sử dụng nút Whisper trên cửa sổ trò chuyện.\n\n# b # cff0000ff ■ Trò chuyện Bang hội # nb # nc\nBạn có thể nói chuyện khi bạn ở trong một bang hội. Cách bạn nói chuyện là thêm # cffff0000 / g # nc.\nBạn có thể sử dụng nút Bang hội trên cửa sổ trò chuyện.\n\n# b # cff0000ff ■ Thông báo Hệ thống # nb # nc\nTất cả các tin nhắn ngoại trừ tin nhắn trò chuyện hiển thị trong cửa sổ hệ thống. Để kiểm tra, hãy nhấn nút HỆ THỐNG trên cửa sổ trò chuyện.\n\n# b # cff0000ff ■ Chức năng lọc # nb # nc\nBạn có thể xem cuộc trò chuyện mà bạn muốn xem. Cách bạn làm là nhấn nút Bộ lọc."
TUTORIAL_SHOUT_TEXT,"Mastering the Shout:\n\nShouting broadcasts your message to a #bbroader audience#nb than normal chat.\n\nTo shout, prefix your message with#cffff0000/s#nc. Remember, players won't see your shouts until you reach level 20.\n\n#cffff0000Clearing requirement: Use the shout ('/s') chat.","Mastering the Shout:\n\nShouting broadcasts your message to a #bbroader audience#nb than normal chat.\n\nTo shout, prefix your message with#cffff0000/s#nc. Remember, players won't see your shouts until you reach level 20.\n\n#cffff0000Clearing requirement: Use the shout ('/s') chat."
TUTORIAL_PARTY_CHAT_TEXT,"About the #bParty chat#nb:\n\nStart your message with #cffff0000/p#nc to only discuss with players in your party.\n\nRemember, party chat is exclusive to party members.","About the #bParty chat#nb:\n\nStart your message with #cffff0000/p#nc to only discuss with players in your party.\n\nRemember, party chat is exclusive to party members."
TUTORIAL_WHISPER_CHAT_TEXT,Need to message someone directly? Try #bWhisper#nb.\n\nType\n#cffff0000 /w CharacterName\n#nc before your message to whisper to a specific player.,Need to message someone directly? Try #bWhisper#nb.\n\nType\n#cffff0000 /w CharacterName\n#nc before your message to whisper to a specific player.
TUTORIAL_GUILD_CHAT_TEXT,Add #cffff0000/g#nc before your message to chat with your guild members only.,Add #cffff0000/g#nc before your message to chat with your guild members only.
TUTORIAL_SYSTEM_CHAT_TEXT,System messages are shown in a seperate chat window.\n\n[[Click|Tap]] the SYSTEM button in the chat window to view them.,System messages are shown in a seperate chat window.\n\n[[Click|Tap]] the SYSTEM button in the chat window to view them.
TUTORIAL_FILTER_CHAT_TEXT,"To see only the messages you're interested in, simply select a tab, [[click|tap]] the #bFilter#nb button, and edit your perferences. The rest will be filtered out.","To see only the messages you're interested in, simply select a tab, [[click|tap]] the #bFilter#nb button, and edit your perferences. The rest will be filtered out."
TUTORIAL_INVENTORY_TEXT,You got your #bfirst weapon#nb!\n\nLet's go through item equipment by [[pressing 'I'|touching Inventory in the bottom]].\n\n#cffff0000Clear Condition: [[Hot Key 'I'|Open inventory]],Bạn đã có # vũ khí đầu tiên # nb! \n\nHãy xem qua trang bị vật phẩm bằng cách [[nhấn 'I' | chạm vào Kho lưu trữ ở phía dưới]]. \n\n# cffff0000Tình trạng rõ ràng: [[Phím nóng 'I' | Mở kho lưu trữ]]
TUTORIAL_EQUIP_TEXT,[[Double click|Touch]] an item you want to equip [[or drag it to the spot you want to equip|and then touch the #bEquip#nb button]].\n\n#cffff0000Clear Condition: Equip an item,[[Nhấp đúp | Chạm vào]] một vật phẩm bạn muốn trang bị [[hoặc kéo vật phẩm đó đến vị trí bạn muốn trang bị | rồi chạm vào nút # bTrang bị # nb]]. \n\n# cffff0000Tình trạng rõ ràng: Trang bị một vật phẩm
TUTORIAL_UNEQUIP_TEXT,Now double [[click again|tap]] on the item in #bequipment view#nb to unequip it.\n\n#cffff0000Clear Condition: Unequip an item,"Bây giờ, 2 lần [[nhấp lại | chạm]] vào vật phẩm trong # xem thiết bị # nb để tìm hiểu nó.\n\n# cffff0000Tình trạng rõ ràng: Tháo trang bị một vật phẩm"
TUTORIAL_INVENTORY_TITLE,Inventory,Kho lưu trữ
TUTORIAL_INVENTORY_CONTENT,"#b#cff0000ff■ At the top of the Inventory window,#nb#nc\nyou can see the items your character has equipped. At the bottom, you can see the items and Penya in your inventory. To equip an item, double-[[click|tap]] it or drag it to the appropriate slot.[[\nHotkey: I|]]","# b # cff0000ff ■ Phía trên cùng kho lưu trữ # nb # nc\nBạn có thể kiểm tra các vật phẩm mà bạn được trang bị. Ở phía dưới, nó hiển thị vật phẩm và penya mà bạn có. Bạn có thể 2 lần [[nhấp vào | chạm]] hoặc kéo vật phẩm vào khoảng trống khi bạn muốn trang bị. [[\nPhím tắt là I. |]]"
TUTORIAL_TASKBAR_TEXT,Well done! Let's learn about the #bQuick Slot#nb located [[on the left|in many places]] of your screen.\n\nYou can put #bitems or skills#nb into it so you can use them quickly. [[1 - 0 can be used as hotkeyes.\nYou can also use keys F1-F9 to cycle through your Quick Slot bars.|#bKeep your finger pressed#nb on an item to drag it to the Slot of your choice.]]\n\n#cffff0000Clear Condition: Drag an item to Quick Slot,Làm rất tốt! Hãy cùng tìm hiểu về #bVị trí nhanh # nb nằm [[ở bên trái | ở nhiều vị trí]] trên màn hình của bạn.\n\nBạn có thể đặt #bVật phẩm hoặc kỹ năng # nb vào đó để có thể sử dụng chúng một cách nhanh chóng. [[1 - 0 có thể được sử dụng làm phím nóng.\nBạn cũng có thể sử dụng các phím F1-F9 để chuyển qua các V nhanh của mình. | #BGiữ ngón tay của bạn nhấn # nb trên một mục để kéo mục đó đến Vị trí bạn chọn.]] \n\n# cffff0000Tình trạng rõ ràng: Kéo một vật phẩm vào Vị trí nhanh
TUTORIAL_TASKBAR_TITLE,Quick Slot,Vị trí nhanh
TUTORIAL_TASKBAR_CONTENT,#b#cff0000ff■ Quick Slot#nb#nc\nYou can put items or motions that you want to use quickly[[ in 1~0 slots and there are also expansion slot of F1~F9|]].,#b#cff0000ff ■ Vị trí nhanh#nb#nc\nBạn có thể đặt các vật phẩm hoặc chuyển động mà bạn muốn sử dụng một cách nhanh chóng [[trong 1 ~ 0 vị trí và có cả vị trí mở rộng F1 ~ F9 |]].
TUTORIAL_CHARACTER_TEXT,The #bCharacter#nb window displays information about your character.\n\n[[Press 'H'|Touch Character in main menu]] to view this window.\n\n#cffff0000Clear Condition: [[Hot Key 'H'|Open Character window]],# bNhân vật # nb Cửa sổ hiển thị thông tin về nhân vật của bạn.\n\n[[Nhấn 'H' | Chạm vào Nhân vật trong menu chính]] để xem cửa sổ này.\n\n# cffff0000Điều kiện rõ ràng: [[Phím nóng 'H' | Mở cửa sổ Nhân vật]]
TUTORIAL_CHARACTER_TITLE,Character Window,Cửa sổ Nhân vật
TUTORIAL_CHARACTER_CONTENT,#b#cff0000ff■ Character Window#nb#nc\nYou can see all information of your character. You can also increase ability stat with Stat Points.[[\nShortcut key is H.|]],#b#cff0000ff■ Cửa sổ Nhân vật#nb#nc\nBạn có thể xem tất cả thông tin nhân vật của bạn. Bạn cũng có thể tăng chỉ số kỹ năng bằng Điểm chỉ số. [[\nPhím tắt là H. |]]
TUTORIAL_STAT_TEXT,You can also distribute #bStat Points#nb you have gained by leveling in #bDetail tab#nb.\n\nUse #bApply#nb button to confirm changes.\n\n#cffff0000Clear Condition: Distribute Stat Points,Bạn cũng có thể phân phối #bĐiểm chỉ số # nb mà bạn đã đạt được bằng cách lên cấp trong thẻ #bChi tiết # nb.\n\nSử dụng nút # bÁp dụng # nb để xác nhận các thay đổi.\n\n# cffff0000Điều kiện rõ ràng: Phân phối điểm chỉ số
TUTORIAL_CHANGEJOB_TEXT,"Hi, there. I am #b#cffa0a0ffInfo Pang#nc#nb ^^\n\nYou can transfer your job to #bMercenary#nb, #bMagician#nb, #bAcrobat#nb, or #bAssist#nb when you reach level 15.\n\nYou need to complete the #bjob transfer quest#nb by talking to the #b#cffa0a0ffJob Drillmaster#nc#nb in #bEastern Flarine#nb.","Chào bạn. Mình là #b#cffa0a0ffInfo Pang#nc#nb ^^ \n\nBạn có thể chuyển chức vụ của mình thành #bMercenary#nb, #bMagician#nb, #bAcrobat#nb, or #bAssist#nb khi bạn đạt đến cấp độ 15 .\n\nBạn cần hoàn thành nhiệm vụ chuyển #bjob #nb bằng cách nói chuyện với #b#cffa0a0ffJob Drillmaster #nc#nb trong #bEastern Flarine#nb."
TUTORIAL_FLY_TEXT,"Now you have reached the level to fly. Let me teach you #bhow to fly#nb!\n\nYou will first need to purchase a board or a broom to #b#cffa0a0ff(Station) Tina#nc#nb in Flarine and equip the item.\n\nThen [[press the Space bar|touch the #bSTART button#nb in bottom right of the screen]] to increase speed, and [[press Space bar|touch it]] again to decrease speed.\n\n[[Move your Mouse cursor while holding down the right button|Touch your character and #bslide your finger#nb or use the #bdirectional pad#nb]] to fly in that direction.\n\n[[When using the keyboard the W, A, S, D keys will move you.|You can also control your flight by #brotating your device#nb if device motion is supported. Use the button on top of the screen to toggle Device Motion.]]","Now you have reached the level to fly. Let me teach you #bhow to fly#nb!\n\nYou will first need to purchase a board or a broom to #b#cffa0a0ff(Station) Tina#nc#nb in Flarine and equip the item.\n\nThen [[press the Space bar|touch the #bSTART button#nb in bottom right of the screen]] to increase speed, and [[press Space bar|touch it]] again to decrease speed.\n\n[[Move your Mouse cursor while holding down the right button|Touch your character and #bslide your finger#nb or use the #bdirectional pad#nb]] to fly in that direction.\n\n[[When using the keyboard the W, A, S, D keys will move you.|You can also control your flight by #brotating your device#nb if device motion is supported. Use the button on top of the screen to toggle Device Motion.]]"
TUTORIAL_GUILD_TEXT,"A #bGuild#nb is a bigger community than a Party and can be created by the #b#cffa0a0ff[Public Office] Helena#nc#nb when you reach level 40.\n\nEach tab's details are as follows:\nInfo tab provides general info about the guild and notice, \nMember tab manages Guild members.\n\n#cffff0000Clear Condition: [[Hot Key 'G'|Open Guild window]]","A # bBang hội # nb là một cộng đồng lớn hơn một Nhóm và có thể được tạo bởi # b # cffa0a0ff [Văn phòng công cộng] Helena # nc # nb khi bạn đạt đến cấp 40.\n\nChi tiết từng thẻ như sau: \nThẻ thông tin cung cấp thông tin chung về bang hội và thông báo,  \nThẻ thành viên quản lý các thành viên của Bang hội.\n\n# cffff0000Điều kiện rõ ràng: [[Phím nóng 'G' | Mở cửa sổ Bang hội]]"
