Key,English,Portuguese
PROPQUEST_INC_000477,"For starters, let's go with something easy. I would like you to hunt $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s.","Para começar, vamos fazer algo fácil. Eu gostaria que você caçasse $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$."
PROPQUEST_INC_000479,Acrobat Weaponry,Arma de Acrobata
PROPQUEST_INC_000480,Now it's time for the next step on your path to becoming an Acrobat.,Parabéns! Agora é o momento do próximo passo em seu treinamento.
PROPQUEST_INC_000481,"I want you to return to collect 10 Twinkle Stones from Aibatts in the area, 5 Peakyrinds from Peakyturtles and 1 Slain from Lawolf.","Eu quero que você vá e colete 10 Pedras Cintilantes dos Aibatts na área, 5 Peakyrinds de Peakyturtles e 1 Canino de Lawolf."
PROPQUEST_INC_000482,"Once you've gathered the Twinkle Stones, bring them to Pyre in the north of Flarine.","Então vá e encontre Pyre, o Mestre Acrobata, e leve os itens para ele. Pyre está ao norte de Flarine, você pode encontrá-lo facilmente."
PROPQUEST_INC_000483,Good luck! You're going to need it!,Boa sorte! Você vai precisar!
PROPQUEST_INC_000484,You must like being a Vagrant. It would certainly be a shame if you quit now. I'll be here if you have a change of heart.,Você deve gostar de ser um Vagrant. Certamente seria uma pena se você desistisse agora. Eu estarei aqui se você mudar de ideia.
PROPQUEST_INC_000485,"Thank you for the Twinkle Stones, Apprentice. I will cover Acrobat weaponry with you now. Acrobats are able to wield both Bows and Yo-Yos.","Já que você me trouxe estes itens, parece que você passou no primeiro teste. Agora lhe direi sobre as armas. Acrobatas usam 2 armas, o arco e o ioiô."
PROPQUEST_INC_000486,Bows are long range weapons that consume arrows for each shot. The strength of the basic shot is determined by how long you wait before releasing the arrow.,O Arco é uma arma de longo alcance que consome 1 flecha por cada ataque. A força do tiro básico é determinada pelo tempo que você espera antes de soltar a flecha.
PROPQUEST_INC_000487,"Yo-Yos are also long range weapons. However, the strength of the basic attack only changes depending on special skills used in conjunction with them.","Ioiôs são discos duplos que você pode segurar. O ataque é esplêndido, mas não há estágios de ataque. E então, o que você acha?"
PROPQUEST_INC_000488,"If you met with Hent, then you should probably have something for me, hmm?",Acho que você deveria me trazer algo se por acaso encontrar o Hent. Ele deveria lhe dizer alguma coisa. Hmm...
PROPQUEST_INC_000489,"Gather 10 Twinkle Stones, 5 Peakyrinds and 1 Slain then deliver them to Acrobat Master Pyre near the Darken City Quest Office.","Obtenha 10 Pedras Cintilantes, 5 Peakyrinds e 1 Canino e entregue-os para o Mestre Acrobata Pyre perto da Central de Quest da cidade Darken."
PROPQUEST_INC_000491,Acrobat Skills,Habilidades de um Acrobata
PROPQUEST_INC_000492,That about does it for Acrobat weaponry.,Agora você compreende completamente as armas?
PROPQUEST_INC_000493,"Now for the next step in your journey. I want you to travel to Flaris, and visit the High-Dwarpets. They have important information for you.","Então eu lhe direi o próximo passo. Você conhece os Alto Dwarpets, certo? Se você for até lá, eles lhe dirão algo."
PROPQUEST_INC_000494,The High-Dwarpets can be found north of Flarine. Check your map (M Key) to find your way if you get lost.,Você pode marcar o local dos Alto Dwarpets com a tecla de atalho M. É realmente útil marcar a localização de algum lugar.
PROPQUEST_INC_000495,"Good luck, apprentice.",Tenha um bom dia.
PROPQUEST_INC_000496,What a shame to waste such potential. Come see me again if you change your mind.,Que pena desperdiçar esse potencial. Venha me ver de novo se mudar de ideia.
PROPQUEST_INC_000497,"Hmmm, has Pyre instructed you to see me? I see. Very well, I will continue your training. Listen up!","Hmmm, o Pyre instruiu você a me ver? Certo. Muito bem, vou continuar seu treinamento. Ouça!"
PROPQUEST_INC_000498,"Bows consume Magic Points (MP) and yo-yos consume Focus Points (FP). There are 6 special bow abilities and 7 special yo-yo abilities. I shall teach you a common Acrobat ability, Dark Illusion.","Lembre-se de que o Arco consome MP e o Ioiô consome FP. Há 6 habilidades de Arco e 7 habilidades de Ioiô. Há também 3 habilidades comuns. Irei lhe ensinar a Ilusão Sombria, uma habilidade comum de Acrobata."
PROPQUEST_INC_000499,"This ability allows you to vanish from sight. However, keep in mind that any actions performed while under the effects of this ability aside from movement will remove the effect. Take this.","Você pode evitar o olhar dos outros com esta habilidade, mas tome cuidado, pois o efeito é anulado caso ataque ou use outra habilidade. Pegue isto e guarde com cuidado."
PROPQUEST_INC_000500,"It's interesting that you've come to see me. Did Pyre send you? If he did, you would have something for me.","É interessante que você tenha vindo me ver. Pyre te mandou? Se ele o fez, você teria que ter algo para mim."
PROPQUEST_INC_000501,Visit High-Dwarpet Tucani in Flaris. He can be found north of Flarine. Check your map (M Key) to find your way if you get lost.,"Vá ver o Alto-Dwarpet Tucani em Flaris. Ele pode ser encontrado em direção norte de Flarine, no meio das Montanhas Lerem. Ele lhe dirá algo. Olhe seu mapa (Tecla M) caso se sinta perdido."
PROPQUEST_INC_000503,An Acrobat's Duty,O Dever do Acrobata
PROPQUEST_INC_000504,You've learned many things since your journey began.,Você aprendeu muitas coisas desde que sua jornada começou.
PROPQUEST_INC_000505,Now for the next step in your training. There is a creature named Shuraiture in the north of Flarine who is causing some trouble for residents there.,Agora eu lhe contarei sobre o próximo passo do treinamento. Há uma criatura chamada Shuraiture no norte de Flarine que está causando alguns problemas para os residentes de lá.
PROPQUEST_INC_000506,"Shuraiture has been terrorizing some of the locals in Flaris. I want you to go there and put an end to him once and for all. Bring news of your victory to Tailer, the Acrobat Instructor in Flarine.","Shuraiture está aterrorizando alguns dos moradores locais de Flaris. Quero que você vá lá e acabe com ele de uma vez por todas. Leve notícias de sua vitória para Tailer, a Instrutora Acrobata em Flarine."
PROPQUEST_INC_000507,"Good luck, you'll need it!",Boa sorte!
PROPQUEST_INC_000508,What's the matter? Chicken?,Qual é o problema? É um Frango?
PROPQUEST_INC_000509,Shuraiture is… no more? What great news! Thank you so much! I see that you've also spoken with Tucani. Here is your reward for defeating Shuraiture.,Shuraiture não é… mais um incômodo? Que ótima notícia! Muito obrigado! Vejo que você também falou com Tucani. Aqui está sua recompensa por derrotar Shuraiture.
PROPQUEST_INC_000510,Acrobats are very versatile. We can fight at long range or in close quarters! We also have a special ability which allows us to pull an enemy target up close.,Os Acrobatas são muito versáteis. Podemos lutar a longa distância ou de perto! Também temos uma habilidade especial que nos permite puxar um alvo inimigo para perto.
PROPQUEST_INC_000511,"You've done well. I sense great potential in you. Congratulations, Acrobat!","Não há nenhuma classe como a de um Acrobata, pois há tantas possibilidades. Eu espero que você compreenda totalmente esta classe e não se arrependa de sua escolha."
PROPQUEST_INC_000512,Why have you come to see me? Did Tucani send you?,Há alguma razão para você vir aqui? Foi Tucani que lhe mandou? Hmm.. então por que veio?
PROPQUEST_INC_000513,There is a creature named Shuraiture in the north of Flarine. I want you to go there and put an end to him. Bring news of your victory to Tailer the Acrobat Instructor in Flarine.,"Há uma criatura chamada Shuraiture no norte de Flarine. Quero que você vá lá e acabe com ele. Traga notícias de sua vitória para Tailer, a Instrutora Acrobata em Flarine."
PROPQUEST_INC_000515,Successor of the Hero - Master,Sucessor do herói - Mestre
PROPQUEST_INC_000516,You think you have what it takes to be a successor of the Jester Hero? We will see…,Você acha que tem o que é preciso para ser um sucessor do Herói Jester? Veremos…
PROPQUEST_INC_000517,"Fine, I'll humor you. Slay $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s southwest of the Gouthan Mountains. They must be regular $QUEST_END_KILL_NAME$s, not the small or captain variety.","Ok, um simples teste. Mate $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s a sudoeste das Montanhas Gouthan. Eles devem ser $QUEST_END_KILL_NAME$s, não incomode os pequenos ou capitães."
PROPQUEST_INC_000518,Show me what you can do and I might consider allowing you to continue on the path of the Jester Hero.,Mostre-me sua habilidade.
PROPQUEST_INC_000519,That's too bad because I sense potential in you. You must not be ready for the challenges that lie ahead. Come see me again if you change your mind.,Isso é uma pena porque eu sinto potencial em você. Você não deve estar pronto(a) para os desafios que estão por vir. Venha me ver novamente se mudar de ideia.
PROPQUEST_INC_000520,"Not bad, Acrobat. Not bad at all. You may have something to offer. I'll allow your training.","Nada mal, Acrobata. Nada mal. Você pode ter algo a oferecer. Vou permitir seu treinamento."
PROPQUEST_INC_000521,I doubt you have what it takes to be a Jester if you can't even slay 20 Drillers.,Outro Jester jamais seguraria sua mão se você não conseguisse caçar os 20.
PROPQUEST_INC_000522,You are already on a different path. You cannot become a successor of the Jester Hero.,Você já escolheu um caminho diferente. Você não merece ser um sucessor do Herói Jester.
PROPQUEST_INC_000523,"I'll need to see what you can do before I'll allow your training. Slay $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s southwest of the Gouthan Mountains. They must be regular $QUEST_END_KILL_NAME$s, not the small or captain variety.","Preciso ver o que você pode fazer antes de permitir seu treinamento. Mate $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s a sudoeste das Montanhas Gouthan. Eles devem ser $QUEST_END_KILL_NAME$s comuns, não os pequenos ou capitães."
PROPQUEST_INC_000525,Successor of Hero - Ring,Sucessor do Herói - Anel
PROPQUEST_INC_000526,"Here is a Letter of Recommendation. You will need to give this to Radyon, the Jester Wise Man in Flaris.","Parabéns! Você passou no teste. Aqui está a carta de recomendação. Por favor, vá em busca de Radion, o sábio Jester, na Fonte dos Mortos em Flaris, e leve a carta a ele."
PROPQUEST_INC_000527,"Radyon can be found at the Fountain of Dead Person north of the River of Weeping. Before meeting with him, you need to find the ring he lost and return it to him.","Ele não é a mesma pessoa que o grande sábio Radion. Você deve encontrar o sábio Jester Radion. Por favor, não se esqueça disso. Mas antes..."
PROPQUEST_INC_000528,"Far to the south of Saint City, lies the Fantasy Desert. It is believed that a gentleman named Ren is in possession of the ring. Slay Ren and bring the ring to Radyon.",Bem ao sul da Cidade de Saint fica o Deserto da Fantasia. Acredita-se que um cavalheiro chamado Ren está de posse do anel. Livre-se de Ren e traga o anel para Radion.
PROPQUEST_INC_000529,I hope I'm right about you. Don't let me down!,Espero que seu sonho se torne realidade.
PROPQUEST_INC_000530,I guess I was wrong about you. You're not ready to walk the path of the successor of the Jester hero. See me again when you think you're ready.,Você não tem confiança? Não há nada impossível se você tiver confiança. Espero que você faça a escolha sábia.
PROPQUEST_INC_000531,"Is that… the ring? My goodness, thank you so much! This ring belongs to the Jester Hero Curenen. Ren has always wanted to acquire this ring, or so the story goes.","Este é... o Anel?! Meu Deus, muito obrigado! Na verdade, este anel pertence ao Herói Jester Curenen. Ren sempre quis adquirir este anel, ou assim diz a história."
PROPQUEST_INC_000532,"After the war ended, and Curenen passed on, Ren searched for this ring for hundreds of years. He finally discovered it a couple of years ago.","Depois que a guerra terminou e Kerenen morreu, Ren procurou este anel por centenas de anos e finalmente o encontrou a alguns anos atrás. Obrigado."
PROPQUEST_INC_000533,"Have you met Lorein? If you did, you should have something for me. Think carefully.",Você conheceu Lorein? E você não me trouxe nada mesmo tendo encontrado com ela? Hmm... Tem algo que você deve me trazer. Pense com cuidado.
PROPQUEST_INC_000534,"Meet with Radyon, the Jester Wise Man at the Fountain of Dead Person in Flaris. First though, slay Ren and get the ring from him. He can be found in the Fantasy Desert south of Saint City.","Vá encontrar o sábio Jester Radion, que vive na Fonte dos Mortos em Flaris. Porém, antes disso, encontre Ren e pegue o anel dele. Ele está no Deserto da Fantasia ao Sul da Cidade de Saint."
PROPQUEST_INC_000536,Successor of Hero - Scroll,Sucessor do Herói - Pergaminho
PROPQUEST_INC_000537,"My sincerest gratitude once again for finding the ring. However, now I'll need you to take it to Saint City.",Obrigado novamente pelo anel. E há alguém que você deve conhecer.
PROPQUEST_INC_000538,Visit the Pepoview Troupe near the town square and speak with Clackcable. Present him with the ring and he will guide you from there. He may even give you something in return.,Vá encontrar até a tropa Pepoview em Saint. Encontre um membro cujo nome é Clackcable entregue este anel. Você irá ganhar algo muito útil.
PROPQUEST_INC_000539,"You possess great potential, young Acrobat. Keep working hard and you will realize your dream.","Você pode realizar seu sonho se assim desejar profundamente. Portanto, você se tornará um Jester se realmente quiser."
PROPQUEST_INC_000540,Foolish Acrobat! Don't you realize your potential? See me again if you change your mind.,Você está brincando comigo? Não entendo. Hmm.. Fale comigo novamente se mudar de ideia.
PROPQUEST_INC_000541,Thank you so much for finding the ring! We are performing the ancestral ceremony of Curenen. This ring will complete the ritual.,Oh... Muito obrigado por encontrar este anel! Nós estamos realizando a cerimônia ancestral de Kerenen. Mas nós perdemos este anel há alguns anos.
PROPQUEST_INC_000542,"Here, you certainly deserve this. It is the Successor Scroll of the Jester Hero.",Mas você me trouxe o anel. Parece que você merece ser o sucessor! Eu lhe darei o pergaminho.
PROPQUEST_INC_000543,"If you spoke with Radyon, didn't he ask you to bring me something? I'm sorry, I'm very busy and we don't have much more to discuss, I'm afraid.","Se você falou com Radyon, ele não pediu para você me trazer algo? Desculpe, estou muito ocupado e não temos muito mais o que discutir, receio."
PROPQUEST_INC_000544,Bring Curenen's ring to Clackcable of the Pepoview Troupe in Saint City.,Leve este anel para Clockkeble da tropa Pepoview em Saint.
PROPQUEST_INC_000546,Successor of Hero - Altar,Sucessor do Herói - Altar
PROPQUEST_INC_000547,"This scroll is the right of passage for those seeking to pursue the path of the Jester Hero. Please, take it and seek the Jester Priest in Darkon 3.","Este pergaminho é o direito de passagem para aqueles que desejam seguir o caminho do Herói Jester. Por favor, pegue e encontre a sacerdotisa Jester em Darkon 3."
PROPQUEST_INC_000548,The Jester Priest can be found in Magmient in Southern Darkon 3. Present her with the scroll and she will recognize you as a successor to the Jester Hero.,A sacerdotisa Jester está no altar Jester em Magmient no Sul de Darkon 3. Mostre isto e ela o reconhecerá como um sucessor do Herói Jester.
PROPQUEST_INC_000549,There is one thing you must do before you can speak with the Jester Priest. The Jewels of the Heroes adorn the Altar of Jester. One of these jewels was stolen a few days ago.,Ah. Tem algo que você precisa fazer antes de ir ver a sacerdotisa. Os tesouros do Altar Jester são as Jóias dos Heróis. Uma delas foi roubada alguns dias atrás...
PROPQUEST_INC_000550,"The jewels protect the soul of the Jester Hero, but they will not work if one of them is missing. The creature, Sisif, was seen near the alter a few days ago…","As jóias protegem a alma do herói, mas elas não funcionarão se uma estiver faltando. A sacerdotisa disse que Cicipue apareceu perto do altar há alguns dias."
PROPQUEST_INC_000551,"It is believed that this creature has stolen the jewel. Find Sisif and return the jewel to the Jester Priest, Homeit.","E a sacerdotisa acha que ele roubou a jóia. Por favor, vá atrás dele e verifique se ele está com a Jóia do Herói."
PROPQUEST_INC_000552,"Good luck, Acrobat!","Boa sorte, Acrobata!"
PROPQUEST_INC_000553,"The jewel must be returned to the Altar of Jester. We need your help, Acrobat. Speak with me again when you are ready.","A joia deve ser devolvida ao Altar do Jester. Precisamos de sua ajuda, Acrobata. Fale comigo novamente quando estiver pronto."
PROPQUEST_INC_000554,"This is the Seal of Curenen and the Jewel of the Jester Hero. Thank you for returning this most prized artifact, Acrobat.",Este é o selo de Kerenen e a Jóia do Herói. Então foi o Cicipue que roubou a jóia. Muito obrigado.
PROPQUEST_INC_000555,Now we can protect the Soul of the Hero safely. I am in your debt.,Agora podemos proteger a Alma do Herói com segurança. Obrigado. Obrigado.
PROPQUEST_INC_000556,I am waiting for someone who will bring me the Jewel of the Jester Hero. Do you have it?,Você pode me dizer o motivo de sua visita? Não creio que você tenha um motivo.
PROPQUEST_INC_000557,"Take the Successor Scroll of the Jester Hero, slay Sisif to retrieve the Jewel of the Jester Hero, and bring them both to the Jester Priest, Homeit.","Traga o pergaminho e vá para o altar de Jester em Darkon Magmient. Antes disso, você deve obter a Jóia do Herói que está com Cicipue, que foi visto perto do altar."
PROPQUEST_INC_000559,Successor of Hero - Guardian,Sucessor do Herói - Guardião
PROPQUEST_INC_000560,"Great job, Acrobat. For the final leg of your journey, you must confront the $QUEST_END_KILL_NAME$.","Ótimo trabalho, Acrobata. Para a etapa final de sua jornada, você deve enfrentar o $QUEST_END_KILL_NAME$."
PROPQUEST_INC_000561,The will of the heroes is preserved in the Room of the Guardian in Guardiane. This is where you will find the $QUEST_END_KILL_NAME$.,A vontade dos heróis é preservada na Sala do Guardião em Guardiane. É lá que você encontrará o $QUEST_END_KILL_NAME$.
PROPQUEST_INC_000562,"The $QUEST_END_KILL_NAME$ is a soul that protects the will of the heroes. Defeat him, and obtain the $QUEST_END_ITEM_NAME$.",O $QUEST_END_KILL_NAME$ é uma alma que protege a vontade dos heróis. Derrote-o e obtenha o $QUEST_END_ITEM_NAME$.
PROPQUEST_INC_000563,"Take this. It is a Mark of the Hero. Once you have confronted the Venel Guardian and retrieved the Venel Heart, bring both of these to the Jester Guardian, Heingard.","Somente depois de obter o coração, o guardião o reconhecerá como um Jester. Isso significa que este é o último teste para se tornar um Jester. Por favor, passe no teste."
PROPQUEST_INC_000564,"I wish you luck, Acrobat.","Eu lhe desejo sorte, Acrobata."
PROPQUEST_INC_000565,This is the final test to becoming a successor of the Jester Hero. You can't give up now. Speak with me again when you are ready to continue.,Este é o teste final para se tornar um sucessor do Herói Jester. Você não pode desistir agora. Fale comigo novamente quando estiver pronto(a) para continuar.
PROPQUEST_INC_000566,"Congratulations, young Acrobat. I've heard many great things about you. You've completed the final test. You will now become a Successor of the Jester Hero!","Parabéns, jovem Acrobata. Eu ouvi muitas coisas boas sobre você. Você concluiu o teste final. Agora você se tornará um Sucessor do Herói Jester!"
PROPQUEST_INC_000567,"Wise Curenen! This Acrobat wishes to follow your path! Grant them your blessing and courage, Jester Hero!","Kerenen! Eis aqui alguém que quer seguir você. Por favor, abençoe-o e o dê coragem. Jester!"
PROPQUEST_INC_000568,You have not completed the tasks given to you by the Jester Priest. Return to me when you have done so.,Eu acredito que você tenha vindo me ver porque a sacerdotisa lhe enviou. Mas você ainda não completou sua última tarefa. Volte para mim quando tiver feito isso.
PROPQUEST_INC_000569,"Defeat the Venel Guardian, and deliver the Mark of the Hero and the Venel heart to the Jester Guardian, Heingard, in Guardiane.","Vá encontrar o guardião Jester Heingard de Guardiane. Mas antes, você deve obter a alma do guardião, Guardião Venel, na Sala de Guardiane."
PROPQUEST_INC_000571,Successor of Hero - Master,Sucessor do Herói - Mestre
PROPQUEST_INC_000572,You think you have what it takes to be a successor of the Ranger Hero? We will see…,"Obrigada por me visitar. No entanto, eu ainda não tenho certeza se você merece ser um sucessor do Herói Ranger."
PROPQUEST_INC_000574,Show me what you can do and I might consider allowing you to continue on the path of the Ranger Hero.,Acredito que você consiga fazer isso.
PROPQUEST_INC_000577,I doubt you have what it takes to be a Ranger if you can't even slay 20 Drillers.,A vontade do Ranger não o escolherá se você falhar em caçar 20 Sondadores.
PROPQUEST_INC_000578,You've already chosen a different path. I cannot guide you on the path of the Ranger. You can still cancel the other job quest in the Quest Window and come back to me.,Você já escolheu um caminho diferente. Eu não posso guiá-lo(a) no caminho do Ranger. Você ainda pode cancelar a outra missão de classe na Janela de Quests e falar comigo novamente.
PROPQUEST_INC_000581,Successor of Hero - Letter,Sucessor do Herói - Carta
PROPQUEST_INC_000582,"Here is a Letter of Recommendation. You will need to give this to Kimel, the Ranger Wise Man in Flaris.","Parabéns! Você passou no teste! Leve esta carta de recomendação e vá encontrar Kimel, sábio Ranger, na Fonte dos Mortos em Flaris."
PROPQUEST_INC_000583,"However, first you must retrieve the Letter of Hynan from Rubo, a creature found to be living with Syliacas, east of Darken. Locals caim Rubo has been seen with the letter.","Mas antes encontre Rubo, que vive em Syliaca, na caverna de Darkon 2. Rubo levou a carta de Kimel embora."
PROPQUEST_INC_000584,"Once you've slain Rubo, bring the Letter of Recommendation and the Letter of Hynan to Sage Kimel at the Fountain of Dead Person in Flaris.",Obtenha a carta e leve-a até ele.
PROPQUEST_INC_000585,"Good luck to you, Acrobat.","Eu lhe desejo sorte, Acrobata."
PROPQUEST_INC_000586,I guess I was wrong about you. You're not ready to walk the path of the successor of the Ranger hero. See me again when you think you're ready.,Você não tem confiança? Não há nada que você possa fazer se não tiver confiança. Espero que você faça a escolha sábia.
PROPQUEST_INC_000587,"Is that… the Letter of Hynan? My goodness, this is wonderful! Thank you so much, Acrobat!","Isso é... a Carta de Hynan? Meu Deus, isso é maravilhoso! Muito obrigado, Acrobata!"
PROPQUEST_INC_000588,Hynan lost this letter during the war. There were rumors that a creature named Rubo was in possession of it. Thank you for retrieving it for me.,Mas Hynan perdeu esta carta durante a guerra. E ouvi dizer que Rubo estava com a carta alguns dias atrás.
PROPQUEST_INC_000589,My sincerest gratitude.,Minha mais sincera gratidão.
PROPQUEST_INC_000590,I'm waiting for someone to bring me a letter. There are rumors that a creature named Rubo who lives with the Syliacas east of Darken was last seen with it.,Estou aguardando alguém me trazer uma carta. Há rumores de que uma criatura chamada Rubo que vive com os Syliacas a leste de Darken foi vista pela última vez com ela.
PROPQUEST_INC_000591,"You need to speak with Kimel, the Ranger Wise Man at the Fountain of Dead Person in Flaris. First, though, you must retrieve the Letter of hynan from the creature, Rubo, East of Darken.","Vá encontrar Kimel, o sábio Ranger, que vive na Fonte dos Mortos em Flaris. Mas antes você deve recuperar a carta de Hynan da criatura, Rubo, ao Leste de Darken."
PROPQUEST_INC_000594,Many thanks for bringing me the Letter of Hynan! I would like you to deliver it to High-Dwarpet Liekyen.,Muito obrigado por me trazer a carta. E há alguém que você precisa conhecer.
PROPQUEST_INC_000595,High-Dwarpet Liekyen can be found near the northwestern edge of town in Darken.,Leve esta carta e encontre o Alto Dwarpet Liekyen na entrada noroeste de Darken.
PROPQUEST_INC_000598,"Hello, I am Liekyen. A former steward of the Hynan family. I now administer the keepsakes of the Hynan family. What have you got there?","Olá, sou Liekyen. Na verdade, eu era um mordomo da família Hynan. Mas estou administrando os bens dos Hynan hoje em dia. O que você tem aí?"
PROPQUEST_INC_000599,The Letter of Hynan?! This was the last lost keepsake of the Hynan family. How did you… no matter. The important thing is that it has been returned. I have been looking for this for a very long time.,A Carta de Hynan?! Esta foi a última lembrança perdida da família Hynan. Como é que voc... não importa. O importante é que ela foi devolvida. Já faz muito tempo que procuro por isso.
PROPQUEST_INC_000600,"Now all of the keepsakes of the Hynan family are accounted for. Here, take this. This scroll will prove that you are ready to become a successor of the Ranger Hero.","Agora todas as lembranças da família Hynan foram contabilizadas. Aqui, pegue isso. Este pergaminho provará que você está pronto para se tornar o sucessor do Herói Ranger."
PROPQUEST_INC_000601,I'm waiting for someone to deliver a letter to me. Do you have it? No? Then our business is concluded.,Estou esperando uma pessoa entregar uma carta para mim. É você? Não? Então não temos nada a tratar.
PROPQUEST_INC_000602,Take the Letter of Hynan to High-Dwarpet Liekyen in Darken.,Leve esta carta e encontre o Alto Dwarpet Liekyen na vila de Darkon.
PROPQUEST_INC_000605,"This scroll is the right of passage for those seeking to pursue the path of the Ranger Hero. Please, take it and seek the Ranger Priest in Darkon 3.",Este pergaminho prova que você merece ser um sucessor. Encontre a Sacerdotisa Ranger em Darkon 3 e leve o pergaminho até ela.
