Key,English,Portuguese
PROPQUEST_DUNGEONANDPK_INC_000382,Keep gathering your beads.,Continue juntando suas pérolas.
PROPQUEST_DUNGEONANDPK_INC_000390,You are welcome to stay for as long as you would like.,Você é bem-vindo(a) a permanecer o tempo que desejar.
PROPQUEST_DUNGEONANDPK_INC_000420,Entering the Dekane Mine,Entrando na Mina Dekane
PROPQUEST_DUNGEONANDPK_INC_000421,You are really willing to enter the Dekane Mine?,Você deseja realmente entrar na Mina Dekane?
PROPQUEST_DUNGEONANDPK_INC_000422,"Then visit the Dwarpet, Rankashu, in front of the Dekane Mine.","Então fale com Rankashu, o Dwarpet em frente à Mina Dekane."
PROPQUEST_DUNGEONANDPK_INC_000423,Ha ha ha. Of course not. It is far too frightening.,Ha ha ha. É claro que não. É muito mais amedrontador.
PROPQUEST_DUNGEONANDPK_INC_000424,Here is the Mine Entrance Card. It is up to you to enter but I advise against it. You may die.,"Aqui está o Cartão de Entrada da Mina. Você decide se deseja entrar. Porém, não recomendo. Você poderá morrer."
PROPQUEST_DUNGEONANDPK_INC_000425,Is it so hard to tell me what I want to know? Leave quickly.,É tão difícil assim me dizer o que você deseja saber? Saia rapidamente.
PROPQUEST_DUNGEONANDPK_INC_000426,Visit the Dwarpet Rankashu and get the information Cell wanted.,Visite o Dwarpet Rankashu e obtenha a Informação que Cell deseja.
PROPQUEST_DUNGEONANDPK_INC_000429,You have the Mine Entrance Card. Now to find out what everyone is so afraid of.,Você tem o Cartão de Entrada da Mina. Agora é hora de descobrir do que é que todos têm tanto medo.
PROPQUEST_DUNGEONANDPK_INC_000431,Keakoon in Mine (1),Keakoons na Mina (Parte 1/3)
PROPQUEST_DUNGEONANDPK_INC_000432,"I am Drian son of Nevil, great chief of the original Keakoon. We were once friendly with the humans.","Sou Drian, filho de Nevil, o grande chefe da Keakoon original. Já fomos amigáveis com os seres humanos."
PROPQUEST_DUNGEONANDPK_INC_000433,We helped humans develop the mine long ago but when they left some of us were locked up by a new breed of Keakoons.,"Ajudamos os humanos a desenvolverem a mina há muito tempo. Porém, quando eles se foram, alguns de nós foram aprisionados por uma nova raça de Keakoons."
PROPQUEST_DUNGEONANDPK_INC_000434,My father is old and cannot last much longer in his prison. Please help me rescue him.,Meu pai já está velho e não poderá suportar muito mais tempo em sua prisão. Ajude-me a resgatá-lo.
PROPQUEST_DUNGEONANDPK_INC_000435,"The key to the cell where my father is being kept has three pieces. These false Keakoons are inside, keeping them hidden. Go and bring them to me.","A chave para a cela onde meu pai está preso tem três partes. Esses falsos Keakoons estão aí dentro, mantendo-as escondidas. Vá e traga-as para mim."
PROPQUEST_DUNGEONANDPK_INC_000436,How could you? To think I thought to count you as a friend.,Como você pôde...? E pensar que eu via você como um amigo.
PROPQUEST_DUNGEONANDPK_INC_000437,Oh… Thank you… so much. I could never repay you fully. Thank you so much.,Oh… muito… obrigado. Nunca poderei pagar pelo que você me fez. Muito obrigado.
PROPQUEST_DUNGEONANDPK_INC_000438,You have to gather all three pieces of the Key.,Você terá que juntar os três pedaços da Chave.
PROPQUEST_DUNGEONANDPK_INC_000439,Hunt Keakoon and get all 3 pieces of the prison key.,Cace Keakoon e pegue os 3 pedaços da chave da prisão.
PROPQUEST_DUNGEONANDPK_INC_000442,You have delivered all the pieces of the key but it looks like he still has something to say.,"Você entregou todos os pedaços da chave, mas parece que ele ainda tem algo a dizer."
PROPQUEST_DUNGEONANDPK_INC_000444,Keakoon in Mine (2),Keakoons na Mina (Parte 2/3)
PROPQUEST_DUNGEONANDPK_INC_000445,I still have a need for you. Would you help me yet again?,Eu ainda preciso de você. Você poderia me ajudar mais uma vez?
PROPQUEST_DUNGEONANDPK_INC_000446,You are a true friend. Take this key and free my father. I am not strong enough. Please.,Você é um amigo de verdade. Pegue esta chave e liberte meu pai. Não sou forte o bastante. Por favor.
PROPQUEST_DUNGEONANDPK_INC_000447,You show yourself to be no better than the fiends that imprisoned my father.,Você mostrou que não é melhor que os selvagens que aprisionaram meu pai.
PROPQUEST_DUNGEONANDPK_INC_000449,My father is in a prison on the outskirts of Keakoon village. Please hurry he cannot last much longer.,"Meu pai está em uma prisão nos arredores do povoado de Keakoon. Por favor, se apresse. Ele não poderá agüentar muito mais tempo."
PROPQUEST_DUNGEONANDPK_INC_000450,"Rescue Nevil, father of Drian.","Resgate Nevil, pai de Drian."
PROPQUEST_DUNGEONANDPK_INC_000453,You have saved Nevil. Go and talk to him.,Você salvou Nevil. Vá e converse com ele.
PROPQUEST_DUNGEONANDPK_INC_000455,Keakoon in Mine (3),Keakoons na Mina (Parte 3/3)
PROPQUEST_DUNGEONANDPK_INC_000456,"Many thanks, friend. You have done so much for us but would you do something more?","Muito obrigado, amigo. Você fez muito por nós, mas será que faria algo mais?"
PROPQUEST_DUNGEONANDPK_INC_000457,Please defeat the Elite Keakoon Guard Leader and bring me the Chief Sign that proves I am the one true Chief of the Keakoon. Would you also please bring me the cargo my son Drian is keeping safe for me?,"Por favor, derrote o líder da Elite Keakoon Guard e traga-me o Símbolo do Chefe que prova que sou o verdadeiro chefe dos Keakoon. Também poderia trazer-me a carga que meu filho Drian está guardando para mim?"
PROPQUEST_DUNGEONANDPK_INC_000458,What kind of person are you if you refuse to help those with less power than you?,"Que tipo de pessoa é você, que recusa ajuda àqueles mais fracos que você."
PROPQUEST_DUNGEONANDPK_INC_000459,Thank you. It is my great hope that Keakoon and human can thrive together once again. Take this ring as a gift.,Obrigado. Minha maior esperança é que Keakoons e humanos possam prosperar juntos novamente. Pegue este anel como um presente.
PROPQUEST_DUNGEONANDPK_INC_000460,"If, by any chance, you want more adventure visit Bernard in Darken. Be careful. I would hate for something to happen to you.","Se, por acaso, você quiser mais aventuras, visite Bernard em Darken. Tome cuidado. Eu odiaria se algo acontecesse com você."
PROPQUEST_DUNGEONANDPK_INC_000461,Hrmm… It might not be that dangerous for someone as strong as you.,Hrmm… Pode não ser tão perigoso para alguém tão forte como você.
PROPQUEST_DUNGEONANDPK_INC_000462,Bring the seal of the chief and the package that Drian is holding back to Nevil.,Traga o símbolo do chefe e o pacote que Drian está guardando de volta para Nevil.
PROPQUEST_DUNGEONANDPK_INC_000465,"You rescued Nevil, chief of the Keakoon. You can feel the secrets around this place. Maybe you can get some information from Bernard.","Você salvou Nevil, chefe dos Keakoon. Você poderá sentir os segredos em torno desse lugar. Talvez você obtenha algumas informações de Bernard."
PROPQUEST_DUNGEONANDPK_INC_000467,Death Mine and Roaches (1),Mina da Morte e Baratas (Parte 1/2)
PROPQUEST_DUNGEONANDPK_INC_000468,Hmm… Is that the ring of Nevil around your finger?,Hmm… Esse anel em seu dedo não é o anel de Nevil?
PROPQUEST_DUNGEONANDPK_INC_000469,Your strength has been proven then. Would you prove yourself further? The Roach is somehow connected to the death of people in the mine.,Sua força foi comprovada. Você poderia passar por mais um teste? As Baratas estão de alguma maneira ligado à morte das pessoas na mina.
PROPQUEST_DUNGEONANDPK_INC_000470,There is a mystery to be unlocked here. Would you bring me the blood of the Roach larva?,Existe um mistério a ser desvendado aqui. Você poderia me trazer o sangue da Barata Larva?
PROPQUEST_DUNGEONANDPK_INC_000471,Thank you. There are two kinds of Roach - Pink and Blue. Break open their eggs and hunt down the larva.,Obrigado. Existem dois tipos de Baratas - Rosa e Azul. Quebre seus ovos e caçe as larvas.
PROPQUEST_DUNGEONANDPK_INC_000472,There will be no revelation without danger.,Não haverá nenhuma revelação sem perigo.
PROPQUEST_DUNGEONANDPK_INC_000473,"Ahh, there is much to be learned from the blood of these Roaches.","Ahh, há muito o que se aprender com o sangue dessas Baratas."
PROPQUEST_DUNGEONANDPK_INC_000474,No! No! No! Bring me more information!,Não! Não! Não! Preciso que me traga mais informações!
PROPQUEST_DUNGEONANDPK_INC_000475,Bring the blood of Roaches by destroying their eggs and defeating Roach Larva.,"Traga o sangue das Baratas, destruindo seus ovos e derrotando as larvas."
PROPQUEST_DUNGEONANDPK_INC_000478,Looks like he still has a need of you.,Parece que ele ainda precisa de você.
PROPQUEST_DUNGEONANDPK_INC_000480,Death Mine and Roaches (2),Mina da Morte e Baratas (Parte 2/2)
PROPQUEST_DUNGEONANDPK_INC_000481,The toxicity of Roaches has poisoned many humans in the mine.,A toxicidade das Baratas envenenaram muitos humanos na mina.
PROPQUEST_DUNGEONANDPK_INC_000482,It seems that the Roach Queens are the source of the poison.,Parece que as Baratas Rainhas são a fonte do veneno.
PROPQUEST_DUNGEONANDPK_INC_000483,Bring me the blood of Pink and Blue Roach Queens so that I can make a vaccine.,"Traga o sangue das Baratas Rainhas Rosa e Azul, para que eu possa preparar uma vacina."
PROPQUEST_DUNGEONANDPK_INC_000484,Sprinkle this liquid on the Roach Queen egg to wake her up. Be careful.,Jogue este líquido sobre o ovo da Barata Rainha para acordá-la. Tome cuidado.
PROPQUEST_DUNGEONANDPK_INC_000485,You really will not see this through to the end?,Você realmente não deseja ver isto até o fim?
PROPQUEST_DUNGEONANDPK_INC_000486,This vaccine will save many lives. Thank you.,Esta vacina salvará muitas vidas. Obrigado.
PROPQUEST_DUNGEONANDPK_INC_000487,Take this weapon as a token of gratitude and this card to venture deeper into the mine.,"Como um símbolo de gratidão, pegue esta arma e este cartão para se aventurar mais fundo dentro da mina."
PROPQUEST_DUNGEONANDPK_INC_000488,The Roaches appeared very suddenly in the mine. Maybe you can find out the reason by going deeper into the mine.,"As Baratas apareceram de repente na mina. Talvez você possa descobrir o motivo, investigando mais fundo na mina."
PROPQUEST_DUNGEONANDPK_INC_000489,I am sure that you can handle the upcoming danger.,Estou certo de que você pode enfrentar o perigo.
PROPQUEST_DUNGEONANDPK_INC_000490,Gather the blood of Pinky and Blue Roach Queen.,Pegue o sangue das Baratas Rainhas Rosa e Azul.
PROPQUEST_DUNGEONANDPK_INC_000493,Something about the way Bernard talks suggessts that the Roaches were placed in the mines intentionally. Maybe you can find out.,Algo na forma que Bernard fala sugere que as Baratas foram colocados na mina de forma intencional. Talvez você possa descobrir.
PROPQUEST_DUNGEONANDPK_INC_000495,Dwarpet Kazen,Dwarpet Kazen
PROPQUEST_DUNGEONANDPK_INC_000496,What brings you here? I am sure you know of the many deaths surrounding this place.,O que o traz aqui? Estou certo de que você está ciente das muitas mortes que rondam esse lugar.
PROPQUEST_DUNGEONANDPK_INC_000497,You will not be able to find out what happened here without my help. I will tell you what you want to know if you do me a favor. What do you think?,Você não poderá descobrir o que ocorreu aqui sem a minha ajuda. Eu lhe direi o que você deseja saber se me fizer um favor. O que você acha?
PROPQUEST_DUNGEONANDPK_INC_000498,Bring me 30 Cillin and I will tell you everything you need to know.,Traga-me 30 Cillins e eu contarei tudo o que você deseja saber.
PROPQUEST_DUNGEONANDPK_INC_000499,"Pssh, some great hero, you cannot even bring me some simple stones.","Humpf, grande herói! Você nem mesmo é capaz de me trazer algumas pedrinhas."
PROPQUEST_DUNGEONANDPK_INC_000500,Hmm… I did not think you would be back so soon. Take this money as a gift.,Hmm…Eu não pensava que você voltaria tão cedo. Pegue este dinheiro como um presente.
PROPQUEST_DUNGEONANDPK_INC_000501,I said 30. Not 29 or 28. Bring me 30 Cillin.,Eu disse 30 e não 29 ou 28. Traga-me 30 Cillins.
PROPQUEST_DUNGEONANDPK_INC_000502,Gather 30 Cillin.,Junte 30 Cillins.
PROPQUEST_DUNGEONANDPK_INC_000507,Bring Ribenuum,Traga Ribenuum.
PROPQUEST_DUNGEONANDPK_INC_000508,I am here in Dekane mining for Ribenuum. In all of Madrigal Ribenuum can only be found in the Darkon area.,"Estou aqui na mineração de Dekane à procura de Ribenuum. De toda a Madrigal, Ribenuum só pode ser encontrado nas áreas de Darkon."
PROPQUEST_DUNGEONANDPK_INC_000509,Ribenuum is made when a Green Trillipy eats a stone and metabolizes it.,Ribenuum é produzido quando um Trillipy verde come uma pedra e a metaboliza.
PROPQUEST_DUNGEONANDPK_INC_000510,Would you bring me some Ribenuum? A Green Tillipy is dangerous but you look equally as dangerous.,"Você me traria um pouco de Ribenuum? Um Tillipy Verde é perigoso, mas você também parece ser."
PROPQUEST_DUNGEONANDPK_INC_000511,Green Trillipy are down the hall to the right. The room to the left is blocked.,Trillipy Verdes estão no fundo do corredor à direita. A sala à esquerda está bloqueada.
PROPQUEST_DUNGEONANDPK_INC_000512,"Are you kidding me? Go on and get out of here, I may not look it but I am an old Dwarpet and I do not have time for games.","Você está brincando comigo? Saia daqui. Pode não parecer, mas sou um velho Dwarpet e não tenho tempo para jogos."
PROPQUEST_DUNGEONANDPK_INC_000513,Ahhh...you brought the Ribenuum. But what is this? It is flawed!,"Ahhh...você trouxe o Ribenuum. Mas, o que é isso? Está com defeito!"
PROPQUEST_DUNGEONANDPK_INC_000514,How hard is it to bring me what I asked for? 30 pieces of Ribenuum?,Qual é a dificuldade para me trazer o que eu pedi? 30 pedaços de Ribenuum?
PROPQUEST_DUNGEONANDPK_INC_000515,Gather 30 pieces of Ribenuum from Green Trillipy,Junte 30 pedaços de Ribenuum de Trillipy Verdes
PROPQUEST_DUNGEONANDPK_INC_000520,Refine Ribenuum,Refine o Ribenuum
PROPQUEST_DUNGEONANDPK_INC_000521,The Ribenuum you brought is impure. I could take it home and refine it myself but the other Dwarpets would laugh me back to Flarine.,"O Ribenuum que você trouxe é impuro. Eu poderia levá-lo para casa e refiná-lo, mas os outros Dwarpets iriam rir de mim até Flarine."
PROPQUEST_DUNGEONANDPK_INC_000522,"It will have to be refined in a human village then. There is only one human I trust to do it it right. There is man named Nein, he was one of the last humans to work in these mines. Maybe the very last human.","Então, ele terá que ser refinado em um povoado humano. Existe apenas um humano em que confio para fazer isso direito. Existe um homem chamado Nein. Ele foi um dos últimos seres humanos a trabalhar nessas minas. Talvez o último."
PROPQUEST_DUNGEONANDPK_INC_000523,"Bring these Ribenuum to Nein and have him refine them. Then bring them back to me, would you?","Leve esse Ribenuum para o Nein e peça para que ele o refine. Em seguida, traga-me de volta. Tudo bem?"
PROPQUEST_DUNGEONANDPK_INC_000524,I heard that Nein lives somewhere in the Dead Walderness. He will refine the 30 pieces of impure Ribenuum into 10 pieces of high quality Ribenuum.,Eu soube que Nein vive em algum lugar em Dead Walderness. Ele refinará os 30 pedaços de Ribenuum impuro em 10 pedaços de Ribenuum de alta qualidade.
PROPQUEST_DUNGEONANDPK_INC_000525,Are you kidding me? Get lost! I do not have patience for games!,Você está brincando comigo? Suma daqui! Não tenho paciência para jogos!
PROPQUEST_DUNGEONANDPK_INC_000526,"Oh… Thank you, thank you, thank you! Take this necklace and some money with you.","Oh… Obrigado, obrigado, obrigado! Leve este colar e um pouco de dinheiro com você."
PROPQUEST_DUNGEONANDPK_INC_000527,Hmmm... maybe I was asking too much of you. You can just go home.,Hmmm… talvez eu esteja exigindo muito de você. Você pode simplesmente ir para casa.
PROPQUEST_DUNGEONANDPK_INC_000528,Gather 10 pieces of high quality Ribenuum,Pegue 10 pedaços de Ribenuum de alta qualidade
PROPQUEST_DUNGEONANDPK_INC_000533,Bring Triduum,Traga Triduum
PROPQUEST_DUNGEONANDPK_INC_000534,"Ribenuum is useless to most humans. Maybe you have a Dwarpet friend you can give it to? Here, let me see it. These samples are too impure and even I cannot refine them without the right materials.","Ribenuum não tem serventia para a maioria dos humanos. Talvez você tenha um amigo Dwarpet para fornecer a ele. Aqui, deixe-me ver. Essas amostras estão muito impuras e nem mesmo eu posso refiná-las sem os materiais apropriados."
PROPQUEST_DUNGEONANDPK_INC_000535,I need a special metal called Triduum in order to refine this. You can get it by hunting Violet Trillipy but they live deep in the Dekane Mine.,"Para fazer o refino, preciso de um metal especial chamado Triduum. Você pode obtê-lo caçando Trillipys Violetas. Só que elas vivem nas profundezas da Mina Dekane."
PROPQUEST_DUNGEONANDPK_INC_000536,Well… If you really need the Ribenuum refined bring me 20 Triduums. You are going to need a special ID card to go in there.,"Bem… se você realmente precisa do Ribenuum refinado, traga-me 20 Triduums. Para entrar lá, você precisará de um cartão de identificação especial."
PROPQUEST_DUNGEONANDPK_INC_000537,Go and get an ID card from the guys I used to work with.,Vá e pegue um cartão de identificação com o pessoal com quem eu costumava trabalhar.
PROPQUEST_DUNGEONANDPK_INC_000538,Ha ha ha.You can do that if you need to. I hope you are not doing this for some Dwarpet.,"Ha ha ha. Você pode fazer isso, se necessário. Eu espero que não esteja fazendo isso para algum Dwarpet."
PROPQUEST_DUNGEONANDPK_INC_000539,"Here is your refined Ribenuum. But, a word of warning, if the Dwarpet Kazen asked you for this… he is thinking more than he is saying.","Aqui está seu Ribenuum refinado. Porém, uma palavra de advertência: se Dwarpet Kazen pediu isso a você… ele está pensando algo a mais do que falou."
PROPQUEST_DUNGEONANDPK_INC_000540,Kazen has hated humans for as long as I have known him and him working with you means he is on to something big. You know… there is a rumor that he had a hand in all the deaths in that mine.,Kazen odeia os humanos desde que o conheço e o fato de ele estar trabalhando com você significa que está envolvido em algo grande. Você sabe… existe um rumor de que ele teve estava envolvida com todas as mortes naquela mina.
PROPQUEST_DUNGEONANDPK_INC_000541,You let me know if he is acting suspiciously. Maybe I can do something to help you.,Não deixe de me avisar caso ele aja de forma suspeita. Talvez eu possa fazer algo para ajudá-lo.
PROPQUEST_DUNGEONANDPK_INC_000542,Why not just let it go? Go home and get some rest.,Por que não deixá-lo ir? Vá para casa e descanse um pouco.
PROPQUEST_DUNGEONANDPK_INC_000543,Get the ID card that will allow you into the room with the Violet Trillipy. Hunt them down and bring 20 pieces of Triduum to Nein.,Pegue o cartão de identificação que permitirá sua entrada no sala com Trillipy Violeta. Cace-as e traga 20 pedaços de Triduum para Nein.
PROPQUEST_DUNGEONANDPK_INC_000548,ID Card (1),Cartão de identificação (Parte 1/2)
PROPQUEST_DUNGEONANDPK_INC_000549,"What? You want to know where the Violet Trillipy live? You seem so curious about this accursed mine. Unfortunately, there are not many people left who know much about it.","O que? Você quer saber onde a Trillipy Violeta vive? Você parece estar bastante curioso a respeito dessa mina amaldiçoada. Infelizmente, não existem muitas pessoas vivas que saibam muito a respeito dela."
PROPQUEST_DUNGEONANDPK_INC_000550,Only a few of the mine workers go that deep into the mine. I don't know much about them or the ID card they use to get down there. Oh! You should go speak with Bernard about this.,Somente alguns poucos trabalhadores vão até as profundezas da mina. Não sei muito sobre eles ou o cartão de identificação que usam para descer lá. Ah! Você deveria falar com Bernard sobre isso.
PROPQUEST_DUNGEONANDPK_INC_000551,Would you please say Hi to Bernard for me?,"Você poderia, por favor, dizer ""Olá"" ao Bernardo por mim?"
PROPQUEST_DUNGEONANDPK_INC_000552,"No, you are right. You should not be the next one to suffer.","Não, você está certo. Você não deveria ser o próximo a sofrer."
PROPQUEST_DUNGEONANDPK_INC_000553,Violet Trillipy… Do you mean you are going in there with them?,Trillipys Violetas… Você está dizendo que está indo lá com elas?
PROPQUEST_DUNGEONANDPK_INC_000554,Why not just relax and give it up?,Por que não relaxar e desistir?
PROPQUEST_DUNGEONANDPK_INC_000555,"Chat with Bernard, then meet Andre in Darkon 3.",Converse com Bernard na mina e depois encontre Andre em Darkon 3.
PROPQUEST_DUNGEONANDPK_INC_000560,ID card (2),Cartão de identificação (Parte 2/2)
PROPQUEST_DUNGEONANDPK_INC_000561,"Look, I have no problem giving you the ID card… I just do not want to see you die… But if you really insist, then fine. Hunt some Watangka and I will give you the card.","Veja bem, não há problema algum em lhe entregar o cartão de identificação. Só não quero ver você morrer. Porém, se você insiste tanto, então tudo bem. Cace um Watangka e então lhe darei o cartão."
PROPQUEST_DUNGEONANDPK_INC_000562,If you can hunt Watangka you can probably hunt Violet Trillipy.,"Se você puder caçar um Watangka, provavelmente poderá caçar uma Trillipy Violeta."
PROPQUEST_DUNGEONANDPK_INC_000563,Bye bye then! Take care of yourself…,Então tchau! Cuide-se…
PROPQUEST_DUNGEONANDPK_INC_000564,Hmm… Violet Trillipy may be stronger than Watangka.,Hmm…a Trillipy Violeta pode ser mais forte que o Watangka.
PROPQUEST_DUNGEONANDPK_INC_000565,"Alright, here is the ID card. Just make sure you come out of there alive. I do not need a guilty conscience.","Tudo bem, aqui está o cartão de identificação. Somente certifique-se de sair vivo de lá. Não preciso de uma dor na consciência."
PROPQUEST_DUNGEONANDPK_INC_000566,I guess we all get tired sometime?,"Acho que todos cansamos algumas vezes, não?"
PROPQUEST_DUNGEONANDPK_INC_000567,Defeat 30 Captain Watangka and the Lord Watangka.,Defeat 30 Captain Watangka and the Lord Watangka.
PROPQUEST_DUNGEONANDPK_INC_000572,Door of Dark,Porta da Escuridão
PROPQUEST_DUNGEONANDPK_INC_000573,"Excuse me. If you are not busy, would you please listen to my story? Have you ever heard of the Iblis Temple?",Com licença... você gostaria de escutar a minha história se não estiver ocupado? Já ouviu falar no Templo Iblis?
PROPQUEST_DUNGEONANDPK_INC_000574,"The Iblis Temple was built by the followers of Iblis, a leader from before the first age of Madrigal.","O Templo Iblis foi construído pelos seguidores de Iblis, um líder que viveu antes da primeira era de Madrigal."
PROPQUEST_DUNGEONANDPK_INC_000575,"The temple is located in the Fantasy Desert, in the southern part of Saint Morning.","O templo está localizado no Deserto da Fantasia, na parte sul de Saint Morning."
PROPQUEST_DUNGEONANDPK_INC_000576,You see... every mayor has to explore all the Islands of Madrigal. In the course of these travels we have to visit the Iblis Temple but... I am so afraid.,"Você sabe… todos os prefeitos querem explorar todas as ilhas de Madrigal. No decorrer dessas viagens, teremos que visitar o Templo Iblis, mas... Tenho tanto medo."
PROPQUEST_DUNGEONANDPK_INC_000577,Would you please help me? I beg of you.,Você poderia me ajudar? Imploro a você.
PROPQUEST_DUNGEONANDPK_INC_000578,"Thank you! Please, investigate the entrance of the temple for anything dangerous. Would you?","Obrigado! Por favor, investigue a entrada do templo em busca de algum perigo. Você faria isso?"
PROPQUEST_DUNGEONANDPK_INC_000579,"I cannot force you to help me if you are busy. But maybe, when you have the time, you could come back and help me.","Eu não posso forçá-lo a me ajudar se você estiver ocupado. Mas talvez, quando tiver tempo, você possa voltar e me ajudar."
PROPQUEST_DUNGEONANDPK_INC_000580,"Thank you, you did a great job.","Obrigado, você fez um grande trabalho."
PROPQUEST_DUNGEONANDPK_INC_000581,It is very easy to find the entrance of the temple in Fantasy Desert.,É muito fácil localizar a entrada do templo no Deserto da Fantasia.
PROPQUEST_DUNGEONANDPK_INC_000582,Investigate the temple entrace.,Investigue a entrada do templo.
PROPQUEST_DUNGEONANDPK_INC_000584,Temple of the Clown,O Templo do Curinga
PROPQUEST_DUNGEONANDPK_INC_000585,Oh... Back so soon? I am glad you are back but I am still so worried.,"Oh... Já está de volta? Fico contente com a sua volta, porém ainda estou preocupada."
PROPQUEST_DUNGEONANDPK_INC_000586,I guess I am still worrying about the Iblis Temple. I know you said that there is nothing to worry about but I still have a bad feeling about that place.,"Acho que ainda estou preocupada com o Templo Iblis. Sei que você disse que não há nada com que se preocupar, mas ainda estou com um pressentimento ruim a respeito daquele lugar."
PROPQUEST_DUNGEONANDPK_INC_000587,Would you please help me once more? I will not be able to rest until I know for sure…,Você poderia me ajudar mais uma vez? Não poderei descansar até ter certeza…
PROPQUEST_DUNGEONANDPK_INC_000588,"I heard that there is a copy of the Iblis Revelation in the temple. Please bring me a rubbed copy of it, I need to see what it says.","Soube que existe uma cópia da Revelação de Iblis no templo. Por favor, traga-me uma cópia. Preciso verificar o que diz na Revelação."
PROPQUEST_DUNGEONANDPK_INC_000589,...but I... I... need your help…,..mas eu... eu..preciso de sua ajuda…
PROPQUEST_DUNGEONANDPK_INC_000590,This… this is more shocking than I could have imagined. Bubble please protect us.,"Isto… isto é mais chocante do que eu poderia ter imaginado. Bubble, por favor nos proteja."
PROPQUEST_DUNGEONANDPK_INC_000591,There is a copy of the Iblis Revelation in the Iblis Temple. Bring a rubbed copy of it.,Existe uma cópia da Revelação de Iblis no Templo Iblis. Traga uma cópia dela.
PROPQUEST_DUNGEONANDPK_INC_000593,The Revival,A Ressurreição
PROPQUEST_DUNGEONANDPK_INC_000594,What should we do?! What should we do?!,O que devemos fazer?! O que devemos fazer?!
PROPQUEST_DUNGEONANDPK_INC_000595,I read the revelation and it speaks of the revival of Iblis as the trigger to the end of the world!,Li a revelação e ela fala da ressurreição de Iblis como o estopim para o fim do mundo!
PROPQUEST_DUNGEONANDPK_INC_000596,"If this is true, we have to stop it! This could be worse than the Hero Wars of long ago.","Se isto for verdade, temos que detê-la! Isto poderia ser pior que a Guerra dos Heróis, acontecida há muito tempo."
PROPQUEST_DUNGEONANDPK_INC_000597,You told me that you saw new types of masquerpets while you were getting the revelation right? I think that maybe…,"Você me disse que viu novos tipos de masquerpets enquanto pegava a revelação, não é? Acho que talvez…"
PROPQUEST_DUNGEONANDPK_INC_000598,...they are the scouts of the army of Iblis. It looks like we may have to work together for a little while longer. Are you willing to help?,Eles sejam os soldados do exército de Iblis. Parece que teremos que trabalhar juntos por mais tempo. Está disposto a ajudar?
PROPQUEST_DUNGEONANDPK_INC_000599,Excellent. Go in to the temple and gather any information you can about the strange masquerpets.,Excelente. Vá até o templo e obtenha todas as informações que puder a respeito dos masquerpets estranhos.
PROPQUEST_DUNGEONANDPK_INC_000600,What?! Are you really going to stand by and let the world end?,O que?! Você realmente vai ficar parado esperando o fim do mundo?
PROPQUEST_DUNGEONANDPK_INC_000601,"Hmm... Iblis Crasher... So, that is one of the masquerpets? Alright, give me some time to study this information. Thank you.","Hmm... Iblis Esmagador... Então, esse é um dos masquerpets? Tudo bem, me dê algum tempo para estudar essas informações. Obrigada."
