Key,English,Portuguese
MMI_142,Store Pet,Recolher Pet
MMI_272,Exchange RPS Coupon,Trocar Cupom P-P-T
MMI_309,Card Upgrade,Aprimoramento de Carta
MMI_310,Weapon Socket Card Reshuffle,Embaralho das Cartas de Soquete para Armas
MMI_311,Couple proposal,Couple proposal
MMI_1000,Drop Filter,Filtro de Coleta
MMI_1001,Report,Reportar
MMI_1002,Inspect,Inspecionar
MMI_1003,Unbinding,Desvinculação
MMI_1004,Exchange,Trocar
MMI_1005,Combat Power Ranking,Ranking de Poder de Combate
MMI_1006,Giant Hunt Ranking ,Ranking de Caçadores de Gigantes
MMI_1007,Accessory Upgrade,Fortalecimento de Acessório
MMI_1008,Mute,Silenciar
MMI_1009,Unmute,Cancelar Silenciar
MMI_1010,Freeze,Congelar
MMI_1011,Unfreeze,Descongelar
MMI_1012,Shadow Mute,Shadow Mute
MMI_1013,Pet Candy Crafting,Criação de Doces para Pet
MMI_1014,Exchange Dice,Trocar Dado
MMI_1015,Pet Sacrificing,Sacrifício de Pet
MMI_1016,Red Chip Shop,Loja de Chips Vermelhos
MMI_1017,Cosmetic Wardrobe,Armário
MMI_1018,Lv80 GS Apply,[Batalha de Nv80] Aplicar
MMI_1019,Lv80 GS Status,[Batalha de Nv80] Status
MMI_1020,Lv80 GS Cancel,[Batalha de Nv80] Cancelar
MMI_1021,Lv80 GS Enter,[Batalha de Nv80] Entrar
MMI_1022,Lv80 GS Lineup Setup,[Batalha de Nv80] Definir Equipe
MMI_1023,Lv80 GS Ranking,[Batalha de Nv80] Ranking
MMI_1024,Lv80 GS Information,[Batalha de Nv80] Informações
MMI_1025,Lv60 GS Apply,[Batalha de Nv60] Aplicar
MMI_1026,Lv60 GS Status,[Batalha de Nv60] Status
MMI_1027,Lv60 GS Cancel,[Batalha de Nv60] Cancelar
MMI_1028,Lv60 GS Enter,[Batalha de Nv60] Entrar
MMI_1029,Lv60 GS Lineup Setup,[Batalha de Nv60] Definir Equipe
MMI_1030,Lv60 GS Ranking,[Batalha de Nv60] Ranking
MMI_1031,Lv60 GS Information,[Batalha de Nv60] Informações
MMI_1032,Blue Chip Shop,Loja de Chips Azuis
MMI_1033,Valentine's Letter Exchange,Troca de Cartas de Amor
MMI_1034,Dungeon,Masmorra
MMI_1035,PK Chip Shop,Loja de Chips PK
MMI_1036,Exchange,Troca
MMI_1037,Green Chip Shop,Loja de Chips Verdes
MMI_1038,FWC Gear Exchange,Troca de Equipamentos FWC
MMI_1039,FWC Jewel Exchange,Troca de Joias FWC
MMI_1040,Use Capsule Coins,Use Moedas de Cápsula
MMI_1041,Music Festival Exchange,Troca do Festival de Música
MMI_1042,Fitting Room,Provador
MMI_1043,FWC PVP Registrations Board,Painel de Inscrições para PVP FWC
MMI_1047,Join FWC PVP Arena,Participe da Arena PVP FWC
MMI_1046,FWC PVP Ranking,Classificação PVP FWC
MMI_1048,Spectate FWC PVP Contest,Assista ao Torneio PVP FWC
MMI_1049,Rock Paper Scissors,Rock Paper Scissors (RPS)
MMI_1050,W-Token Shop,Loja de Token-W
MMI_1051,Costume Box Upgrade,Melhoria da Caixa de Trajes
MMI_1054,Exchange Rings,Trocar Anéis
MMI_1055,Dismantle Item,Desmontar Item
MMI_1056,Purchase Guild Ship,Compre aquela Casa da Guilda
MMI_1057,Enter Guild Ship,Entrar na Casa da Guilda
MMI_1058,Enter Your House,Entrar na Sua Casa
MMI_1059,Select House Template,Selecione o Modelo da Casa
MMI_1060,Visit Friend's House,Visitar Casa do Amigo
MMI_1061,Edit,Editar
MMI_1062,Remove,Remover
MMI_1063,Exchange Earrings,Trocar Brincos
MMI_1064,Exchange Necklaces,Trocar Colares
MMI_1065,Rainbow Race,Rainbow Race
MMI_1066,Create Ultimate Weapon,Criar Arma Suprema
MMI_1069,Open Guest Book,Abrir Livro de Visitas
MMI_1070,Orphanage Keeper Shop,Loja do Orfanato
MMI_1071,Kalgas Assault Registration,Kalgas Assault Registration
MMI_1072,Kalgas Assault Enter,Kalgas Assault Enter
MMI_1073,Kalgas Assault Rank,Kalgas Assault Rank
MMI_1074,Kalgas Assault Info,Kalgas Assault Info
MMI_1075,Kalgas Chip Shop,Kalgas Chip Shop
MMI_1076,Couple's Storage,Couple's Storage
MMI_1077,Create Ultimate Jewel,Create Ultimate Jewel
MMI_1078,Fuse Ultimate Jewel,Fuse Ultimate Jewel
MMI_1079,Teleport,Teleport
MMI_1080,Sea Shell Upgrading,Sea Shell Upgrading
MMI_1081,Fuse Rainbow Jewel,Fuse Rainbow Jewel
MMI_1082,Dismantle Rainbow Jewel,Dismantle Rainbow Jewel
MMI_1083,Pet Training,Pet Training
MMI_1084,Teleport,Teleport
MMI_1085,Individual Race (Item),Individual Race (Item)
MMI_1086,Individual Race (Speed),Individual Race (Speed)
MMI_1087,Duo Team Race (Item),Duo Team Race (Item)
MMI_1088,Duo Team Race (Speed),Duo Team Race (Speed)
MMI_1089,Sit,Sit
MMI_1090,Sleep,Sleep
MMI_1091,Yellow Chip Shop,Yellow Chip Shop
MMI_1092,Madrigal Tournament Registration,Madrigal Tournament Registration
MMI_1093,Enter Madrigal Tournament,Enter Madrigal Tournament
MMI_1094,Madrigal Tournament Ranking,Madrigal Tournament Ranking
MMI_1095,Madrigal Tournament Reward,Madrigal Tournament Reward
MMI_1096,Madrigal Tournament Bidding,Madrigal Tournament Bidding
MMI_1097,Remove Ultimate Jewel,Remove Ultimate Jewel
MMI_1098,Customize,Customize
MMI_1099,Enter Couple House,Enter Couple House
MMI_1100,Select Couple House Template,Select Couple House Template
MMI_1101,Wandering Shop,Wandering Shop
MMI_1102,Master Chip Shop - Alchemy,Master Chip Shop - Alchemy
MMI_1103,Product Upgrade,Product Upgrade
MMI_1104,Life Mastery Ranking,Life Mastery Ranking
MMI_1105,Life Mastery Ranking Reward,Life Mastery Ranking Reward
MMI_1106,Alchemy,Alchemy
MMI_1107,Cooking,Cooking
MMI_1108,Carpentry,Carpentry
MMI_1109,Smithing,Smithing
MMI_1110,Enter Race,Enter Race
MMI_1111,Master Chip Shop - Cooking,Master Chip Shop - Cooking
MMI_1112,Master Chip Shop - Carpentry,Master Chip Shop - Carpentry
MMI_1113,Master Chip Shop - Smithing,Master Chip Shop - Smithing
MMI_1115,Join Boss Raid,Join Boss Raid
MMI_1120,3rd Anniversary Egg Upgrade Event,3rd Anniversary Egg Upgrade Event
MMI_1121,Champion Coin Exchange,Champion Coin Exchange
MMI_1116,Synthesize Ultimate Jewel,Synthesize Ultimate Jewel
MMI_1117,Convert Ultimate Jewel,Convert Ultimate Jewel
MMI_2025,PTS Exchange (Equipment),PTS Exchange (Equipment)
MMI_2026,Give Feedback,Give Feedback
MMI_2027,PTS Exchange (Materials),PTS Exchange (Materials)
MMI_2028,PTS Exchange (Essentials),PTS Exchange (Essentials)
MMI_2029,PTS Exchange (Jewelry),PTS Exchange (Jewelry)
MMI_2030,PTS Exchange (Other Equipment),PTS Exchange (Other Equipment)
MMI_2031,Reset Cooldowns,Reset Cooldowns
MMI_2032,PTS Exchange (New Equipment),PTS Exchange (New Equipment)
MMI_2033,Item Exchange,Item Exchange
MMI_1122,Lv165 GS Apply,Lv165 GS Apply
MMI_1123,Lv165 GS Status,Lv165 GS Status
MMI_1124,Lv165 GS Cancel,Lv165 GS Cancel
MMI_1125,Lv165 GS Join,Lv165 GS Join
MMI_1126,Lv165 GS Line Up,Lv165 GS Line Up
MMI_1127,Lv165 GS Ranking,Lv165 GS Ranking
MMI_1128,Lv165 GS Information,Lv165 GS Information
MMI_1129,Yellow Chip Shop 2,Yellow Chip Shop 2
MMI_1130,Red Chip Shop 2,Red Chip Shop 2
MMI_1131,Kalgas Chip Shop 2,Kalgas Chip Shop 2
MMI_1132,Mysterious Castle Enter,Mysterious Castle Enter
MMI_1133,Mysterious Castle Reward,Mysterious Castle Reward
MMI_1134,Kebaras 2 Costumes,Kebaras 2 Costumes
