Key,English,French
TUTORIAL_ROTATE_CAMERA_KEYBOARD_TEXT,"Let's go through how the camera works with the Keyboard. Here are the keys to press to rotate the camera:\n\nUp: Up Arrow #b↑#nb\nDown: Down Arrow #b↓#nb\nLeft: Left Arrow #b←#nb\nRight: Right Arrow #b→#nb\n\nPretty easy, huh?\n\n#cffff0000Clear Condition: Press an Arrow Key #b↑↓←→#nb","Voyons voir la caméra à présent. Voici les commandes au clavier :\n\nHaut : Flèche Haut #b↑#nb\nBas : Flèche Bas  #b↓#nb\nGauche : Flèche Gauche #b←#nb\nDroite : Flèche Droite #b→#nb\n\nFacile, non ?\n\n#cffff0000Ojectif : Appuyer sur une touche directionnelle #b↑↓←→#nb"
TUTORIAL_ZOOM_CAMERA_TEXT,"How's that? Simple, right? Now, let's tackle zooming.\n\n[[Zooming in and out is possible with the Mouse wheel. It is also possible with the Page Up and Page Down Keys|Pinch to #bzoom out#nb and spread your fingers to #bzoom in#nb]].\n\n#cffff0000Clearing requirement: Adjust the camera zoom","How's that? Simple, right? Now, let's tackle zooming.\n\n[[Zooming in and out is possible with the Mouse wheel. It is also possible with the Page Up and Page Down Keys|Pinch to #bzoom out#nb and spread your fingers to #bzoom in#nb]].\n\n#cffff0000Clearing requirement: Adjust the camera zoom"
TUTORIAL_ROTATE_PHONE_TITLE,Viewing,Viewing
TUTORIAL_ROTATE_PHONE_CONTENT,[[|#b#cff0000ff■ Portrait and landscape #nb#nc\nRotate your phone to switch between portrait and landscape mode. ]],[[|#b#cff0000ff■ Portrait and landscape #nb#nc\nRotate your phone to switch between portrait and landscape mode. ]]
TUTORIAL_ROTATE_PHONE_TEXT,Awesome!\n\n[[|You can also #brotate#nb your phone to switch between portrait and landscape mode.]],Awesome!\n\n[[|You can also #brotate#nb your phone to switch between portrait and landscape mode.]]
TUTORIAL_OPEN_MENU_TEXT,"Great! [[It's time to learn how to change settings to enjoy the game the best as possible.\n\nSettings are available from the main game menu.\n\nClick on the #bbutton on bottom left#nb of the screen to open the main menu|Next, let's open the #bmain menu#nb.\n\nJust tap the button at the bottom left of the screen]].\n\n#cffff0000Clearing requirement: Open the main menu",Parfait ! [[Il est temps d'apprendre à modifier les paramètres pour profiter au mieux du jeu.\n\nLes paramètres sont disponibles dans le menu principal.\n\nCliquez sur le #bbouton en bas à gauche#nb de l'écran pour ouvrir le menu principal|C'est l'heure d'apprendre à ouvrir le #menu principal#nb.\n\nTouchez simplement le bouton en bas à gauche de l'écran]].\n\n#cffff0000Objectif : Ouvrir le menu principal
TUTORIAL_OPEN_OPTION_TEXT,"Now [[click on|tap]] #bOption#nb to access the settings.\n\nHere, you can adjust the #btexture quality, shadows, music volume, language, and more#nb.\n\nOnce finished, hit the #b'Save'#nb button to apply your changes.\n\n#cffff0000Clearing requirement: Open the options window","Now [[click on|tap]] #bOption#nb to access the settings.\n\nHere, you can adjust the #btexture quality, shadows, music volume, language, and more#nb.\n\nOnce finished, hit the #b'Save'#nb button to apply your changes.\n\n#cffff0000Clearing requirement: Open the options window"
TUTORIAL_OPEN_OPTION_TITLE,Settings,Guide : option
TUTORIAL_OPEN_OPTION_CONTENT,"#b#cff0000ff■ Video / Audio tab#nb#nc\nYou can configure texture quality, shadows quality and many other graphical options. Use Save button or your changes will be reset when you close the window. Texture quality and Antialiasing are only applied when saving changes. Antialiasing[[|, Vibrations]] and Fullscreen options are not supported on all devices. All advanced options and high quality settings will consume more energy and Internet bandwidth so consider disabling them if you have a limited Internet connection or experiencing a slow framerate.\n\n#b#cff0000ff■ Game tab#nb#nc\nYou can select the interface language and enable or disable some options relative to your character. Don't forget to save your changes.","#b#cff0000ff■ Video / Audio tab#nb#nc\nVous pouvez configurer la qualité de la texture, la qualité des ombres et de nombreuses autres options graphiques. Utilisez le bouton Enregistrer ou vos modifications seront réinitialisées. La qualité de la texture et l'antialiasing ne sont appliqués que lors de l'enregistrement des modifications. Les options Antialiasing[[|, Vibrations]] et Plein écran ne sont pas prises en charge sur tous les appareils. Toutes les options avancées et les paramètres de haute qualité consommeront plus d'énergie et de bande passante Internet. Pensez donc à les désactiver si vous avez une connexion Internet limitée ou si votre ping est élevé.\n\n#b#cff0000ff■ Game tab#nb#nc\nvous pouvez sélectionner la langue de l'interface et activer ou désactiver certaines options relatives à votre personnage. N'oubliez pas de sauvegarder vos modifications."
TUTORIAL_OPEN_MAP_TEXT,"Your adventure takes place in #bMadrigal#nb.\n\n[[Press M key|Tap the #bmini-map#nb]] to check your current location or to view maps of other areas.\n\nTo return to the game, [[press M again|tap the cross button at the top right of the map]].\n\n#cffff0000Clearing requirement: [[Hot Key 'M'|Open the map]]","Your adventure takes place in #bMadrigal#nb.\n\n[[Press M key|Tap the #bmini-map#nb]] to check your current location or to view maps of other areas.\n\nTo return to the game, [[press M again|tap the cross button at the top right of the map]].\n\n#cffff0000Clearing requirement: [[Hot Key 'M'|Open the map]]"
TUTORIAL_OPEN_MAP_TITLE,Map,Carte du Monde
TUTORIAL_OPEN_MAP_CONTENT,"#b#cff0000ff■ Whole map#nb#nc\n[[Press M key|Touch World Map in main menu]] to see the continent of Madrigal.\n\n#b#cff0000ff■ Mini-Map#nb#nc\n[[Press N key|Touch cross button]] to hide navigator on right corner. If you want to see it again, [[press N key again|touch Navigator in main menu]].","#b#cff0000ff■ Carte complète#nb#nc\n[[Appuyez sur la touche M|Touchez la carte du monde dans le menu principal]] pour voir le continent de Madrigal.\n\n#b#cff0000ff■ Mini-Map#nb#nc\n[[Appuyez sur la touche N|Touchez la croix]] pour masquer le navigateur dans le coin droit. Si vous voulez le voir à nouveau, [[appuyez à nouveau sur la touche N|Appuyez sur le navigateur dans le menu principal]]."
TUTORIAL_OPEN_NAVIGATOR_TEXT,Let's go through the Navigator.\nYou can check your location and the surrounding area with the navigator that’s in the upper right part of the screen.\n[[Activate and deactivate the Navigator by pressing 'N'|Use Navigator in main menu to toggle the mini-map]].\n\n#cffff0000Clear Condition: [[Hot Key 'N'|Open the navigator]],"Parlons du Navigateur.\nVous pouvez vérifier votre position et la zone environnante avec le navigateur qui se trouve dans la partie supérieure droite de l'écran.\n[[Activez et désactivez le navigateur en cliquant sur ""N'|appuyez sur le navigateur dans le menu principal pour basculer la mini-carte""]].\n\n#cffff0000Objectif : [[Appuyer sur 'N'|Ouvrir le Navigateur]]"
TUTORIAL_TALK_LUI_TEXT,Navigating #bMadrigal#nb just got easier!\n\nGo talk to #b#cffa0a0ff[General] Lui#nc#nb in Central Flarine by following the #barrow above your head#nb.\n\nHe seems to have important information for you. Best of luck!,Naviguer dans #bMadrigal#nb vient de devenir plus facile !\n\nAllez parler à #b#cffa0a0ff[Général] Lui#nc#nb dans Flarine Centrale en suivant le #barreau au-dessus de votre tête#nb.\n\nIl semble avoir des informations importantes pour vous. Bonne chance !
TUTORIAL_START_QUEST_TEXT,"Congratulations on your first quest! Time to explore the #bQuest Diary#nb.\n\nThis diary keeps track of completed quests and those you're currently on.\n\nTo view deatils, [[press 'Q'|tap the #b'Quests'#nb button at the top of the screen]].\n\n#cffff0000Clearing requirement: [[Hot Key 'Q'|Open the Quest Diary]]","Congratulations on your first quest! Time to explore the #bQuest Diary#nb.\n\nThis diary keeps track of completed quests and those you're currently on.\n\nTo view deatils, [[press 'Q'|tap the #b'Quests'#nb button at the top of the screen]].\n\n#cffff0000Clearing requirement: [[Hot Key 'Q'|Open the Quest Diary]]"
TUTORIAL_START_QUEST_TITLE,Quest Window,Guide : Livre de quêtes
TUTORIAL_START_QUEST_CONTENT,#b#cff0000ff■ Quest Window#nb#nc\nThis is where you can see current quest information and the completed quests.[[\nShortcut key is L.|]],#b#cff0000ff■ Jourmal de Quêtes#nb#nc\nC'est ici que vous pouvez voir les informations sur les quêtes en cours et les quêtes terminées [[\nLa touche de raccourci est L.|]]
TUTORIAL_MOTION_TEXT,Looking to express yourself?\n\n[[Press 'O'|Tap the Emotes button on the left]] to unveil a range of #bemoticons and expressions#nb. Give it a go.\n\n#cffff0000Clearing requirement: [[Press 'O'|Open the Emotes window]],Envie de vous exprimer ?\n\n[[Appuyez sur 'O'|Touchez le bouton Motion à gauche]] pour découvrir toute une gamme de #bémoticônes et d'expressions#nb. Essayez !\n\n#cffff0000Condition de validation : [[Touche 'O'|Ouvrir la fenêtre des motions]]
TUTORIAL_MOTION_TITLE,Emotion Expression,Guide : Émotions
TUTORIAL_MOTION_CONTENT,"#b#cff0000ff■ Emotion Expression#nb#nc\nYou can use this to express your emotion to other players. There are many emoticons and icons for expression various emotions, so you should try to use it.[[\nShortcut key is O.|]]","#b#cff0000ff■ Émotions#nb#nc\nLes émotions sont utiliser pour vous exprimer aux autres joueurs. Il existe de nombreux émoticônes et icônes permettant d'exprimer diverses émotions, vous devriez donc essayer de l'utiliser [[\nLa touche de raccourci est O.|]]"
TUTORIAL_CHAT_TEXT,Ready to chat with others?\n\n[[Press ENTER|You can tap the #bChat#nb preview at the bottom]] to open the chat window.\n\nMessage in Normal chat are visible to nearby players.,Prêt à discuter avec les autres ?\n\n[[Appuyez sur ENTER|Vous pouvez toucher l’aperçu #bChat#nb en bas]] pour ouvrir la fenêtre de discussion.\n\nLes messages en chat normal sont visibles par les joueurs à proximité.
TUTORIAL_CHAT_TITLE,Chat Method,Comment Discuter
TUTORIAL_CHAT_CONTENT,#b#cff0000ff■ Normal Chat#nb#nc\nYou can only talk to players near by you. The way you talk is press Chat button on chat window.\n\n#b#cff0000ff■ Shout#nb#nc\nYou can talk to players who are in broad range. They way you shot is add #cffff0000/s #nc on front of the words that you want to say.\n\n#b#cff0000ff■ Party Chat#nb#nc\nYou can use it when you are in a party. The way you talk is add #cffff0000/p #nc on front of the wards that you want to say.\nYou can use Troupe button on the chat window.\n\n#b#cff0000ff■ Whisper#nb#nc\nYou can send message to certain player. The way you do it is add #cffff0000/w character name #nc.\nYou can use Whisper button on the chat window.\n\n#b#cff0000ff■ Guild Chat#nb#nc\nYou can use it when you are in a guild. The way you talk is add#cffff0000/g #nc.\nYou can use Guild button on the chat window.\n\n#b#cff0000ff■ System Message#nb#nc\nAll of the messages except chat message display in system window.To check press SYSTEM button on the chat window.\n\n#b#cff0000ff■ Filter Function#nb#nc\nYou can see the chat that you want to see. The way you do is press Filter button.,"#b#cff0000ff■ Discussion normale#nb#nc\nVous ne pouvez parler qu'aux joueurs proches de vous. Pour ce faire, appuyez sur le bouton Chat de la fenêtre de Discussion.\n\n#b#cff0000ff■ Crier#nb#nc\nVous pouvez discuter avec des joueurs de toute la zone. Pour crier, tapez #cffff0000/s #nc avant votre message.\n\n#b#cff0000ff■ Discussion de Groupe#nb#nc\nVous pouvez l'utiliser quand vous être membre d'un groupe. Pour utiliser ce canal, tapez #cffff0000/p #nc avant votre message.\nPour utiliser ce canal par défaut, appuyez sur le bouton Groupe de la fenêtre de Discussion\n\n#b#cff0000ff■ Message Privé#nb#nc\nVous pouvez envoyer un message directement à un autre joueur. Pour cela, tapez #cffff0000/w#nc puis le nom du joueur.\nPour utiliser ce canal par défaut, appuyez sur le bouton Privé de la fenêtre de Discussion\n\n#b#cff0000ff■ Discussion de Guilde#nb#nc\nVous pouvez l'utiliser quand vous êtes membre d'une guilde. Pour utiliser ce canal, tapez #cffff0000/g #nc avant voter message..\nPour utiliser ce canal par défaut, appuyez sur le bouton Guilde de la fenêtre de Discussion.\n\n#b#cff0000ff■ Message Système#nb#nc\nTous les messages exceptés les conversations de la fenêtre de Discussion sont affichés dans cette fenêtre. Pour l'afficher, appuyez sur le bouton Système de la fenêtre de Discussion.\n\n#b#cff0000ff■ Fenêtre de filtres#nb#nc\nVous pouvez sélectionner les canaux que vous souhaitez voir ou cacher. Pour afficher les Filtres, appuyez sur le bouton Filtre de la fenêtre de Discussion."
TUTORIAL_SHOUT_TEXT,"Mastering the Shout:\n\nShouting broadcasts your message to a #bbroader audience#nb than normal chat.\n\nTo shout, prefix your message with#cffff0000/s#nc. Remember, players won't see your shouts until you reach level 20.\n\n#cffff0000Clearing requirement: Use the shout ('/s') chat.","Mastering the Shout:\n\nShouting broadcasts your message to a #bbroader audience#nb than normal chat.\n\nTo shout, prefix your message with#cffff0000/s#nc. Remember, players won't see your shouts until you reach level 20.\n\n#cffff0000Clearing requirement: Use the shout ('/s') chat."
TUTORIAL_PARTY_CHAT_TEXT,"About the #bParty chat#nb:\n\nStart your message with #cffff0000/p#nc to only discuss with players in your party.\n\nRemember, party chat is exclusive to party members.","About the #bParty chat#nb:\n\nStart your message with #cffff0000/p#nc to only discuss with players in your party.\n\nRemember, party chat is exclusive to party members."
TUTORIAL_WHISPER_CHAT_TEXT,Need to message someone directly? Try #bWhisper#nb.\n\nType\n#cffff0000 /w CharacterName\n#nc before your message to whisper to a specific player.,Besoin d’envoyer un message directement à quelqu’un ? Essayez #bChuchoter#nb.\n\nTapez\n#cffff0000 /w NomPersonnage\n#nc avant votre message pour chuchoter à un joueur spécifique.
TUTORIAL_GUILD_CHAT_TEXT,Add #cffff0000/g#nc before your message to chat with your guild members only.,Tapez #cffff0000/g#nc avant le message souhaité afin de l'envoyer seulement avec les membres de votre guilde.
TUTORIAL_SYSTEM_CHAT_TEXT,System messages are shown in a seperate chat window.\n\n[[Click|Tap]] the SYSTEM button in the chat window to view them.,Les messages système s’affichent dans une fenêtre de discussion séparée.\n\n[[Cliquez|Touchez]] le bouton SYSTÈME dans la fenêtre de chat pour les consulter.
TUTORIAL_FILTER_CHAT_TEXT,"To see only the messages you're interested in, simply select a tab, [[click|tap]] the #bFilter#nb button, and edit your perferences. The rest will be filtered out.","Si vous voulez voir seulement les messages qui vous intéressent, sélectionnez chaque onglet et [[cliquez|touchez]] le bouton #bFiltre#nb, et modifiez vos préférences. Le reste sera filtré."
TUTORIAL_INVENTORY_TEXT,You got your #bfirst weapon#nb!\n\nLet's go through item equipment by [[pressing 'I'|touching Inventory in the bottom]].\n\n#cffff0000Clear Condition: [[Hot Key 'I'|Open inventory]],Vous avez votre #bpremière arme#nb !\n\nVoyons l'équipement de l'objet [[en cliquant sur 'I'|touchez l'inventaire dans le menu principal]].\n\n#cffff0000Objectif : [[Appuyer sur 'I'|Ouvrir l'inventaire]]
TUTORIAL_EQUIP_TEXT,[[Double click|Touch]] an item you want to equip [[or drag it to the spot you want to equip|and then touch the #bEquip#nb button]].\n\n#cffff0000Clear Condition: Equip an item,Double [[clique|tap]] un item que vous voulez équiper ou faites-le glisser jusqu'à l'endroit que vous voulez équiper.\n\n#cffff0000Objectif : Équiper un item
TUTORIAL_UNEQUIP_TEXT,Now double [[click again|tap]] on the item in #bequipment view#nb to unequip it.\n\n#cffff0000Clear Condition: Unequip an item,"Maintenant, double [[click|tap]] à nouveau sur l'item équipé pour le déséquipé.\n\n#cffff0000Objectif : Déséquiper un item"
TUTORIAL_INVENTORY_TITLE,Inventory,Guide : Inventaire
TUTORIAL_INVENTORY_CONTENT,"#b#cff0000ff■ At the top of the Inventory window,#nb#nc\nyou can see the items your character has equipped. At the bottom, you can see the items and Penya in your inventory. To equip an item, double-[[click|tap]] it or drag it to the appropriate slot.[[\nHotkey: I|]]","#b#cff0000ff■ En haut de l'inventaire#nb#nc\n vous pouvez vérifier les items dont vous êtes équipés. En bas, il affiche l'item et les penya dont vous disposez. Vous pouvez soit double [[click|tap]] ou faire glisser l'item dans l'espace lorsque vous voulez l'équiper [[\nLa touche de raccourci est I.|]]"
TUTORIAL_TASKBAR_TEXT,Well done! Let's learn about the #bQuick Slot#nb located [[on the left|in many places]] of your screen.\n\nYou can put #bitems or skills#nb into it so you can use them quickly. [[1 - 0 can be used as hotkeyes.\nYou can also use keys F1-F9 to cycle through your Quick Slot bars.|#bKeep your finger pressed#nb on an item to drag it to the Slot of your choice.]]\n\n#cffff0000Clear Condition: Drag an item to Quick Slot,Bien joué. Découvrez la #bBarre des tâches#nb situé à gauche de votre écran.\n\nVous pouvez y placer des #bitems ou des compétences#nb afin de les utiliser rapidement. [[1 à 0 peuvent être utilisés comme raccourcis clavier.\nVous pouvez également utiliser les touches F1-F9 pour faire défiler les compétences.|]]\n\n#cffff0000Objectif : Faire glisser un objet vers la Barre des Tâches
TUTORIAL_TASKBAR_TITLE,Quick Slot,Barre des Tâches
TUTORIAL_TASKBAR_CONTENT,#b#cff0000ff■ Quick Slot#nb#nc\nYou can put items or motions that you want to use quickly[[ in 1~0 slots and there are also expansion slot of F1~F9|]].,#b#cff0000ff■ Barre des Tâches#nb#nc\nVous pouvez mettre des items ou des émoticons que vous voulez utiliser rapidement [[ dans des emplacements de 1~0 et il y a aussi des emplacements d'extension de F1~F9|]].
TUTORIAL_CHARACTER_TEXT,The #bCharacter#nb window displays information about your character.\n\n[[Press 'H'|Touch Character in main menu]] to view this window.\n\n#cffff0000Clear Condition: [[Hot Key 'H'|Open Character window]],"La fenêtre #bPersonnage#nb affiche des informations sur votre personnage.\n\n[[Appuyez sur ""H""|Allez sur Personnage]] dans le menu principal pour afficher cette fenêtre.\n\n#cffff0000Objectif : [[Appuyer sur 'H'|Ouvrir La fenêtre Personnage]]]"
TUTORIAL_CHARACTER_TITLE,Character Window,Personnage
TUTORIAL_CHARACTER_CONTENT,#b#cff0000ff■ Character Window#nb#nc\nYou can see all information of your character. You can also increase ability stat with Stat Points.[[\nShortcut key is H.|]],#b#cff0000ff■ Personnage#nb#nc\nVous pouvez voir des informations sur votre personnage. Vous pouvez voir toutes les informations sur votre personnage. Vous pouvez également augmenter les statistiques avec des points de statistiques. [[\nAppuyez sur H pour l'ouvrir.|]]
TUTORIAL_STAT_TEXT,You can also distribute #bStat Points#nb you have gained by leveling in #bDetail tab#nb.\n\nUse #bApply#nb button to confirm changes.\n\n#cffff0000Clear Condition: Distribute Stat Points,Vous pouvez également distribuer les points GP que vous avez gagnés en augmentant de niveau dans l'onglet #bDétail#nb.\n\nUtilisez le bouton #bAppliquer#nb pour confirmer les changements.\n\n#cffff0000Objectif : Distribuer les points GP
TUTORIAL_CHANGEJOB_TEXT,"Hi, there. I am #b#cffa0a0ffInfo Pang#nc#nb ^^\n\nYou can transfer your job to #bMercenary#nb, #bMagician#nb, #bAcrobat#nb, or #bAssist#nb when you reach level 15.\n\nYou need to complete the #bjob transfer quest#nb by talking to the #b#cffa0a0ffJob Drillmaster#nc#nb in #bEastern Flarine#nb.","Bonjour, je suis le guide #b#cffa0a0ffPang#nc#nb.^^\n\nIl est possible de changer de classe au niveau 15. Vous pouvez embrasser la voie de Mercenaire, Magicien, Acolyte ou encore d'Acrobate.\n\nVous devrez pour cela accomplir les quêtes de classes, parlez aux entraîneurs de chaque classe à #bFlarine#nb."
TUTORIAL_FLY_TEXT,"Now you have reached the level to fly. Let me teach you #bhow to fly#nb!\n\nYou will first need to purchase a board or a broom to #b#cffa0a0ff(Station) Tina#nc#nb in Flarine and equip the item.\n\nThen [[press the Space bar|touch the #bSTART button#nb in bottom right of the screen]] to increase speed, and [[press Space bar|touch it]] again to decrease speed.\n\n[[Move your Mouse cursor while holding down the right button|Touch your character and #bslide your finger#nb or use the #bdirectional pad#nb]] to fly in that direction.\n\n[[When using the keyboard the W, A, S, D keys will move you.|You can also control your flight by #brotating your device#nb if device motion is supported. Use the button on top of the screen to toggle Device Motion.]]","Now you have reached the level to fly. Let me teach you #bhow to fly#nb!\n\nYou will first need to purchase a board or a broom to #b#cffa0a0ff(Station) Tina#nc#nb in Flarine and equip the item.\n\nThen [[press the Space bar|touch the #bSTART button#nb in bottom right of the screen]] to increase speed, and [[press Space bar|touch it]] again to decrease speed.\n\n[[Move your Mouse cursor while holding down the right button|Touch your character and #bslide your finger#nb or use the #bdirectional pad#nb]] to fly in that direction.\n\n[[When using the keyboard the W, A, S, D keys will move you.|You can also control your flight by #brotating your device#nb if device motion is supported. Use the button on top of the screen to toggle Device Motion.]]"
TUTORIAL_GUILD_TEXT,"A #bGuild#nb is a bigger community than a Party and can be created by the #b#cffa0a0ff[Public Office] Helena#nc#nb when you reach level 40.\n\nEach tab's details are as follows:\nInfo tab provides general info about the guild and notice, \nMember tab manages Guild members.\n\n#cffff0000Clear Condition: [[Hot Key 'G'|Open Guild window]]","Une Guilde est une communauté plus grande qu'un Groupe et peut être créée par le #cffa0a0ff [Bureau public] Helena#nc lorsque vous atteignez le niveau 40.\n\nLes détails de chaque onglet sont les suivants :\nL'onglet Info fournit des informations générales sur la guilde et l'avis, \nL'onglet Membre gère les membres de la Guilde.\n\n#cffff0000Objectif: [[Raccourci 'G'|Ouvrir la fenêtre de Guilde]]"
TUTORIAL_MESSENGER_TEXT,You can use #bMessenger#nb Window to check your friends' online status and chat with them. Remember to add your #bfriends#nb to the messenger.,Vous pouvez utiliser la fenêtre de #bMessagerie#nb afin de connaître le statut de vos amis et de discuter avec eux. N'oubliez pas d'ajouter vos #bamis#nb à la Messagerie.
TUTORIAL_MESSENGER_TITLE,Messenger,Messagerie
TUTORIAL_MESSENGER_CONTENT,"#b#cff0000ff■ Messenger#nb#nc\nYou can check for log in status of registered players, channel and you can use chat easily. To register player [[click on|touch]] + button on the messenger window, then enter the character name that you want to register.[[\nShortcut key is E.|]]","#b#cff0000ff■ Messagerie#nb#nc\nVous pouvez vérifier le statut de connexion des utilisateurs enregistrés, le canal et vous pouvez utiliser le tchat facilement. Pour enregistrer un utilisateur [[cliquez sur|Touchez]] + sur la fenêtre de Messagerie, puis entrez le nom du personnage que vous voulez enregistrer [[.\nLa touche de raccourci est E.|]]"
TUTORIAL_TRADE_TEXT,"You can use #b1 on 1 trade#nb to exchange items and Penya. Simply [[Left click on a|tap on another]] player, and select #b'Trade'#nb from the menu.",Vous pouvez utiliser les #béchanges#nb afin d'échanger des items et des Penyas avec un autre joueur. [[Cliquez sur|Touchez]] un autre personnage puis sélectionnez #bÉchange#nb.
TUTORIAL_TRADE_TITLE,Trade,Echanger
