Key,English,French
MMI_1020,Lv80 GS Cancel,Annuler GdG niv. 80
MMI_1021,Lv80 GS Enter,Rejoindre GdG niv. 80
MMI_1022,Lv80 GS Lineup Setup,Compo. GdG niv. 80
MMI_1023,Lv80 GS Ranking,Classement GdG niv. 80
MMI_1024,Lv80 GS Information,Information GdG niv. 80
MMI_1025,Lv60 GS Apply,Appliquer GdG niv. 60
MMI_1026,Lv60 GS Status,Statut GdG niv. 60
MMI_1027,Lv60 GS Cancel,Annuler GdG niv. 60
MMI_1028,Lv60 GS Enter,Rejoindre GdG niv. 60
MMI_1029,Lv60 GS Lineup Setup,Compo. GdG niv. 60
MMI_1030,Lv60 GS Ranking,Classement GdG niv. 60
MMI_1031,Lv60 GS Information,Information GdG niv. 60
MMI_1032,Blue Chip Shop,Boutique de Jetons Bleus
MMI_1033,Valentine's Letter Exchange,Échange de Lettres de St-Valentin
MMI_1034,Dungeon,Donjons
MMI_1035,PK Chip Shop,Boutique de jetons PK
MMI_1036,Exchange,Echanger
MMI_1037,Green Chip Shop,Boutique de Jetons Verts
MMI_1038,FWC Gear Exchange,Échange d'Équipement FWC
MMI_1039,FWC Jewel Exchange,Boutique de Bijoux FWC
MMI_1040,Use Capsule Coins,Utiliser des Jetons Capsule
MMI_1041,Music Festival Exchange,Boutique du Festival de Musique
MMI_1042,Fitting Room,Cabine d'Essayage
MMI_1043,FWC PVP Registrations Board,Tableau d'Inscription JcJ FWC
MMI_1047,Join FWC PVP Arena,Rejoindre l'Arène JcJ FWC
MMI_1046,FWC PVP Ranking,Classement JcJ FWC
MMI_1048,Spectate FWC PVP Contest,Regarder le Concours JcJ FWC
MMI_1049,Rock Paper Scissors,Pierre Feuille Ciseaux
MMI_1050,W-Token Shop,Boutique Token-W
MMI_1051,Costume Box Upgrade,Amélioration de Boîte de Costume
MMI_1054,Exchange Rings,Boutique d'Anneaux
MMI_1055,Dismantle Item,Démanteler un Objet
MMI_1056,Purchase Guild Ship,Acheter cette Maison de Guilde
MMI_1057,Enter Guild Ship,Entrer dans la Maison de Guilde
MMI_1058,Enter Your House,Entrer dans votre Maison
MMI_1059,Select House Template,Sélectionner un Modèle de Maison
MMI_1060,Visit Friend's House,Visiter la Maison d'un Ami
MMI_1061,Edit,Editer
MMI_1062,Remove,Supprimer
MMI_1063,Exchange Earrings,Boutique de Boucles d'Oreille
MMI_1064,Exchange Necklaces,Boutique de Colliers
MMI_1065,Rainbow Race,Course Arc-en-Ciel
MMI_1066,Create Ultimate Weapon,Forge d'Arme Ultime
MMI_1069,Open Guest Book,Ouvrir le livre d'Or
MMI_1070,Orphanage Keeper Shop,Boutique du gardien d'orphelinat
MMI_1071,Kalgas Assault Registration,Inscription à l’Assaut de Kalgas
MMI_1072,Kalgas Assault Enter,Entrer dans l’Assaut de Kalgas
MMI_1073,Kalgas Assault Rank,Classement de l’Assaut de Kalgas
MMI_1074,Kalgas Assault Info,Informations sur l’Assaut de Kalgas
MMI_1075,Kalgas Chip Shop,Boutique de jetons Kalgas
MMI_1076,Couple's Storage,Stockage du couple
MMI_1077,Create Ultimate Jewel,Créer un joyau ultime
MMI_1078,Fuse Ultimate Jewel,Fusionner un joyau ultime
MMI_1079,Teleport,Téléportation
MMI_1080,Sea Shell Upgrading,Amélioration de coquillage
MMI_1081,Fuse Rainbow Jewel,Fusionner un joyau arc-en-ciel
MMI_1082,Dismantle Rainbow Jewel,Démonter un joyau arc-en-ciel
MMI_1083,Pet Training,Entraînement de familier
MMI_1084,Teleport,Téléportation
MMI_1085,Individual Race (Item),Course individuelle (objets)
MMI_1086,Individual Race (Speed),Course individuelle (vitesse)
MMI_1087,Duo Team Race (Item),Course en duo (objets)
MMI_1088,Duo Team Race (Speed),Course en duo (vitesse)
MMI_1089,Sit,S’asseoir
MMI_1090,Sleep,Dormir
MMI_1091,Yellow Chip Shop,Boutique de jetons jaunes
MMI_1092,Madrigal Tournament Registration,Inscription au tournoi de Madrigal
MMI_1093,Enter Madrigal Tournament,Entrer dans le tournoi de Madrigal
MMI_1094,Madrigal Tournament Ranking,Classement du tournoi de Madrigal
MMI_1095,Madrigal Tournament Reward,Récompenses du tournoi de Madrigal
MMI_1096,Madrigal Tournament Bidding,Enchères du tournoi de Madrigal
MMI_1097,Remove Ultimate Jewel,Retirer un joyau ultime
MMI_1098,Customize,Personnaliser
MMI_1099,Enter Couple House,Entrer dans la maison de couple
MMI_1100,Select Couple House Template,Sélectionner un modèle de maison de couple
MMI_1101,Wandering Shop,Boutique itinérante
MMI_1102,Master Chip Shop - Alchemy,Boutique de jetons Maître - Alchimie
MMI_1103,Product Upgrade,Amélioration de produit
MMI_1104,Life Mastery Ranking,Classement de maîtrise des métiers
MMI_1105,Life Mastery Ranking Reward,Récompense de classement de maîtrise de métiers
MMI_1106,Alchemy,Alchimie
MMI_1107,Cooking,Cuisine
MMI_1108,Carpentry,Menuiserie
MMI_1109,Smithing,Forge
MMI_1110,Enter Race,Entrer en course
MMI_1111,Master Chip Shop - Cooking,Boutique de jetons Maître - Cuisine
MMI_1112,Master Chip Shop - Carpentry,Boutique de jetons Maître - Menuiserie
MMI_1113,Master Chip Shop - Smithing,Boutique de jetons Maître - Forge
MMI_1115,Join Boss Raid,Rejoindre le raid de boss
MMI_1120,3rd Anniversary Egg Upgrade Event,Événement d’amélioration d’œuf du 3e anniversaire
MMI_1121,Champion Coin Exchange,Échange de Champion Coins
MMI_1116,Synthesize Ultimate Jewel,Synthétiser un joyau ultime
MMI_1117,Convert Ultimate Jewel,Convertir un joyau ultime
MMI_2025,PTS Exchange (Equipment),Échange PTS (équipement)
MMI_2026,Give Feedback,Donner un avis
MMI_2027,PTS Exchange (Materials),Échange PTS (matériaux)
MMI_2028,PTS Exchange (Essentials),Échange PTS (essentiels)
MMI_2029,PTS Exchange (Jewelry),Échange PTS (bijoux)
MMI_2030,PTS Exchange (Other Equipment),Échange PTS (autres équipements)
MMI_2031,Reset Cooldowns,Réinitialiser les temps de recharge
MMI_2032,PTS Exchange (New Equipment),Échange PTS (nouveaux équipements)
MMI_2033,Item Exchange,Échange d'objets
MMI_1122,Lv165 GS Apply,Lv165 GS Apply
MMI_1123,Lv165 GS Status,Lv165 GS Status
MMI_1124,Lv165 GS Cancel,Lv165 GS Cancel
MMI_1125,Lv165 GS Join,Lv165 GS Join
MMI_1126,Lv165 GS Line Up,Lv165 GS Line Up
MMI_1127,Lv165 GS Ranking,Lv165 GS Ranking
MMI_1128,Lv165 GS Information,Lv165 GS Information
MMI_1129,Yellow Chip Shop 2,Yellow Chip Shop 2
MMI_1130,Red Chip Shop 2,Red Chip Shop 2
MMI_1131,Kalgas Chip Shop 2,Kalgas Chip Shop 2
MMI_1132,Mysterious Castle Enter,Mysterious Castle Enter
MMI_1133,Mysterious Castle Reward,Mysterious Castle Reward
MMI_1134,Kebaras 2 Costumes,Kebaras 2 Costumes
