Key,English,French
PROPSKILL_TXT_000105,Causes the next hit against the target to deal double damage.,Double les dégâts infligés par le prochain coup porté à la cible.
PROPSKILL_TXT_000106,Protect,Fortification
PROPSKILL_TXT_000107,Increases the target's Defense and Magic Resistance.,Augmente la défense physique et magique de la cible.
PROPSKILL_TXT_000108,Holyguard,Aura sacrée
PROPSKILL_TXT_000109,Protects the target from incoming critical hits for a limited time.,Empêche la cible de recevoir des coups critiques pendant un certain temps.
PROPSKILL_TXT_000110,Spirit Fortune,Force spirituelle
PROPSKILL_TXT_000112,Gvur Tialla,Clarté de l'esprit
PROPSKILL_TXT_000113,Removes debuffs from the target.,Guérit la cible de tous les effets négatifs qui l'affectent.
PROPSKILL_TXT_000114,Geburah Tiphreth,Eveil de Tipehreth
PROPSKILL_TXT_000115,"Draws upon the inner strength of the user and nearby party members, increasing Attack, Attack Speed and Casting Speed for a limited time.",Cristallise la volonté de tous les membres du groupe proches du Prêtre et augmente leur puissance d'attaque et leur vitesse d'attaque.
PROPSKILL_TXT_000116,Merkaba Hanzelrusha,Halo de Merkabah
PROPSKILL_TXT_000117,Summons a lingering effect that deals damage over time to enemies within its area.,Attaque ancestrale qui inflige des dégâts à répétition à tous les ennemis situés à proximité du Prêtre.
PROPSKILL_TXT_000118,Belial Smashing,Toucher du lotus
PROPSKILL_TXT_000119,Strikes the enemy with five powerful blows.,Précipite le Moine sur l'ennemi pour lui administrer cinq rapides coups de poing.
PROPSKILL_TXT_000120,Piercing Serpent,Décharge martiale
PROPSKILL_TXT_000121,Fires a piercing beam at the enemy.,Décharge la force du Moine sur un ennemi.
PROPSKILL_TXT_000122,Blood Fist,Effusion de sang
PROPSKILL_TXT_000123,Strikes the enemy with a heavy blow that causes bleeding.,"Frappe avec force le point faible de l'ennemi, pouvant le faire saigner et perdre des PV en continu."
PROPSKILL_TXT_000124,Sonichand,Déflagration sonique
PROPSKILL_TXT_000125,"A fast, straight punch.",Canalise la puissance du Moine et inflige des coups de poing destructeurs.
PROPSKILL_TXT_000126,Asmodeus,Asmodeus
PROPSKILL_TXT_000127,Enhances the power of the wielded knuckle.,Augmente la puissance d'attaque du moine lorsqu'il combat avec un poing.
PROPSKILL_TXT_000128,Baraqijal Esna,Mots de faiblesse
PROPSKILL_TXT_000129,Increases damage dealt to the target while also increasing their Attack.,"Inflige un châtiment à l'ennemi, réduisant sa défense, mais augmentant son attaque."
PROPSKILL_TXT_000130,Bgvur Tialbold,Jugement divin
PROPSKILL_TXT_000131,Strikes nearby enemies with an outward shockwave.,Libère une redoutable onde de choc sur les ennemis à proximité du Moine.
PROPSKILL_TXT_000132,Asalraalaikum,Paume de Bouddha
PROPSKILL_TXT_000133,A fully concentrated strike. Always consumes 100% MP.,Technique martiale millénaire qui utilise tous les PM du Moine pour délivrer un coup d'une extrême violence.
PROPSKILL_TXT_000134,Flame Ball,Arc de feu
PROPSKILL_TXT_000135,Strikes the enemy with a ball of flame that may reduce the target's HP Restoration.,Lance un arc de feu sur l'ennemi. Peut réduire les capacités de soin de la cible.
PROPSKILL_TXT_000136,Flame Geyser,Brûlure
PROPSKILL_TXT_000137,"Engulfs the enemy in a geyser of flame, dealing damage over time.",Invoque un geyser de flammes qui inflige des dégâts continus à l'ennemi.
PROPSKILL_TXT_000138,Swordwind,Coup de vent
PROPSKILL_TXT_000140,Strongwind,Bourrasque
PROPSKILL_TXT_000141,A ranged wind attack that pushes the enemy back.,Invoque un vent fort causant des dommages à l'ennemi et le faisant reculer.
PROPSKILL_TXT_000142,Blinkpool,Téléportation
PROPSKILL_TXT_000143,Teleports you to a target point within range.,Sort instantané qui permet de se téléporter sur une courte distance dans la direction indiquée.
PROPSKILL_TXT_000144,Ice Missile,Chute de glace
PROPSKILL_TXT_000145,Blasts the enemy with a missile of ice that may reduce the target's speed.,Lance un projectile de glace causant des dommages et pouvant ralentir l'ennemi.
PROPSKILL_TXT_000146,Lightning Ball,Electricité
PROPSKILL_TXT_000147,Damages the enemy with a ball of static that may reduce the target's defense.,Lance une décharge d'électricité sur l'ennemi. Peut réduire sa défense.
PROPSKILL_TXT_000148,Stone Spike,Stalagmite
PROPSKILL_TXT_000149,Damages the enemy with a stone spike that may stun.,Invoque un pic de pierre infligeant des dégâts et pouvant étourdir l'ennemi.
PROPSKILL_TXT_000150,Mental Strike,Fouet mental
PROPSKILL_TXT_000151,A medium-ranged mental attack.,Inflige une attaque mentale à l'ennemi.
PROPSKILL_TXT_000152,Fire Strike,Sphère de feu
PROPSKILL_TXT_000153,"Blasts the enemy with a ball of fire, setting them ablaze and making them more susceptible to water attacks.",Projette une énorme sphère de feu sur l'ennemi.
PROPSKILL_TXT_000154,Wind Cutter,Lame de vent
PROPSKILL_TXT_000155,"Slices the enemy with cutting winds, leaving them exposed and more susceptible to fire attacks.","Propulse une lame de vent sur l'ennemi, réduisant sa résistance au feu."
PROPSKILL_TXT_000156,Waterball,Boule de glace
PROPSKILL_TXT_000157,A water attack that shoots multiple water orbs at the target.,Projette des boules de glace sur l'ennemi. Le nombre de boules lancées augmente avec le niveau de cette compétence.
PROPSKILL_TXT_000158,Water Well,Colonne d'eau
PROPSKILL_TXT_000159,"Soaks the enemy with rushing water, making them more susceptible to electricity attacks.",Invoque une colonne d'eau sur l'ennemi.
PROPSKILL_TXT_000160,Lightning Ram,Boule de foudre
PROPSKILL_TXT_000161,Damages the enemy with an electric ball.,Projette une boule d'électricité sur l'ennemi
PROPSKILL_TXT_000162,Lightning Shock,Choc de foudre
PROPSKILL_TXT_000163,"Blasts the enemy with a ball of lightning, electrifying them and making them more susceptible to earth attacks.",Frappe l'ennemi d'un éclair de foudre.
PROPSKILL_TXT_000164,Rock Crash,Eboulement
PROPSKILL_TXT_000165,"Crushes the enemy with a massive stone, making them more susceptible to wind attacks.",Invoque la chute d'un gros rocher sur l'ennemi.
PROPSKILL_TXT_000166,Rooting,Enracinement
PROPSKILL_TXT_000167,"Binds the enemy with roots, immobilizing them.",Immobilise l'ennemi pendant une courte période.
PROPSKILL_TXT_000168,Demonology,Démonologie
PROPSKILL_TXT_000169,Damages the enemy with a mental blast that reduces their Attack.,"Utilise la science des démons pour endommager l'âme de l'ennemi, réduisant sa puissance d'attaque."
PROPSKILL_TXT_000170,Satanology,Satanologie
PROPSKILL_TXT_000172,Psychic Bomb,Bombe psychique
PROPSKILL_TXT_000173,Damages the enemy with a ball of mental energy.,Lance une puissante attaque psychique infligeant des dommages.
PROPSKILL_TXT_000174,Psychic Wall,Barrière psychique
PROPSKILL_TXT_000175,"Conjures a mystic wall at your location. On enemy contact, the wall pushes them back, reduces their movement speed, and deals minor damage.","Invoque une barrière psychique entre le Sorcier et l'ennemi, qui est repoussé, ralenti et reçoit des dommages s'il tente de la traverser."
PROPSKILL_TXT_000176,Spirit Bomb,Explosion de mana
PROPSKILL_TXT_000177,Damages the enemy through the power of your mind.,Inflige des dégâts à l’ennemi grâce à la puissance de votre esprit.
PROPSKILL_TXT_000178,Crucio Spell,Affliction
PROPSKILL_TXT_000179,Reflects damage from the enemy's basic attacks. Less effective in PvP.,"Enveloppe le Sorcier d'une aura magique qui répercute sur l'ennemi 1,75x les dégâts reçus."
PROPSKILL_TXT_000180,Maximum Crisis,Nova psychique
PROPSKILL_TXT_000181,"Unleashes a powerful mental explosion that damages surrounding enemies, with a small chance to stun.",Violente déflagration qui endommage tous les ennemis proches du Sorcier et a une faible chance de les étourdir.
PROPSKILL_TXT_000182,Psychic Square,Monde parallèle
PROPSKILL_TXT_000183,Damages the target enemy and enemies surrounding them with a psychic blast.,Plonge tous les ennemis proches du Sorcier dans le chaos et leur inflige de considérables dégâts.
PROPSKILL_TXT_000184,Firebird,Oiseau de feu
PROPSKILL_TXT_000185,Launches a fiery projectile that engulfs the enemy in towering flames.,Invoque un oiseau formé de feu qui charge l'ennemi.
PROPSKILL_TXT_000186,Fire Mastery,Maître du feu
PROPSKILL_TXT_000187,Enhances the power of Fire spells.,Augmente la puissance de frappe des sorts basés sur le feu.
PROPSKILL_TXT_000190,Lightning Strike,Orage de foudre
PROPSKILL_TXT_000191,Calls down a devastating bolt of lightning upon the enemy.,Fait s'abattre un orage de foudre sur l'ennemi.
PROPSKILL_TXT_000192,Lightning Mastery,Maître de la foudre
PROPSKILL_TXT_000193,Enhances the power of Electric spells.,Augmente la puissance de frappe des sorts basés sur la foudre.
PROPSKILL_TXT_000194,Electric Shock,Champ électrique
PROPSKILL_TXT_000195,"Unleashes converging bolts of electricity that surge around surrounding enemies, damaging them and reducing their Magic Resistance.","Couvre la zone autour de l'Élémentaliste d'un puissant champ électrique, réduisant la résistance magique des ennemis touchés."
PROPSKILL_TXT_000196,Stone Spear,Lance de pierre
PROPSKILL_TXT_000197,"Hurls a spear of stone that shatters on impact, blasting the enemy with flying stone fragments.",Projette des éclats de pierre sur l'ennemi.
PROPSKILL_TXT_000198,Earth Mastery,Maître de la terre
PROPSKILL_TXT_000199,Enhances the power of Earth spells.,Augmente la puissance de frappe des sorts basés sur la terre.
PROPSKILL_TXT_000200,Earthquake,Tremblement de terre
PROPSKILL_TXT_000201,"Shatters the ground beneath the target enemy and surrounding enemies, sending chunks of earth flying outward, with a chance to reduce their Attack.",Déclenche un puissant tremblement de terre qui endommage la cible et les ennemis autour d'elle. Peut diminuer l'attaque de la cible.
PROPSKILL_TXT_000202,Iceshark,Missile de glace
PROPSKILL_TXT_000203,"Fires an icy projectile that explodes on impact, bursting outward in freezing shards.",Projette des éclats de glace sur l'ennemi.
PROPSKILL_TXT_000204,Water Mastery,Maître de l'eau
PROPSKILL_TXT_000205,Enhances the power of Water spells.,Augmente la puissance de frappe des sorts basés sur l'eau.
PROPSKILL_TXT_000206,Poison Cloud,Nuage toxique
PROPSKILL_TXT_000207,"Summons a poisonous cloud above the target enemy, raining toxins that poison the target enemy and surrounding enemies over time.",Invoque un nuage toxique qui inflige des dégâts et peut empoisonner les ennemis se trouvant dans la zone.
PROPSKILL_TXT_000208,Void,Tornade
PROPSKILL_TXT_000209,Creates a powerful vacuum that crushes the enemy.,Entaille l'ennemi en générant un champ de vide absolu sur lui.
PROPSKILL_TXT_000210,Wind Mastery,Maître du vent
PROPSKILL_TXT_000211,Enhances the power of Wind spells.,Augmente la puissance de frappe des sorts basés sur le vent.
PROPSKILL_TXT_000212,Windfield,Cyclone
PROPSKILL_TXT_000213,"Summons a field of cutting winds beneath the target enemy, damaging the target enemy and surrounding enemies, with a chance to reduce their movement speed.",Déclenche un cyclone qui inflige des dégâts à la cible et aux ennemis autour d'elle avec une chance réduire leur mobilité.
PROPSKILL_TXT_000214,Meteo Shower,Pluie de météores
PROPSKILL_TXT_000215,Calls down a shower of meteors that strike the target enemy and surrounding enemies.,Invoque une pluie de météores qui s'abat sur tous les ennemis de la zone.
PROPSKILL_TXT_000216,Lightning Storm,Tempête de foudre
PROPSKILL_TXT_000217,"Summons a raging lightning storm that strikes the target enemy and surrounding enemies, with a chance to reduce Critical Damage.",Invoque une tempête de foudre qui s'abat sur tous les ennemis de la zone. Peut diminuer les dégâts critiques de la cible.
PROPSKILL_TXT_000218,Sandstorm,Tempête de sable
PROPSKILL_TXT_000219,"Engulfs the target enemy and surrounding enemies in a violent sandstorm, with a chance to reduce their accuracy.",Invoque une tempête de sable qui s'abat sur tous les ennemis de la zone et a une chance de réduire leur Précision.
PROPSKILL_TXT_000220,Blizzard,Avalanche
PROPSKILL_TXT_000221,"Summons a freezing blizzard on the target enemy, striking the target enemy and surrounding enemies, with a chance to stun.",Invoque une avalanche qui s'abat sur tous les ennemis de la zone et pouvant les étourdir.
PROPSKILL_TXT_000222,Yo-Yo Mastery,Maître du yo-yo
PROPSKILL_TXT_000223,Increases damage dealt with Yo-Yos.,Augmente la puissance d'attaque lors d'un combat au yo-yo.
PROPSKILL_TXT_000224,Bow Mastery,Maître archer
PROPSKILL_TXT_000225,Increases damage dealt with bows.,Augmente la puissance d'attaque lors d'un combat à l'arc.
PROPSKILL_TXT_000226,Dark Illusion,Illusion des ténèbres
PROPSKILL_TXT_000227,Turns you invisible for a short time.,Permet de se rendre temporairement invisible pendant un court instant ou jusqu'à la prochaine attaque.
PROPSKILL_TXT_000228,Junk Arrow,Flèches multiples
PROPSKILL_TXT_000229,"Fires multiple volleys of arrows wildly at the enemy, some of which may miss.","Décoche plusieurs flèches simultanément sur l'ennemi, au détriment de la précision."
PROPSKILL_TXT_000230,Fast Walker,Rapidité
PROPSKILL_TXT_000231,Increases movement speed for a short time.,Augmente grandement la vitesse de déplacement.
PROPSKILL_TXT_000232,Aimed Shot,Visée sournoise
PROPSKILL_TXT_000233,"A slow, carefully aimed shot with a chance to deal double damage.","Tire une flèche sur le point faible de l'ennemi, pouvant doubler les dégâts infligés."
PROPSKILL_TXT_000234,Slow Step,Anesthésie
PROPSKILL_TXT_000235,An attack that may reduce the enemy's movement speed.,"Attaque de faible puissance qui a une chance d'anesthésier l'ennemi, ralentissant ainsi ses déplacements."
PROPSKILL_TXT_000236,Silent Shot,Flèche furtive
PROPSKILL_TXT_000237,A surprise attack that deals increased damage during Dark Illusion.,Décoche une flèche alors que l'ennemi n'est pas sur ses gardes. L'effet s'en trouve maximisé pendant l'Illusion des ténèbres.
PROPSKILL_TXT_000238,Perfect Block,Barricade
PROPSKILL_TXT_000239,Increases your Block.,Augmente les chances de bloquer une attaque de mêlée.
PROPSKILL_TXT_000240,Arrow Rain,Pluie de flèches
PROPSKILL_TXT_000241,"Rains down arrows on the target enemy and surrounding enemies, dealing damage over time.",Fait s'abattre une pluie de flèches sur la cible et les ennemis à proximité.
PROPSKILL_TXT_000242,Cross Line,Vacarme
PROPSKILL_TXT_000243,A Yo-Yo strike with a chance to stun the enemy.,"Lance le yo-yo avec force sur l'ennemi, propageant un bruit puissant qui peut également étourdir l'ennemi."
PROPSKILL_TXT_000244,Auto Shot,Flèche lugubre
PROPSKILL_TXT_000245,"Fires multiple arrows at the enemy, with a chance to reduce their accuracy.","Décoche une flèche très rapide, pouvant plonger l'ennemi dans les ténèbres et réduire ses chances de toucher."
PROPSKILL_TXT_000246,Snatch,Exaction
PROPSKILL_TXT_000247,Steals Penya from the target while under Dark Illusion. Must attack from behind.,Inflige un violent coup à l'ennemi tout en lui dérobant une partie de ses Penyas. Nécessite d'être dans le dos de l'ennemi et sous l'effet de l'Illusion des ténèbres.
PROPSKILL_TXT_000248,Counter Attack,Représailles
PROPSKILL_TXT_000249,Assume a counterattack stance that nullifies the next close-range attack against you and stuns the attacker. You cannot perform other actions while in this stance.,Position de contre-attaque. Le personnage esquive la prochaine attaque de mêlée et riposte.
PROPSKILL_TXT_000250,Deadly Swing,Hémorragie
PROPSKILL_TXT_000251,A powerful Yo-Yo strike that may reduce the enemy's Attack Speed and Casting Speed.,"Lance le yo-yo avec force sur l'ennemi, pouvant provoquer un saignement qui fait perdre des PV en continu à l'ennemi."
PROPSKILL_TXT_000252,Pulling,Corps à corps
PROPSKILL_TXT_000253,Pulls the target toward you using the Yo-Yo.,"Enroule le yo-yo autour de l'ennemi, et le ramène au corps au corps."
PROPSKILL_TXT_000254,Critical Swing,Détermination
PROPSKILL_TXT_000255,Increases your Critical Chance and Block Penetration.,Augmente les chances d'infliger un coup critique.
PROPSKILL_TXT_000256,Enchant Poison,Empoisonnement
PROPSKILL_TXT_000257,Imbues the Yo-Yo so attacks have a chance to inflict poison and increases Attack.,"Applique un poison sur le yo-yo, augmentant grandement sa puissance d'attaque et pouvant empoisonner les ennemis."
PROPSKILL_TXT_000258,Enchant Blood,Sanguinaire
PROPSKILL_TXT_000259,Imbues the Yo-Yo so attacks have a chance to inflict bleeding and increases Attack.,"Aiguise le yo-yo, augmentant grandement sa puissance d'attaque et pouvant faire saigner les ennemis."
PROPSKILL_TXT_000260,Enchant Absorb,Vampirique
PROPSKILL_TXT_000261,Imbues the Yo-Yo so attacks have a chance to drain HP and increases Attack.,"Attribue une aura vampirique au yo-yo, augmentant sa puissance d'attaque et pouvant absorber les PV des ennemis."
PROPSKILL_TXT_000262,Multi-Stab,Foudroiement
PROPSKILL_TXT_000263,Strikes the enemy multiple times with the Yo-Yo.,Attaque l'ennemi à plusieurs reprises au yoyo.
PROPSKILL_TXT_000264,Hit of Penya,Pile ou face
PROPSKILL_TXT_000265,Consumes your own Penya to strike the enemy with devastating force.,"Attaque spéciale pouvant infliger des dégâts considérables, mais consomme des Pényas à chaque utilisation."
PROPSKILL_TXT_000266,Escape,Autonomie
PROPSKILL_TXT_000267,Removes all debuffs from yourself.,Retire tous les effets négatifs du Jester.
PROPSKILL_TXT_000268,Vital Stab,Éxécution
PROPSKILL_TXT_000269,A surprise attack that can only be used under Dark Illusion.,Attaque ultime qui libère un coup critique d'une rare violence sous l'effet de l'Illusion des ténèbres.
PROPSKILL_TXT_000270,Critical Shot,Célérité
PROPSKILL_TXT_000271,Increases Critical Chance for a limited time.,Augmente le taux de critique du Ranger.
PROPSKILL_TXT_000272,Ice Arrow,Barrage de glace
PROPSKILL_TXT_000273,"Shoots ice-covered arrows at the target enemy and surrounding enemies, reducing their movement speed.","Bombarde la zone de flèches glacées, infligeant des dégâts aux ennemis à proximité pouvant ralentir leurs mouvements."
PROPSKILL_TXT_000274,Flame Arrow,Flèche explosive
PROPSKILL_TXT_000275,"Fires a flame-imbued arrow that leaves a burning field at the impact point, dealing damage over time to enemies within it.","Tire une flèche explosive, endommageant et brûlant tous les ennemis alentours en continu."
PROPSKILL_TXT_000276,Piercing Arrow,Dard cruel
PROPSKILL_TXT_000277,Fires a powerful arrow that pierces through enemies in a line.,Décoche une flèche puissante qui transperce tous les ennemis dans l'axe du tir.
PROPSKILL_TXT_000278,Poison Arrow,Morsure du serpent
PROPSKILL_TXT_000279,"Shoots a poison-tipped arrow at the enemy, inflicting poison damage over time.","Tire une flèche empoisonnée sur l'ennemi, le venin pouvant occasionner des dégâts additionnels sur la durée."
PROPSKILL_TXT_000280,Silent Arrow,Lance de silence
