Key,English,French
NPC_000072,"You will not survive here without a shield, friend.",Il te sera impossible de rester en vie ici sans un bouclier.
NPC_000073,Huh? Do you want something from me? Then speak up!,Hmm ? Attends-tu quelque chose de moi ?
NPC_000074,"My name is Rocbin and I came here for a number of reasons, none of which I would like to discuss with you at this time. Now shoo!","Mon nom est Robin, et je suis venu ici pour différentes raisons… mais je n'ai pas envie d'en discuter avec toi pour l'instant."
NPC_000075,Take care! ,Bon courage.
NPC_000076,Looking to work on your terrible equipment? Allow me to assist you!,"Tu as besoin de t'armer ? Pas de problème, je vais te donner un coup de main."
NPC_000077,Hahaha! You look like the rest of those felons. What brings you here?,Hahaha... Tu ressembles à tous ces criminels. Qu'est ce qui t'amènes ici ?
NPC_000078,"Greetings, adventurer! I am Shun, your friendly neighborhood arms dealer. I don't care who you are, a customer is a customer. Come right over and buy my gear!","Haha. Je suis Shun, et qui tu es et pourquoi tu es là ne m'intéresse pas… un client est un client. Allez achète moi ce dont tu as besoin."
NPC_000079,Hehehe! Alright I hope we can hang out together someday.,Hahaha.. ok. J'espère qu'on pourra boire un verre ensemble un de ces jours.
NPC_000080,I sell supplies to the weary adventurer. I've got everything you need!,Je vends de l'équipement aux aventuriers de passage.
NPC_000081,You look like you have something to tell me...,As-tu quelque chose à me dire ?
NPC_000082,My name is Yuna. I believe you will find my food and medicine reasonably priced.,Je m'appelle Yuna. J'espère que tu trouveras mes aliments et médicaments bon marché !
NPC_000083,"Come one, come all! Visit Achaben's General Shop for your adventuring needs! *cough*",Venez tous ! Visitez la boutique générale d'Achaben pour tout ce dont vous avez besoin pour vos aventures ! *tousse*
NPC_000084,May I help you?,Puis-je te renseigner ?
NPC_000085,"*Cough* I am happy to have a *wheeez* customer! If you need it, we have it... *cough* *huck* You wouldn't happen to have some cough medicine, would you?","*Tousse* Je suis ravi d'avoir un nouveau client ! Si vous en avez besoin, nous l'avons... *tousse* *huck* Vous n'auriez pas du sirop contre la toux par hasard ?"
NPC_000086,"*Ha-CHEW!* Sorry about that, allow me to clear my throat. *AHEM* My name is Achaben, and I run the General Shop here in Darken City. *cough*","*Ha-CHEW !* Excusez-moi, permettez-moi de me racler la gorge. *AHEM* Je m'appelle Achaben, et je tiens l'épicerie générale ici à Darken City. *tousse*"
NPC_000087,Thank you for your patronage! Come back and visit sometime! Bring some cough medicine!,Bonne continuation ! Reviens me voir quand tu passeras dans les parages !
NPC_000088,#b#cff0001ffFlying Information#nc#nb is available here! I also have #b#cffff0000flying boards and brooms#nc#nb in stock!,Les #b#cff0001ffinformations de vol#nc#nb sont disponibles ici !
NPC_000089,What do you want to do?,Que veux-tu faire ?
NPC_000090,"Flying through the clouds high above Madrigal is my favorite dream come true. I would be flying right now, but I'm having some family trouble and I need to pay the bills!",Voler à toujours été le grand rêve des êtres humains !
NPC_000091,"My name is Almani, and I run the Station here in Darken city. I sell flying boards and brooms in addition to teaching the basics of flying.","Je m'appelle Almani, et je m'occupe de la station de Darken."
NPC_000092,"1. First, you'll need to buy a broom or a board and be at least level 20 in order to fly. \n 2. Next, double-click the board or broom in your inventory or simply move it to a hot key to climb aboard.","1. À partir du niveau 20, achète un balai ou une planche à la station.\n 2. Double clique sur ton véhicule pour l'enfourcher. Tu peux également le placer dans ta barre de raccourcis."
NPC_000093,3. Press the Space Bar to accelerate your flying vehicle. Press the Space Bar key again while moving to stop. Think of the accelerator like a toggle button for *Go* and *Stop*.,3. Ensuite appuie sur la barre d'espace pour décoller ou t'arrêter.
NPC_000094,"4. To navigate, you can simply hold the Right Mouse Button down and angle the camera in the direction that you want to go.\n Alternatively, you can also use the W, A, S and D controls to turn.","4. Utilise alors les touches Z, Q, S, D ou maintiens enfoncé le bouton droit de la souris pour contrôler ton vol."
NPC_000095,"5. Additionally, you can simply tap the Right Mouse Button twice to lock the camera to the mouse pointer. This allows you to navigate without holding down the right mouse button. Clicking twice again will turn off this effect.",5. Double clique sur le bouton droit de la souris pour changer de direction sans maintenir le bouton enfoncé.
NPC_000096,6. Anyone can fly in Madrigal. You simply have to acquire a flying vehicle!\n 7. There are numerous makes and models of flying vehicles. Trying shopping around in player shops or click the Use Premium Item Shop icon next to the Start Button.,6. Il y a de nombreux modèles de véhicules volants. Tu peux en trouver dans les boutiques d'autres joueurs ou en parcourant la Boutique d'Objets Premium.
NPC_000097,"I hope the information I gave you was helpful. You're on your own now, aviator! See you in the clouds!","J'espère que ces informations t'auront été utiles. A toi de jouer maintenant, je te souhaite bon vol !"
NPC_000098,"1. Occasionally, you will run into some pesky masquerpets while flying. You will see a red box surrounding them.",Le combat en vol possède quelques particularités:\n1. Des symboles ainsi qu'une boîte rouge entourent les monstres volants quand tu t'en approches.
NPC_000099,"2. You can target these creatures with the Left Mouse Button. If you lose sight of them while flying, a green arrow appears on the edge of the screen to indicate which direction you need to turn. ","2. Les monstres volants peuvent être ciblés en utilisant la touche Tab ou un clic gauche sur la souris. Si vous les perdez de vue, une flèche verte apparaître sur le bord de l'écran pour vous indiquer leur direction."
NPC_000100,"3. To attack the creature, simply get as close as you can and press the Left Mouse Button or the Insert Key.\n 4. If you want to follow the monster automatically, press the Z Key.","3. Pour attaquer un monstre ciblé, il te suffit de t'en approcher et cliquer gauche, ou presser la touche Insert.\n4. Le monstre peut également être suivi automatiquement en pressant sur la touche W."
NPC_000101,5. Magicians and Acrobats can shoot from range while in the air. Mercenaries and Assists must rely on melee attacks. You can also use your skills!,5. Les Magiciens et Acrobates peuvent attaquer à distance en étant en l’air. Les Mercenaires et Assists doivent se fier aux attaques au corps à corps. Vous pouvez aussi utiliser vos compétences !
NPC_000102,"6. When you destroy a flying masquerpet, any dropped loot will be placed into your inventory automatically. If there is no room in your inventory, the loot is lost, so be careful!","6. Pour ramasser l'objet, clique dessus ou utilise le mouvement adéquat pour ramasser les objets à proximité (touche F3 par défaut)."
NPC_000103,"7. That about covers it for your flying combat training, cadet! Just one more thing... Don't crash and burn! Hahaha, just a little pilot humor.","7. Les Mercenaires et Acolytes peuvent attaquer une fois au corps à corps, alors que les Magiciens et Acrobates sont en mesure d'attaquer à distance."
NPC_000104,Have fun out there and be safe! Don't forget to check your six!,Je te souhaite de devenir aussi redoutable dans les airs que sur terre.
NPC_000105,"Goodbye, adventurer! Feel free to stop by again if you have any questions about flying.","Avant tout, prenez plaisir à voler !!"
NPC_000106,The Red Bang Troupe will never break through our defenses as long as I'm here!,Personne ne peut désirer cette place tant que je suis là !!
NPC_000107,"Hello, traveler. I have some missions for you!","Bonjour, voyageur. J'ai des missions pour toi !"
NPC_000108,"Greetings, traveler! You are welcome to visit the Erons Factory as long as I, Amadolka, am here. It can get pretty dangerous out here so watch your back!",Cet endroit est très dangereux ! Mais tu n'as pas à t'inquiéter tant que je suis ici. Ha ha ha ha !
NPC_000109,My name is Amadolka Liviehindekinas. I am in charge of security here at the Erons Factory. Why do you ask?,Je m'appelle Amadolka Liviehindekinas et suis en charge de la sécurité de cette Usine d'Erons.
NPC_000110,"Be careful out there, traveler! I'll stand guard here!",Ne t'inquiète pas et profite de ton aventure. Je monte la garde ici…
NPC_000111,I'm such a coward! *Cries*,Je suis vraiment un lâche...
NPC_000112,The curse has been removed for the 3rd time now. Please don't get cursed again or it will be the last time for sure.,"La malédiction a été levée pour la troisième fois. S'il vous plaît, ne vous laissez plus maudire, car ce sera la dernière fois, c'est certain."
NPC_000113,I'm the Mysterious Teller of Tales! Wanna hear something spooky?,Je suis le mystérieux conteur d'histoires ! Envie d'entendre une histoire qui fait peur ?
NPC_000114,Stop by anytime you wanna hear a spooky story!,Oui… c'est pour ton bien.
NPC_000115,ID Card,Carte d'accès
NPC_000116,Hello there! How are you today!,Bonjour ! Comment ça va ?
NPC_000117,"Uhh, yes? If you've got something to say, say it. Otherwise leave me alone. I'm very busy securing these steel panels by tapping my foot repeatedly.",Hmm ? Tu as une question pour moi ? Je ne sais pas grand chose tu sais...
NPC_000118,That's none of your business and I'll thank you to stay out of my personal affairs.,Pourquoi t'inquiètes-tu pour moi ? Je t'en remercie mais tu n'as pas à me faire cette faveur.
NPC_000119,"Alright, hope to see you soon!",Ok… bien que je ne sois pas sûr de te revoir de si tôt...
NPC_000120,"Oh! You're asking about the ID Card that grants access to the Trillipy room in the mines, right? You should find Andre. I heard he spends most of his time in a forest filled with many ancient trees.","Ah ! Tu parles de cette carte pour accéder à la zone des Trillipys ? Et bien si tu recherches cette carte, tu ferais mieux d'aller en parler à Andre, apparemment il passe le plus clair de son temps dans la forêt, entouré d'arbres centenaires."
NPC_000121,"Hail and well met, adventurers! My name is Bolpor and I'm the best chef in town!",Bienvenue ! Mon nom est Bolpor et je vends toutes sortes d'aliments.
NPC_000122,What do you want already?! I've got things to do!,"Alors, de quoi as-tu besoin ?"
NPC_000123,"I'm the best chef in town, you got that? Anyone that tells you different is more than welcome to discuss it with my butcher knife. There will be more than just *chicken* on a stick on my menu...","Tu sais tu ferais mieux de faire des provisions, car tu dois te nourrir chaque jour si tu veux rester en bonne santé !"
NPC_000124,"My name is Bolpor Centaurn, the best darn chef in Darken. I'm also the best looking. I didn't get this handsome overnight, you know.","Je m'appelle Bolpor Centaurn, et je tiens la boutique d'alimentation de Darken."
NPC_000125,"See ya later, alligator! Mmm, alligator... that gives me an idea for a new dish!",A la prochaine !
NPC_000126,"Only the bravest adventurer can hope to succeed on the path of the Knight Hero, Billaon. Are you worthy?","Toi qui cherche à succéder au grand Chevalier Billein, Héros de Madrigal... es-tu prêt à suivre la Voie des Héros ?"
NPC_000127,We must never forget the sacrifice of the Heroes. We are here to train those who wish to follow their path in hopes of a worthy successor.,"Ils seront oubliés quand le monde commencera à renaître, mais ils ne disparaîtront jamais."
NPC_000128,"I am Guardian Boneper. I'm here to protect the will of Billaon, the Knight Hero, at all costs. We are seeking those who are worthy enough to follow the path of the Knight Hero.","Mon nom est Boneper, et je suis le Gardien de la Pierre d'âme du Chevalier Billein. J'enseigne la force du Héros à ses successeurs."
NPC_000129,"May the courage of Billaon be with you, adventurer.",Que l'esprit de Billein soit toujours avec toi !
NPC_000130,We are here to protect the will of the Heroes. Are you worthy to become a successor of the Billposter Hero?,"Toi qui cherche à succéder au grand Moine Roentel, Héros de Madrigal... es-tu prêt à suivre la Voie des Héros ?"
NPC_000131,"I fear that those who follow Shade, Iblis and Bubble too closely will be destroyed by them in the end. Follow the path of the Heroes and you will not lose your way.","Je crains que ceux qui suivent de trop près Shade, Ivillis et Bubble ne soient finalement anéantis par eux. Suivez la voie des Héros et vous ne vous égarerez pas..."
NPC_000132,"My name is Guardian Capafe. I am here as a guide and I protect the will of Roentel, the Billposter Hero.","Mon nom est Capafe, et je suis le Gardien de la Pierre d'âme du Moine Roentel. J'enseigne le courage du Héros à ses successeurs."
NPC_000133,The power of Roentel will protect and guide you.,Que l'esprit de Roentel soit toujours avec toi !
NPC_000134,Rare metals and minerals reside deep within the Dekane Mine.,La Mine de Dekanes regorge de métaux et minerais…
NPC_000135,You looking for some adventure? Why not discover the mystery of the curse of Darkon? ,Tu es à la recherche d'aventure ? Alors pourquoi ne pas enquêter sur le Darkon caché ?
NPC_000136,"Now's not the time for pleasantries, my simple-minded friend. Besides, I know you don't actually care. No one does...","Pourquoi être si courtois ? Personne ne se comporte comme cela avec moi, alors arrête ! Dis-moi juste ce que tu veux."
NPC_000137,"Fine, leave if you want to! I don't need your help, fool! ","Pars si tu le souhaites, je n'ai pas besoin de toi ! Personne ne s'intéresse à moi… et je ne me préoccupe de personne non plus…"
NPC_000138,"Have you ever heard the name Neverant? Few know it now, but long ago it was the top-ranking mining guild in Darkon. I used to be a member of that guild.","As-tu entendu parler de Neverant ? Il y a longtemps, c'était la meilleure guilde de Madrigal pour la collecte de métaux et autres matériaux. En fait j'étais un membre de cette guilde à cette époque..."
NPC_000139,"Today, the Neverant Guild is no more. It's hierarchy was torn apart by a terrible curse that emanated from the mine itself. Ironic, isn't it?",Mais Neverant n'existe plus… elle a été la cible d'une puissante malédiction qui a conduit à sa perte. Quel dommage…
NPC_000140,Check out the Dekane Mine west of here if you want. I won't step foot near there.,"Tu n'as qu'à chercher dans les environs de Darkon 1, pour trouver la dangereuse Mine de Dekanes…"
NPC_000141,Chenbing's Shield Shop is open for business! The best finely-crafted nomad shields Penya can buy!,La boutique de boucliers de Chenbing est ouverte ! Vous y trouverez les meilleurs boucliers nomades finement ouvragés que vos Penyas puisse acheter !
NPC_000142,"Well, what are you gonna do for me? Hmmm?",Que veux-tu ?
NPC_000143,"We, the Khan Union, are traveling merchants. Our fine craftsmanship is well-known throughout Madrigal. So whaddya say? Interested in taking a peek at my inventory? ","Nous ne sommes que des vendeurs ambulants, mais l'Union de Khan dont nous faisons partie est réputée pour la grande qualité de ses produits."
NPC_000144,"I am Chenbing Khan and I sell the best, finely-crafted, and affordable shields you'll find anywhere in Madrigal.","Mon nom est Chenbing Khan, et je vends des boucliers ici à Anicenight."
NPC_000145,Take care! Tell your friends about us!,J'espère que vous prenez plaisir à voler !
NPC_000146,"So, have you completed that which you needed to in order to proceed?",Il est maintenant temps pour toi de retourner à Darkon…
NPC_000147,What do you want?,Que désires-tu ?
NPC_000148,You couldn't possibly hope to understand what lies beyond this gate. I don't care how much research you've done. ,"Attention à ne pas baisser ta garde, ou tu n'y survivras pas !"
NPC_000149,Don't concern yourself with such things. Who I am is of no consequence to you. All you need to know is that I am here to protect this gate.,"Je n'ai rien à te dire, je ne fais que défendre cet endroit."
NPC_000150,"Farewell, strange one.",J'espère que tu atteindras ton but !
NPC_000151,"Hey, you there! Help me! Let me out of here right now! Argh!!!",Hey ! Aide-moi ! S'il te plaît !
NPC_000152,"Oh thank Rhisis, I knew someone would come! Oh thank you, thank you, thank you! Well, what are you doing just standing around? Let me out, darn it!!","Oh merci Rhisis, je savais que quelqu'un viendrait ! Oh merci, merci, merci ! Bon, qu'est-ce que vous faites à rester là sans rien faire ? Laissez-moi sortir, bon sang !!"
NPC_000153,"Me? I, Colar Devoka, am the best actor in the Pepoview Troupe! Well, I was, but now I am stuck out here and this filthy cage waiting to be eaten by those filthy Leyenas.","Moi ? Je suis Colar Devoka, le meilleur acteur de la troupe Pepole. Mais bon pour l'instant… je suis ici…"
NPC_000154,What?! HEY! I thought you were going to release me. I'll get you for this!,Quoi ! Tu pars sans rien faire ?! Sors-moi d'ici !! S'il te plaît !
NPC_000155,Follow the teachings of Lillip and you will discover the secrets of the elements.,"Lillip, tu fais vraiment preuve d'une grande sagesse..."
NPC_000156,"Hello, friend. Listen, whatever happens in this world, you must not lose hope. As long as we follow the path of the Heroes, we will persevere.","Quoi qu'il arrive, ne perds pas espoir !"
NPC_000157,"My name is Condram Griters and I am one of 8 priests of Lillip, the Elementor Hero. I am teaching the wisdom of Lillip to his successors. I act as a guide to those who follow the path of Lillip.","Mon nom est Condram Griters, et je suis la Gardienne des Élémentalistes. J'enseigne la sérénité de Lillip, Héros de Madrigal, à ses successeurs."
NPC_000158,"Farewell, young one. May Lillip guide and protect you.",Que l'esprit de Lillip soit toujours avec toi !
NPC_000159,"Heren, your legacy will carry on and your courage will not be forgotten.","Heren, ton vœu est enfin devenu réalité."
NPC_000160,"The might of the Blade will stand against those who seek to destroy us. Heren, the Blade Hero, has left a great legacy. ","La puissance de l'Assassin se dressera toujours contre ceux qui cherchent à nous détruire. Heren, le Héros des Assassins, a laissé un grand héritage."
NPC_000161,"My name is Corel Anduril, and I am the Blade Master of Darken City. I was well known as a Blade Dancer before the war. Now, it is my duty to select those worthy of becoming a Blade and prepare them for what lies ahead.","Mon nom est Corel Anduril, et je suis le Maître des Assassins. Auparavant j'étais connu comme le plus grand expert de la Danse des lames…"
NPC_000162,"May Heren be with you, always.","Prie Heren, Héros des Assassins, pour obtenir sa protection."
NPC_000163,"I honor the spirit of Offerep, the Psykeeper Hero.","Offerep, Héros des Sorciers, je suis heureux d'honorer ton esprit."
NPC_000164,"Their last battle will resonate throughout eternity. The Heroes sacrificed themselves to save all of Madrigal. We are forever in their debt. Take with you the teachings of Offerep, adventurer.","Il sera illustre, extraordinaire… leur dernier combat sera pour l'éternité."
NPC_000165,"My name is Cylor Mesmor and I am the Psykeeper Master. I guide those wishing to become Psykeepers. I have committed many sins in the past, and through the grace of Offerep, I have been forgiven.","Je m'appelle Cylor Mesmor, et je suis le Maître des Sorciers. J'avoue avoir commis de nombreux crimes par le passé, mais j'ai expié tous mes péchés…"
NPC_000166,Only through careful study will you learn the wisdom of the Psykeeper.,J'espère que tu obtiendras la force psychique des Sorciers.
NPC_000167,Madrigal's ecosystem is so strange and mysterious! I love it!,"L'écosystème en Madrigal a toujours été un mystère, mais notre vieux continent est vraiment magnifique."
NPC_000168,"The masquerpets you see here around us were once the machines used in the Erons Factory down south. However, the exposure to waste coming from the factory turned them into the monsters they are today.","Les machines ayant servi à la construction des Usines d'Erons sont devenue des monstres, hantant ces lieux pour l'éternité."
NPC_000169,I'm surprised you haven't heard of me. I'm Dr. Est and I research Madrigal's ecosystem. My 2 brothers and I are thrilled to learn as much as we can about Madrigal. Have you met my brothers?,Je m'appelle Dr.Est. J'étudie l'écosystème de Madrigal avec l'aide de mes deux frères.
NPC_000170,"Watch yourself out there, friend. Some creatures can be quite dangerous!","Fais attention, les monstres ici sont vraiment redoutables !"
NPC_000171,The will of Hynan will lead you to victory.,Oh Ranger... Que la volonté de Hynan te guide.
NPC_000172,This is what you must to do.,Voilà ce que tu as à faire…
NPC_000173,"The Heroes fought hard to protect us from Shade's evil masquerpet army. We owe them all our livelihood. That is why I have devoted my life in service to Hynan, the brave Ranger Hero.","Les Héros ont combattu avec acharnement pour nous protéger de la maléfique armée de masques de Shade. Nous leur devons tout. C'est pourquoi j'ai consacré ma vie au service de Hynan, le courageux Ranger Héros."
NPC_000174,"I am Eliff, the Ranger Master. I have devoted my life to Hynan's legacy, and my duty is to pass along all that I have learned from him. I have sworn to uphold this promise until my last, dying breath. ","Je suis le Maître des Rangers, et je guide aussi les aventuriers sur la Voie des Héros."
NPC_000175,"Hynan watches over us all. Go in peace, my friend.",Que l'esprit de Hynan soit toujours avec toi !
NPC_000176,Aenn's blessing on this world will be remembered forever.,"Aenn, Héros des Prêtres, ta bénédiction sur ce monde sera saluée à jamais."
NPC_000177,"Aenn, the Ringmaster Hero, was one of the most important of all of our brave Heroes. Aenn's rejuvenating magic blessed our brave heroes in battle.","Quand le monde sera proche du chaos, des Héros apparaîtront pour sauver Madrigal."
NPC_000178,"Hi! It is very nice to meet you. My name is Ellend Eledyo and I am the Ringmaster Master. Pretty cool title, huh? I love it, and what's more, I love guiding pupils on the path of the Ringmaster Hero, Aenn.","Bonjour, je m'appelle Ellend Eledyo, et je suis le Maître des Prêtres."
NPC_000179,Pray to Aenn for protection and you will have it.,"Prie Aenn, Héros des Prêtres, pour obtenir sa bénédiction."
NPC_000180,A great creature is imprisoned here. Are you ready to challenge him?,Une créature redoutable est emprisonnée ici. Oserez-vous l'affronter ?
NPC_000181,"Why do you wish to challenge Clockworks?\n1 [For Honor!][IDS_NPC_ForHonor] \n2 [For Fun!][IDS_NPC_ForFun] \n3 [Meh, just because?][IDS_NPC_MehJustBecause]",Que voulez-vous faire ?\n1.[Affronter Clockworks][IDS_NPC_ForHonor]. \n2.[Un truc drôle][IDS_NPC_ForFun]. \n3.[Hmmm...][IDS_NPC_MehJustBecause].
NPC_000182,"Are you sure you're ready for this? Alright, successor, would you like to challenge Clockworks again?\n[Yes][IDS_NPC_Yes_Enter] / [No][IDS_NPC_No_Enter]\n\n#cffff0000All the guild members participating must be close to you to enter.#nc",Vous avez échoué… souhaitez-vous relever le défi à nouveau ?\n[Oui][IDS_NPC_Yes_Enter] / [Non][IDS_NPC_No_Enter]\n\n#cffff0000Tous les membres de guildes participants doivent être à proximité de vous.#nc
NPC_000183,"You defeated Clockworks? Excellent work, successor!","Vous avez réussi le défi, félicitations !!"
NPC_000184,"Only the honorable combatant is worthy of facing Clockworks. You are brave, successor. \nAre you ready to challenge Clockworks?\n[Yes][IDS_NPC_Yes_Enter] / [No][IDS_NPC_No_Enter]\n\n#cffff0000All the guild members participating must be close to you to enter.#nc",Seul les combattants d'élite ont une chance de vaincre le Clockworks.\nEtes-vous prêt à le défier ?\n[Oui][IDS_NPC_Yes_Enter] / [Non][IDS_NPC_No_Enter]\n\n#cffff0000Tous les membres de guildes participants doivent être à proximité de vous.#nc
NPC_000185,This isn't a game you fool! Clockworks will tear you to pieces! Come back when you decide to be serious about this.,Jeune sot ! Ce n'est pas un lieu de divertissement ici ! Tu ferais mieux de reprendre tes esprits…
NPC_000186,"Just because? JUST BECAU... Ah, forget it. You're obviously not mature enough to handle this.",.................
NPC_000187,There are other brave souls locked in fierce combat with Clockworks at the moment. Their deaths will be swift. You must wait.,Il semble que d'autres joueurs soient entrain de relever le défi. Tu ne peux entrer pour l'instant.
NPC_000188,"Make sure you are adequately prepared to face Clockworks. If you are not yet ready, then now is the time to prepare.","Il te faudra être bien préparé, sinon tu ne pourras vaincre le monstre."
NPC_000189,"It's alright, young successor. Only the bravest of souls can hope to stand against the great Clockworks. We'll keep him imprisoned here until the right person is ready to face him.",Tu abandonnes ?
NPC_000190,"Roentel, Roentel, where for art thou, Roentel!?","Roentel, transmet leur ton courage."
NPC_000191,"Nothing will ever change if we forget the blessings of those who sacrificed themselves to protect all of us. Those who do not learn from the past, are doomed to repeat it.",N'oublie pas ceux qui se sont sacrifiés pour protéger Madrigal.
NPC_000192,"My name is Fera Jeen Condram Griters, and I am one of the 8 priests of Roentel, the Billlposter Hero. I am teaching the strength of Roentel to his future successors. Are you lost?","Mon nom est Condram Griters et j'enseigne la clairvoyance du Moine Roentel, Héros de Madrigal, à ses successeurs."
NPC_000193,"You will find your way, and Roentel will guide you.",Que l'esprit de Roentel soit toujours avec toi !
