Key,English,French
EXCHANGE_DIAMONDINTHESKY_EVENT,Want to add some sparkle to your day? Destroy stars at night and collect Star Fragments! Then come see me for some glittering rewards that are sure to brighten your mood.,Vous voulez des paillettes dans votre vie ? Détruisez des étoiles la nuit et récupérez des Fragments d’Étoile ! Ensuite revenez me voir pour de scintillantes récompenses qui égayeront votre humeur.
EXCHANGE_ANNIVERSARY_EVENT,It's your special day! Let's make it even sweeter by indulging in some delectable desserts. Come see me for a slice of heaven and some tasty rewards!,C'est votre jour spécial ! Rendons le encore plus spécial en se faisant plaisir avec quelques sucreries. Venez me voir pour un morceau de paradis et de très goûteuses récompenses !
EXCHANGE_RESCUE_EVENT,Have you heard about the people gone missing from the dungeons recently?\nHelp the people from danger and collect the Rescue Certificate!\nI've prepared various rewards for your acts of valor!,Avez-vous entendu parler des gens portés disparus dans les donjons récemment ?\nSortez les gens du danger et récupérer le Certifact de Sauvetage !\nJe vous ai préparé diverses récompenses pour vos actes de courage !
EXCHANGE_FWCGEAR_EVENT,I will change your +10 High-Level Ultimate weapons and Very Rare equipment to special +10 FWC Golden equipment. Complete several trades to get even more rewards! Note that you can only exchange items matching your class and gender.,Je transformerai vos armes +10 Ultime de haut niveau et votre équipement Très Rare en équipement spécial +10 FWC Doré. Effectuez plusieurs échanges pour obtenir encore plus de récompenses ! Notez que vous ne pouvez échanger que des objets correspondant à votre classe et votre genre.
EXCHANGE_MUSICFESTIVAL_EVENT,Let's turn up the volume on your special day! Join me for a melodic celebration filled with harmonious surprises and musical delights.,Montons le son pour votre journée spéciale ! Joignez-vous à moi pour une célébration en musique remplie du surprises harmoniques et délices musicaux.
EXCHANGE_SUMMER_EVENT_2023,"The summer is hot!! I need something to cool this heat!\nI hear that you can hear the waves if you put a sea shell by your ears, is this true?","Cet été est caniculaire ! J'ai besoin de quelqu'un chose pour me rafraîchir!\nJ'ai entendu dire qu'on pouvait entendre la mer en écountant à l'intérieur d'un coquillage, c'est vrai ?"
EXCHANGE_OKTOBERFEST_EVENT_2023,"The beer festival is at the peak, so everyone's is busy. We're running low on beer, can you help me out?\nIf you can get me some beer, I'll exchange it for various rewards.","Le Festival de la Bière bat son plein, donc tout le monde est occupé. On est presque à cours de bière, pouvez-vous m'aider ?\nSi vous pouvez m'apporter de la bière, je vous recompenserai."
EXCHANGE_FINDGOLDENAIBATT_EVENT_2310,Have you heard the news? Golden Monsters have appeared!\nPeople say that you can get gold shard by hunting down the golden monster… Can you get some for me?,Avez-vous entendu les nouvelles ? Des Monstres Dorés sont apparus !\nDes gens disent qu'on peut avoir des éclats d'or en chassant les Monstres Dorés... Pouvez-vous m'en ramener ?
EXCHANGE_TIME_TO_HUNT_2023,"It's been a bumper year, so there are a lot of monsters out to get crops.\nIt's time to hunt them down! Can you help?","Ca a été une année exceptionnelle, ce qui fait qu'il y a beaucoup de monstres qui cherchent à obtenir les récoltes. \nIl est temps de les chasser. Vous pouvez donner un coup de main ?"
EXCHANGE_JEWELRY,Exchange your jewelry here. Note the upgrade level of the output items!,Échange tes bijoux ici. Les différents échanges peuvent donner des niveaux d'améliorations différents !
EXCHANGE_CHRISTMAS_2023,Theif Santas have stolen all the presents I was going to give out this Christmas.\nCan you help me get them back?,Les Pères Noël Voleurs m'ont volé tous les cadeaux que j'allais distribuer à Noël.\nPeux-tu m'aider à les récupérer ?
EXCHANGE_ATTACK_OF_THE_SNOWCLONES,Yettis have taken away all the toy hammers from the orphanage. Could you bring the hammers back from the Yettis?,Les Yétis ont subtilisé tous les jouets marteaux de l'orphelinat. Peux-tu allez récupérer ces marteaux sur les Yétis ?
EXCHANGE_KALGASCHIPS,"The items I sell here in my shop are absolutely the best you can find! So, how many Kalgas Chips do you have, hmmm?","Les objets que je vends ici sont tout simplement les meilleurs que vous puissiez trouver ! Alors, combien de Jetons Kalgas avez-vous, hmm ?"
EXCHANGE_MARCH_2023,Green monsters have appeared all over the Madrigal continent. Defeat them and bring me the tokens!,Des monstres verts sont apparus partout sur le continent de Madrigal. Vainquez-les et rapportez-moi leurs jetons !
EXCHANGE_ATTACK_OF_THE_HUNGRY_MONSTERS,"Hungry monsters are attacking travelers, descending on villages and stealing food from homes. Would you like to join the fight against the monsters?","Des monstres affamés attaquent les voyageurs, envahissent les villages et volent la nourriture des habitations. Souhaitez-vous rejoindre le combat contre ces monstres ?"
EXCHANGE_2ND_ANNIVERSARY_EVENT,"Have you donated enough tokens to your guild? If so, we'll exhange them for boxes!","Avez-vous donné suffisamment de jetons à votre guilde ? Si oui, nous les échangerons contre des coffres !"
EXCHANGE_2024_VACANCE_EVENT,What vacation items do you need? Bring us your beautifully polished seashells and we'll exchange them with rewards!,De quels objets de vacances avez-vous besoin ? Apportez-nous vos magnifiques coquillages polis et nous les échangerons contre des récompenses !
EXCHANGE_PIRATE_SHIP_EVENT,"The pirates stole my treasure map.\nIf you can bring back my treasure map, I'll give you a good case","Les pirates ont volé ma carte au trésor.\nSi vous me la rapportez, je vous donnerai une belle récompense."
EXCHANGE_YELLOWCHIPS,"The items I sell here in my shop will certainly be helpful! So, how many Yellow Chips do you have, hmmm?","Les objets que je vends ici vous seront certainement utiles ! Alors, combien de Jetons jaunes avez-vous, hmm ?"
EXCHANGE_FISHINGCHAMPION_EVENT,"Have you ever... Have you ever been fishing? Once you fall in love with fishing, you'll never get out!","Avez-vous déjà… déjà pêché ? Une fois que vous tombez amoureux de la pêche, vous ne pouvez plus vous en passer !"
EXCHANGE_3RD_ANNIV_EGG_UPGRADE_EVENT,Exchange items for the Egg Upgrade Event,Échangez des objets pour l’événement d’amélioration d’œuf
EXCHANGE_FWC_COIN_2025,"Hey there! This is where you can exchange your Champion Coins for items you want.\nEach item has a limited number of exchanges, and your coins are limited too.\nSo think carefully and make sure to grab what you really need!\n\n※ Champion Coin disappears once the period is end.\n※ Unused Champion Coin will be replaced to Penya\n ┗ 1 Champion Coin = 10 Penya","Salut ! C’est ici que vous pouvez échanger vos Champion Coins contre les objets de votre choix.\nChaque objet possède un nombre d’échanges limité, tout comme vos pièces.\nRéfléchissez bien et assurez-vous de prendre ce dont vous avez vraiment besoin !\n\n※ Les Champion Coins disparaîtront à la fin de la période.\n※ Les Champion Coins non utilisés seront convertis en Penya.\n ┗ 1 Champion Coin = 10 Penya"
EXCHANGE_PTS,Grab useful items for your testing purposes here!,Récupérez ici des objets utiles pour vos tests !
EXCHANGE_ALCHEMY,Alchemy,Alchemy
EXCHANGE_CARPENTRY,Carpentry,Carpentry
EXCHANGE_COOKING,Cooking,Cooking
EXCHANGE_SMITHING,Smithing,Smithing
EXCHANGE_KEBARAS2COST,Kebaras 2 Costumes can be exchanged for Kebaras 2 Costume Fragments here!,Kebaras 2 Costumes can be exchanged for Kebaras 2 Costume Fragments here!
