Key,English,French
PROPQUEST_DUNGEONANDPK_INC_000473,"Ahh, there is much to be learned from the blood of these Roaches.","Oh, merci beaucoup ! Maintenant, j'ai collecté tous les éléments pour comprendre leurs habitudes et leur caractère."
PROPQUEST_DUNGEONANDPK_INC_000474,No! No! No! Bring me more information!,Non ! Non ! Non ! Apporte-moi plus d'informations ! Les âmes en peine de ceux qui sont morts dans la mine de surveillent...
PROPQUEST_DUNGEONANDPK_INC_000475,Bring the blood of Roaches by destroying their eggs and defeating Roach Larva.,Collecter le fluide des Jeunes Tyroglyphes Roses et Bleus en ouvrant les œufs.
PROPQUEST_DUNGEONANDPK_INC_000478,Looks like he still has a need of you.,Retourner voir Bernard à Darkon.\nIl pourrait avoir un autre service à vous demander après avoir étudié le fluide des Jeunes Tyroglyphes…
PROPQUEST_DUNGEONANDPK_INC_000480,Death Mine and Roaches (2),Invasion de Tyroglyphes - Chapitre 2
PROPQUEST_DUNGEONANDPK_INC_000481,The toxicity of Roaches has poisoned many humans in the mine.,"Après avoir étudié le fluide que tu m'as ramené, j'ai découvert que la toxicité des Tyroglyphes est la cause de la mort des personnes dans la mine."
PROPQUEST_DUNGEONANDPK_INC_000482,It seems that the Roach Queens are the source of the poison.,Mais j'ai découvert aussi que la toxine fatale aux être humains émanait de la Reine Tyroglyphe.
PROPQUEST_DUNGEONANDPK_INC_000483,Bring me the blood of Pink and Blue Roach Queens so that I can make a vaccine.,Pourrais-tu me ramener le fluide des Reines Tyroglyphes Bleues et Roses afin que je concocte un vaccin ?
PROPQUEST_DUNGEONANDPK_INC_000484,Sprinkle this liquid on the Roach Queen egg to wake her up. Be careful.,"Pour réveiller une Reine Tyroglyphe, tu dois projeter ce fluide sur ses oeufs. Fais très attention… La reine doit être redoutable !"
PROPQUEST_DUNGEONANDPK_INC_000485,You really will not see this through to the end?,Pourquoi ne me veux-tu pas m'aider dans cette tâche ? Pense à toutes les vies qu'on pourrait sauver…
PROPQUEST_DUNGEONANDPK_INC_000486,This vaccine will save many lives. Thank you.,"Excellent travail ! Grâce à ton aide, nous avons soulagé les nombreux esprits qui errent dans la mine. Le vaccin rendra désormais cette toxine impuissante."
PROPQUEST_DUNGEONANDPK_INC_000487,Take this weapon as a token of gratitude and this card to venture deeper into the mine.,"Voici une arme, que je t'offre en signe de reconnaissance. Et grâce à cette carte d'accès, tu pourras pénétrer au plus profond de la mine."
PROPQUEST_DUNGEONANDPK_INC_000488,The Roaches appeared very suddenly in the mine. Maybe you can find out the reason by going deeper into the mine.,Les Tyroglyphes sont apparus soudainement dans la mine. Peut-être que tu pourras découvrir la raison de cette apparition en pénétrant plus profondément dans la mine.
PROPQUEST_DUNGEONANDPK_INC_000489,I am sure that you can handle the upcoming danger.,Je crois que tu en es capable. 
PROPQUEST_DUNGEONANDPK_INC_000490,Gather the blood of Pinky and Blue Roach Queen.,Collecter le sang des Reines Tyroglyphes Bleues et Roses
PROPQUEST_DUNGEONANDPK_INC_000493,Something about the way Bernard talks suggessts that the Roaches were placed in the mines intentionally. Maybe you can find out.,"Selon Bernard, les Tyroglyphes pourraient avoir été créés par une autre créature… Peut-être qu'en pénétrant plus profondément dans la mine…"
PROPQUEST_DUNGEONANDPK_INC_000495,Dwarpet Kazen,Dwarpet Kazen
PROPQUEST_DUNGEONANDPK_INC_000496,What brings you here? I am sure you know of the many deaths surrounding this place.,"Que fais-tu ici ? Ne sais-tu pas qu'un grand nombre de personnes sont mortes en ces lieux ? Oh, serais-tu ici pour enquêter sur la mort de ces gens ? "
PROPQUEST_DUNGEONANDPK_INC_000497,You will not be able to find out what happened here without my help. I will tell you what you want to know if you do me a favor. What do you think?,"Tu ne peux pas découvrir le cours des événements sans mon aide. Si tu me rends certains services, je t'apprendrais quelque chose. Es-tu prêt à m'aider ?"
PROPQUEST_DUNGEONANDPK_INC_000498,Bring me 30 Cillin and I will tell you everything you need to know.,Bien. Mais je dois tout d'abord te soumettre à un petit test. Ici dans la mine il y a des pierres qu'on nomme des Cillins. J'aimerais que tu m'en ramènes 30 exemplaires.
PROPQUEST_DUNGEONANDPK_INC_000499,"Pssh, some great hero, you cannot even bring me some simple stones.","Si tu n'es même pas capable de me ramener ces quelques pierres, tu ferais mieux de rentrer chez toi et de piquer un somme… Non, mais franchement..."
PROPQUEST_DUNGEONANDPK_INC_000500,Hmm… I did not think you would be back so soon. Take this money as a gift.,"Hmm… Bon, ok… On va dire que tu as réussi le test. Mais ne t'en vantes pas, il était trop facile. Mais bon, voici ta récompense. Accepte cet argent en remerciement."
PROPQUEST_DUNGEONANDPK_INC_000501,I said 30. Not 29 or 28. Bring me 30 Cillin.,"J'avais dit 30 ! Pas 28, pas 29, mais 30 ! Ce n'est pourtant pas compliqué non ? 30 Cillins !"
PROPQUEST_DUNGEONANDPK_INC_000502,Gather 30 Cillin.,Ramasser 30 Cillins dans la mine
PROPQUEST_DUNGEONANDPK_INC_000507,Bring Ribenuum,Découverte du Ribenuum
PROPQUEST_DUNGEONANDPK_INC_000508,I am here in Dekane mining for Ribenuum. In all of Madrigal Ribenuum can only be found in the Darkon area.,"En fait je suis venu dans cette mine à cause du Ribenuum ! Ce métal est très précieux, et on n'en trouve qu'à un seul endroit dans tout Madrigal… ici ! Car les Trillipys Verdâtres des environs se nourrissent des pierres..."
PROPQUEST_DUNGEONANDPK_INC_000509,Ribenuum is made when a Green Trillipy eats a stone and metabolizes it.,"Qu'est-ce que les Trillipys Verdâtres ont à voir dans cette histoire ? Eh bien comment t'expliquer ça … Hmmm disons qu'ils mangent des pierres, et qu'ils… enfin…, ils rendent du métal. Hmmm… tu vois ce que je veux dire ? "
PROPQUEST_DUNGEONANDPK_INC_000510,Would you bring me some Ribenuum? A Green Tillipy is dangerous but you look equally as dangerous.,"Mais attention car ils sont vraiment dangereux. Remarque un être humain peut aussi se montrer dangereux, donc pourquoi ne m'en ramènerais-tu pas ?"
PROPQUEST_DUNGEONANDPK_INC_000511,Green Trillipy are down the hall to the right. The room to the left is blocked.,"Tu trouveras des Trillipys Verdâtres Perfides dans la salle sur la droite, en sortant par le passage opposé à celui par lequel tu es arrivé."
PROPQUEST_DUNGEONANDPK_INC_000512,"Are you kidding me? Go on and get out of here, I may not look it but I am an old Dwarpet and I do not have time for games.",Tu te fiches de moi ? Ben rentre chez toi ! Et ne te moque plus jamais d'un Dwarpet de mon genre !
PROPQUEST_DUNGEONANDPK_INC_000513,Ahhh...you brought the Ribenuum. But what is this? It is flawed!,Tu as finalement trouvé les 30 morceaux de Ribenuum. Mais malheureusement ce Ribenuum comporte des défauts…
PROPQUEST_DUNGEONANDPK_INC_000514,How hard is it to bring me what I asked for? 30 pieces of Ribenuum?,"C'est pas trop compliqué, ramener 30 Ribenuum…"
PROPQUEST_DUNGEONANDPK_INC_000515,Gather 30 pieces of Ribenuum from Green Trillipy,Collecter 30 Ribenuums sur des Trillipys Verdâtres Perfides
PROPQUEST_DUNGEONANDPK_INC_000520,Refine Ribenuum,Purification du Ribenuum
PROPQUEST_DUNGEONANDPK_INC_000521,The Ribenuum you brought is impure. I could take it home and refine it myself but the other Dwarpets would laugh me back to Flarine.,"Hmmm... le Ribenuum que tu m'as apporté n'est pas assez pur... En fait il serait très facile pour les Dwarpets de le purifier, mais si j'en ramène d'une qualité aussi médiocre, mes compagnons vont se moquer de moi !"
PROPQUEST_DUNGEONANDPK_INC_000522,"It will have to be refined in a human village then. There is only one human I trust to do it it right. There is man named Nein, he was one of the last humans to work in these mines. Maybe the very last human.","Au final, je dois purifier ce Ribenuum au village des humains. D'après ce que je sais, il n'y a qu'une personne capable d'une telle prouesse. Son nom est Nein et il a travaillé dans cette mine auparavant."
PROPQUEST_DUNGEONANDPK_INC_000523,"Bring these Ribenuum to Nein and have him refine them. Then bring them back to me, would you?",Voudrais-tu lui apporter ce Ribenuum s'il te plaît et lui demander de le purifier ? Et ensuite me le rapporter bien sûr.
PROPQUEST_DUNGEONANDPK_INC_000524,I heard that Nein lives somewhere in the Dead Walderness. He will refine the 30 pieces of impure Ribenuum into 10 pieces of high quality Ribenuum.,"J'ai entendu dire que Nein vit dans le lieu appelé Désolation. Vas-y et rapporte-moi le métal, une fois purifié. Peut-être que Nein réussira à atteindre un degré de pureté de 10…"
PROPQUEST_DUNGEONANDPK_INC_000525,Are you kidding me? Get lost! I do not have patience for games!,Tu te moques de moi ? Bon rentre chez toi ! Et ne te moque plus jamais d'un Dwarpet de mon genre !
PROPQUEST_DUNGEONANDPK_INC_000526,"Oh… Thank you, thank you, thank you! Take this necklace and some money with you.",Génial ! Merci de me ramener du Ribenuum d'une telle pureté. Prends ce pendentif et cet argent comme récompense.
PROPQUEST_DUNGEONANDPK_INC_000527,Hmmm... maybe I was asking too much of you. You can just go home.,Ouaaaaiiiis… Peut-être que c'est simplement trop difficile pour toi et que tu ferais mieux de rentrer chez ta 'ptite maman pour qu'elle te prépare un bon chocolat chaud ?!
PROPQUEST_DUNGEONANDPK_INC_000528,Gather 10 pieces of high quality Ribenuum,"Demander à Nein de purifier 10 Ribenuums, on dit qu'il habite quelque part en Désolation à Darkon 3"
PROPQUEST_DUNGEONANDPK_INC_000533,Bring Triduum,Recherche du Triduum
PROPQUEST_DUNGEONANDPK_INC_000534,"Ribenuum is useless to most humans. Maybe you have a Dwarpet friend you can give it to? Here, let me see it. These samples are too impure and even I cannot refine them without the right materials.","Tiens du Ribenuum…Tu sais ce métal est inutile aux êtres humains. Ah tu as un ami Dwarpet ? Ha ha, allez fais moi voir ça…. Hmmm, celui-ci est vraiment imparfait, il va être très dur de le purifier comme ça…"
PROPQUEST_DUNGEONANDPK_INC_000535,I need a special metal called Triduum in order to refine this. You can get it by hunting Violet Trillipy but they live deep in the Dekane Mine.,J'ai besoin d'un autre métal nommé Triduum afin de pouvoir purifier ce Ribenuum. Tu peux trouver ce métal seulement dans les… déchets des Trillipys Violets.
PROPQUEST_DUNGEONANDPK_INC_000536,Well… If you really need the Ribenuum refined bring me 20 Triduums. You are going to need a special ID card to go in there.,"En plus il faut une carte d'accès particulière pour y aller... Mais bon, s'il te faut vraiment du Ribenuum pur, amène-moi 20 Triduums pour que je procède à l'opération de purification."
PROPQUEST_DUNGEONANDPK_INC_000537,Go and get an ID card from the guys I used to work with.,"Pour entrer dans la zone des Trillipys Violets, peut-être que Cell à Darkon 1 pourrait t'aider, il était l'un des mineurs les plus expérimentés à l'époque..."
PROPQUEST_DUNGEONANDPK_INC_000538,Ha ha ha.You can do that if you need to. I hope you are not doing this for some Dwarpet.,"Ha ha ha. Ok, si tu en as vraiment besoin… J'espère que tu ne fais pas ça seulement pour les Dwarpets."
PROPQUEST_DUNGEONANDPK_INC_000539,"Here is your refined Ribenuum. But, a word of warning, if the Dwarpet Kazen asked you for this… he is thinking more than he is saying.","Voici du Ribenuum avec un haut degré de pureté que j'ai obtenu avec les matériaux que tu m'as amenés. Mais si le Dwarpet Kasen t'a demandé ceci, il doit avoir une arrière-pensée..."
PROPQUEST_DUNGEONANDPK_INC_000540,Kazen has hated humans for as long as I have known him and him working with you means he is on to something big. You know… there is a rumor that he had a hand in all the deaths in that mine.,"Parce qu’il déteste vraiment les humains tu sais. Il doit donc y avoir une raison pour qu'il soit aussi gentil avec toi. En plus des rumeurs circulent, disant qu'il serait impliqué dans l'histoire des mystérieux décès dans la mine."
PROPQUEST_DUNGEONANDPK_INC_000541,You let me know if he is acting suspiciously. Maybe I can do something to help you.,"Donc, dis-moi franchement s’il y a quelque chose de suspect avec lui. Peut-être pourrais-je t'aider !?"
PROPQUEST_DUNGEONANDPK_INC_000542,Why not just let it go? Go home and get some rest.,Pourquoi n'abandonnerais-tu pas simplement et te reposerais-tu pas un peu ?
PROPQUEST_DUNGEONANDPK_INC_000543,Get the ID card that will allow you into the room with the Violet Trillipy. Hunt them down and bring 20 pieces of Triduum to Nein.,Utiliser la carte d'accès pour entrer dans le repaire des Trillipys Violets puis collecter 20 Triduums sur les Trillipys Violets Perfides
PROPQUEST_DUNGEONANDPK_INC_000548,ID Card (1),Carte d'accès - Chapitre 1
PROPQUEST_DUNGEONANDPK_INC_000549,"What? You want to know where the Violet Trillipy live? You seem so curious about this accursed mine. Unfortunately, there are not many people left who know much about it.",Comment ? Tu veux savoir où vivent les Trillipys Violets ? Tu es vraiment curieux en ce qui concerne cette mine maudite… Hmm… Il n'y a pas beaucoup de gens qui savent quelque chose à ce sujet.
PROPQUEST_DUNGEONANDPK_INC_000550,Only a few of the mine workers go that deep into the mine. I don't know much about them or the ID card they use to get down there. Oh! You should go speak with Bernard about this.,"Seuls les mineurs les plus expérimentés vont travailler dans ce secteur, mais je n'ai plus cette carte d'accès en ma possession... Ah, mais Bernard lui devrait en savoir plus ! Rends-lui donc visite…"
PROPQUEST_DUNGEONANDPK_INC_000551,Would you please say Hi to Bernard for me?,"Bien, bien. Tant que tu y es, dis-lui bonjour de ma part s'il te plaît."
PROPQUEST_DUNGEONANDPK_INC_000552,"No, you are right. You should not be the next one to suffer.",Tu as raison. A quoi bon s'investir autant pour cette mine...
PROPQUEST_DUNGEONANDPK_INC_000553,Violet Trillipy… Do you mean you are going in there with them?,Les Trillipys Violets ? Tu veux dire que tu veux aller dans leur secteur ?
PROPQUEST_DUNGEONANDPK_INC_000554,Why not just relax and give it up?,Pourquoi n'abandonnerais-tu pas simplement et te reposerais-tu pas un peu ?
PROPQUEST_DUNGEONANDPK_INC_000555,"Chat with Bernard, then meet Andre in Darkon 3.",Obtenir des renseignements sur la carte d'accès au secteur des Trillipys Violets auprès de Bernard.
PROPQUEST_DUNGEONANDPK_INC_000560,ID card (2),Carte d'accès - Chapitre 2
PROPQUEST_DUNGEONANDPK_INC_000561,"Look, I have no problem giving you the ID card… I just do not want to see you die… But if you really insist, then fine. Hunt some Watangka and I will give you the card.","Oh, te donner une carte d'accès… hic… non … hic ... pas compliqué. Mais moi … hic… pas envie. Je ne veux pas être responsable de ta mort… hic… bon… hic… Ok. Mais avant, pour me prouver que tu as l'instinct de survie, chasse-moi donc quelques Watangka... hic..."
PROPQUEST_DUNGEONANDPK_INC_000562,If you can hunt Watangka you can probably hunt Violet Trillipy.,Si tu es capable de les chasser euh… hic… ben tu pourras chasser les Trillipys Violets !
PROPQUEST_DUNGEONANDPK_INC_000563,Bye bye then! Take care of yourself…,Dans ce cas… gare à toi.
PROPQUEST_DUNGEONANDPK_INC_000564,Hmm… Violet Trillipy may be stronger than Watangka.,Hmm… les Trillipys Pourpres sont bien plus forts…
PROPQUEST_DUNGEONANDPK_INC_000565,"Alright, here is the ID card. Just make sure you come out of there alive. I do not need a guilty conscience.","D'accord, voici ta carte d'accès. Mais que tu me reviennes vivant !"
PROPQUEST_DUNGEONANDPK_INC_000566,I guess we all get tired sometime?,Hic… Pourquoi… hic… ne ferais-tu pas une pause… Je te propose même à boire… hic…
PROPQUEST_DUNGEONANDPK_INC_000567,Defeat 30 Captain Watangka and the Lord Watangka.,Vaincre 30 Capitaines Watangka et le Seigneur Watangka.
PROPQUEST_DUNGEONANDPK_INC_000572,Door of Dark,Temple d'Ivillis
PROPQUEST_DUNGEONANDPK_INC_000573,"Excuse me. If you are not busy, would you please listen to my story? Have you ever heard of the Iblis Temple?","Excuse-moi ! Si tu n’as pas mieux à faire, voudrais-tu s’il te plaît écouter mon histoire ? As-tu déjà entendu parler du Temple d’Ivillis ?"
PROPQUEST_DUNGEONANDPK_INC_000574,"The Iblis Temple was built by the followers of Iblis, a leader from before the first age of Madrigal.","Hmm… Apparemment non. Le temple d’Ivillis a été construit par les adorateurs d’Ivillis. Celui-ci était le chef des Clowns, alors que Madrigal n’existait pas encore."
PROPQUEST_DUNGEONANDPK_INC_000575,"The temple is located in the Fantasy Desert, in the southern part of Saint Morning.","Le temple est au Désert de l'imagination, qui se trouve au sud de Saint Morning. Mais maintenant, laisse-moi te raconter l’histoire…"
PROPQUEST_DUNGEONANDPK_INC_000576,You see... every mayor has to explore all the Islands of Madrigal. In the course of these travels we have to visit the Iblis Temple but... I am so afraid.,"Tout Maire de Madrigal doit explorer le continent. Pour cela, on doit passer auprès du temple d’Ivillis. Mais… je… je… j’ai tellement peur… et c’est pour cela…"
PROPQUEST_DUNGEONANDPK_INC_000577,Would you please help me? I beg of you.,"que je te demande ton aide. Je t’en supplie, ne dis pas non ! "
