Key,English,French
PROPQUEST_INC_000423,It is a sad Christmas here in Madrigal. Santa Claus has lost all of the stockings that hold the children's presents! We must find the red stockings!,C'est Noël à Madrigal. Mais malheureusement le Père Noël a perdu toutes les hottes contenant les cadeaux. Nous devons retrouver ces hottes pour le bonheur de nos enfants.
PROPQUEST_INC_000461,A Favor for the Pastor,Amour pour le pasteur.
PROPQUEST_INC_000462,The pastor would like me to deliver 20 bouquets! I wonder what the reward will be!,Le pasteur m'a dit qu'il me donnerait un cadeau si je lui apporte 20 bouquets! Je suis curieux de savoir quel genre de cadeau ça va être!
PROPQUEST_INC_000465,Give Back the Love.,"Amour, amour."
PROPQUEST_INC_000466,I have to gather 10 pieces of hearts. It's time to hunt some masquerpets.,"Il faut rassembler 20 Morceaux de cœurs, c'est le moment d'aller chasser du monstre !"
PROPQUEST_INC_000469,Vagrant Master (Acrobat),Voie des Acrobates - Chapitre 1
PROPQUEST_INC_000470,"So you want to be an Acrobat, huh? You won't regret it! I have a simple test for you before starting the training. Are you ready? …hic!","Tu as donc choisi de devenir Acrobate, tu ne devrais pas le regretter. Cependant tu dois mériter cette classe, et je vais donc te faire passer quelques tests... Hic !"
PROPQUEST_INC_000472,Good luck! You'll need it!,"Surtout reste concentré, attention !"
PROPQUEST_INC_000473,"What are you afraid of? The path to become an Acrobat may be difficult for some, but it's so worth it! Come back if you change your mind, friend.","Tu ne souhaites pas devenir Acrobate? Dommage, mais tu es le seul responsable de ton avenir. Reviens si tu changes d'avis !"
PROPQUEST_INC_000474,Well done. You've passed the first test!,"Parfait, tu as passé le premier test avec succès !"
PROPQUEST_INC_000475,"I'm still waiting for you to hunt $QUEST_END_KILL_COUNT$ Small Aibatts. If you want to become an Acrobat, you must complete this simple task.","Si tu éprouves des difficultés à tuer $QUEST_END_KILL_COUNT$ Jeunes Aibatts, j'ai bien peur que tu restes Vagabond pour encore quelques temps."
PROPQUEST_INC_000476,You have already chosen to pursue another path. I cannot help you any further. You can still cancel the other job quest in the Quest Window and come back to me.,"Désolé mais tu as déjà choisi une autre voie, je ne peux plus t'aider."
PROPQUEST_INC_000477,"For starters, let's go with something easy. I would like you to hunt $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s.",Tue $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$ pour passer le premier test de la voie de l'Acrobate.
PROPQUEST_INC_000479,Acrobat Weaponry,Voie des Acrobates - Chapitre 2
PROPQUEST_INC_000480,Now it's time for the next step on your path to becoming an Acrobat.,Bien joué. Maintenant passons à la prochaine étape de ton entraînement.
PROPQUEST_INC_000481,"I want you to return to collect 10 Twinkle Stones from Aibatts in the area, 5 Peakyrinds from Peakyturtles and 1 Slain from Lawolf.","J'aimerais que tu collectes quelques matériaux : 10 Pierres Brillantes sur les Aibatts, 5 Carapaces de Peakyturtles et 1 Griffe de Lawolf."
PROPQUEST_INC_000482,"Once you've gathered the Twinkle Stones, bring them to Pyre in the north of Flarine.","Cherche ensuite Pyre, le Maître des Acrobates, et ramène-lui ces objets. Tu le trouveras au nord de Flarine."
PROPQUEST_INC_000483,Good luck! You're going to need it!,Bonne chance dans ta quête !
PROPQUEST_INC_000484,You must like being a Vagrant. It would certainly be a shame if you quit now. I'll be here if you have a change of heart.,Tu aimes être un Vagabond ? Alors je ne veux pas te forcer... Mais il ne te sera pas facile de retrouver une telle opportunité.
PROPQUEST_INC_000485,"Thank you for the Twinkle Stones, Apprentice. I will cover Acrobat weaponry with you now. Acrobats are able to wield both Bows and Yo-Yos.","Tu as passé le test avec succès. Je vais te parler des armes maintenant : les Acrobates utilisent 2 types d'armes, les arcs et les yo-yos."
PROPQUEST_INC_000486,Bows are long range weapons that consume arrows for each shot. The strength of the basic shot is determined by how long you wait before releasing the arrow.,L'arc est une arme d'attaque à distance qui utilise des flèches. La puissance de l'attaque dépend du temps que tu attendras avant de relâcher la corde de ton arc.
PROPQUEST_INC_000487,"Yo-Yos are also long range weapons. However, the strength of the basic attack only changes depending on special skills used in conjunction with them.","Les yo-yos sont deux disques, tu peux en prendre un dans chaque main et attaquer avec les deux."
PROPQUEST_INC_000488,"If you met with Hent, then you should probably have something for me, hmm?",Je pense que tu as quelque chose pour moi si tu as rencontré Hent.
PROPQUEST_INC_000489,"Gather 10 Twinkle Stones, 5 Peakyrinds and 1 Slain then deliver them to Acrobat Master Pyre near the Darken City Quest Office.","Collecter 10 Pierres Brillantes sur les Aibatts, 5 Carapaces sur des Peakyturtles et 1 Griffe sur un Lawolf puis les rapporter au Maître des Acrobates Pyre à Flarine Nord."
PROPQUEST_INC_000491,Acrobat Skills,Voie des Acrobates - Chapitre 3
PROPQUEST_INC_000492,That about does it for Acrobat weaponry.,Tu sembles avoir bien compris comment utiliser les armes. Voici la prochaine étape.\nTu connais les Grand Dwarpets ? Ils vivent près des montagnes centrales de Leren.
PROPQUEST_INC_000493,"Now for the next step in your journey. I want you to travel to Flaris, and visit the High-Dwarpets. They have important information for you.",Le Grand Dwarpet Tucani était autrefois un grand acrobate. Il t'aidera à apprendre les compétences qu'il te faut.
PROPQUEST_INC_000494,The High-Dwarpets can be found north of Flarine. Check your map (M Key) to find your way if you get lost.,"Et s'il t'aime bien, peut-être même t'enseignera-t-il une technique particulière."
PROPQUEST_INC_000495,"Good luck, apprentice.",Passe une bonne journée !
PROPQUEST_INC_000496,What a shame to waste such potential. Come see me again if you change your mind.,Apparemment tu n'as pas saisi l'appel de l'Acrobate. Il est vrai qu'il est toujours plus facile d'abandonner...
PROPQUEST_INC_000497,"Hmmm, has Pyre instructed you to see me? I see. Very well, I will continue your training. Listen up!","C'est Pyre qui t'a envoyé ? Mmm. Tu as du potentiel, j'accepte de t'enseigner mon savoir."
PROPQUEST_INC_000498,"Bows consume Magic Points (MP) and yo-yos consume Focus Points (FP). There are 6 special bow abilities and 7 special yo-yo abilities. I shall teach you a common Acrobat ability, Dark Illusion.","Rappelle-toi que les arcs consomment les PM et les yo-yo les PF. Les deux armes ont des compétences communes, et d'autres qui leurs sont propres. Je vais t'en enseigner une, l'Illusion des ténèbres."
PROPQUEST_INC_000499,"This ability allows you to vanish from sight. However, keep in mind that any actions performed while under the effects of this ability aside from movement will remove the effect. Take this.","Il s'agit d'une compétence de camouflage. Intéressant, non? Mais dès que tu attaques ou utilises une autre compétence, son effet s'annule. Sers t'en avec sagesse."
PROPQUEST_INC_000500,"It's interesting that you've come to see me. Did Pyre send you? If he did, you would have something for me.","Que me veux-tu ? Quoi, c'est Pyre qui t'envoie ? Non ? Alors dégage de là !"
PROPQUEST_INC_000501,Visit High-Dwarpet Tucani in Flaris. He can be found north of Flarine. Check your map (M Key) to find your way if you get lost.,Rencontrer Tucani qui habite avec les Grand Dwarpets près des Montagnes centrales de Leren.
PROPQUEST_INC_000503,An Acrobat's Duty,Voie des Acrobates - Chapitre 4
PROPQUEST_INC_000504,You've learned many things since your journey began.,"Alors que penses-tu des compétences de l'Acrobate ? Sympa, non ?"
PROPQUEST_INC_000505,Now for the next step in your training. There is a creature named Shuraiture in the north of Flarine who is causing some trouble for residents there.,"Mais pour l'instant, voici ta dernière épreuve. Tu te souviens où se trouve le l'Entraîneur des Acrobates à Flarine ? Tu y trouveras aussi une Instructrice, son nom est... Euh en fait j'ai oublié son nom."
PROPQUEST_INC_000506,"Shuraiture has been terrorizing some of the locals in Flaris. I want you to go there and put an end to him once and for all. Bring news of your victory to Tailer, the Acrobat Instructor in Flarine.","Quoi qu'il en soit, pour lui prouver ta valeur, tu dois chasser une nouvelle espèce de monstre avant d'aller la voir. Il attaque les gens au nord de Flarine. Son nom est Shuraiture."
PROPQUEST_INC_000507,"Good luck, you'll need it!",Bonne chance !
PROPQUEST_INC_000508,What's the matter? Chicken?,Pourquoi les humains abandonnent t-ils toujours si facilement !
PROPQUEST_INC_000509,Shuraiture is… no more? What great news! Thank you so much! I see that you've also spoken with Tucani. Here is your reward for defeating Shuraiture.,"Merci beaucoup, il était important de s'occuper de ce monstre. Voici la dernière leçon : elle est sur le rôle des Acrobates, écoute-moi bien."
PROPQUEST_INC_000510,Acrobats are very versatile. We can fight at long range or in close quarters! We also have a special ability which allows us to pull an enemy target up close.,"Contrairement aux autres classes, les Acrobates peuvent attaquer au corps-à-corps, à mi-distance et à longue distance."
PROPQUEST_INC_000511,"You've done well. I sense great potential in you. Congratulations, Acrobat!","Je te félicite, te voici désormais Acrobate ! Tu ne devrais pas le regretter, aucune classe ne lui est semblable"
PROPQUEST_INC_000512,Why have you come to see me? Did Tucani send you?,"Qu'est-ce qui t'amène ? Ah, c'est Tucani qui t'envoie ? Ok... Mais pourquoi es-tu venu me voir ?"
PROPQUEST_INC_000513,There is a creature named Shuraiture in the north of Flarine. I want you to go there and put an end to him. Bring news of your victory to Tailer the Acrobat Instructor in Flarine.,"Se débarrasser de Shuraiture, le monstre rôdant au nord de Flarine, puis se présenter à l'Instructrice des Acrobates de Flarine."
PROPQUEST_INC_000515,Successor of the Hero - Master,Successeur de Kerenen - Chapitre 1
PROPQUEST_INC_000516,You think you have what it takes to be a successor of the Jester Hero? We will see…,"Souhaites-tu devenir un successeur de Kerenen, Héros des Jesters ? Ce n'est pas une tâche facile, mais je pense que tu en es capable..."
PROPQUEST_INC_000517,"Fine, I'll humor you. Slay $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s southwest of the Gouthan Mountains. They must be regular $QUEST_END_KILL_NAME$s, not the small or captain variety.","Commence par tuer $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s au sud-ouest des montagnes de Gouthan. Il s'agit de $QUEST_END_KILL_NAME$s adultes, pas des jeunes ni des capitaines."
PROPQUEST_INC_000518,Show me what you can do and I might consider allowing you to continue on the path of the Jester Hero.,"Ma requête est assez simple : débarrasse-toi de 20 Drillers à KhipRa, Darkon 1. Pas des Jeunes ou des Capitaines Drillers, juste des Drillers."
PROPQUEST_INC_000519,That's too bad because I sense potential in you. You must not be ready for the challenges that lie ahead. Come see me again if you change your mind.,"Si tu es effectivement le successeur du Héros, ce test devrait être une formalité."
PROPQUEST_INC_000520,"Not bad, Acrobat. Not bad at all. You may have something to offer. I'll allow your training.","Félicitations, je reconnais que tu as du talent."
PROPQUEST_INC_000521,I doubt you have what it takes to be a Jester if you can't even slay 20 Drillers.,"Si tu ne parviens pas à tuer ces 20 Drillers, il vaut mieux que tu oublies la voie du Jester."
PROPQUEST_INC_000522,You are already on a different path. You cannot become a successor of the Jester Hero.,Tu ne mérites pas de succéder Héros des Jesters.
PROPQUEST_INC_000523,"I'll need to see what you can do before I'll allow your training. Slay $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s southwest of the Gouthan Mountains. They must be regular $QUEST_END_KILL_NAME$s, not the small or captain variety.","Commence par tuer $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s au sud-ouest des montagnes de Gouthan. Il s'agit de $QUEST_END_KILL_NAME$s adultes, pas des jeunes ni des capitaines."
PROPQUEST_INC_000525,Successor of Hero - Ring,Successeur de Kerenen - Chapitre 2
PROPQUEST_INC_000526,"Here is a Letter of Recommendation. You will need to give this to Radyon, the Jester Wise Man in Flaris.","Félicitations, voici une lettre de recommandation confirmant que tu es sur la voie de devenir Jester."
PROPQUEST_INC_000527,"Radyon can be found at the Fountain of Dead Person north of the River of Weeping. Before meeting with him, you need to find the ring he lost and return it to him.","Il faut que tu l'apportes à Radyan, le Sage des Jesters qui se trouve à la Fontaine des Défunts de Flaris. Mais tout d'abord."
PROPQUEST_INC_000528,"Far to the south of Saint City, lies the Fantasy Desert. It is believed that a gentleman named Ren is in possession of the ring. Slay Ren and bring the ring to Radyon.",Tu dois retrouver Ren dans le Désert de l'Imagination de Saint Morning. Il a volé un anneau de grande valeur appartenant à Kerenen.
PROPQUEST_INC_000529,I hope I'm right about you. Don't let me down!,"Ne sous-estime jamais tes capacités ! Tu dois être fort, ou tu ne deviendras jamais un Héros."
PROPQUEST_INC_000530,I guess I was wrong about you. You're not ready to walk the path of the successor of the Jester hero. See me again when you think you're ready.,N'as-tu pas confiance ? Si tu as confiance rien ne te sera impossible. J'espère que tu prendras une sage décision.
PROPQUEST_INC_000531,"Is that… the ring? My goodness, thank you so much! This ring belongs to the Jester Hero Curenen. Ren has always wanted to acquire this ring, or so the story goes.","Oh ! C'est... c'est l'anneau que portait Kerenen pendant la Grande Guerre ! Ren a toujours voulu posséder cet anneau, cela n'a pas dû être facile de l'obtenir..."
PROPQUEST_INC_000532,"After the war ended, and Curenen passed on, Ren searched for this ring for hundreds of years. He finally discovered it a couple of years ago.","En tout cas, merci infiniment. Cet anneau a énormément de valeur."
PROPQUEST_INC_000533,"Have you met Lorein? If you did, you should have something for me. Think carefully.",Les âmes de nombreuses personnes vont et viennent ici à la Fontaine des Défunts. C'est ici la limite entre la vie et la mort.
PROPQUEST_INC_000534,"Meet with Radyon, the Jester Wise Man at the Fountain of Dead Person in Flaris. First though, slay Ren and get the ring from him. He can be found in the Fantasy Desert south of Saint City.","Récupérer l'Anneau de Kerenen volé par Ren, dans le Désert de l'Imagination de Saint Morning, puis le rapporter au Sage des Jesters Radyan à la Fontaine des Défunts de Flaris."
PROPQUEST_INC_000536,Successor of Hero - Scroll,Successeur de Kerenen - Chapitre 3
PROPQUEST_INC_000537,"My sincerest gratitude once again for finding the ring. However, now I'll need you to take it to Saint City.","Maintenant je dois rendre cet anneau à son propriétaire. Son premier propriétaire était Kereren bien sûr, mais désormais une personne s'occupe des reliques du Héros des Jesters."
PROPQUEST_INC_000538,Visit the Pepoview Troupe near the town square and speak with Clackcable. Present him with the ring and he will guide you from there. He may even give you something in return.,"Il te faut maintenant lui rapporter cette boucle d'oreille. Son nom est Clagabole, il fait partie de la troupe Pepole de Saincity."
PROPQUEST_INC_000539,"You possess great potential, young Acrobat. Keep working hard and you will realize your dream.",Tu peux faire que tes rêves se réalisent si tu y mets toute ta volonté. Alors seulement deviendras-tu Ranger.
PROPQUEST_INC_000540,Foolish Acrobat! Don't you realize your potential? See me again if you change your mind.,"Rapporter cette boucle d'oreille à Clagabole est vraiment important... Ce n'est pas très loin d'ici, va lui remettre s'il te plaît."
PROPQUEST_INC_000541,Thank you so much for finding the ring! We are performing the ancestral ceremony of Curenen. This ring will complete the ritual.,Oh... C'est... Merci infiniment ! Je le cherchais depuis des années.
PROPQUEST_INC_000542,"Here, you certainly deserve this. It is the Successor Scroll of the Jester Hero.",J'apprécie énormément ce que tu as fait ! Ceci est le Parchemin que seuls les descendants de ma famille peuvent avoir. Il t'appartient désormais.
PROPQUEST_INC_000543,"If you spoke with Radyon, didn't he ask you to bring me something? I'm sorry, I'm very busy and we don't have much more to discuss, I'm afraid.",Radyan ne t'as pas confié quelque chose pour moi ?!
PROPQUEST_INC_000544,Bring Curenen's ring to Clackcable of the Pepoview Troupe in Saint City.,"Apporter l'Anneau de Kerenen à Clagabole de la troupe Pepole, à Saincity."
PROPQUEST_INC_000546,Successor of Hero - Altar,Successeur de Kerenen - Chapitre 4
PROPQUEST_INC_000547,"This scroll is the right of passage for those seeking to pursue the path of the Jester Hero. Please, take it and seek the Jester Priest in Darkon 3.","Tu approches de ton but. et la fin de ton apprentissage se passera à Darkon 3 ! Là-bas, tu trouveras l'Autel où siège Homeit, la Doyenne des Jesters."
PROPQUEST_INC_000548,The Jester Priest can be found in Magmient in Southern Darkon 3. Present her with the scroll and she will recognize you as a successor to the Jester Hero.,"Mais avant de te présenter à Homeit, il y a une mission que tu dois accomplir."
PROPQUEST_INC_000549,There is one thing you must do before you can speak with the Jester Priest. The Jewels of the Heroes adorn the Altar of Jester. One of these jewels was stolen a few days ago.,"Les trésors de l'Autel des Jesters sont les Pierres des Héros, et l'une d'elle a été volée il y a quelques jours."
PROPQUEST_INC_000550,"The jewels protect the soul of the Jester Hero, but they will not work if one of them is missing. The creature, Sisif, was seen near the alter a few days ago…","Ces pierres protègent les âmes du Héros, et il nous faut absolument retrouver celle qui manque. Hors le prêtre appelé Cicipue est apparu près de l'autel il y a quelques jours."
PROPQUEST_INC_000551,"It is believed that this creature has stolen the jewel. Find Sisif and return the jewel to the Jester Priest, Homeit.","Et la Doyenne pense qu'il a volé la Pierre des Héros. Retrouve la s'il te plaît, et rapporte la à Homeit."
PROPQUEST_INC_000552,"Good luck, Acrobat!","Bonne chance, futur Jester !"
PROPQUEST_INC_000553,"The jewel must be returned to the Altar of Jester. We need your help, Acrobat. Speak with me again when you are ready.","Je sais que ça ne va pas être facile avec Cicipue, mais tu n'auras pas achevé ton apprentissage tant que tu n'auras pas ramené la Pierres des Héros."
PROPQUEST_INC_000554,"This is the Seal of Curenen and the Jewel of the Jester Hero. Thank you for returning this most prized artifact, Acrobat.","Tu l'as finalement retrouvée, la Pierre des Héros ! Cicipue... Mais pourquoi donc avoir commis ce vol ? Quoi qu'il en soit, je te remercie !"
PROPQUEST_INC_000555,Now we can protect the Soul of the Hero safely. I am in your debt.,Maintenant les âmes des Héros sont en sécurité ! Merci infiniment !
PROPQUEST_INC_000556,I am waiting for someone who will bring me the Jewel of the Jester Hero. Do you have it?,En ce lieu nous protégeons les âmes des Héros. Mais quelle est la raison de ta venue ?
PROPQUEST_INC_000557,"Take the Successor Scroll of the Jester Hero, slay Sisif to retrieve the Jewel of the Jester Hero, and bring them both to the Jester Priest, Homeit.","Récupérer la Pierre des Héros en combattant Cicipue qui erre près de l'Autel des Jesters, et le rapporter à la Doyenne des Jesters Homeit."
PROPQUEST_INC_000559,Successor of Hero - Guardian,Successeur de Kerenen - Chapitre Final
PROPQUEST_INC_000560,"Great job, Acrobat. For the final leg of your journey, you must confront the $QUEST_END_KILL_NAME$.","Je peux maintenant te confier le Sceau des Héros, qui confirme que tu as relevé avec succès tous les défis qui se sont présentés. Mais il te faut encore tuer $QUEST_END_KILL_NAME$."
PROPQUEST_INC_000561,The will of the heroes is preserved in the Room of the Guardian in Guardiane. This is where you will find the $QUEST_END_KILL_NAME$.,"Au sud de Darkon 3, à Gardiane, se trouve un lieu appelé la Chambre du Gardien. Tu y trouveras $QUEST_END_KILL_NAME$."
PROPQUEST_INC_000562,"The $QUEST_END_KILL_NAME$ is a soul that protects the will of the heroes. Defeat him, and obtain the $QUEST_END_ITEM_NAME$.",Il te faut y pénétrer et vaincre $QUEST_END_KILL_NAME$. Ta dernière épreuve sera de lui prendre son $QUEST_END_ITEM_NAME$ !
PROPQUEST_INC_000563,"Take this. It is a Mark of the Hero. Once you have confronted the Venel Guardian and retrieved the Venel Heart, bring both of these to the Jester Guardian, Heingard.","Tu pourras alors te présenter à la Gardienne des Jesters, Heingard."
PROPQUEST_INC_000564,"I wish you luck, Acrobat.",Je te souhaite que la chance de Kerenen t'accompagne !
PROPQUEST_INC_000565,This is the final test to becoming a successor of the Jester Hero. You can't give up now. Speak with me again when you are ready to continue.,"Après avoir traversé tant d'épreuves, tu es sur le point d'abandonner ? Ceci est la dernière étape, réfléchis bien..."
PROPQUEST_INC_000566,"Congratulations, young Acrobat. I've heard many great things about you. You've completed the final test. You will now become a Successor of the Jester Hero!",Bienvenue à Gardiane. Tu as réussi brillamment la dernière épreuve et mérites désormais d'être l'un des successeurs du Héros des Jesters.
PROPQUEST_INC_000567,"Wise Curenen! This Acrobat wishes to follow your path! Grant them your blessing and courage, Jester Hero!","Kerenen, puisses-tu bénir et soutenir en tout temps cette personne ici qui dédie sa vie à ta volonté !"
PROPQUEST_INC_000568,You have not completed the tasks given to you by the Jester Priest. Return to me when you have done so.,Seuls ceux reconnus comme successeurs de Kerenen sont admis ici. Poursuis ton apprentissage...
PROPQUEST_INC_000569,"Defeat the Venel Guardian, and deliver the Mark of the Hero and the Venel heart to the Jester Guardian, Heingard, in Guardiane.","Vaincre Venel et ramener son cœur à la Gardienne des Jesters, Heingard."
PROPQUEST_INC_000571,Successor of Hero - Master,Successeur de Hynan - Chapitre 1
PROPQUEST_INC_000572,You think you have what it takes to be a successor of the Ranger Hero? We will see…,"Souhaites-tu être l'un des successeurs de Hynan, Héros des Rangers ? Ce n'est pas une tâche facile, mais je pense que tu en es capable..."
PROPQUEST_INC_000574,Show me what you can do and I might consider allowing you to continue on the path of the Ranger Hero.,"Ma requête est assez simple : débarrasse-toi de 20 Drillers à KhipRa, Darkon 1. Pas des Jeunes ou des Capitaines Drillers, juste des Drillers."
PROPQUEST_INC_000577,I doubt you have what it takes to be a Ranger if you can't even slay 20 Drillers.,"Si tu ne parviens pas à tuer ces 20 Drillers, oublie la voie du Ranger."
PROPQUEST_INC_000578,You've already chosen a different path. I cannot guide you on the path of the Ranger. You can still cancel the other job quest in the Quest Window and come back to me.,"Tu as déjà choisi une autre voie. Je ne peux pas t'aider à devenir un Ranger, à moins que tu abandonnes cette autre quête."
PROPQUEST_INC_000581,Successor of Hero - Letter,Successeur de Hynan - Chapitre 2
PROPQUEST_INC_000582,"Here is a Letter of Recommendation. You will need to give this to Kimel, the Ranger Wise Man in Flaris.","Félicitations, voici une lettre de recommandation confirmant que tu es sur la voie de devenir Ranger. Il faut que tu l'apportes à Kimel, le Sage des Rangers qui se trouve à la Fontaine des Défunts de Flaris."
PROPQUEST_INC_000583,"However, first you must retrieve the Letter of Hynan from Rubo, a creature found to be living with Syliacas, east of Darken. Locals caim Rubo has been seen with the letter.","Mais avant cela. J'aimerais que tu retrouves une relique sacrée du Héros des Rangers. Il s'agit de la Lettre de Hynan, qui a été volée il y a bien longtemps par un dénommé Rubo."
PROPQUEST_INC_000584,"Once you've slain Rubo, bring the Letter of Recommendation and the Letter of Hynan to Sage Kimel at the Fountain of Dead Person in Flaris.","J'ai entendu dire qu'il habitait dans une grotte de Darkon où l'on trouve des Syliacas. Retrouve la lettre perdue, et rapporte la à Kimel s'il te plaît."
PROPQUEST_INC_000585,"Good luck to you, Acrobat.",Que la dextérité d'Hynan t'accompagne dans ta quête !
PROPQUEST_INC_000586,I guess I was wrong about you. You're not ready to walk the path of the successor of the Ranger hero. See me again when you think you're ready.,"Ne sous-estime jamais tes capacités ! Tu dois être fort, ou tu ne deviendras jamais un Héros."
PROPQUEST_INC_000587,"Is that… the Letter of Hynan? My goodness, this is wonderful! Thank you so much, Acrobat!",Oh ! C'est... c'est la Lettre de Hynan ! Comment l'as-tu retrouvée ?! Le Héros des Rangers avait écrit cette lettre pour ses parents décédés avant de partir pour la Grande Guerre...
PROPQUEST_INC_000588,Hynan lost this letter during the war. There were rumors that a creature named Rubo was in possession of it. Thank you for retrieving it for me.,"Mais cette lettre a été perdue depuis, et j'avais entendu dire que Rubo l'avait retrouvée il y a quelques jours."
PROPQUEST_INC_000589,My sincerest gratitude.,"Quoi qu'il en soit, j'apprécie vraiment les efforts que tu as fournis pour la retrouver. Merci, merci infiniment !"
PROPQUEST_INC_000590,I'm waiting for someone to bring me a letter. There are rumors that a creature named Rubo who lives with the Syliacas east of Darken was last seen with it.,Les âmes de nombreuses personnes vont et viennent ici à la Fontaine des Défunts. C'est ici la limite entre la vie et la mort.
PROPQUEST_INC_000591,"You need to speak with Kimel, the Ranger Wise Man at the Fountain of Dead Person in Flaris. First, though, you must retrieve the Letter of hynan from the creature, Rubo, East of Darken.","Récupérer la Lettre de Hynan auprès de Rubo à l'est de Darken, dans une grotte où vivent les Syliacas, puis la rapporter au Sage des Rangers Kimel à la Fontaine des Défunts de Flaris."
PROPQUEST_INC_000594,Many thanks for bringing me the Letter of Hynan! I would like you to deliver it to High-Dwarpet Liekyen.,"Merci beaucoup d'avoir retrouvé la Lettre de Hynan. Maintenant, je crois qu'il y a quelqu'un que tu devrais rencontrer.."
PROPQUEST_INC_000595,High-Dwarpet Liekyen can be found near the northwestern edge of town in Darken.,"Il s'agit du Grand Dwarpet Liekyen, qui vit à l'entrée nord-ouest de Darken. Il était majordome de la famille de Hynan, et s'occupe désormais de ses reliques."
PROPQUEST_INC_000598,"Hello, I am Liekyen. A former steward of the Hynan family. I now administer the keepsakes of the Hynan family. What have you got there?","Oh tu m'as ramené la lettre, merci ! Je la cherchais depuis tant d'années."
PROPQUEST_INC_000599,The Letter of Hynan?! This was the last lost keepsake of the Hynan family. How did you… no matter. The important thing is that it has been returned. I have been looking for this for a very long time.,"Je conservais précieusement cette relique de Hynan, mais elle m'a été volée il y a des années et personne n'avait pu la retrouver à ce jour."
PROPQUEST_INC_000600,"Now all of the keepsakes of the Hynan family are accounted for. Here, take this. This scroll will prove that you are ready to become a successor of the Ranger Hero.",Ceci est le Parchemin que seuls les descendants de ma famille peuvent avoir. Il t'appartient désormais.
PROPQUEST_INC_000601,I'm waiting for someone to deliver a letter to me. Do you have it? No? Then our business is concluded.,As-tu quelque chose pour moi de la part de Kimel ? Es-tu sûr qu'il n'a rien dit?
PROPQUEST_INC_000602,Take the Letter of Hynan to High-Dwarpet Liekyen in Darken.,"Aller remettre la Lettre de Hynan au Grand Dwarpet Liekyen, qui vit au nord-ouest de Darken."
