Key,English,German
PROPQUEST_DUNGEONANDPK_INC_000424,Here is the Mine Entrance Card. It is up to you to enter but I advise against it. You may die.,"Danke. Hier ist die ID Karte für die Mine. Denke nicht schlecht von mir, wenn du stirbst und zu einem rachsüchtigen Geist wirst. "
PROPQUEST_DUNGEONANDPK_INC_000425,Is it so hard to tell me what I want to know? Leave quickly.,"Was ist so schwer daran an ein paar Neuigkeiten zu kommen? Du bist außergewöhnlich inkompetent. Sieh zu, dass du Land gewinnst!"
PROPQUEST_DUNGEONANDPK_INC_000426,Visit the Dwarpet Rankashu and get the information Cell wanted.,Besuche Dwarpet Rankashu und besorge die Neuigkeiten für Cell.
PROPQUEST_DUNGEONANDPK_INC_000429,You have the Mine Entrance Card. Now to find out what everyone is so afraid of.,Nun hast du die ID Karte um in die Dekane Mine zu kommen. Was um alles in der Welt könnte die Leute an der Mine so beunruhigen?
PROPQUEST_DUNGEONANDPK_INC_000431,Keakoon in Mine (1),Keakoon in der Mine (1)
PROPQUEST_DUNGEONANDPK_INC_000432,"I am Drian son of Nevil, great chief of the original Keakoon. We were once friendly with the humans.","Ich bin Drian, Sohn des Nevil, großer Häuptling der Keakoon. Wir waren den Menschen einst freundlich gesinnt."
PROPQUEST_DUNGEONANDPK_INC_000433,We helped humans develop the mine long ago but when they left some of us were locked up by a new breed of Keakoons.,"Wir haben Menschen vor langer Zeit geholfen, diese Mine zu bauen. Als sie uns aber verließen, wurden wir von einer neuen Keakoon-Rasse eingesperrt."
PROPQUEST_DUNGEONANDPK_INC_000434,My father is old and cannot last much longer in his prison. Please help me rescue him.,"Meinen Vater ist alt und hält nicht mehr lange in Gefangenschaft durch.Bitte hilf mir, ihn zu retten."
PROPQUEST_DUNGEONANDPK_INC_000435,"The key to the cell where my father is being kept has three pieces. These false Keakoons are inside, keeping them hidden. Go and bring them to me.",Der Schlüssel zur Zelle meines Vaters besteht aus drei Teilen. Diese falschen Keakoons halten sie unter Verschluss. Geh und bring sie mir!
PROPQUEST_DUNGEONANDPK_INC_000436,How could you? To think I thought to count you as a friend.,"Wie kannst du nur...?! Ich dachte, ich kann auf dich zählen."
PROPQUEST_DUNGEONANDPK_INC_000437,Oh… Thank you… so much. I could never repay you fully. Thank you so much.,Oh... Ich danke dir... so sehr. Ich kann das niemals wieder gut machen.
PROPQUEST_DUNGEONANDPK_INC_000438,You have to gather all three pieces of the Key.,Du musst alle drei Teile des Schlüssels finden.
PROPQUEST_DUNGEONANDPK_INC_000439,Hunt Keakoon and get all 3 pieces of the prison key.,Jage Keakoons und sammle alle drei Teile vom Gefängnisschlüssel.
PROPQUEST_DUNGEONANDPK_INC_000442,You have delivered all the pieces of the key but it looks like he still has something to say.,"Du hast alle Teile des Schlüssels übergeben. Es scheint jedoch, als hätte er noch immer etwas zu sagen."
PROPQUEST_DUNGEONANDPK_INC_000444,Keakoon in Mine (2),Keakoon in der Mine (2)
PROPQUEST_DUNGEONANDPK_INC_000445,I still have a need for you. Would you help me yet again?,"Entschuldige mein Freund, aber ich habe eine weiteres Anliegen. Würdest du mir erneut helfen?"
PROPQUEST_DUNGEONANDPK_INC_000446,You are a true friend. Take this key and free my father. I am not strong enough. Please.,Du bist ein echter Freund. Nimm diesen Schlüssel und befreie meinen Vater. Bitte... ich bin einfach nicht stark genug.
PROPQUEST_DUNGEONANDPK_INC_000447,You show yourself to be no better than the fiends that imprisoned my father.,"Du bist anscheinend nicht besser als diese Ungeheuer, die meinen Vater eingesperrt haben."
PROPQUEST_DUNGEONANDPK_INC_000449,My father is in a prison on the outskirts of Keakoon village. Please hurry he cannot last much longer.,Mein Vater wird im Randgebiet vom Keakoon Dorf gefangen gehalten.Bitte beeile dich. Er hält sicher nicht mehr lange durch.
PROPQUEST_DUNGEONANDPK_INC_000450,"Rescue Nevil, father of Drian.","Rette Nevil, den Vater von Drian."
PROPQUEST_DUNGEONANDPK_INC_000453,You have saved Nevil. Go and talk to him.,Du hast Nevil gerettet. Geh und sprich mit ihm.
PROPQUEST_DUNGEONANDPK_INC_000455,Keakoon in Mine (3),Keakoon in der Mine (3)
PROPQUEST_DUNGEONANDPK_INC_000456,"Many thanks, friend. You have done so much for us but would you do something more?","Ich danke dir sehr. Du hast bereits so viel für uns getan, aber würdest du uns noch einen weiteren Gefallen tun?"
PROPQUEST_DUNGEONANDPK_INC_000457,Please defeat the Elite Keakoon Guard Leader and bring me the Chief Sign that proves I am the one true Chief of the Keakoon. Would you also please bring me the cargo my son Drian is keeping safe for me?,"Bitte besiege den Anführer der Keakoon-Elitewache und bring mir das Häuptlingszeichen, das beweist, dass ich der einzig wahre Häuptling der Keakoon bin. Würdest du mir bitte auch die Fracht bringen, die mein Sohn Drian sicher für mich aufbewahrt? "
PROPQUEST_DUNGEONANDPK_INC_000458,What kind of person are you if you refuse to help those with less power than you?,"Du kannst kein tapferer Mensch sein, wenn du nicht den schwächeren hilfst, obwohl du die Kraft dazu hast."
PROPQUEST_DUNGEONANDPK_INC_000459,Thank you. It is my great hope that Keakoon and human can thrive together once again. Take this ring as a gift.,"Ich danke dir. Ich hoffe, die Keakoons und die Menschen können erneut zu Freunden werden. Bitte nimm diesen Ring als mein Geschenk an dich."
PROPQUEST_DUNGEONANDPK_INC_000460,"If, by any chance, you want more adventure visit Bernard in Darken. Be careful. I would hate for something to happen to you.","Besuche Bernard in Darkon, falls dir der Sinn nach weiteren Abenteuern steht. Aber sei vorsichtig und pass auf dich auf."
PROPQUEST_DUNGEONANDPK_INC_000461,Hrmm… It might not be that dangerous for someone as strong as you.,Hmm… Für jemanden mit deiner Stärke sollte es nicht gefährlich sein.
PROPQUEST_DUNGEONANDPK_INC_000462,Bring the seal of the chief and the package that Drian is holding back to Nevil.,"Bring das Siegel des Häuptlings und das Paket, das Drian aufbewahrt, zurück zu Nevil."
PROPQUEST_DUNGEONANDPK_INC_000465,"You rescued Nevil, chief of the Keakoon. You can feel the secrets around this place. Maybe you can get some information from Bernard.",Du hast den Häuptling der Keakoon gerettet. Dieser Ort scheint aber noch weitere Geheimnisse zu haben. Vielleicht weiß Bernard mehr darüber.
PROPQUEST_DUNGEONANDPK_INC_000467,Death Mine and Roaches (1),Die Todesmine und die Roaches (1)
PROPQUEST_DUNGEONANDPK_INC_000468,Hmm… Is that the ring of Nevil around your finger?,Hmm... Ist das der Ring von Nevil da an deinem Finger?
PROPQUEST_DUNGEONANDPK_INC_000469,Your strength has been proven then. Would you prove yourself further? The Roach is somehow connected to the death of people in the mine.,Du hast deine Stärke bewiesen. Suchst du eine weitere Herausforderung?Die Roaches haben irgendwas mit den Todesfällen in der Mine zu tun.
PROPQUEST_DUNGEONANDPK_INC_000470,There is a mystery to be unlocked here. Would you bring me the blood of the Roach larva?,"Ich brauche die Flüssigkeit der Larven, um den Zusammenhang zwischen den Roach und dem Tod der Menschen näher zu untersuchen."
PROPQUEST_DUNGEONANDPK_INC_000471,Thank you. There are two kinds of Roach - Pink and Blue. Break open their eggs and hunt down the larva.,Danke. Es gibt zwei Arten von Roaches - pinke und blaue. Brich die Eier auf und besiege die Larven.
PROPQUEST_DUNGEONANDPK_INC_000472,There will be no revelation without danger.,"Du wirst das Geheimnis nicht lüften, wenn du der Gefahr entfliehst."
PROPQUEST_DUNGEONANDPK_INC_000473,"Ahh, there is much to be learned from the blood of these Roaches.",Ahh... wir können so viel vom Blut der Larven lernen.
PROPQUEST_DUNGEONANDPK_INC_000474,No! No! No! Bring me more information!,"Nein, nein, nein! Bring mir mehr Informationen!"
PROPQUEST_DUNGEONANDPK_INC_000475,Bring the blood of Roaches by destroying their eggs and defeating Roach Larva.,"Besorge das Blut der Roaches, indem du ihre Eier zerstörst und Roach Larven besiegst."
PROPQUEST_DUNGEONANDPK_INC_000478,Looks like he still has a need of you.,"Es scheint, als würde er deine weitere Hilfe benötigen."
PROPQUEST_DUNGEONANDPK_INC_000480,Death Mine and Roaches (2),Die Todesmine und die Roaches (2)
PROPQUEST_DUNGEONANDPK_INC_000481,The toxicity of Roaches has poisoned many humans in the mine.,Die Roaches haben die Menschen in der Mine vergiftet.
PROPQUEST_DUNGEONANDPK_INC_000482,It seems that the Roach Queens are the source of the poison.,"Es scheint, als wären die Roach Queens der Ursprung der Vergiftungen."
PROPQUEST_DUNGEONANDPK_INC_000483,Bring me the blood of Pink and Blue Roach Queens so that I can make a vaccine.,Ich brauche das Blut der Pink und Blue Roach Queens. Damit sollte ich einen Impfstoff herstellen können.
PROPQUEST_DUNGEONANDPK_INC_000484,Sprinkle this liquid on the Roach Queen egg to wake her up. Be careful.,Träufle diese Flüssigkeit auf die Eier der Roach Queen. Sei vorsichtig.
PROPQUEST_DUNGEONANDPK_INC_000485,You really will not see this through to the end?,"Warum hilfst du mir nicht, es zu Ende zu bringen?"
PROPQUEST_DUNGEONANDPK_INC_000486,This vaccine will save many lives. Thank you.,Dieser Impfstoff wird viele Leben retten. Vielen Dank!
PROPQUEST_DUNGEONANDPK_INC_000487,Take this weapon as a token of gratitude and this card to venture deeper into the mine.,"Nimm diese Waffe als Zeichen meiner Dankbarkeit und diese Karte, mit der du tiefer in die Mine eindringen kannst."
PROPQUEST_DUNGEONANDPK_INC_000488,The Roaches appeared very suddenly in the mine. Maybe you can find out the reason by going deeper into the mine.,"Die Roaches tauchten sehr plötzlich in der Mine auf. Vielleicht kannst du den Grund herausfinden, indem du tiefer in die Mine vordringst."
PROPQUEST_DUNGEONANDPK_INC_000489,I am sure that you can handle the upcoming danger.,"Ich bin mir sicher, dass du mit der Gefahr fertig werden wirst."
PROPQUEST_DUNGEONANDPK_INC_000490,Gather the blood of Pinky and Blue Roach Queen.,Besorge die Flüssigkeit der Pinky und Blue Roach Queens.
PROPQUEST_DUNGEONANDPK_INC_000493,Something about the way Bernard talks suggessts that the Roaches were placed in the mines intentionally. Maybe you can find out.,"Manche von Bernards Aussagen lassen darauf schließen, dass die Roaches absichtlich in die Mine gebracht wurden. Vielleicht findest du mehr heraus."
PROPQUEST_DUNGEONANDPK_INC_000495,Dwarpet Kazen,Dwarpet Kazen
PROPQUEST_DUNGEONANDPK_INC_000496,What brings you here? I am sure you know of the many deaths surrounding this place.,"Was machst du hier? Weißt du nicht, dass hier viele Menschen in der Vergangenheit gestorben sind?"
PROPQUEST_DUNGEONANDPK_INC_000497,You will not be able to find out what happened here without my help. I will tell you what you want to know if you do me a favor. What do you think?,"Ohne meine Hilfe wirst du nicht herausfinden, was hier passiert ist.Ich helfe dir, wenn du mir einen Gefallen tust. Was hältst du davon?"
PROPQUEST_DUNGEONANDPK_INC_000498,Bring me 30 Cillin and I will tell you everything you need to know.,Bring mir 30 Cillin und ich beantworte dir all deine Fragen.
PROPQUEST_DUNGEONANDPK_INC_000499,"Pssh, some great hero, you cannot even bring me some simple stones.",Hmpf... so ein großer Held kann nicht mal ein paar Steine besorgen?
PROPQUEST_DUNGEONANDPK_INC_000500,Hmm… I did not think you would be back so soon. Take this money as a gift.,Hmm… so schnell hab ich dich nicht zurück erwartet. Nimm das als Geschenk.
PROPQUEST_DUNGEONANDPK_INC_000501,I said 30. Not 29 or 28. Bring me 30 Cillin.,Ich sagte 30. nicht 29 oder 28. Bring mir 30 Cillin.
PROPQUEST_DUNGEONANDPK_INC_000502,Gather 30 Cillin.,Besorge 30 Cillin.
PROPQUEST_DUNGEONANDPK_INC_000507,Bring Ribenuum,Bring Ribenuum
PROPQUEST_DUNGEONANDPK_INC_000508,I am here in Dekane mining for Ribenuum. In all of Madrigal Ribenuum can only be found in the Darkon area.,"Ich bin hier, um Ribenuum zu schürfen. In ganz Madrigal kann man es nur in der Darkon Region finden."
PROPQUEST_DUNGEONANDPK_INC_000509,Ribenuum is made when a Green Trillipy eats a stone and metabolizes it.,Die Green Trillipy essen Steine und wandeln sie in Ribenuum um.
PROPQUEST_DUNGEONANDPK_INC_000510,Would you bring me some Ribenuum? A Green Tillipy is dangerous but you look equally as dangerous.,"Bringst du mir etwas Ribenuum? Die Green Trillipy sind zwar bedrohlich, aber du siehst nicht weniger bedrohlich aus."
PROPQUEST_DUNGEONANDPK_INC_000511,Green Trillipy are down the hall to the right. The room to the left is blocked.,Die grünen Trillipy befinden sich den Gang hinunter auf der rechten Seite. Der Raum auf der linken Seite ist blockiert.
PROPQUEST_DUNGEONANDPK_INC_000512,"Are you kidding me? Go on and get out of here, I may not look it but I am an old Dwarpet and I do not have time for games.","Ist das dein Ernst? Geh lieber nach Hause. Ich sehe vielleicht nicht so aus, aber ich bin schon ein sehr alter Dwarpet und habe keine Zeit für Spielchen."
PROPQUEST_DUNGEONANDPK_INC_000513,Ahhh...you brought the Ribenuum. But what is this? It is flawed!,Ahh... du hast das Ribenuum. Aber was ist das? Es sieht falsch aus!
PROPQUEST_DUNGEONANDPK_INC_000514,How hard is it to bring me what I asked for? 30 pieces of Ribenuum?,"Ist es wirklich so schwer, mir 30 Ribenuum zu besorgen?"
PROPQUEST_DUNGEONANDPK_INC_000515,Gather 30 pieces of Ribenuum from Green Trillipy,Besorge 30 Ribenuum von Green Trillipy.
PROPQUEST_DUNGEONANDPK_INC_000520,Refine Ribenuum,Veredeltes Ribenuum
PROPQUEST_DUNGEONANDPK_INC_000521,The Ribenuum you brought is impure. I could take it home and refine it myself but the other Dwarpets would laugh me back to Flarine.,Dieses Ribenuum ist nicht rein. Aber ich könnte es zuhause veredeln.Allerdings würden mich die anderen Dwarpets in Flaris dafür auslachen.
PROPQUEST_DUNGEONANDPK_INC_000522,"It will have to be refined in a human village then. There is only one human I trust to do it it right. There is man named Nein, he was one of the last humans to work in these mines. Maybe the very last human.","Es muss dann wohl in einem Menschendorf veredelt werden. Es gibt nur einen Menschen, dessen Fähigkeiten ich vertraue. Sein Name ist Shin. Er ist einer der letzten Menschen, der in dieser Mine arbeitet. Vielleicht der allerletzte."
PROPQUEST_DUNGEONANDPK_INC_000523,"Bring these Ribenuum to Nein and have him refine them. Then bring them back to me, would you?","Würdest du dieses Ribuum zu ihm bringen und es veredeln lassen?Bring es danach zu mir zurück, okay?"
PROPQUEST_DUNGEONANDPK_INC_000524,I heard that Nein lives somewhere in the Dead Walderness. He will refine the 30 pieces of impure Ribenuum into 10 pieces of high quality Ribenuum.,"Ich habe gehört, dass Shin irgendwo in der toten Wüste lebt. Er wird die 30 unreinen Ribenuum in 10 qualitative Ribenuum veredeln."
PROPQUEST_DUNGEONANDPK_INC_000525,Are you kidding me? Get lost! I do not have patience for games!,Ernsthaft?! Verschwinde! Ich habe keine Geduld für solche Spielchen!
PROPQUEST_DUNGEONANDPK_INC_000526,"Oh… Thank you, thank you, thank you! Take this necklace and some money with you.",Das ist großartig! Vielen Dank! Bitte nimm diese Halskette und etwas Geld als Belohnung.
PROPQUEST_DUNGEONANDPK_INC_000527,Hmmm... maybe I was asking too much of you. You can just go home.,Hmmm... vielleicht habe ich zu viel von dir verlangt. Du kannst einfach nach Hause gehen.
PROPQUEST_DUNGEONANDPK_INC_000528,Gather 10 pieces of high quality Ribenuum,Lass das Ribenuum veredeln und bringe es zurück
PROPQUEST_DUNGEONANDPK_INC_000533,Bring Triduum,Das Triduum
PROPQUEST_DUNGEONANDPK_INC_000534,"Ribenuum is useless to most humans. Maybe you have a Dwarpet friend you can give it to? Here, let me see it. These samples are too impure and even I cannot refine them without the right materials.",Ribenuum ist für Menschen ein nutzloses Material. Hast du einen Dwarpet Freund? Lass mal sehen. Dieses Ribenuum hat einen niedrigen Reinheitsgrad.Nicht einmal ich kann es ohne die richtigen Materialien veredeln.
PROPQUEST_DUNGEONANDPK_INC_000535,I need a special metal called Triduum in order to refine this. You can get it by hunting Violet Trillipy but they live deep in the Dekane Mine.,"Ich brauche ein spezielles Material namens Triduum. Du kannst es als Beute von Violet Trillipy erhalten, aber sie leben tief in der Dekane Mine."
PROPQUEST_DUNGEONANDPK_INC_000536,Well… If you really need the Ribenuum refined bring me 20 Triduums. You are going to need a special ID card to go in there.,"Wenn du das Ribenuum wirklich brauchst, dann bring mir 20 Triduum. Du brauchst eine spezielle ID Karte, um in diesen Bereich der Mine zu gelangen."
PROPQUEST_DUNGEONANDPK_INC_000537,Go and get an ID card from the guys I used to work with.,Besorg dir die ID Karte von meinen ehemaligen Kollegen.
PROPQUEST_DUNGEONANDPK_INC_000538,Ha ha ha.You can do that if you need to. I hope you are not doing this for some Dwarpet.,"Hahaha. Tu, was du tun musst. Ich hoffe nur, du tust das nicht für irgendeinen Dwarpet."
PROPQUEST_DUNGEONANDPK_INC_000539,"Here is your refined Ribenuum. But, a word of warning, if the Dwarpet Kazen asked you for this… he is thinking more than he is saying.","Hier hast du das veredelte Ribenuum. Aber wenn Dwarpet Kazen danach fragt, wird er womöglich etwas im Schilde führen."
PROPQUEST_DUNGEONANDPK_INC_000540,Kazen has hated humans for as long as I have known him and him working with you means he is on to something big. You know… there is a rumor that he had a hand in all the deaths in that mine.,"Kazen hat Menschen schon immer gehasst. Wenn er sich also sogar mit dir zusammentut, hat er wahrscheinlich etwas großes vor. Es gibt das Gerücht,dass er etwas mit all den Todesfällen in der Mine zu tun hat."
PROPQUEST_DUNGEONANDPK_INC_000541,You let me know if he is acting suspiciously. Maybe I can do something to help you.,"Sage mir Bescheid, wenn du etwas Auffälliges an ihm bemerkst. Vielleicht kann ich dir helfen."
PROPQUEST_DUNGEONANDPK_INC_000542,Why not just let it go? Go home and get some rest.,Warum gibst du nicht auf und legst eine Pause ein?
PROPQUEST_DUNGEONANDPK_INC_000543,Get the ID card that will allow you into the room with the Violet Trillipy. Hunt them down and bring 20 pieces of Triduum to Nein.,"Besorge die ID Karte, um in den Bereich der Mine zu gelangen, wo die Violet Trillity leben. Bring Shin 20 Triduum indem du Violet Trillipy jagst."
PROPQUEST_DUNGEONANDPK_INC_000548,ID Card (1),Wo ist die ID Karte? (1)
PROPQUEST_DUNGEONANDPK_INC_000549,"What? You want to know where the Violet Trillipy live? You seem so curious about this accursed mine. Unfortunately, there are not many people left who know much about it.","Was? Du willst wissen, wo die Violet Trillipy leben? Du bist wirklich neugierig auf diese verfluchte Mine. Nur noch wenige wissen, was es damit auf sich hat."
PROPQUEST_DUNGEONANDPK_INC_000550,Only a few of the mine workers go that deep into the mine. I don't know much about them or the ID card they use to get down there. Oh! You should go speak with Bernard about this.,"Nur wenige der Minenarbeiter gehen so tief in die Mine. Ich weiß nicht viel über sie oder den Ausweis, den sie benutzen, um da runter zu kommen. Oh! Du solltest mit Bernard darüber sprechen.inenarbeiter wagen sich so weit in die Mine hinein. Ich weiß nichts über die Minenarbeiter oder diese ID Karte. Du solltest besser Bernard aufsuchen."
PROPQUEST_DUNGEONANDPK_INC_000551,Would you please say Hi to Bernard for me?,Würdest du bitte Bernard von mir grüßen?
PROPQUEST_DUNGEONANDPK_INC_000552,"No, you are right. You should not be the next one to suffer.",Du hast recht. Du solltest nicht das nächste Opfer auf der Liste sein.
PROPQUEST_DUNGEONANDPK_INC_000553,Violet Trillipy… Do you mean you are going in there with them?,Violet Trillipy… Du meinst du willst da rein gehen?
PROPQUEST_DUNGEONANDPK_INC_000554,Why not just relax and give it up?,Warum gibst du nicht auf und legst eine Pause ein?
PROPQUEST_DUNGEONANDPK_INC_000555,"Chat with Bernard, then meet Andre in Darkon 3.",Unterhalte dich mit Bernard und treffe dich danach mit Andre in Darkon 3. 
PROPQUEST_DUNGEONANDPK_INC_000560,ID card (2),Wo ist die ID Karte? (2)
PROPQUEST_DUNGEONANDPK_INC_000561,"Look, I have no problem giving you the ID card… I just do not want to see you die… But if you really insist, then fine. Hunt some Watangka and I will give you the card.","Ich habe kein Problem damit, dir die ID Karte zu geben aber... Ich will nicht, dass noch weitere Menschen sterben... Aber gut. Wenn du unbedingt in diese Mine willst, dann jage ein paar Watangka und ich gebe dir die ID Karte."
PROPQUEST_DUNGEONANDPK_INC_000562,If you can hunt Watangka you can probably hunt Violet Trillipy.,"Wenn du Watangkas jagen kannst, dann sicher auch die Violet Trillipy."
PROPQUEST_DUNGEONANDPK_INC_000563,Bye bye then! Take care of yourself…,Dann pass auf dich auf...
PROPQUEST_DUNGEONANDPK_INC_000564,Hmm… Violet Trillipy may be stronger than Watangka.,Hmm… Violet Trillipy könnten stärker als Watangkas sein.
PROPQUEST_DUNGEONANDPK_INC_000565,"Alright, here is the ID card. Just make sure you come out of there alive. I do not need a guilty conscience.",Okay. Hier hast du die ID Karte. Bitte komm dort lebend wieder raus. Ich möchte dich nicht auf dem Gewissen haben.
PROPQUEST_DUNGEONANDPK_INC_000566,I guess we all get tired sometime?,"Ich schätze, wir brauchen alle manchmal eine Pause."
PROPQUEST_DUNGEONANDPK_INC_000567,Defeat 30 Captain Watangka and the Lord Watangka.,Defeat 30 Captain Watangka and the Lord Watangka.
PROPQUEST_DUNGEONANDPK_INC_000572,Door of Dark,Pforte zur Dunkelheit
PROPQUEST_DUNGEONANDPK_INC_000573,"Excuse me. If you are not busy, would you please listen to my story? Have you ever heard of the Iblis Temple?","Entschuldige. Wenn du gerade Zeit hast, würdest du dir bitte meine Geschichte anhören? Hast du jemals vom Ivillis Tempel gehört?"
PROPQUEST_DUNGEONANDPK_INC_000574,"The Iblis Temple was built by the followers of Iblis, a leader from before the first age of Madrigal.","Der Ivillis Tempel wurde von den Anhängern des Ivillis erbaut. Er ist einer der Gottheiten, die schon vor dem ersten Zeitalter Madrigals existierten."
PROPQUEST_DUNGEONANDPK_INC_000575,"The temple is located in the Fantasy Desert, in the southern part of Saint Morning.",Der Tempel befindet sich in der Wüste der Illusionen. Sie liegt im Süden von Saint Morning.
PROPQUEST_DUNGEONANDPK_INC_000576,You see... every mayor has to explore all the Islands of Madrigal. In the course of these travels we have to visit the Iblis Temple but... I am so afraid.,"Du siehst... jeder Bürgermeister muss alle Inseln von Madrigal erkunden. Im Laufe dieser Reisen müssen wir den Iblis-Tempel besuchen, aber... Ich habe solche Angst."
PROPQUEST_DUNGEONANDPK_INC_000577,Would you please help me? I beg of you.,Würdest du mir bitte dabei helfen? Ich flehe dich an.
PROPQUEST_DUNGEONANDPK_INC_000578,"Thank you! Please, investigate the entrance of the temple for anything dangerous. Would you?",Vielen Dank! Würdest du dir bitte zunächst den Eingang vom Tempel ansehen? Sieh dich nach möglichen Bedrohungen um.
PROPQUEST_DUNGEONANDPK_INC_000579,"I cannot force you to help me if you are busy. But maybe, when you have the time, you could come back and help me.","Ich kann dich nicht zwingen mir zu helfen, wenn du gerade beschäftigt bist.. Aber könntest du mir bitte helfen, wenn du Zeit hast?"
PROPQUEST_DUNGEONANDPK_INC_000580,"Thank you, you did a great job.",Vielen Dank. Das hast du gut gemacht.
PROPQUEST_DUNGEONANDPK_INC_000581,It is very easy to find the entrance of the temple in Fantasy Desert.,Du findest den Eingang zum Tempel in der Wüste der Illusionen.
PROPQUEST_DUNGEONANDPK_INC_000582,Investigate the temple entrace.,Sieh dich am Eingang des Tempels um.
PROPQUEST_DUNGEONANDPK_INC_000584,Temple of the Clown,Der Tempel des Clowns
PROPQUEST_DUNGEONANDPK_INC_000585,Oh... Back so soon? I am glad you are back but I am still so worried.,"Oh, schon zurück? Das freut mich, aber ich bin noch immer besorgt."
PROPQUEST_DUNGEONANDPK_INC_000586,I guess I am still worrying about the Iblis Temple. I know you said that there is nothing to worry about but I still have a bad feeling about that place.,"Ich schätze, ich bin noch immer wegen dem Ivillis Tempel besorgt. Ich weiß, du sagtest es sei ungefährlich. Aber ich habe immernoch ein schlechtes Gefühl, was diesen Ort angeht."
PROPQUEST_DUNGEONANDPK_INC_000587,Would you please help me once more? I will not be able to rest until I know for sure…,"Würdest du mir erneut helfen? Ich werde nicht in Ruhe schlafen können, bis ich nicht ganz sicher bin."
PROPQUEST_DUNGEONANDPK_INC_000588,"I heard that there is a copy of the Iblis Revelation in the temple. Please bring me a rubbed copy of it, I need to see what it says.","Ich habe gehört, es gibt eine Kopie der Ivillis Offenbarung im Tempel.Bitte bring sie mir. Ich muss wissen, was darin geschrieben steht."
PROPQUEST_DUNGEONANDPK_INC_000589,...but I... I... need your help…,...Aber ich... Ich... brauche deine Hilfe...
PROPQUEST_DUNGEONANDPK_INC_000590,This… this is more shocking than I could have imagined. Bubble please protect us.,"Das... das ist schockierender, als ich es mir je hätte vorstellen können. Oh Bubble, bitte schütze uns..."
