Key,English,German
EXCHANGE_ANNIVERSARY_EVENT,It's your special day! Let's make it even sweeter by indulging in some delectable desserts. Come see me for a slice of heaven and some tasty rewards!,"Es ist dein besonderer Tag! Machen wir ihn noch süßer, indem wir uns ein paar köstliche Desserts gönnen. Komm zu mir und hol dir ein Stück vom Himmel und eine leckere Belohnung!"
EXCHANGE_RESCUE_EVENT,Have you heard about the people gone missing from the dungeons recently?\nHelp the people from danger and collect the Rescue Certificate!\nI've prepared various rewards for your acts of valor!,"Hast du von den Leuten gehört, die seit kurzem aus den Dungeons verschwunden sind?\nHelft den Leuten aus der Gefahr und sammelt die Rettungsurkunde ein!\nIch habe verschiedene Belohnungen für eure Heldentaten vorbereitet!"
EXCHANGE_FWCGEAR_EVENT,I will change your +10 High-Level Ultimate weapons and Very Rare equipment to special +10 FWC Golden equipment. Complete several trades to get even more rewards! Note that you can only exchange items matching your class and gender.,"Ich werde deine +10 aufgewertete Ultimativ-Waffen und sehr seltene Ausrüstung gegen spezielle +10 FWC Goldene Ausrüstung eintauschen. Schließe mehrere Tauschvorgänge ab, um noch mehr Belohnungen zu erhalten! Beachte, dass du nur Gegenstände eintauschen kannst, die zu deiner Klasse und deinem Geschlecht passen."
EXCHANGE_MUSICFESTIVAL_EVENT,Let's turn up the volume on your special day! Join me for a melodic celebration filled with harmonious surprises and musical delights.,Lass uns die Lautstärke an deinem besonderen Tag aufdrehen! Erlebe mit mir eine melodische Feier voller harmonischer Überraschungen und musikalischer Genüsse.
EXCHANGE_SUMMER_EVENT_2023,"The summer is hot!! I need something to cool this heat!\nI hear that you can hear the waves if you put a sea shell by your ears, is this true?","Der Sommer ist heiß!! Ich brauche etwas, um diese Hitze zu ertragen!\nIch habe gehört, dass man die Wellen hören kann, wenn man sich eine Muschel ans Ohr hält. Stimmt das?"
EXCHANGE_OKTOBERFEST_EVENT_2023,"The beer festival is at the peak, so everyone's is busy. We're running low on beer, can you help me out?\nIf you can get me some beer, I'll exchange it for various rewards.","Das Bierfest ist in vollem Gange, und alle haben viel zu tun. Wir haben kaum noch Bier, kannst du mir aushelfen?\nWenn du mir Bier besorgen kannst, werde ich es gegen verschiedene Belohnungen eintauschen."
EXCHANGE_FINDGOLDENAIBATT_EVENT_2310,Have you heard the news? Golden Monsters have appeared!\nPeople say that you can get gold shard by hunting down the golden monster… Can you get some for me?,"Hast du schon die Neuigkeiten gehört? Goldene Monster sind aufgetaucht!\nDie Leute sagen, dass man Goldsplitter bekommen kann, wenn man das goldene Monster jagt... Kannst du welche für mich besorgen?"
EXCHANGE_TIME_TO_HUNT_2023,"It's been a bumper year, so there are a lot of monsters out to get crops.\nIt's time to hunt them down! Can you help?","Es war ein rekordverdächtiges Jahr, also gibt es eine Menge Monster, die es auf die Ernte abgesehen haben.\nEs ist Zeit, sie zur Strecke zu bringen! Kannst du dabei helfen?"
EXCHANGE_JEWELRY,Exchange your jewelry here. Note the upgrade level of the output items!,Tausche deinen Schmuck hier ein. Beachte das Upgrade-Level der ausgegebenen Gegenstände!
EXCHANGE_CHRISTMAS_2023,Theif Santas have stolen all the presents I was going to give out this Christmas.\nCan you help me get them back?,"Diebische Weihnachtsmänner haben alle Geschenke gestohlen, die ich dieses Weihnachten verschenken wollte.\nKannst du mir helfen, sie zurückzuholen?"
EXCHANGE_ATTACK_OF_THE_SNOWCLONES,Yettis have taken away all the toy hammers from the orphanage. Could you bring the hammers back from the Yettis?,Die Yetis haben alle Spielzeughämmer aus dem Waisenhaus mitgenommen. Kannst du die Hämmer von den Yetis zurückbringen?
EXCHANGE_KALGASCHIPS,"The items I sell here in my shop are absolutely the best you can find! So, how many Kalgas Chips do you have, hmmm?","Die Items, die ich hier in meinem Shop verkaufe, sind absolut die besten, die du finden kannst! Also, wie viele Kalgas Chips hast du, hmmm?"
EXCHANGE_MARCH_2023,Green monsters have appeared all over the Madrigal continent. Defeat them and bring me the tokens!,Grüne Monster sind überall auf dem Madrigal-Kontinent aufgetaucht. Besiege sie und bringe mir die Token!
EXCHANGE_ATTACK_OF_THE_HUNGRY_MONSTERS,"Hungry monsters are attacking travelers, descending on villages and stealing food from homes. Would you like to join the fight against the monsters?","Hungernde Monster greifen Reisende an, fallen über Dörfer her und stehlen Essen aus den Häusern. Möchtest du im Kampf gegen die Monster mitmachen?"
EXCHANGE_2ND_ANNIVERSARY_EVENT,"Have you donated enough tokens to your guild? If so, we'll exhange them for boxes!","Hast du genug Token an deine Gilde gespendet? Wenn ja, tausche sie gegen Kisten ein!"
EXCHANGE_2024_VACANCE_EVENT,What vacation items do you need? Bring us your beautifully polished seashells and we'll exchange them with rewards!,Welche Urlaubsgegenstände benötigst du? Bring uns deine schön polierten Muscheln und wir tauschen sie gegen Belohnungen ein!
EXCHANGE_PIRATE_SHIP_EVENT,"The pirates stole my treasure map.\nIf you can bring back my treasure map, I'll give you a good case","Die Piraten haben meine Schatzkarte gestohlen.\nWenn du meine Schatzkarte zurückbringen kannst, gebe ich dir einen guten Koffer."
EXCHANGE_YELLOWCHIPS,"The items I sell here in my shop will certainly be helpful! So, how many Yellow Chips do you have, hmmm?","Die Items, die ich hier in meinem Shop verkaufe, werden sicherlich hilfreich sein! Also, wie viele Gelbe Chips hast du, hmmm?"
EXCHANGE_FISHINGCHAMPION_EVENT,"Have you ever... Have you ever been fishing? Once you fall in love with fishing, you'll never get out!","Hast du jemals... Hast du jemals gefischt? Wenn du einmal die Liebe zum Angeln gefunden hast, kommst du nie wieder davon los!"
EXCHANGE_3RD_ANNIV_EGG_UPGRADE_EVENT,Exchange items for the Egg Upgrade Event,Tausche Items für das Egg Upgrade Event
EXCHANGE_FWC_COIN_2025,"Hey there! This is where you can exchange your Champion Coins for items you want.\nEach item has a limited number of exchanges, and your coins are limited too.\nSo think carefully and make sure to grab what you really need!\n\n※ Champion Coin disappears once the period is end.\n※ Unused Champion Coin will be replaced to Penya\n ┗ 1 Champion Coin = 10 Penya","Hey, hier kannst du deine Champion-Münzen gegen die gewünschten Gegenstände eintauschen.\nJeder Gegenstand hat eine begrenzte Anzahl von Tauschmöglichkeiten, und auch deine Münzen sind begrenzt.\nAlso denke sorgfältig nach und stelle sicher, dass du das bekommst, was du wirklich brauchst!\n\n※ Champion-Münze verschwindet, sobald der Zeitraum endet.\n※ Ungenutzte Champion-Münzen werden in Penya umgetauscht.\n ┗ 1 Champion-Münze = 10 Penya"
EXCHANGE_PTS,Grab useful items for your testing purposes here!,Nimm dir hier nützliche Gegenstände für deine Testzwecke!
EXCHANGE_ALCHEMY,Alchemy,Alchemy
EXCHANGE_CARPENTRY,Carpentry,Carpentry
EXCHANGE_COOKING,Cooking,Cooking
EXCHANGE_SMITHING,Smithing,Smithing
EXCHANGE_KEBARAS2COST,Kebaras 2 Costumes can be exchanged for Kebaras 2 Costume Fragments here!,Kebaras 2 Costumes can be exchanged for Kebaras 2 Costume Fragments here!
