Key,English,Traditional_Chinese
PROPSKILL_TXT_000115,"Draws upon the inner strength of the user and nearby party members, increasing Attack, Attack Speed and Casting Speed for a limited time.",吟唱戰歌，提升自身周遭的隊友攻擊力、攻擊速度和施法速度。
PROPSKILL_TXT_000116,Merkaba Hanzelrusha,神聖領域
PROPSKILL_TXT_000117,Summons a lingering effect that deals damage over time to enemies within its area.,設置一個持續效果，使區域內的敵人持續受到傷害。
PROPSKILL_TXT_000118,Belial Smashing,貝利爾碎擊
PROPSKILL_TXT_000119,Strikes the enemy with five powerful blows.,拳頭冒出火花，同時往前衝刺進行強力的攻擊。
PROPSKILL_TXT_000120,Piercing Serpent,蛇影貫擊
PROPSKILL_TXT_000121,Fires a piercing beam at the enemy.,進行直線性的範圍攻擊。
PROPSKILL_TXT_000122,Blood Fist,血拳重擊
PROPSKILL_TXT_000123,Strikes the enemy with a heavy blow that causes bleeding.,重擊敵人，並造成持續流血。
PROPSKILL_TXT_000124,Sonichand,百裂拳
PROPSKILL_TXT_000125,"A fast, straight punch.",強而有力的直拳。
PROPSKILL_TXT_000126,Asmodeus,地獄之拳
PROPSKILL_TXT_000127,Enhances the power of the wielded knuckle.,增加使用拳套時的攻擊力。
PROPSKILL_TXT_000128,Baraqijal Esna,暴走之拳
PROPSKILL_TXT_000129,Increases damage dealt to the target while also increasing their Attack.,使目標受到的傷害增加，但也會提升目標的攻擊力。
PROPSKILL_TXT_000130,Bgvur Tialbold,波動拳
PROPSKILL_TXT_000131,Strikes nearby enemies with an outward shockwave.,利用氣的波動進行攻擊自己周圍的怪物。
PROPSKILL_TXT_000132,Asalraalaikum,羅煞狂爆拳
PROPSKILL_TXT_000133,A fully concentrated strike. Always consumes 100% MP.,全力集中的一擊。每次都會消耗 100% 魔力。
PROPSKILL_TXT_000134,Flame Ball,灼炎球
PROPSKILL_TXT_000135,Strikes the enemy with a ball of flame that may reduce the target's HP Restoration.,用火球攻擊敵人，降低目標治療能力的機率。
PROPSKILL_TXT_000136,Flame Geyser,炎柱噴發
PROPSKILL_TXT_000137,"Engulfs the enemy in a geyser of flame, dealing damage over time.",召喚熱氣來持續傷害對方。
PROPSKILL_TXT_000138,Swordwind,疾風之刃
PROPSKILL_TXT_000140,Strongwind,烈風擊
PROPSKILL_TXT_000141,A ranged wind attack that pushes the enemy back.,施展遠距離風元素攻擊，將敵人擊退。
PROPSKILL_TXT_000142,Blinkpool,風之傳送
PROPSKILL_TXT_000143,Teleports you to a target point within range.,使用魔法之風瞬間移動到指定的地點 (指標範圍內)。
PROPSKILL_TXT_000144,Ice Missile,冰刃
PROPSKILL_TXT_000145,Blasts the enemy with a missile of ice that may reduce the target's speed.,藉助水精靈的力量攻擊敵人，有機會減緩目標的移動速度。
PROPSKILL_TXT_000146,Lightning Ball,雷光彈
PROPSKILL_TXT_000147,Damages the enemy with a ball of static that may reduce the target's defense.,藉助雷精靈的力量攻擊敵人，有機率減少目標的防禦力。
PROPSKILL_TXT_000148,Stone Spike,岩刺術
PROPSKILL_TXT_000149,Damages the enemy with a stone spike that may stun.,藉助大地精靈的力量攻擊敵人，有機率將敵人擊暈。
PROPSKILL_TXT_000150,Mental Strike,念能衝擊
PROPSKILL_TXT_000151,A medium-ranged mental attack.,集中精神力發動無元素攻擊。
PROPSKILL_TXT_000152,Fire Strike,火神之怒
PROPSKILL_TXT_000153,"Blasts the enemy with a ball of fire, setting them ablaze and making them more susceptible to water attacks.",以火球轟擊敵人，使其燃燒，並更容易受到水元素攻擊。
PROPSKILL_TXT_000154,Wind Cutter,裂風刃
PROPSKILL_TXT_000155,"Slices the enemy with cutting winds, leaving them exposed and more susceptible to fire attacks.",遠程的風攻擊。降低目標的火抗性。
PROPSKILL_TXT_000156,Waterball,水靈彈
PROPSKILL_TXT_000157,A water attack that shoots multiple water orbs at the target.,收集空氣中的水氣做成水球後發射。
PROPSKILL_TXT_000158,Water Well,水龍之柱
PROPSKILL_TXT_000159,"Soaks the enemy with rushing water, making them more susceptible to electricity attacks.",以奔湧水流浸濕敵人，使其更容易受到雷元素攻擊。
PROPSKILL_TXT_000160,Lightning Ram,雷霆衝擊
PROPSKILL_TXT_000161,Damages the enemy with an electric ball.,將雷電壓縮成球體後發射，並讓敵人受到強烈的傷害。
PROPSKILL_TXT_000162,Lightning Shock,雷霆震擊
PROPSKILL_TXT_000163,"Blasts the enemy with a ball of lightning, electrifying them and making them more susceptible to earth attacks.",以雷電球轟擊敵人，使其觸電，並更容易受到地元素攻擊。
PROPSKILL_TXT_000164,Rock Crash,巨石崩擊
PROPSKILL_TXT_000165,"Crushes the enemy with a massive stone, making them more susceptible to wind attacks.",以巨石壓碎敵人，使其更容易受到風元素攻擊。
PROPSKILL_TXT_000166,Rooting,根鬚束縛
PROPSKILL_TXT_000167,"Binds the enemy with roots, immobilizing them.",阻止敵人靠近。
PROPSKILL_TXT_000168,Demonology,心靈恐懼
PROPSKILL_TXT_000169,Damages the enemy with a mental blast that reduces their Attack.,召喚出惡魔的幻影，使敵人心發恐慌降低攻擊力。
PROPSKILL_TXT_000170,Satanology,釘影術
PROPSKILL_TXT_000172,Psychic Bomb,念力爆炸
PROPSKILL_TXT_000173,Damages the enemy with a ball of mental energy.,將精神力瞬間爆發後，發出強力的攻擊。
PROPSKILL_TXT_000174,Psychic Wall,念力障壁
PROPSKILL_TXT_000175,"Conjures a mystic wall at your location. On enemy contact, the wall pushes them back, reduces their movement speed, and deals minor damage.",利用強大的念力，製造出一面隱形牆，將反彈觸碰到的敵人並減緩移動速度。
PROPSKILL_TXT_000176,Spirit Bomb,靈能爆彈
PROPSKILL_TXT_000177,Damages the enemy through the power of your mind.,用你的精神力量對敵人造成傷害。
PROPSKILL_TXT_000178,Crucio Spell,反噬魔咒
PROPSKILL_TXT_000179,Reflects damage from the enemy's basic attacks. Less effective in PvP.,反射敵人普通攻擊造成的傷害，在 PvP 中效果較低。
PROPSKILL_TXT_000180,Maximum Crisis,精神崩爆
PROPSKILL_TXT_000181,"Unleashes a powerful mental explosion that damages surrounding enemies, with a small chance to stun.",自身釋放精神屏障，對周遭的敵人造成傷害。小機率可擊暈目標。
PROPSKILL_TXT_000182,Psychic Square,絕對結界
PROPSKILL_TXT_000183,Damages the target enemy and enemies surrounding them with a psychic blast.,將敵人拉進自己的精神世界，使所有進入結界的敵人受到嚴重的傷害。
PROPSKILL_TXT_000184,Firebird,浴火鳳凰
PROPSKILL_TXT_000185,Launches a fiery projectile that engulfs the enemy in towering flames.,發射火焰彈攻擊敵人，讓敵人被高大的火焰包圍。
PROPSKILL_TXT_000186,Fire Mastery,火元素精通
PROPSKILL_TXT_000187,Enhances the power of Fire spells.,提升火元素的攻擊力。
PROPSKILL_TXT_000190,Lightning Strike,天之裂痕
PROPSKILL_TXT_000191,Calls down a devastating bolt of lightning upon the enemy.,施展強力的雷震，讓怪物受到強大的傷害。
PROPSKILL_TXT_000192,Lightning Mastery,雷元素精通
PROPSKILL_TXT_000193,Enhances the power of Electric spells.,提升雷元素的攻擊力。
PROPSKILL_TXT_000194,Electric Shock,雷鳴落震
PROPSKILL_TXT_000195,"Unleashes converging bolts of electricity that surge around surrounding enemies, damaging them and reducing their Magic Resistance.",召喚出雷電的力量，對周圍的敵人造成傷害並降低他們的魔法防禦力。
PROPSKILL_TXT_000196,Stone Spear,岩槍穿刺
PROPSKILL_TXT_000197,"Hurls a spear of stone that shatters on impact, blasting the enemy with flying stone fragments.",將銳利的石槍投向敵人。
PROPSKILL_TXT_000198,Earth Mastery,地元素精通
PROPSKILL_TXT_000199,Enhances the power of Earth spells.,提升地元素的攻擊力。
PROPSKILL_TXT_000200,Earthquake,天搖地動
PROPSKILL_TXT_000201,"Shatters the ground beneath the target enemy and surrounding enemies, sending chunks of earth flying outward, with a chance to reduce their Attack.",對周圍的敵人區域造成傷害，有一定機率降低目標的攻擊力。
PROPSKILL_TXT_000202,Iceshark,冰鯊術
PROPSKILL_TXT_000203,"Fires an icy projectile that explodes on impact, bursting outward in freezing shards.",將水氣凝聚成冰塊，投向對方進行攻擊。
PROPSKILL_TXT_000204,Water Mastery,水元素精通
PROPSKILL_TXT_000205,Enhances the power of Water spells.,提升水元素的攻擊力。
PROPSKILL_TXT_000206,Poison Cloud,毒雲密佈
PROPSKILL_TXT_000207,"Summons a poisonous cloud above the target enemy, raining toxins that poison the target enemy and surrounding enemies over time.",在目標敵人上方召喚毒雲，降下毒素，使目標與周圍敵人中毒並持續受到傷害。
PROPSKILL_TXT_000208,Void,真空之擊
PROPSKILL_TXT_000209,Creates a powerful vacuum that crushes the enemy.,把對方的周圍變成真空狀態後，進行風元素攻擊。
PROPSKILL_TXT_000210,Wind Mastery,風元素精通
PROPSKILL_TXT_000211,Enhances the power of Wind spells.,提升風元素的攻擊力。
PROPSKILL_TXT_000212,Windfield,暴風領域
PROPSKILL_TXT_000213,"Summons a field of cutting winds beneath the target enemy, damaging the target enemy and surrounding enemies, with a chance to reduce their movement speed.",有效時間內，將特定地區變成強風區域，使所有該區範圍內的敵人移動速度變慢。
PROPSKILL_TXT_000214,Meteo Shower,熾隕星雨
PROPSKILL_TXT_000215,Calls down a shower of meteors that strike the target enemy and surrounding enemies.,召喚流星雨來攻擊周圍所有的敵人。
PROPSKILL_TXT_000216,Lightning Storm,雷獄風暴
PROPSKILL_TXT_000217,"Summons a raging lightning storm that strikes the target enemy and surrounding enemies, with a chance to reduce Critical Damage.",召喚雷電風暴來攻擊周圍所有的敵人，有機會減少暴擊傷害。
PROPSKILL_TXT_000218,Sandstorm,沙葬風暴
PROPSKILL_TXT_000219,"Engulfs the target enemy and surrounding enemies in a violent sandstorm, with a chance to reduce their accuracy.",將敵人包圍在沙塵暴中，對周圍的敵人造成傷害，有機會降低目標的命中率。
PROPSKILL_TXT_000220,Blizzard,凜冬暴雪
PROPSKILL_TXT_000221,"Summons a freezing blizzard on the target enemy, striking the target enemy and surrounding enemies, with a chance to stun.",召喚暴風雪來攻擊周圍所有的敵人，有機會將敵人擊暈。
PROPSKILL_TXT_000222,Yo-Yo Mastery,溜刃精通
PROPSKILL_TXT_000223,Increases damage dealt with Yo-Yos.,增加使用溜刃時的攻擊力。
PROPSKILL_TXT_000224,Bow Mastery,弓術精通
PROPSKILL_TXT_000225,Increases damage dealt with bows.,增加使用弓時的攻擊力。
PROPSKILL_TXT_000226,Dark Illusion,幻影術
PROPSKILL_TXT_000227,Turns you invisible for a short time.,施展出幻影，並隱身黑暗處。
PROPSKILL_TXT_000228,Junk Arrow,亂箭射殺
PROPSKILL_TXT_000229,"Fires multiple volleys of arrows wildly at the enemy, some of which may miss.",朝敵人胡亂發射多波箭矢，其中部分可能會射失。
PROPSKILL_TXT_000230,Fast Walker,疾行術
PROPSKILL_TXT_000231,Increases movement speed for a short time.,增加移動速度。
PROPSKILL_TXT_000232,Aimed Shot,狙擊
PROPSKILL_TXT_000233,"A slow, carefully aimed shot with a chance to deal double damage.",瞄準目標射擊，有機率造成兩倍傷害。
PROPSKILL_TXT_000234,Slow Step,遲滯步伐
PROPSKILL_TXT_000235,An attack that may reduce the enemy's movement speed.,使對方的移動速度降低。
PROPSKILL_TXT_000236,Silent Shot,匿影射擊
PROPSKILL_TXT_000237,A surprise attack that deals increased damage during Dark Illusion.,屏住呼吸對敵人發動奇襲，在幻影術狀態下使用時將提升攻擊力。
PROPSKILL_TXT_000238,Perfect Block,絕對格擋
PROPSKILL_TXT_000239,Increases your Block.,增加您的格擋。
PROPSKILL_TXT_000240,Arrow Rain,箭雨
PROPSKILL_TXT_000241,"Rains down arrows on the target enemy and surrounding enemies, dealing damage over time.",向天空發射箭矢，使箭矢像雨般降落在敵人的頭上。
PROPSKILL_TXT_000242,Cross Line,十字爆氣
PROPSKILL_TXT_000243,A Yo-Yo strike with a chance to stun the enemy.,集中溜刃的氣，發射強大的暴擊，可造成敵人暈眩。
PROPSKILL_TXT_000244,Auto Shot,連發箭
PROPSKILL_TXT_000245,"Fires multiple arrows at the enemy, with a chance to reduce their accuracy.",定點連續發射箭矢，有機率降低敵人命中率。
PROPSKILL_TXT_000246,Snatch,強奪
PROPSKILL_TXT_000247,Steals Penya from the target while under Dark Illusion. Must attack from behind.,偷竊金幣以及給予傷害，必須在幻影術狀態下在目標的後方才可使用。
PROPSKILL_TXT_000248,Counter Attack,逆襲
PROPSKILL_TXT_000249,Assume a counterattack stance that nullifies the next close-range attack against you and stuns the attacker. You cannot perform other actions while in this stance.,進入反擊姿態，使下一次近距離攻擊無效並暈眩攻擊者。姿態期間無法進行其他動作。
PROPSKILL_TXT_000250,Deadly Swing,致命擺擊
PROPSKILL_TXT_000251,A powerful Yo-Yo strike that may reduce the enemy's Attack Speed and Casting Speed.,以強力溜刃攻擊敵人，有機率降低其攻擊速度與施法速度。
PROPSKILL_TXT_000252,Pulling,溜刃牽引
PROPSKILL_TXT_000253,Pulls the target toward you using the Yo-Yo.,利用溜刃把對方拉到自己的前面。
PROPSKILL_TXT_000254,Critical Swing,會心輪舞
PROPSKILL_TXT_000255,Increases your Critical Chance and Block Penetration.,增加使用溜刃時的暴擊率和格擋穿透。
PROPSKILL_TXT_000256,Enchant Poison,淬毒溜刃
PROPSKILL_TXT_000257,Imbues the Yo-Yo so attacks have a chance to inflict poison and increases Attack.,在溜刃上追加毒性並提升攻擊力，有一定機率使敵人中毒。
PROPSKILL_TXT_000258,Enchant Blood,淬血溜刃
PROPSKILL_TXT_000259,Imbues the Yo-Yo so attacks have a chance to inflict bleeding and increases Attack.,在溜刃上追加致命的效果，使敵人受到持續性的傷害。
PROPSKILL_TXT_000260,Enchant Absorb,吸血溜刃
PROPSKILL_TXT_000261,Imbues the Yo-Yo so attacks have a chance to drain HP and increases Attack.,在溜刃上追加吸血的效果可吸收對方生命，並且提升攻擊力。
PROPSKILL_TXT_000262,Multi-Stab,連環穿刺
PROPSKILL_TXT_000263,Strikes the enemy multiple times with the Yo-Yo.,使用溜刃多次打擊敵人。
PROPSKILL_TXT_000264,Hit of Penya,砸錢攻擊
PROPSKILL_TXT_000265,Consumes your own Penya to strike the enemy with devastating force.,消耗金幣，攻擊目標造成傷害。
PROPSKILL_TXT_000266,Escape,逃脫
PROPSKILL_TXT_000267,Removes all debuffs from yourself.,解除所有負面狀態。
PROPSKILL_TXT_000268,Vital Stab,匿影刺擊
PROPSKILL_TXT_000269,A surprise attack that can only be used under Dark Illusion.,在幻影術的狀態之下才可使用，有機率造成暴擊傷害。
PROPSKILL_TXT_000270,Critical Shot,會心射擊
PROPSKILL_TXT_000271,Increases Critical Chance for a limited time.,在限定時間內提升暴擊率。
PROPSKILL_TXT_000272,Ice Arrow,寒冰箭
PROPSKILL_TXT_000273,"Shoots ice-covered arrows at the target enemy and surrounding enemies, reducing their movement speed.",向目標敵人與周圍敵人射出覆冰箭矢，降低其移動速度。
PROPSKILL_TXT_000274,Flame Arrow,聖火之箭
PROPSKILL_TXT_000275,"Fires a flame-imbued arrow that leaves a burning field at the impact point, dealing damage over time to enemies within it.",用帶有火焰的箭矢射擊，對目標範圍的敵人造成火焰傷害。
PROPSKILL_TXT_000276,Piercing Arrow,貫通箭
PROPSKILL_TXT_000277,Fires a powerful arrow that pierces through enemies in a line.,貫通目標，並讓縱向的敵人受到傷害。
PROPSKILL_TXT_000278,Poison Arrow,毒箭
PROPSKILL_TXT_000279,"Shoots a poison-tipped arrow at the enemy, inflicting poison damage over time.",用帶有致命之毒的箭矢射擊敵人，有機率造成敵人中毒。
PROPSKILL_TXT_000280,Silent Arrow,沉默之箭
PROPSKILL_TXT_000281,Attacks the enemy and prevents them from casting spells.,攻擊敵人，並且追加沉默的效果 (消耗魔力的技能將無法使用)。
PROPSKILL_TXT_000282,Nature,自然之道
PROPSKILL_TXT_000283,"Attunes you to nature, heightening your senses to increase Magic Resistance and Bow Range.",藉由自然之力增強您的感官，提升魔法抗性和弓箭射程。
PROPSKILL_TXT_000284,Triple Shot,三連矢
PROPSKILL_TXT_000285,Fires a volley of arrows that stuns the target.,一次發射三支箭矢，使目標暈眩。
PROPSKILL_TXT_000286,Flash,閃光
PROPSKILL_TXT_000287,Blinded by the flash of light.,讓眼睛無法睜開。
PROPSKILL_TXT_000288,Single Stun,單體暈眩
PROPSKILL_TXT_000290,Stun Group,群體暈眩
PROPSKILL_TXT_000291,You are stunned and cannot move.,你被暈眩了，動彈不得。
PROPSKILL_TXT_000292,Damage,傷害
PROPSKILL_TXT_000294,Atk. Counter,逆襲攻擊
PROPSKILL_TXT_000295,Attack just as an enemy attacks.,等待敵人的攻擊後，使用敵人的縫隙攻擊。
PROPSKILL_TXT_000296,Knockback,擊退
PROPSKILL_TXT_000297,Pushes the enemy back.,將敵人擊退
PROPSKILL_TXT_000298,Burningfield,灼熱領域
PROPSKILL_TXT_000299,"Ignites the ground, creating a burning field that deals damage over time to enemies standing on it.",在一定範圍內召喚出火燄，使敵人持續受到傷害。
PROPSKILL_TXT_000300,Poison,中毒
PROPSKILL_TXT_000301,"You are poisoned, suffering damage over time and reduced HP Restoration.",你已中毒，會持續受到傷害，且生命恢復效果降低。
PROPSKILL_TXT_000302,Stun,擊暈
PROPSKILL_TXT_000303,You are stunned and cannot move.,你被暈眩了，動彈不得。
PROPSKILL_TXT_000304,Bleeding,流血
PROPSKILL_TXT_000305,"You are bleeding, suffering damage over time and reduced Attack Speed and Casting Speed.",你正在流血，會持續受到傷害，且攻擊速度與施法速度降低。
PROPSKILL_TXT_000306,Steal HP,吸血
PROPSKILL_TXT_000307,Drains life from an enemy.,從敵人身上吸取生命值。
PROPSKILL_TXT_000308,Swordcross,劍光交錯
PROPSKILL_TXT_000310,Poison Sting,毒針
PROPSKILL_TXT_000313,Damages an enemy over time.,在一段時間內對敵人造成傷害。
PROPSKILL_TXT_000314,Chill of Death,死亡之寒
PROPSKILL_TXT_000315,"You are chilled, suffering reduced Attack Speed and Casting Speed.",你受到寒氣影響，攻擊速度與施法速度降低。
PROPSKILL_TXT_000319,You fainted.,你昏倒了。
