Key,English,Traditional_Chinese
PROPITEM_TXT_000142,Vain Axe,貝因斧
PROPITEM_TXT_000144,Grang Axe,戈朗斧
PROPITEM_TXT_000146,Tooring Axe,土伶斧
PROPITEM_TXT_000148,Drone Axe,德隆斧
PROPITEM_TXT_000150,Karm Axe,馬歐斧
PROPITEM_TXT_000152,Proem Axe,普羅昂斧
PROPITEM_TXT_000154,Battle Axe,珮特爾斧
PROPITEM_TXT_000156,Corin Axe,可琳斧
PROPITEM_TXT_000158,Action Axe,艾森斧
PROPITEM_TXT_000160,Crow Axe,戈洛奧斧
PROPITEM_TXT_000162,War Axe,沃斧
PROPITEM_TXT_000164,Raptor Axe,艾貝雷
PROPITEM_TXT_000166,Zailon Axe,扎伊魯斧
PROPITEM_TXT_000168,Berk Axe,波肯斧
PROPITEM_TXT_000170,Forge Axe,海拉斯斧
PROPITEM_TXT_000172,Ardalin Axe,亞德林斧
PROPITEM_TXT_000174,Galaxy Axe,凱樂士斧
PROPITEM_TXT_000176,Dolphin Axe,幽靈之斧
PROPITEM_TXT_000178,Ribten Axe,金鈍斧
PROPITEM_TXT_000180,Bonebar Axe,蝴蝶斧
PROPITEM_TXT_000182,Cantess Axe,肯堤士斧
PROPITEM_TXT_000184,Luxior Axe,雷西亞斧
PROPITEM_TXT_000186,Stormpak Axe,石鞘斧
PROPITEM_TXT_000188,Exhaust Axe,艾西特斧
PROPITEM_TXT_000190,Needrek Axe,普羅斯斧
PROPITEM_TXT_000192,Shakyfin Axe,綺繽斧
PROPITEM_TXT_000194,Phantege Axe,狄畢納斧
PROPITEM_TXT_000196,Hitch Axe,鬼器斧
PROPITEM_TXT_000198,Butterfly Axe,坎培諾斧
PROPITEM_TXT_000200,Catchy Axe,綠咒之斧
PROPITEM_TXT_000202,Driff Axe,柏德斧
PROPITEM_TXT_000204,Fellpeed Axe,翡翠之斧
PROPITEM_TXT_000206,Saintsail Axe,德蘭伊斧
PROPITEM_TXT_000208,Darcro Axe,柯羅斧
PROPITEM_TXT_000210,Flaper Axe,伏萊魔斧
PROPITEM_TXT_000212,Waturan Axe,水鏈斧
PROPITEM_TXT_000214,Witcher Axe,瑞奇斧
PROPITEM_TXT_000216,Lichiky Axe,馬克斧
PROPITEM_TXT_000218,Bastard Sword,巴斯塔劍
PROPITEM_TXT_000220,Two Handed Sword,雙手巨劍
PROPITEM_TXT_000222,Darkonizer,闇幽劍
PROPITEM_TXT_000224,Adaptizer,艾德提劍
PROPITEM_TXT_000226,Zweigazer,扎古劍
PROPITEM_TXT_000228,Kaleonizer,卡雷恩劍
PROPITEM_TXT_000230,Gootnizer,古提尼劍
PROPITEM_TXT_000232,Hauntizer,赫云坦傑劍
PROPITEM_TXT_000234,Clock Slayer,時空斬
PROPITEM_TXT_000236,Two Handed Axe,雙手大斧
PROPITEM_TXT_000238,Great Axe,葛雷特斧
PROPITEM_TXT_000240,Kergnition,克格斧
PROPITEM_TXT_000242,Lurknition,羅克尼斧
PROPITEM_TXT_000244,Avnition,歐伯納斧
PROPITEM_TXT_000246,Kanainition,卡奈斧
PROPITEM_TXT_000248,Orcanition,獸人斧
PROPITEM_TXT_000250,Linition,里伶斧
PROPITEM_TXT_000252,Hardinition,哈德斧
PROPITEM_TXT_000254,May Stick,玫思法棒
PROPITEM_TXT_000256,Plim Stick,普林法棒
PROPITEM_TXT_000258,Sirin Stick,席琳法棒
PROPITEM_TXT_000260,Scull Stick,斯克爾法棒
PROPITEM_TXT_000262,Tim Stick,帝姆法棒
PROPITEM_TXT_000264,Huey Stick,休伊法棒
PROPITEM_TXT_000266,Bopol Stick,貝尼法棒
PROPITEM_TXT_000268,Kudos Stick,米洛法棒
PROPITEM_TXT_000270,Spim Stick,史雷爾法棒
PROPITEM_TXT_000272,Sayram Stick,塞伊法棒
PROPITEM_TXT_000274,Pero Stick,珮羅法棒
PROPITEM_TXT_000276,Saint Stick,神聖法棒
PROPITEM_TXT_000278,Gogo Stick,光影法棒
PROPITEM_TXT_000280,Flury Stick,普羅里法棒
PROPITEM_TXT_000282,Gale Stick,凱因法棒
PROPITEM_TXT_000284,Ninegale Stick,奈格斯法棒
PROPITEM_TXT_000286,Zanne Stick,瓦卡法棒
PROPITEM_TXT_000288,Mirth Stick,模溯法棒
PROPITEM_TXT_000290,Hein Stick,海因法棒
PROPITEM_TXT_000292,Sizzle Stick,席茲法棒
PROPITEM_TXT_000294,Peppermin Stick,珮玻冥法棒
PROPITEM_TXT_000296,Sealine Stick,夕萊因法棒
PROPITEM_TXT_000298,Extreme Stick,翌斯特林法棒
PROPITEM_TXT_000300,Pinacle Stick,皮諾克法棒
PROPITEM_TXT_000302,Marple Stick,魔拉法棒
PROPITEM_TXT_000304,Rave Stick,雷普法棒
PROPITEM_TXT_000306,Cherry Stick,櫻桃法棒
PROPITEM_TXT_000308,Fanta Stick,幻夢法棒
PROPITEM_TXT_000310,Fairmine Stick,珮爾麻因法棒
PROPITEM_TXT_000312,Moralemine Stick,魔藍迪法棒
PROPITEM_TXT_000314,Shabere Stick,巴魯法棒
PROPITEM_TXT_000316,Shinewing Stick,巴哈斯法棒
PROPITEM_TXT_000318,Requer Stick,咕嚕法棒
PROPITEM_TXT_000320,Shalow Stick,藍犽法棒
PROPITEM_TXT_000322,Morain Stick,天音法棒
PROPITEM_TXT_000324,Prede Stick,神曲法棒
PROPITEM_TXT_000326,Pierlin Stick,碧德琳法棒
PROPITEM_TXT_000328,Leoss Stick,奧魯法棒
PROPITEM_TXT_000330,Labad Stick,星冰樂法棒
PROPITEM_TXT_000332,Forlas Stick,六角法棒
PROPITEM_TXT_000334,Vailem Stick,蘿莉法棒
PROPITEM_TXT_000336,Shait Stick,紫荊法棒
PROPITEM_TXT_000338,Maret Stick,馬雷特法棒
PROPITEM_TXT_000340,Garlain Stick,格雷因法棒
PROPITEM_TXT_000342,Glass Wand,克羅司魔杖
PROPITEM_TXT_000344,Seal Wand,席爾魔杖
PROPITEM_TXT_000346,Crystal Wand,水晶魔杖
PROPITEM_TXT_000348,Cubic Wand,鑽晶魔杖
PROPITEM_TXT_000350,Pearl Wand,粉嫩魔杖
PROPITEM_TXT_000352,Epi Wand,愛圮魔杖
PROPITEM_TXT_000354,Topaz Wand,托帕茲魔杖
PROPITEM_TXT_000356,Niz Wand,尼茲魔杖
PROPITEM_TXT_000358,Catseye Wand,貓眼魔杖
PROPITEM_TXT_000360,Ruby Wand,翡翠魔杖
PROPITEM_TXT_000362,Bloody Wand,血腥魔杖
PROPITEM_TXT_000364,Kalis Wand,卡利斯魔杖
PROPITEM_TXT_000366,Merr Wand,梅樂魔杖
PROPITEM_TXT_000368,Poly Wand,波利魔杖
PROPITEM_TXT_000370,Aurora Wand,奧羅拉魔杖
PROPITEM_TXT_000372,Mekerhill Wand,梅卡西魔杖
PROPITEM_TXT_000374,Opel Wand,歐佩魔杖
PROPITEM_TXT_000376,Naz Wand,那茲魔杖
PROPITEM_TXT_000378,Misty Wand,迷思提魔杖
PROPITEM_TXT_000380,Zerem Wand,傑琳魔杖
PROPITEM_TXT_000382,Rainbow Wand,七彩魔杖
PROPITEM_TXT_000384,Bluebow Wand,彩虹魔杖
PROPITEM_TXT_000386,Zyme Wand,紫瑩魔杖
PROPITEM_TXT_000388,Splhail Wand,司波海伊魔杖
PROPITEM_TXT_000390,Illusion Wand,耶魯傑魔杖
PROPITEM_TXT_000392,Mirage Wand,米拉吉魔杖
PROPITEM_TXT_000394,Flupim Wand,聖潔魔杖
PROPITEM_TXT_000396,Aris Wand,亞利斯魔杖
PROPITEM_TXT_000398,Divine Wand,迪巴因魔杖
PROPITEM_TXT_000400,Moira Wand,雅瑪魔杖
PROPITEM_TXT_000402,Neplus Wand,內波勒斯魔杖
PROPITEM_TXT_000404,Arcadia Wand,亞哪迪爾魔杖
PROPITEM_TXT_000406,Tripale Wand,熔岩魔杖
PROPITEM_TXT_000408,Taris Wand,魂妖魔杖
PROPITEM_TXT_000410,Eruld Wand,蔓陀魔杖
PROPITEM_TXT_000412,Jalate Wand,冰滴魔杖
PROPITEM_TXT_000414,Rismil Wand,幸運魔杖
PROPITEM_TXT_000416,Kroril Wand,藍楪魔杖
PROPITEM_TXT_000418,Facus Wand,庫洛斯魔杖
PROPITEM_TXT_000420,Rekis Wand,迷思魔杖
PROPITEM_TXT_000422,Blackwish Wand,旋風魔杖
PROPITEM_TXT_000424,Daris Wand,挪吒魔杖
PROPITEM_TXT_000426,Hollaten Wand,太陽魔杖
PROPITEM_TXT_000428,Lorai Wand,嚕啦啦魔杖
PROPITEM_TXT_000430,Cron Staff,克倫法杖
PROPITEM_TXT_000432,Mile Staff,麻伊法杖
PROPITEM_TXT_000434,Sailwing Staff,塞伊文法杖
PROPITEM_TXT_000436,Nile Staff,德拉法杖
PROPITEM_TXT_000438,Id Staff,羅黛蒂法杖
PROPITEM_TXT_000440,Inner Staff,因內司法杖
PROPITEM_TXT_000442,Seer Staff,希爾法杖
PROPITEM_TXT_000444,Herald Staff,海樂得法杖
PROPITEM_TXT_000446,Ego Staff,艾古法杖
PROPITEM_TXT_000448,Addself Staff,艾德雪普法杖
PROPITEM_TXT_000450,Sorain Staff,索雷德法杖
PROPITEM_TXT_000452,Sign Staff,薩因法杖
PROPITEM_TXT_000454,Spector Staff,司派特法杖
PROPITEM_TXT_000456,Ignis Staff,伊葛妮絲法杖
PROPITEM_TXT_000458,Jessy Staff,傑西法杖
PROPITEM_TXT_000460,Teba Staff,汰巴法杖
PROPITEM_TXT_000462,Cosmo Staff,克斯摩斯法杖
PROPITEM_TXT_000464,Sline Staff,格拉雷法杖
PROPITEM_TXT_000466,Waterpool Staff,威特普法杖
PROPITEM_TXT_000468,Starwheel Staff,帝傑斯法杖
PROPITEM_TXT_000470,Olin Staff,奧琳法杖
PROPITEM_TXT_000472,Karzam Staff,哈爾瑪法杖
PROPITEM_TXT_000474,Wiz Staff,維茲法杖
PROPITEM_TXT_000476,Astrol Staff,阿斯特洛法杖
PROPITEM_TXT_000478,Bishapo Staff,粉晶法杖
PROPITEM_TXT_000480,Sheikane Staff,薔薇法杖
PROPITEM_TXT_000482,Guadfoll Staff,綠蜻蜓法杖
PROPITEM_TXT_000484,Twenkeen Staff,枯葉法杖
PROPITEM_TXT_000486,Florel Staff,米諾斯法杖
PROPITEM_TXT_000488,Ruofl Staff,奈羅法杖
PROPITEM_TXT_000490,Birdin Staff,三角法杖
PROPITEM_TXT_000492,Featherwing Staff,羽翼法杖
PROPITEM_TXT_000494,Crossek Staff,庫薩斯法杖
PROPITEM_TXT_000496,Holyous Staff,伊莉雅法杖
PROPITEM_TXT_000498,Mazerior Staff,凱因斯法杖
PROPITEM_TXT_000500,Portel Staff,紅眼法杖
PROPITEM_TXT_000502,Darkhild Staff,契德斯法杖
PROPITEM_TXT_000504,Mariner Staff,法利羅斯法杖
PROPITEM_TXT_000506,Hexagon Staff,荷花法杖
PROPITEM_TXT_000508,Remodic Staff,瑞笛司法杖
PROPITEM_TXT_000510,Fairel Staff,妃歐蕾法杖
PROPITEM_TXT_000512,Elfyren Staff,蘭里斯法杖
PROPITEM_TXT_000514,Angeliker Staff,霍克斯法杖
PROPITEM_TXT_000516,Fosharpen Staff,瑟芬法杖
PROPITEM_TXT_000518,Cram Knuckle,克嵐拳套
PROPITEM_TXT_000520,Overam Knuckle,奧柏嵐拳套
PROPITEM_TXT_000522,Speck Knuckle,司派特拳套
PROPITEM_TXT_000524,Sardine Knuckle,薩丁拳套
PROPITEM_TXT_000526,Beetle Knuckle,比特拳套
PROPITEM_TXT_000528,Twit Knuckle,特維拳套
PROPITEM_TXT_000530,Sledge Knuckle,史萊茲拳套
PROPITEM_TXT_000532,Xeno Knuckle,傑諾拳套
PROPITEM_TXT_000534,Spike Knuckle,史帕克拳套
PROPITEM_TXT_000536,Side Knuckle,薩伊德拳套
PROPITEM_TXT_000538,Mega Knuckle,梅嘉拳套
PROPITEM_TXT_000540,Talin Knuckle,鈦林拳套
PROPITEM_TXT_000542,Wedge Knuckle,維茲拳套
PROPITEM_TXT_000544,Rigor Knuckle,利可拳套
PROPITEM_TXT_000546,Robin Knuckle,羅賓拳套
PROPITEM_TXT_000548,Rampart Knuckle,凱特拳套
PROPITEM_TXT_000550,Trocal Knuckle,特羅凱拳套
PROPITEM_TXT_000552,Revenant Knuckle,傑尼斯拳套
PROPITEM_TXT_000554,Shark Knuckle,紗克拳套
PROPITEM_TXT_000556,Marvel Knuckle,魔柏爾拳套
PROPITEM_TXT_000558,Splin Knuckle,司波林拳套
PROPITEM_TXT_000560,Overpass Knuckle,奧柏佩斯拳套
PROPITEM_TXT_000562,Azuma Knuckle,亞茲麻拳套
PROPITEM_TXT_000564,Gravity Knuckle,葛萊比提拳套
PROPITEM_TXT_000566,Scalemer Knuckle,弒血拳套
PROPITEM_TXT_000568,Corean Knuckle,格鬥拳套
PROPITEM_TXT_000570,Redornfit Knuckle,安姆拳套
PROPITEM_TXT_000572,Fistomber Knuckle,獅頭拳套
PROPITEM_TXT_000574,Samuren Knuckle,黑慕拳套
PROPITEM_TXT_000576,Edoren Knuckle,大車輪拳套
PROPITEM_TXT_000578,Necrynzi Knuckle,骷髏拳套
PROPITEM_TXT_000580,Skellock Knuckle,人面拳套
PROPITEM_TXT_000582,Crossail Knuckle,落日拳套
PROPITEM_TXT_000584,Goldross Knuckle,金莎拳套
PROPITEM_TXT_000586,Clawreen Knuckle,羅琳拳套
PROPITEM_TXT_000588,Blesever Knuckle,塞司拳套
PROPITEM_TXT_000590,Crecendo Knuckle,凱莉拳套
PROPITEM_TXT_000592,Muncuto Knuckle,溫斯頓拳套
PROPITEM_TXT_000594,Violeker Knuckle,布拉蕾拳套
PROPITEM_TXT_000596,Federhorn Knuckle,鬼魂拳套
PROPITEM_TXT_000598,Metilver Knuckle,鎢鎂拳套
PROPITEM_TXT_000600,Knighteel Knuckle,奴利塔拳套
PROPITEM_TXT_000602,Blarmor Knuckle,符咒拳套
PROPITEM_TXT_000604,Lordorbl Knuckle,佛地魔拳套
PROPITEM_TXT_000606,Iron Yo-Yo,木製溜刃
PROPITEM_TXT_000608,Itun,強化木製溜刃
PROPITEM_TXT_000610,Sleeper,鐵製溜刃
PROPITEM_TXT_000612,Slepint,強化鐵製溜刃
PROPITEM_TXT_000614,Cleeper,刺蝟溜刃
PROPITEM_TXT_000616,Client,強化刺溜刃
PROPITEM_TXT_000618,Tri Finger,虎爪溜刃
PROPITEM_TXT_000620,Tensu,強化虎爪溜刃
PROPITEM_TXT_000622,Imperial,骨製溜刃
PROPITEM_TXT_000624,Emporer,強化骨製溜刃
PROPITEM_TXT_000626,Death Flower,冥花溜刃
PROPITEM_TXT_000628,Dicein,強化冥花溜刃
PROPITEM_TXT_000630,Hyper Mirage,甲殼溜刃
PROPITEM_TXT_000632,Miragle,強化甲殼溜刃
PROPITEM_TXT_000634,Fethertin Yo-Yo,封印溜刃
PROPITEM_TXT_000636,Ridener,強化封印溜刃
PROPITEM_TXT_000638,Free Hand,帕羅宣溜刃
PROPITEM_TXT_000640,Firee,強化帕羅宣溜刃
PROPITEM_TXT_000642,Hyper Impulse,車輪溜刃
PROPITEM_TXT_000644,Immote,強化車輪溜刃
PROPITEM_TXT_000646,Stealth Brain,斧溜刃
PROPITEM_TXT_000648,Stencil,強化斧溜刃
PROPITEM_TXT_000650,Red Eye,血眼溜刃
PROPITEM_TXT_000652,Repoyit,強化血眼溜刃
PROPITEM_TXT_000654,Gold Bug,金龜溜刃
PROPITEM_TXT_000656,Gelonde,強化金龜溜刃
PROPITEM_TXT_000658,Wing Force,蜂刺溜刃
PROPITEM_TXT_000660,Wingfull,強化蜂刺溜刃
PROPITEM_TXT_000662,Aqua Breath,炫風溜刃
PROPITEM_TXT_000664,Anakun,強化炫風溜刃
PROPITEM_TXT_000666,Circle Sica,鳳凰溜刃
PROPITEM_TXT_000668,Circern,強化鳳凰溜刃
PROPITEM_TXT_000670,Mirage Hander,赤風溜刃
PROPITEM_TXT_000672,Mishend,強化赤風溜刃
PROPITEM_TXT_000674,Sharpne Sling,聖皇溜刃
PROPITEM_TXT_000676,Slinfes,強化聖皇溜刃
PROPITEM_TXT_000678,Aranet,亞拉特溜刃
PROPITEM_TXT_000680,Akane,強化亞拉特溜刃
PROPITEM_TXT_000682,Clipeus,拉佩斯溜刃
PROPITEM_TXT_000684,Clantob,強化拉佩斯溜刃
PROPITEM_TXT_000686,Eclipse,伊克林斯溜刃
PROPITEM_TXT_000688,Enaphoon,強化伊克魯溜刃
PROPITEM_TXT_000690,Corsesca,赤紅之風
PROPITEM_TXT_000692,Coroner,強化赤紅之風
PROPITEM_TXT_000694,Wooden Bow,木弓
PROPITEM_TXT_000696,Woodness Bow,強化木弓
PROPITEM_TXT_000698,Green Bow,翠綠短弓
PROPITEM_TXT_000700,Greentin Bow,翡翠短弓
PROPITEM_TXT_000702,Stinger Bow,莖莿弓
PROPITEM_TXT_000704,Stienger Bow,強化莖莿弓
PROPITEM_TXT_000706,Classic Bow,典雅長弓
PROPITEM_TXT_000708,Clasemit Bow,精緻長弓
PROPITEM_TXT_000710,Redwing Bow,染血長弓
PROPITEM_TXT_000712,Redianer Bow,血紅之翅
PROPITEM_TXT_000714,Crystal Bow,水晶弓
PROPITEM_TXT_000716,Cristia Bow,強化水晶弓
PROPITEM_TXT_000718,Iron Bow,鐵弓
PROPITEM_TXT_000720,Irun Bow,強化鐵弓
PROPITEM_TXT_000722,Layered Bow,雷歐德長弓
PROPITEM_TXT_000724,Refometi Bow,強化雷歐德長弓
PROPITEM_TXT_000726,Crusader Bow,克魯左弓
PROPITEM_TXT_000728,Curusier Bow,強化克魯左弓
PROPITEM_TXT_000730,Siege Bow,史哲長弓
PROPITEM_TXT_000732,Siggers Bow,強化史哲長弓
PROPITEM_TXT_000734,Full Metal Bow,幾何長弓
PROPITEM_TXT_000736,Fullarch Bow,強化幾何長弓
PROPITEM_TXT_000738,Sentinel Bow,薩迪短弓
PROPITEM_TXT_000740,Setien Bow,強化薩迪短弓
PROPITEM_TXT_000742,Velinjack Bow,獸爪長弓
PROPITEM_TXT_000744,Varife Bow,強化獸爪長弓
PROPITEM_TXT_000746,Darkness bow,黑角弓
PROPITEM_TXT_000748,Defnan Bow,惡魔角弓
PROPITEM_TXT_000750,Hydra Bow,席德拉長弓
PROPITEM_TXT_000752,Hydron Bow,強化席德拉長弓
PROPITEM_TXT_000754,Saint Bow,神聖長弓
PROPITEM_TXT_000756,Cenatin Bow,聖者之翅
PROPITEM_TXT_000758,Ciclone Bow,錫弓
PROPITEM_TXT_000760,Cyron Bow,強化錫弓
PROPITEM_TXT_000762,Saythpair Bow,薩伊佩長弓
PROPITEM_TXT_000764,Sionic Bow,強化薩伊佩長弓
PROPITEM_TXT_000766,Ragonail Bow,聖甲長弓
PROPITEM_TXT_000768,Regen Bow,強化聖甲長弓
PROPITEM_TXT_000770,Phionix Bow,鳳凰長弓
PROPITEM_TXT_000772,Fiont Bow,鳳凰之翅
PROPITEM_TXT_000774,Brikiel Bow,突刺弓
PROPITEM_TXT_000776,Brouton Bow,強化突刺弓
PROPITEM_TXT_000778,Seintibine Bow,聖威長弓
PROPITEM_TXT_000780,Sevoy Bow,女神之翅
PROPITEM_TXT_000782,Pike Helmet,派克帽
PROPITEM_TXT_000784,Silk Helmet,雪絲帽
PROPITEM_TXT_000786,Iner Helmet,艾諾帽
PROPITEM_TXT_000788,Rose Helmet,玫瑰帽
PROPITEM_TXT_000790,Cotton Suit,波特衣
PROPITEM_TXT_000792,Pike Suit,克麗姆衣
PROPITEM_TXT_000794,Iner Suit,派克衣
PROPITEM_TXT_000796,Cream Suit,雪絲衣
PROPITEM_TXT_000798,Silk Suit,艾諾衣
PROPITEM_TXT_000800,Rose Suit,玫瑰衣
PROPITEM_TXT_000802,Cotton Gauntlets,棉花手套
PROPITEM_TXT_000804,Pike Gauntlets,派克手套
PROPITEM_TXT_000806,Iner Gauntlets,艾諾手套
PROPITEM_TXT_000808,Cream Gauntlets,克麗姆手套
PROPITEM_TXT_000810,Silk Gauntlets,雪絲手套
PROPITEM_TXT_000812,Rose Gauntlets,玫瑰手套
PROPITEM_TXT_000814,Cotton Boots,波特靴
PROPITEM_TXT_000816,Pike Boots,克麗姆靴
PROPITEM_TXT_000818,Iner Boots,派克靴
PROPITEM_TXT_000820,Cream Boots,雪絲靴
PROPITEM_TXT_000822,Silk Boots,艾諾靴
PROPITEM_TXT_000824,Rose Boots,玫瑰靴
PROPITEM_TXT_000826,Leaf Helmet,黎夫帽子
PROPITEM_TXT_000828,Leaf Suit,黎夫衣服
PROPITEM_TXT_000830,Leaf Gauntlets,黎夫手套
PROPITEM_TXT_000832,Leaf Boots,黎夫靴子
PROPITEM_TXT_000834,Parmil Helmet,柏滅帽子
PROPITEM_TXT_000836,Parmil Suit,柏滅衣服
PROPITEM_TXT_000838,Parmil Gauntlets,破滅手套
PROPITEM_TXT_000840,Parmil Boots,柏滅靴子
PROPITEM_TXT_000842,Flower Helmet,幅羅帽子
PROPITEM_TXT_000844,Flower Suit,幅羅衣服
PROPITEM_TXT_000846,Flower Gauntlets,花手套
PROPITEM_TXT_000848,Flower Boots,幅羅靴子
PROPITEM_TXT_000850,Petal Helmet,裴托帽子
PROPITEM_TXT_000852,Petal Suit,裴托衣服
PROPITEM_TXT_000854,Petal Gauntlets,貝塔手套
PROPITEM_TXT_000856,Petal Boots,裴托靴子
PROPITEM_TXT_000858,Stinger Helmet,斯丁帽子
PROPITEM_TXT_000860,Stinger Suit,斯丁衣服
PROPITEM_TXT_000862,Stinger Gauntlets,斯丁手套
PROPITEM_TXT_000864,Stinger Boots,斯丁靴子
PROPITEM_TXT_000866,Slepint Helmet,喜來帽子
PROPITEM_TXT_000868,Slepint Suit,喜來衣服
PROPITEM_TXT_000870,Slepint Gauntlets,喜來手套
PROPITEM_TXT_000872,Slepint Boots,喜來靴子
PROPITEM_TXT_000874,Curus Helmet,盔羅斯帽子
PROPITEM_TXT_000876,Curus Suit,盔羅斯衣服
PROPITEM_TXT_000878,Curus Gauntlets,盔羅斯手套
PROPITEM_TXT_000880,Curus Boots,盔羅斯靴子
PROPITEM_TXT_000882,Sardine Helmet,沙丁帽子
PROPITEM_TXT_000884,Sardine Suit,沙丁衣服
PROPITEM_TXT_000886,Sardine Gauntlets,沙丁手套
PROPITEM_TXT_000888,Sardine Boots,沙丁靴子
PROPITEM_TXT_000890,Niz Helmet,尼枝帽子
PROPITEM_TXT_000892,Niz Suit,尼枝衣服
PROPITEM_TXT_000894,Niz Gauntlets,尼枝手套
PROPITEM_TXT_000896,Niz Boots,尼枝靴子
PROPITEM_TXT_000898,Seer Helmet,矽爾帽子
PROPITEM_TXT_000900,Seer Suit,矽爾衣服
PROPITEM_TXT_000902,Seer Gauntlets,矽爾手套
PROPITEM_TXT_000904,Seer Boots,矽爾靴子
PROPITEM_TXT_000906,Cylos Helmet,希洛斯帽子
PROPITEM_TXT_000908,Cylos Suit,希洛斯衣服
PROPITEM_TXT_000910,Cylos Gauntlets,希洛斯手套
PROPITEM_TXT_000912,Cylos Boots,希洛斯靴子
PROPITEM_TXT_000914,Comet Helmet,卡梅特帽子
PROPITEM_TXT_000916,Comet Suit,卡梅特衣服
PROPITEM_TXT_000918,Comet Gauntlets,卡梅特手套
PROPITEM_TXT_000920,Comet Boots,卡梅特靴子
PROPITEM_TXT_000922,Miracle Helmet,濔剌茲帽子
PROPITEM_TXT_000924,Miracle Suit,濔剌茲衣服
PROPITEM_TXT_000926,Miracle Gauntlets,濔剌茲手套
PROPITEM_TXT_000928,Miracle Boots,濔剌茲靴子
PROPITEM_TXT_000930,Layered Helmet,雷亞德帽子
PROPITEM_TXT_000932,Layered Suit,雷亞德衣服
