Key,English,Traditional_Chinese
NPC_000087,Thank you for your patronage! Come back and visit sometime! Bring some cough medicine!,謝謝光臨！有空回來看看！還有帶點止咳藥！
NPC_000088,#b#cff0001ffFlying Information#nc#nb is available here! I also have #b#cffff0000flying boards and brooms#nc#nb in stock!,#b#cff0001ff飛行資訊#nc#nb 這邊提供！另外還有#b#cffff0000飛行滑板跟掃帚#nc#nb 的商品唷！
NPC_000089,What do you want to do?,你想要做什麼？
NPC_000090,"Flying through the clouds high above Madrigal is my favorite dream come true. I would be flying right now, but I'm having some family trouble and I need to pay the bills!",我快要實現飛越瑪德利賈天際的夢想。…只要我的家庭沒有倒下去的話…
NPC_000091,"My name is Almani, and I run the Station here in Darken city. I sell flying boards and brooms in addition to teaching the basics of flying.",我叫阿爾瑪尼，我在得肯經營這個航空站。我販賣飛行滑板跟掃帚，以及教授飛行的相關知識唷。
NPC_000092,"1. First, you'll need to buy a broom or a board and be at least level 20 in order to fly. \n 2. Next, double-click the board or broom in your inventory or simply move it to a hot key to climb aboard.",1. 請先在航空站購買可以飛行的掃帚或滑版，並且至少要達到 20 級才可以飛行。\n2. 開啟物品欄，雙擊所購買的飛行器或是將其移動至快捷鍵點選即可裝備完成。
NPC_000093,3. Press the Space Bar to accelerate your flying vehicle. Press the Space Bar key again while moving to stop. Think of the accelerator like a toggle button for *Go* and *Stop*.,3. 按空白鍵開始加速飛行器。移動時再次按下空白鍵就會停下。將按鍵想像為加速與停止的切換按鈕。
NPC_000094,"4. To navigate, you can simply hold the Right Mouse Button down and angle the camera in the direction that you want to go.\n Alternatively, you can also use the W, A, S and D controls to turn.",4. 按著滑鼠右鍵就可以調整方向。\n另外使用鍵盤 W、S、A、D 也可以操作。
NPC_000095,"5. Additionally, you can simply tap the Right Mouse Button twice to lock the camera to the mouse pointer. This allows you to navigate without holding down the right mouse button. Clicking twice again will turn off this effect.",5. 此外，您只需要點選滑鼠右鍵兩次即可將相機鎖定在滑鼠上。這允許您在不按住滑鼠右鍵的情況下導航。再次點選右鍵兩次即可關閉效果。
NPC_000096,6. Anyone can fly in Madrigal. You simply have to acquire a flying vehicle!\n 7. There are numerous makes and models of flying vehicles. Trying shopping around in player shops or click the Use Premium Item Shop icon next to the Start Button.,6. 任何人都可以在瑪德利賈飛行。你只需要獲得一輛飛行器。\n7. 飛行器有許多品牌跟型號。嘗試在玩家商店購物或使用商城物品商店購入。
NPC_000097,"I hope the information I gave you was helpful. You're on your own now, aviator! See you in the clouds!",以上是基本的飛行介紹，剩下的就靠你自己了，雲端上見吧！
NPC_000098,"1. Occasionally, you will run into some pesky masquerpets while flying. You will see a red box surrounding them.",1. 偶爾，你會在飛行中遇到討厭的魔域怪物。與怪物的達到一定的距離，怪物周圍就會顯示攻擊方格。
NPC_000099,"2. You can target these creatures with the Left Mouse Button. If you lose sight of them while flying, a green arrow appears on the edge of the screen to indicate which direction you need to turn. ",2. 可以按下點選滑鼠左鍵來鎖定怪物。如果飛行時看不到它們，螢幕邊緣會出現綠色箭頭，會指示您需要轉向哪個方向。
NPC_000100,"3. To attack the creature, simply get as close as you can and press the Left Mouse Button or the Insert Key.\n 4. If you want to follow the monster automatically, press the Z Key.","3. 要攻擊鎖定的怪物，只需要可能地靠近，並按下""Insert""或選滑鼠左鍵。\n4. 按下""z""則可以自動跟隨目標。"
NPC_000101,5. Magicians and Acrobats can shoot from range while in the air. Mercenaries and Assists must rely on melee attacks. You can also use your skills!,5. 魔法師和雜技師可以在空中進行遠程攻擊。勇者和輔助角色則必須依賴近戰攻擊。你也可以使用你的技能！
NPC_000102,"6. When you destroy a flying masquerpet, any dropped loot will be placed into your inventory automatically. If there is no room in your inventory, the loot is lost, so be careful!",6. 當你打倒飛行的魔域怪物時，任何掉落的戰利品都會自動放入你的背包中。如果你的背包中沒有空間，戰利品就會消失，所以要注意！
NPC_000103,"7. That about covers it for your flying combat training, cadet! Just one more thing... Don't crash and burn! Hahaha, just a little pilot humor.",7. 學員，關於你的飛行戰鬥訓練，還有一件事情…不要崩潰跟太過頭！哈哈哈，這只是一點點飛行員的幽默。
NPC_000104,Have fun out there and be safe! Don't forget to check your six!,祝您冒險愉快！別忘了確認第六項！
NPC_000105,"Goodbye, adventurer! Feel free to stop by again if you have any questions about flying.",再見了，冒險者！如果您對飛行還有任何疑問，請隨時再次光臨。
NPC_000106,The Red Bang Troupe will never break through our defenses as long as I'm here!,只要我在這裡守護著，紅色崩崩是絕對不會闖進來的啦！
NPC_000107,"Hello, traveler. I have some missions for you!",你好，旅行者！我有一些任務給你！
NPC_000108,"Greetings, traveler! You are welcome to visit the Erons Factory as long as I, Amadolka, am here. It can get pretty dangerous out here so watch your back!",嗨~！冒險者！只要我「亞瑪多」一直在這的話，歡迎你來參觀艾磷胚斯。這裡可能會變得非常危險，所以要小心！
NPC_000109,My name is Amadolka Liviehindekinas. I am in charge of security here at the Erons Factory. Why do you ask?,我的名字叫「亞瑪多‧奇利比希」。我是負責守護“艾磷胚斯”治安的人。你問這個幹什麼？
NPC_000110,"Be careful out there, traveler! I'll stand guard here!",在外面小心點，冒險者！放心去冒險吧！這裡由我來守護就足夠了啦。
NPC_000111,I'm such a coward! *Cries*,*嗚嗚*…“我真是個膽小鬼！！”…
NPC_000112,The curse has been removed for the 3rd time now. Please don't get cursed again or it will be the last time for sure.,現在詛咒已經被解除第三次了。請不要再被詛咒，否則這是最後一次了。
NPC_000113,I'm the Mysterious Teller of Tales! Wanna hear something spooky?,我是神秘的說書人！想聽一些恐怖的事情嗎？
NPC_000114,Stop by anytime you wanna hear a spooky story!,在任何時候，你想聽一個恐怖的故事就停下來！
NPC_000115,ID Card,礦坑通行證
NPC_000116,Hello there! How are you today!,哈囉～哈囉～有事嗎？
NPC_000117,"Uhh, yes? If you've got something to say, say it. Otherwise leave me alone. I'm very busy securing these steel panels by tapping my foot repeatedly.",呃，怎麼了？假如你有話要說，那就快說吧。我正忙著用腳固定敲擊這些鋼板。不然就別煩我。
NPC_000118,That's none of your business and I'll thank you to stay out of my personal affairs.,那不關你的事，還有我會感謝你不插手我私人事務！
NPC_000119,"Alright, hope to see you soon!",好吧！希望快點見到你！～
NPC_000120,"Oh! You're asking about the ID Card that grants access to the Trillipy room in the mines, right? You should find Andre. I heard he spends most of his time in a forest filled with many ancient trees.",啊！你是說毒甲蜈蚣的通行卡喔？你去找 [安德烈] 看看吧！
NPC_000121,"Hail and well met, adventurers! My name is Bolpor and I'm the best chef in town!",歡迎歡迎！冒險者！我叫艾爾夫是鎮上最棒的廚師唷！
NPC_000122,What do you want already?! I've got things to do!,你還想要什麼？我還有事情要忙呢！
NPC_000123,"I'm the best chef in town, you got that? Anyone that tells you different is more than welcome to discuss it with my butcher knife. There will be more than just *chicken* on a stick on my menu...",餐飲店當然是賣食物的啊？懂了吧？我還要說明這些嗎？
NPC_000124,"My name is Bolpor Centaurn, the best darn chef in Darken. I'm also the best looking. I didn't get this handsome overnight, you know.",我是在得肯經營餐飲店的艾爾夫，請多多捧場！
NPC_000125,"See ya later, alligator! Mmm, alligator... that gives me an idea for a new dish!",請慢走！
NPC_000126,"Only the bravest adventurer can hope to succeed on the path of the Knight Hero, Billaon. Are you worthy?",只有最勇敢的冒險家才有希望在騎士英雄畢雷恩的道路上取得成功，你準備好了嗎？
NPC_000127,We must never forget the sacrifice of the Heroes. We are here to train those who wish to follow their path in hopes of a worthy successor.,世界恢復光明和平時，他們英勇的事蹟是不會被人們淡忘的！
NPC_000128,"I am Guardian Boneper. I'm here to protect the will of Billaon, the Knight Hero, at all costs. We are seeking those who are worthy enough to follow the path of the Knight Hero.",我是守護騎士英雄畢雷恩的騎士守護者波內佩拉，我們正在尋找那些值得追隨騎士英雄之路的人。
NPC_000129,"May the courage of Billaon be with you, adventurer.",希望畢雷恩的勇氣一直與你同在，冒險者！
NPC_000130,We are here to protect the will of the Heroes. Are you worthy to become a successor of the Billposter Hero?,支持爆咒師英雄羅瓦特的人們啊！準備好繼承英雄的遺志了嗎？
NPC_000131,"I fear that those who follow Shade, Iblis and Bubble too closely will be destroyed by them in the end. Follow the path of the Heroes and you will not lose your way.",我擔心那些過於追隨闇影、伊普里司和巴布樂的人，最後終將被他們毀滅。追隨英雄的道路，你就不會迷失方向。
NPC_000132,"My name is Guardian Capafe. I am here as a guide and I protect the will of Roentel, the Billposter Hero.",我是 [爆咒師守護者] 卡班沛，守護著爆咒師英雄羅瓦特的意志。
NPC_000133,The power of Roentel will protect and guide you.,以羅瓦特的力量為榮！
NPC_000134,Rare metals and minerals reside deep within the Dekane Mine.,迪坎礦坑深處蘊藏著稀有金屬與礦物。
NPC_000135,You looking for some adventure? Why not discover the mystery of the curse of Darkon? ,你對冒險很好奇喔？那你可以去嘗試解除得肯的秘密喔～
NPC_000136,"Now's not the time for pleasantries, my simple-minded friend. Besides, I know you don't actually care. No one does...",向我問好喔…沒想到會有人來向我問好耶…不要囉唆了啦！快說你來找我的目的是什麼？
NPC_000137,"Fine, leave if you want to! I don't need your help, fool! ",你想去就去吧！反正不會有人管我！
NPC_000138,"Have you ever heard the name Neverant? Few know it now, but long ago it was the top-ranking mining guild in Darkon. I used to be a member of that guild.",以前有一個礦坑…那個礦坑很大呢～可是這個礦坑現在已經不存在了，當時我也是那個礦坑的礦工了呢～
NPC_000139,"Today, the Neverant Guild is no more. It's hierarchy was torn apart by a terrible curse that emanated from the mine itself. Ironic, isn't it?",礦坑現在已經不存在了，被詛咒的迪肯變成了沒落的礦坑…可憐的礦坑~
NPC_000140,Check out the Dekane Mine west of here if you want. I won't step foot near there.,如果你想去的話，可以去這裡西邊的迪坎礦坑看看。我可不敢踏進那裡半步。
NPC_000141,Chenbing's Shield Shop is open for business! The best finely-crafted nomad shields Penya can buy!,趁風的盾牌店開始營業了！金幣就可以買到最好的精心製作的遊牧盾牌！這裡是有賣上等的防具，請好好挑選！
NPC_000142,"Well, what are you gonna do for me? Hmmm?",有什麼可以幫忙的嗎？
NPC_000143,"We, the Khan Union, are traveling merchants. Our fine craftsmanship is well-known throughout Madrigal. So whaddya say? Interested in taking a peek at my inventory? ",卡恩商人組織有販售瑪德利賈賣最好的商品喔！！
NPC_000144,"I am Chenbing Khan and I sell the best, finely-crafted, and affordable shields you'll find anywhere in Madrigal.",您好！我是趁風！我販賣最好的、製作精良的、價格實惠的防具，你可以在瑪德利賈的任何地方找到它。
NPC_000145,Take care! Tell your friends about us!,祝飛行愉快！
NPC_000146,"So, have you completed that which you needed to in order to proceed?",到達目的地了嗎？還是要繼續移動呢？
NPC_000147,What do you want?,有需要什麼嗎？
NPC_000148,You couldn't possibly hope to understand what lies beyond this gate. I don't care how much research you've done. ,別打瞌睡！保持警戒！
NPC_000149,Don't concern yourself with such things. Who I am is of no consequence to you. All you need to know is that I am here to protect this gate.,你說你不認識我，好歹我是看守這裡的人耶！
NPC_000150,"Farewell, strange one.",祝你好運喔~
NPC_000151,"Hey, you there! Help me! Let me out of here right now! Argh!!!",喂！那邊有沒有人可以救救我啊！
NPC_000152,"Oh thank Rhisis, I knew someone would come! Oh thank you, thank you, thank you! Well, what are you doing just standing around? Let me out, darn it!!",哦，謝謝黎席斯，我知道有人會來！噢，謝謝，謝謝，謝謝！好吧，你站在那裡做什麼？放我出去，可惡！！
NPC_000153,"Me? I, Colar Devoka, am the best actor in the Pepoview Troupe! Well, I was, but now I am stuck out here and this filthy cage waiting to be eaten by those filthy Leyenas.",我？我是最棒的演技者凱樂拉啦。雖然現在是這個樣子，唉…
NPC_000154,What?! HEY! I thought you were going to release me. I'll get you for this!,喂！怎麼就這樣走掉了啊？把我救出來再走啦！臭 XX 蛋！
NPC_000155,Follow the teachings of Lillip and you will discover the secrets of the elements.,以黎利的智慧來改善這世界！呼~一直喊這些也挺累的~
NPC_000156,"Hello, friend. Listen, whatever happens in this world, you must not lose hope. As long as we follow the path of the Heroes, we will persevere.",就算世界末日來臨！也不可以失去希望！
NPC_000157,"My name is Condram Griters and I am one of 8 priests of Lillip, the Elementor Hero. I am teaching the wisdom of Lillip to his successors. I act as a guide to those who follow the path of Lillip.",我的名字是柯登皮斯，八位研術者其中一位守祭司，研術者英雄黎利的師弟！我正在向他的繼任者傳授黎利的智慧，為那些追隨黎利的人提供指導。
NPC_000158,"Farewell, young one. May Lillip guide and protect you.",好好運用智慧~與黎利看齊！
NPC_000159,"Heren, your legacy will carry on and your courage will not be forgotten.",海琳！你的遺願終於實現了！
NPC_000160,"The might of the Blade will stand against those who seek to destroy us. Heren, the Blade Hero, has left a great legacy. ",勇敢的對抗邪惡，光明的一方永遠不會屈服的！
NPC_000161,"My name is Corel Anduril, and I am the Blade Master of Darken City. I was well known as a Blade Dancer before the war. Now, it is my duty to select those worthy of becoming a Blade and prepare them for what lies ahead.",我就是暗殺者首領，有何指教？
NPC_000162,"May Heren be with you, always.",願海琳與你同在！
NPC_000163,"I honor the spirit of Offerep, the Psykeeper Hero.",念力師英雄歐布華啊~您的精神永為人們所歌頌！
NPC_000164,"Their last battle will resonate throughout eternity. The Heroes sacrificed themselves to save all of Madrigal. We are forever in their debt. Take with you the teachings of Offerep, adventurer.",他們最後的戰鬥將永遠迴響。英雄們犧牲了自己，拯救了整個瑪德利賈。我們永遠欠他們一份恩情。帶著歐布華的教誨前行吧，冒險者。
NPC_000165,"My name is Cylor Mesmor and I am the Psykeeper Master. I guide those wishing to become Psykeepers. I have committed many sins in the past, and through the grace of Offerep, I have been forgiven.",我就是念力師首領，有需要我幫忙的嗎？
NPC_000166,Only through careful study will you learn the wisdom of the Psykeeper.,希望能像念力師那般有堅定的意志！
NPC_000167,Madrigal's ecosystem is so strange and mysterious! I love it!,瑪德利賈的生態界非常神奇！
NPC_000168,"The masquerpets you see here around us were once the machines used in the Erons Factory down south. However, the exposure to waste coming from the factory turned them into the monsters they are today.",你在我們周圍看到的怪物曾經是南方艾磷胚斯使用的機器。然而，接觸來自工廠的廢物使他們變成了今天的怪物。
NPC_000169,I'm surprised you haven't heard of me. I'm Dr. Est and I research Madrigal's ecosystem. My 2 brothers and I are thrilled to learn as much as we can about Madrigal. Have you met my brothers?,我是 Dr. 法小紀，與 2 個兄弟研究瑪德利賈的相關事物。
NPC_000170,"Watch yourself out there, friend. Some creatures can be quite dangerous!",小心喔！這裡的魔域怪很危險~
NPC_000171,The will of Hynan will lead you to victory.,浪人的英雄海楠會幫你的。
NPC_000172,This is what you must to do.,您應該要幫我…
NPC_000173,"The Heroes fought hard to protect us from Shade's evil masquerpet army. We owe them all our livelihood. That is why I have devoted my life in service to Hynan, the brave Ranger Hero.",英雄們為保護我們免受闇影邪惡假面軍團的傷害而奮戰。我們欠他們所有的恩情，這就是為什麼我畢生致力於為勇敢的浪人英雄海楠服務。
NPC_000174,"I am Eliff, the Ranger Master. I have devoted my life to Hynan's legacy, and my duty is to pass along all that I have learned from him. I have sworn to uphold this promise until my last, dying breath. ",我是負責幫您走浪人之路的…我是浪人大師艾梨布。我畢生致力於海楠的遺志，我的職責是將我從他那裡學到的一切傳遞下去。我發誓要堅持這個承諾，直到我最後一口氣。
NPC_000175,"Hynan watches over us all. Go in peace, my friend.",[海楠] 會祝福您的…安心去吧！我的朋友
NPC_000176,Aenn's blessing on this world will be remembered forever.,守護者英雄阿利安諾為人們所帶來的祝福將被永遠的記得！
NPC_000177,"Aenn, the Ringmaster Hero, was one of the most important of all of our brave Heroes. Aenn's rejuvenating magic blessed our brave heroes in battle.",阿利安諾，守護者英雄，是我們所有勇敢的英雄中最重要的一位，阿利安諾復活的魔法在戰鬥中祝福了我們勇敢的英雄。
NPC_000178,"Hi! It is very nice to meet you. My name is Ellend Eledyo and I am the Ringmaster Master. Pretty cool title, huh? I love it, and what's more, I love guiding pupils on the path of the Ringmaster Hero, Aenn.",你好！很高興認識你。我的名字是愛嵐‧依莉迪歐，我是守護者首領。很酷的名號吧？我喜歡它，更重要的是，我喜歡引導學生走上大師英雄阿利安諾的道路。
NPC_000179,Pray to Aenn for protection and you will have it.,向阿利安諾祈求保護，你就會得到它。
NPC_000180,A great creature is imprisoned here. Are you ready to challenge him?,等待你們的挑戰喔~
NPC_000181,"Why do you wish to challenge Clockworks?\n1 [For Honor!][IDS_NPC_ForHonor] \n2 [For Fun!][IDS_NPC_ForFun] \n3 [Meh, just because?][IDS_NPC_MehJustBecause]",為什麼你想挑戰時空毀滅者？\n1.[為了榮耀！][IDS_NPC_ForHonor]\n2.[為了好玩！][IDS_NPC_ForFun]\n3.[嗯，只是想試試？][IDS_NPC_MehJustBecause]
NPC_000182,"Are you sure you're ready for this? Alright, successor, would you like to challenge Clockworks again?\n[Yes][IDS_NPC_Yes_Enter] / [No][IDS_NPC_No_Enter]\n\n#cffff0000All the guild members participating must be close to you to enter.#nc",您確定準備好了嗎？好吧，繼任者，想再次挑戰時空毀滅者嗎？\n[是][IDS_NPC_Yes_Enter] / [否][IDS_NPC_No_Enter]\n\n#cffff0000所有參與的公會成員必須靠近你才能進入。#nc
NPC_000183,"You defeated Clockworks? Excellent work, successor!",實現了你的理想嗎？恭喜你喔！
NPC_000184,"Only the honorable combatant is worthy of facing Clockworks. You are brave, successor. \nAre you ready to challenge Clockworks?\n[Yes][IDS_NPC_Yes_Enter] / [No][IDS_NPC_No_Enter]\n\n#cffff0000All the guild members participating must be close to you to enter.#nc",只有光榮的戰士才有辦法面對時空毀滅者。展現勇氣吧，英雄的繼承人。\n你準備好挑戰時空毀滅者了嗎？\n[是][IDS_NPC_Yes_Enter] / [否][IDS_NPC_No_Enter]\n\n#cffff0000所有參與的公會成員必須靠近你才能夠進入。#nc
NPC_000185,This isn't a game you fool! Clockworks will tear you to pieces! Come back when you decide to be serious about this.,要好好珍惜這世上的一切！
NPC_000186,"Just because? JUST BECAU... Ah, forget it. You're obviously not mature enough to handle this.",…
NPC_000187,There are other brave souls locked in fierce combat with Clockworks at the moment. Their deaths will be swift. You must wait.,其他挑戰者已經在對戰中，所以目前無法入場喔！
NPC_000188,"Make sure you are adequately prepared to face Clockworks. If you are not yet ready, then now is the time to prepare.",你一定要徹底覺悟，不然是無法超越他的！
NPC_000189,"It's alright, young successor. Only the bravest of souls can hope to stand against the great Clockworks. We'll keep him imprisoned here until the right person is ready to face him.",要往後退？抱歉，我可沒注意到！
NPC_000190,"Roentel, Roentel, where for art thou, Roentel!?",羅瓦特需要你的力量！
NPC_000191,"Nothing will ever change if we forget the blessings of those who sacrificed themselves to protect all of us. Those who do not learn from the past, are doomed to repeat it.",不管怎樣，絕不能忘了他們的犧牲！
NPC_000192,"My name is Fera Jeen Condram Griters, and I am one of the 8 priests of Roentel, the Billlposter Hero. I am teaching the strength of Roentel to his future successors. Are you lost?",我的名字是費拉·吉恩，是爆咒師英雄倫特爾的 8 位守祭司之一。我正在向他未來的繼任者傳授倫特爾的力量。你迷路了嗎？
NPC_000193,"You will find your way, and Roentel will guide you.",願羅瓦特的力量能與你同在！
NPC_000194,The Misty Season has begun .,今年也是寶兆葡萄酒的豐收節！
NPC_000195,Have you had Beaujolais? It is the best wine in the world! It tastes just like spring sunshine.,知道什麼是寶兆葡萄酒嗎？是一個頂級葡萄酒呢。雖然喝起來不是很好喝，但是他的香味…喔~~是極品啦！
NPC_000196,I am Enologist Furan. I am in charge of the Madrigal Wine Society.,我叫艾魯芝特，是瑪德利賈紅酒協會的負責人。
NPC_000197,"Here, this mysterious wine is call the Blood of the Gods. Remember that!",紅酒又稱為神仙的血，一定要記得喔。
NPC_000198,"#b#cff8a004fCome one, come all! Everything you need for the #cfffc0000Guild Siege#nc#nb #b#cff8a004fis right here! Come and get it!#nc#nb",#b#cff8a004f來吧，大家都來吧！#cfffc0000公會戰#nc#nb #b#cff8a004f所需的一切物品都在這裡！快來看看吧！#nc#nb
NPC_000199,*AHEM* Please make sure that you have everything you need for the Guild Siege. I'd hate for you to go in unprepared. Short fights are boring!,請準備多一點公會戰時所需要的東西喔。
NPC_000200,"Hello there! I am the Guild Siege Merchant. I'm here to sell any and all goods that our contestants require. If you need anything, just ask!",為了販賣公會戰的東西，從很遠的地方來到這裡了。
NPC_000201,"Good luck out there, champ!",如果有好消息的話，別忘的也要告訴我喔。
NPC_000202,"Hmmm, no. This is no good. I need more information. I wish someone could help me.",可能需要再詳細一點調查啦…嗯…如果有人可以幫我的話再好不過了。
