Key,English,Traditional_Chinese
PROPQUEST_REQUESTBOX_INC_000227,Madrigal Animal Association wants Bobands.,瑪德利賈的殘障犬保護團體請委託中心收集獨刀眼罩。
PROPQUEST_REQUESTBOX_INC_000232,Strange Collector,詭異的蒐藏家
PROPQUEST_REQUESTBOX_INC_000233,Strange Collector needs you to collect Dumblings for his collection. Will you help?,有一位詭異的蒐藏家委託本中心蒐集『猛牛鼻環』，您要接受這個任務嗎？
PROPQUEST_REQUESTBOX_INC_000243,For the Wife,為了妻子的祝福
PROPQUEST_REQUESTBOX_INC_000244,Mayer needs Kalin to make a present for his wife. Will you help?,市長為了製造胸針送給妻子，委託了蒐集卡玲胸針的任務，你要接受任務嗎？
PROPQUEST_REQUESTBOX_INC_000249,Mayer wants Kalin.,市長為了製造胸針送給妻子，委託了蒐集『卡玲胸針』的任務
PROPQUEST_REQUESTBOX_INC_000254,Weak Heart,軟弱的心臟
PROPQUEST_REQUESTBOX_INC_000255,Helena needs clock hearts to make a new heart for her sick brother. Will you help?,海蓮娜為了幫妹妹移植心臟手術，委託了蒐集『娃娃的心臟』的任務
PROPQUEST_REQUESTBOX_INC_000265,Devil Marble,惡魔的大理石
PROPQUEST_REQUESTBOX_INC_000266,Bill needs Tomb Marbles to make the Devil Marble. Will you help?,比爾為了製造最優等的大理石，委託了蒐集石柱碎片的任務，你要接受任務嗎？
PROPQUEST_REQUESTBOX_INC_000271,Bill wants Tomb Marbles.,比爾為了製造優等的大理石，委託了蒐集『石柱碎片』
PROPQUEST_REQUESTBOX_INC_000276,Dream of the Fighter,格鬥家的期望
PROPQUEST_REQUESTBOX_INC_000277,Fighter needs you to collect Golden Fists to make a golden glove. Will you help?,格鬥家為了強化他們的拳套，委託了蒐集黃金之拳，你要接受委託嗎？
PROPQUEST_REQUESTBOX_INC_000282,Fighter wants Golden Fists.,格鬥家為了製造強化的拳套，委託了蒐集『黃金之拳』
PROPQUEST_REQUESTBOX_INC_000287,Marbles for the Son,寶寶玩的彈珠
PROPQUEST_REQUESTBOX_INC_000288,Mayer needs orbin to make marbles for his son. Will you help?,市長為了送兒子生日禮物，想製造一些彈珠，所以委託了蒐集破碎的晶球.請問你要接受嗎？
PROPQUEST_REQUESTBOX_INC_000293,Mayer wants orbin.,市長為了送兒子生日禮物，想製造一些彈珠，所以委託了蒐集破碎的晶球
PROPQUEST_REQUESTBOX_INC_000298,Strange Collector (2),詭異的蒐藏家 2
PROPQUEST_REQUESTBOX_INC_000299,Strange Collector needs you to collect $QUEST_END_ITEM_NAME$ for his collection. Will you help?,有一位詭異的蒐藏家委託蒐集 $QUEST_END_ITEM_NAME$，請問您要接受任務嗎？
PROPQUEST_REQUESTBOX_INC_000304,Strange Collector wants $QUEST_END_ITEM_NAME$.,有一位詭異的蒐藏家委託蒐集 $QUEST_END_ITEM_NAME$。
PROPQUEST_REQUESTBOX_INC_000309,Lens of Olien,席琳娜的隱形眼鏡
PROPQUEST_REQUESTBOX_INC_000310,Olien needs you to collect steam tears to make a new lens. Will you help?,席琳娜為了製造隱形眼鏡，委託了蒐集水滴寶石，你要接受任務嗎？
PROPQUEST_REQUESTBOX_INC_000315,Olien wants steam tears.,席琳娜為了製造隱形眼鏡，委託了蒐集水滴寶石
PROPQUEST_REQUESTBOX_INC_000320,Red Muffler,紅色圍巾
PROPQUEST_REQUESTBOX_INC_000321,Soldier needs you to collect knightlers to make a new scarf. Will you help?,軍人為了製造圍巾，委託了蒐集『騎士的圍巾』，你要接受任務嗎？
PROPQUEST_REQUESTBOX_INC_000326,Soldier wants knightler.,軍人為了製造圍巾，委託了蒐集『騎士的圍巾』
PROPQUEST_REQUESTBOX_INC_000331,Dwarpet Festival,杜爾沛活動
PROPQUEST_REQUESTBOX_INC_000332,The Dwarpet needs you to collect wheeshoes for their festival. Will you help?,杜爾沛要製作活動時穿的鞋子，委託了蒐集刀牙之靴，請問你要接受任務嗎？
PROPQUEST_REQUESTBOX_INC_000337,The Dwarpet wants wheesoes.,杜爾沛要製作活動時穿的鞋子，委託了蒐集刀牙之靴
PROPQUEST_REQUESTBOX_INC_000342,Crane Repair,停止的輪子
PROPQUEST_REQUESTBOX_INC_000343,The Erons Industrial Manager needs Droil to repair their crane. Will you help?,艾麟斯集團為了製造汽車的染料，委託了蒐集水銀油，你要接受任務嗎？
PROPQUEST_REQUESTBOX_INC_000348,Erons want Droils.,艾麟斯集團為了製造汽車的染料，委託了蒐集水銀油
PROPQUEST_REQUESTBOX_INC_000353,Urgently looking for a Bandage,蒐集繃帶
PROPQUEST_REQUESTBOX_INC_000364,Portable Power,攜帶用的發光器
PROPQUEST_REQUESTBOX_INC_000375,Strange Collector (3),詭異的蒐藏家 3
PROPQUEST_REQUESTBOX_INC_000386,Replacement Tires,再生輪胎
PROPQUEST_REQUESTBOX_INC_000387,The Dwarpet needs you to collect Dumptires to replace his flat tires. Will you help?,杜爾沛為了製造可以長久使用的輪胎，委託了蒐集製作輪胎材料的『火燄車輪』，您要接受委託嗎？
PROPQUEST_REQUESTBOX_INC_000392,The Dwarpet wants Dumptire.,杜爾沛為了製造可以長久使用的輪胎，委託了蒐集製作輪胎材料的『火燄車輪』
PROPQUEST_REQUESTBOX_INC_000397,Strange Collector (4),詭異的蒐藏家 4
PROPQUEST_REQUESTBOX_INC_000398,Mysterious collector needs Garbageton for his collection. Will you help?,詭異的蒐藏家委託了蒐集『風化石』，您要接受委託嗎？
PROPQUEST_REQUESTBOX_INC_000408,Relics of a Husband,丈夫的遺物
PROPQUEST_REQUESTBOX_INC_000409,A widow has asked that you collect Eronior so that she can re-make the ring of her husband. Will you help?,有一個流浪人，遺失了老公戒指上的一個寶石，為了製造寶石，流浪人委託了蒐集製造寶石材料的『風化結晶』，您要接受委託嗎？
PROPQUEST_REQUESTBOX_INC_000414,A widow wants some Eronior.,有一個流浪人，遺失了老公戒指上的一個寶石，為了製造寶石，流浪人委託了蒐集製造寶石材料的『風化結晶』
PROPQUEST_REQUESTBOX_INC_000419,Disguise of Remina,雷米娜的變身
PROPQUEST_REQUESTBOX_INC_000420,Remina needs you to collect repygle to make a pair of disguising sunglasses. Will you help?,雷米娜為了製造一副墨鏡，委託了蒐集製造墨鏡的材料『夜視鏡』，你要接受委託嗎？
PROPQUEST_REQUESTBOX_INC_000425,Remina wants $QUEST_END_ITEM_NAME$.,雷米娜想委託了蒐集 $QUEST_END_ITEM_NAME$。
PROPQUEST_REQUESTBOX_INC_000430,Beautiful Keil Wallpaper,美麗的藍光壁紙
PROPQUEST_REQUESTBOX_INC_000431,Haven needs you to collect Sycale to re-model the Magic Shop. Will you help?,海音為了整修魔法店，委託了蒐集製造壁紙用的『藍光鱗片』，您要接受委託嗎？
PROPQUEST_REQUESTBOX_INC_000436,Heaven wants Sycale.,海音為了整修魔法店，委託了蒐集製造壁紙用的『藍光鱗片』
PROPQUEST_REQUESTBOX_INC_000441,Strange Collector (5),詭異的蒐藏家 5
PROPQUEST_REQUESTBOX_INC_000442,Strange Collector needs $QUEST_END_ITEM_NAME$ for his collection. Will you help?,詭異的蒐藏家委託蒐集 $QUEST_END_ITEM_NAME$，您要接受委託嗎？
PROPQUEST_REQUESTBOX_INC_000447,Strange collector want Mong Tear,詭異的蒐藏家，委託了蒐集『水寶石』
PROPQUEST_REQUESTBOX_INC_000452,Anesthetic Needs,缺乏麻醉藥劑
PROPQUEST_REQUESTBOX_INC_000463,New Kind of Firework,製作新的鞭炮
PROPQUEST_REQUESTBOX_INC_000464,The Fireworks Producer needs Bomb Timers to make a new kind of firework. Will you help?,鞭炮商要製造新品種的鞭炮，委託了蒐集鞭炮材料『自爆計時器』，您要接受委託嗎？
PROPQUEST_REQUESTBOX_INC_000465,You get bombtimers from any type of Carrierbomb.,你可以在轟炸兵群中蒐集喔～賓拉當轟炸兵、轟炸兵、鳥山轟炸機都可以蒐集得到喔！
PROPQUEST_REQUESTBOX_INC_000469,The Firework Producer wants Bomb Timers.,鞭炮商要製造新品種的鞭炮，委託了蒐集鞭炮材料『自爆計時器』
PROPQUEST_REQUESTBOX_INC_000474,Snack for the Children,孩子的零食
PROPQUEST_REQUESTBOX_INC_000475,Bolpor needs Prewing to make some snacks for the children. Will you help?,艾爾夫為了製作孩子們的零食，委託了蒐集零食的材料『蝗蟲翅膀』，您要接受委託嗎？
PROPQUEST_REQUESTBOX_INC_000480,Bolpor wants Prewing.,艾爾夫為了製作孩子們的零食，委託了蒐集零食的材料『蝗蟲翅膀』
PROPQUEST_REQUESTBOX_INC_000485,Mushroom Farm of Chitller,維德的香菇農場
PROPQUEST_REQUESTBOX_INC_000486,Chitller needs you to collect Poiespore for his mushroom farm will you help?,維德為的在農場裡種香菇，委託了蒐集『魔菇胞子』，您要接受委託嗎？
PROPQUEST_REQUESTBOX_INC_000491,Chitller wants Poiespore.,維德為的在農場裡種香菇，委託了蒐集『魔菇胞子』
PROPQUEST_REQUESTBOX_INC_000496,New Yo-Yo,製作新的溜刃
PROPQUEST_REQUESTBOX_INC_000497,An Acrobat master needs you to gather Renyken to make a new Yo-Yo. Will you help?,雜技師集團人員要製造新的溜刃，委託了蒐集製造溜刃的材料『刀尾蚊的尾刃』，您要接受委託嗎？
PROPQUEST_REQUESTBOX_INC_000502,An Acrobat master wants Renyken.,雜技師集團人員要製造新的溜刃，委託了蒐集製造溜刃的材料『刀尾蚊的尾刃』
PROPQUEST_REQUESTBOX_INC_000507,Disguise of a Native,原住民的大變身
PROPQUEST_REQUESTBOX_INC_000508,Darkon natives need you to collect Tangkask. Will you help?,原住民為了逃離哇噹卡，委託了蒐集『哇噹卡面具』，您要接受委託嗎？
PROPQUEST_REQUESTBOX_INC_000513,Darkon natives want Tankask.,原住民為了逃離哇噹卡，委託了蒐集『哇噹卡面具』
PROPQUEST_REQUESTBOX_INC_000518,Woodworking Material,木工所氾濫
PROPQUEST_REQUESTBOX_INC_000529,The Best Shield,頂級盾牌
PROPQUEST_REQUESTBOX_INC_000530,Remina needs Luchest to make the strongest shield in the world. Will you help?,雷米娜為了製造強化盾牌，委託了蒐集『鳳凰胸甲』，您要接受委託嗎？
PROPQUEST_REQUESTBOX_INC_000540,Beauty Contest Award,美少女選拔賽的獎品
PROPQUEST_REQUESTBOX_INC_000541,The Madrigal Beauty Contest needs Eronsimint for making an award. Will you help?,瑪德利賈為了製造美少女選拔賽要使用的獎盃，委託了蒐集材料『綠方石』，您要接受委託嗎？
PROPQUEST_REQUESTBOX_INC_000546,The Madrigal Beauty Contest sponsor wants Eronsimint.,瑪德利賈為了製造美少女選拔賽要使用的獎盃，委託了蒐集材料『綠方石』
PROPQUEST_REQUESTBOX_INC_000551,Lucky Tool,盧尼的煙囪
PROPQUEST_REQUESTBOX_INC_000552,Lucky needs Hammamer to make a lucky hammer. Will you help?,盧尼為了製作一個新的煙囪，委託了蒐集製作煙囪的材料『象槌』，您要接受委託嗎？
PROPQUEST_REQUESTBOX_INC_000557,Lucky wants Hammamer.,盧尼為了製作一個新的煙囪，委託了蒐集製作煙囪的材料『象槌』
PROPQUEST_REQUESTBOX_INC_000562,Strange Collector (6),詭異的蒐藏家 6
PROPQUEST_REQUESTBOX_INC_000573,Request of Lurif,皮姬的委託
PROPQUEST_REQUESTBOX_INC_000574,Could you do me a favor? I need Phanbubble. Can you help me please?,我想拜託你一件事情，我需要『皮皮珠』，可以接受我的委託嗎？
PROPQUEST_REQUESTBOX_INC_000579,Lurif needs many Phanbubbles.,皮姬委託了蒐集『皮皮珠』不知道什麼原因噎～
PROPQUEST_REQUESTBOX_INC_000815,Mysterious Magic Material,神秘魔法材料
PROPQUEST_REQUESTBOX_INC_000816,Magician Master requested you to collect Merahook which is a magic material. Will you accept this request?,魔法師大師請你收集作為魔法材料的變種蝙蝠指甲。你會接受這個請求嗎？
PROPQUEST_REQUESTBOX_INC_000817,You can collect them from the group of Chimeradon in the Deadwallderness.,您可以從死寂荒原的變種蝙蝠俠群中收集它們。
PROPQUEST_REQUESTBOX_INC_000826,Avenge Nerky,復仇書呆子
PROPQUEST_REQUESTBOX_INC_000827,Krinton's pet Bearnerky got killed by the other Bearnerky. Krinton requested you to collect NerkyMane for revenge. Will you accept this request?,克林特的寵物獨眼野熊被另一隻獨眼野熊殺死了。克林特請你收集野熊鬃毛來替牠報仇。你會接受這個請求嗎？
PROPQUEST_REQUESTBOX_INC_000828,You can collect them from the group of Bearnerky in the Deadwallderness.,您可以從死寂荒原的波肯小組中收集它們。
PROPQUEST_REQUESTBOX_INC_000837,Bolpor's favor,艾爾夫的最愛
PROPQUEST_REQUESTBOX_INC_000838,Bolpor requested you to collect Rincruet for making some special food. Will you accept this request?,艾爾夫要求你收集麻普調味桶來製作一些特殊的食物。你會接受這個請求嗎？
PROPQUEST_REQUESTBOX_INC_000839,You can collect them from the group of Muffrin in the Deadwallderness.,您可以從死寂荒原的麻普小組中收集它們。
PROPQUEST_REQUESTBOX_INC_000848,Toy Materials,玩具材料
PROPQUEST_REQUESTBOX_INC_000849,A toy merchant requested you to collect Popshift for making fancy toys. Will you accept this request?,一個玩具商人要求你收集迴轉控制桿來製作精美的玩具。你會接受這個請求嗎？
PROPQUEST_REQUESTBOX_INC_000850,You can collect them from the group of Popcrank in the Deadwallderness.,您可以從死寂荒原的小丑團隊中收集它們。
PROPQUEST_REQUESTBOX_INC_000859,Evil Eyed Red Dragon,邪眼紅龍
PROPQUEST_REQUESTBOX_INC_000860,Can you please go find Dragon Tooth of the Meteonyker Dragon for me? The Arena Manager Lay requested 5 of them.,你能幫我找到地炎飛龍的龍牙嗎？自由競技場管理員需要其中的 5 個。
PROPQUEST_REQUESTBOX_INC_000861,"You can collect them from Meteonyker. I heard it's in Dekane Dungeon. Be careful, the Meteonyker is very strong! It's  best if you go with a party!",你可以從地炎飛龍收集它們。我聽說它在迪坎礦坑副本。小心，地炎飛龍非常強大！參加劇團是最好的辦法！
PROPQUEST_REQUESTBOX_INC_010000,Moth Infestation,飛蛾侵擾
PROPQUEST_REQUESTBOX_INC_010001,Tina asked for help with reducing the Mothbee population as they're causing problems with transport. Could you kill 15 of them?,蒂娜尋求幫助以減少魔斯蜂空軍的數量，因為它們正在造成交通問題。你能殺死他們中的 15 個嗎？
PROPQUEST_REQUESTBOX_INC_010002,You can find Mothbee flying inbetween Northern Saint City & Flaris.,你可以在聖音特北部與布拉里斯之間找到飛行中的魔斯蜂空軍。
PROPQUEST_REQUESTBOX_INC_010003,You don't want to help? That's okay. We'll find somebody else.,你不想幫忙？沒關係。我們會找到其他人的。
PROPQUEST_REQUESTBOX_INC_010004,You haven't finished the task yet.,你還沒有完成任務。
PROPQUEST_REQUESTBOX_INC_010005,Mutated Aibatts,變異的獨眼蝙蝠
PROPQUEST_REQUESTBOX_INC_010006,Tina has reported a new kind of Masquerpet called Zendros. Please could you kill 15 of them?,蒂娜報告了一種名為曾德羅斯的新型怪物變種。請問你能殺掉 15 個嗎？
PROPQUEST_REQUESTBOX_INC_010007,You can find Zendros flying between Flaris and Saint morning continents.,你可以在布拉里斯和聖音特大陸之間找到曾德羅斯。
PROPQUEST_REQUESTBOX_INC_010008,Dragonflies,蜻蜓
PROPQUEST_REQUESTBOX_INC_010009,Tina asked for help with reducing the Neparuba population as they're causing problems with transport. Could you kill 15 of them?,蒂娜請求幫助減少尼帕魯巴數量，因為他們正在造成交通問題，你能殺死他們中的 15 個嗎？
PROPQUEST_REQUESTBOX_INC_010010,You can find Neparuba flying between Flaris and Saint morning continents.,你可以在布拉里斯和聖音特大陸之間找到尼帕魯巴。
PROPQUEST_REQUESTBOX_INC_010011,Flybrigen Brigade,骷髏魔翼團
PROPQUEST_REQUESTBOX_INC_010012,Tina asked for help with reducing the Flybrigen population as they're causing problems with transport. Could you kill 15 of them?,蒂娜請求幫助減少骷髏魔翼的數量，因為他們正在造成交通問題。你能殺死他們中的 15 個嗎？
