Key,English,Traditional_Chinese
QUEST_DESTINATION_0028,"Meet Parinee, the manage of the Saint City station and give her the Feather of Magic Power.",遇見聖城站的管理員帕麗妮，並給她魔力羽毛。
QUEST_DESTINATION_0030,Bring it to the mayor of Darkon.,把它交給得肯市長。
QUEST_DESTINATION_0032,Defeat Organiger.,擊退窩樂坎。
QUEST_DESTINATION_0033,Defeat Gangard.,擊退坎哥德。
QUEST_DESTINATION_0034,Defeat Hardeser.,擊退瑕德西。
QUEST_DESTINATION_0035,Defeat the group of Mia and get the Mia Report.,擊退米兒系列怪物，並獲得失蹤兒童報告書。
QUEST_DESTINATION_0036,Meet the mayor of the Saint City.,會見聖城市長。
QUEST_DESTINATION_0037,Defeat the leader of the red bang Theives.,擊退紅色崩崩頭目。
QUEST_DESTINATION_0038,Defeat the red bang Theives and get the symbol of the theives.,擊退紅色崩崩竊盜團，並獲得竊盜團的象徵。
QUEST_DESTINATION_0039,Kill Lord Bang and obtain necklace.,擊退崩崩領主，並獲得項鍊。
QUEST_DESTINATION_0040,Hand it to Strange Collector,傳達給奇怪的收藏家。
QUEST_DESTINATION_0042,Look for an egg after killing Red Mantis C,擊退瑞德曼蒂斯 C，並拿來蛋。
QUEST_DESTINATION_0043,Bring it to Dr. Estern,把它帶給 Dr. 法小廷。
QUEST_DESTINATION_0044,Bring it to Dr. Estly,把它帶給 Dr. 法小林。
QUEST_DESTINATION_0045,Please give it to Mayor in Darkon,傳達給得肯市長。
QUEST_DESTINATION_0056,Bring it to Chairman of History Society Gothante.,傳達給 [歷史協會會長] 高譚提拉。
QUEST_DESTINATION_0057,Bring it to Manager of Ancient Document Rovanett,傳達給 [古文書管理員] 羅拔奈特。
QUEST_DESTINATION_0058,Bring it to Great Magician Laola,傳達給 [大魔法使] 拉宇。
QUEST_DESTINATION_0059,Bring it to Historian Martinyc,傳達給歷史學者馬特尼提特
QUEST_DESTINATION_0060,Bring it to Mercenary Instructor Hyuit,傳達給 [勇者訓練助教] 孝一。
QUEST_DESTINATION_0061,Kill Small Mushpang,擊退部下莫修邦。
QUEST_DESTINATION_0062,Bring it to Assist Instructor Kidmen,傳達給 [神職者訓練助教] 奇特曼。
QUEST_DESTINATION_0063,Bring it to Hachal in Flarine,傳達給住在布拉里斯的哈卡。
QUEST_DESTINATION_0064,Bring it to Hachal in Darkon,傳達給住在得肯的哈卡。
QUEST_DESTINATION_0066,Receive mail from Rankashu who is standing in front of Dekane Mine,接收站在迪坎礦坑前小草兒的郵件
QUEST_DESTINATION_0067,Drian exists in the first room,特利安在第一個房間。
QUEST_DESTINATION_0068,Kill keakoon in the third room and obtain key.,擊退第三個房間的奇昆族，獲得鑰匙。
QUEST_DESTINATION_0069,Move to the third room and check a cell where Nevil is locked.,往副本內部的第三個房間移動，並確認關禁藍彼的監獄。
QUEST_DESTINATION_0070,Kill Elite Keakoon Guard Leaders in the third room.,請狩殺在第三間房間裡優秀的奇昆族長。
QUEST_DESTINATION_0071,Talk with Nevin in prison,與監獄中的奈文交談
QUEST_DESTINATION_0072,Break Roach egg in fifth room and obtain 15 Pink Roach Fluids,打破第五個房間的粉紅毒花卵，獲得粉紅毒花乳蟲的樹液 15 個。
QUEST_DESTINATION_0073,Break Roach egg in fourth room and obtain 15 Blue Roach Fluids,打破第四個房間的藍色毒花卵，獲得藍色毒花乳蟲的樹液 15 個。
QUEST_DESTINATION_0074,Break Roach egg in fifth room and obtain 1 Pink Roach Queen Fluid,打破第五個房間的蟲卵，獲得 1 個粉紅毒花女王體液
QUEST_DESTINATION_0075,Break Roach egg in fourth room and obtain 1 Blue Roach Queen Fluid,打破第四個房間的蟲卵，獲得 1 個藍色毒花女王體液
QUEST_DESTINATION_0076,Obtain 30 Cillins nearby,收集在附近的矽磷 30 個。
QUEST_DESTINATION_0077,Meet Kazen,和卡斬見面。
QUEST_DESTINATION_0078,Move to where Kazen is and kill Green Trillipy. Then obtain 30 Ribenuums,往有卡斬的下個房間移動，狩獵綠色毒甲蜈蚣，獲得沛拉磷 30 個。
QUEST_DESTINATION_0079,You can find Nein in Dead Waldernis of Darkon 3 and do 'Finding Tridum'. Then collect 10 Ribenuums,"去找在得肯第三區岳坭斯沙漠的羅殷，進行""蒐集特立磷 ""任務，獲得純度高的沛拉磷 10 個。"
QUEST_DESTINATION_0080,"Speak with Cell in Darkon 1 and do 'Trace of ID card'. After getting a key, you can obtain 20 Tridum.","和得肯第一區的番若迪對話，進行""通行卡的下落""任務，獲得房間鑰匙後，收集特立磷 20 個。"
QUEST_DESTINATION_0081,Bring Ribenuum to Nein,把沛拉磷交給羅殷。
QUEST_DESTINATION_0082,You can see Mutant Fefern and Mutant Nyangnyang Queen nearby.,你可以在附近看到突變蜥蜴草和變凶惡喵娘
QUEST_DESTINATION_0083,Kill Vice Veduque living in the last room of Mars dungeon.,殺死居住在瑪斯密殿最後一個房間的扒爾斯。
QUEST_DESTINATION_0084,It exists in Iblis and revelation can be found in the last room on left.,它存在於伊普里司，在左邊最後一個房間可以找到。
QUEST_DESTINATION_0085,Kill 8 Iblis Crashers in the Iblis Temple.,在伊普里司神殿殺死 8 名伊普里司妖獸。
QUEST_DESTINATION_0086,Kill an Iblis Guardian in the Iblis Temple.,在伊普里司神殿殺死一名伊普里司守護者。
QUEST_DESTINATION_0087,Obtain the Pattern by Killing an Iblis Guardian.,通過殺死伊普里司守護者獲得紋樣。
QUEST_DESTINATION_0091,Please purchase a Long Sword from [Shield] Luda.,長劍請向盾牌商人路達購買。
QUEST_DESTINATION_0093,"After speaking with Drian, obtain a pouch.",去和得安對話後，獲得包裹。
QUEST_DESTINATION_0094,A group of Organigor exists nearby.,在窩樂坎棲息地附近。
QUEST_DESTINATION_0095,A group of Gangard exists nearby.,在坎哥德棲息地附近。
QUEST_DESTINATION_0096,A group of Hadeseor exists nearby.,在瑕德西棲息地附近。
QUEST_DESTINATION_1000,Radion gave you this Fragment of Memories.,拉迪溫給你淨化的記憶碎片
QUEST_DESTINATION_1001,Reodos gave you this Elemental Hero's Pendant.,雷多斯給你研術者英雄的墜飾。
QUEST_DESTINATION_1002,Zoro gave you this letter.,索羅給你信
QUEST_DESTINATION_1003,Bring this Letter to Zoro.,帶信給索羅。
QUEST_DESTINATION_1004,You got this Promise Ring from the Garbagespiders.,你從清道夫機械獲得海奈爾的戒指。
QUEST_DESTINATION_1005,Bring this Letter to Dior.,帶信給寶雅
QUEST_DESTINATION_1006,Bring this Hero's Pendant to Reonan.,帶這英雄的墜飾給雷奧南。
QUEST_DESTINATION_1007,You got this Hero's Pendant from the Bearnerkys.,你從波肯獲得英雄的墜飾。
QUEST_DESTINATION_1008,Bring this Agony Ore to Ainher.,帶這苦惱的礦石給艾因海爾
QUEST_DESTINATION_1009,Symbols of Shade drop from Violet masquerpets with a level close to yours.,闇影徽記從等級接近你的邪惡怪物會掉落。
QUEST_DESTINATION_1010,Collect Erons from Erons Catchers.,收集從艾磷斯來的艾磷斯幻獸。
QUEST_DESTINATION_1011,Collect Krasec from Krasec Catchers.,從石花幻獸那兒收集石花。
QUEST_DESTINATION_1012,Collect Mineral from Mineral Catchers.,從天然礦物幻獸那兒收集天然礦物。
QUEST_DESTINATION_1013,Collect Guru from Guru Catchers.,從鈷礫幻獸那兒收集鈷礫。
QUEST_DESTINATION_1014,Give the Smelted Steels to Chenbing.,將煉鋼交給趁風。
QUEST_DESTINATION_1015,Give the Metallurgical Bull Ring to Colack.,拿冶金公牛戒指給克勒
QUEST_DESTINATION_1016,Give the Supercharged Lightning Rod to Gothante.,將增壓避雷針交給高譚提拉。
QUEST_DESTINATION_1017,Collect $QUEST_END_ITEM_NAME$ from final dungeon bosses.,從最終副本首領收集 $QUEST_END_ITEM_NAME$
QUEST_DESTINATION_1018,Give the Elixir of Cleansing to Hael.,將淨化藥劑交給哈爾
QUEST_DESTINATION_1019,Collect Ultima from giants and treasure chests.,從巨人與寶箱中收集終極精粹
QUEST_DESTINATION_1020,Kill %s Prismatic Cobras and Water Totem Pole,擊敗 %s 隻棱彩眼鏡蛇與水之圖騰柱
QUEST_DESTINATION_1021,Kill %s Twinstrike Cobras and Wind Totem Pole,擊敗 %s 隻雙擊眼鏡蛇與風之圖騰柱
QUEST_DESTINATION_1022,Kill %s Tanuki Enforcers and Earth Totem Pole,擊敗 %s 隻狸貓執法者與地之圖騰柱
QUEST_DESTINATION_1023,Kill %s Wildwood Stalkers and Fire Totem Pole,擊敗 %s 隻野林潛行者與火之圖騰柱
QUEST_DESTINATION_1024,"Kill Kriton, the Shade's right hand living deep inside Herneos.",擊敗棲息於海尼爾遺都深處的影之右手——克里頓
QUEST_DESTINATION_1025,Kill 150 Dreadfins in the Herneos Dungeon.,在海尼爾遺都副本中殺死 150 隻恐鰭。
QUEST_DESTINATION_1026,Kill 150 Dreadscales in the Herneos Dungeon.,在海尼爾遺都副本中擊敗 150 隻恐鱗
QUEST_DESTINATION_1027,Kill 150 Luminfins in the Herneos Dungeon.,在海尼爾遺都副本中擊敗 150 隻光鰭
QUEST_DESTINATION_1028,Obtained by talking to Dr. Estly.,與艾斯特利博士對話後獲得
QUEST_DESTINATION_1029,Obtained by killing Dreadfins in the Herneos Dungeon.,透過殺死海尼爾遺都副本中的恐鰭獲得。
QUEST_DESTINATION_1030,Obtained by killing Dreadscales in the Herneos Dungeon.,透過擊敗海尼爾遺都副本中的恐鱗獲得
QUEST_DESTINATION_1031,Obtained by killing Luminfins in the Herneos Dungeon.,透過擊敗海尼爾遺都副本中的光鰭獲得
QUEST_DESTINATION_1032,"Kill [Depths Guardian] Bunyip, the Shade's General living deep inside Herneos.",擊敗棲息於海尼爾遺都深處的影之將軍——深淵守護者‧邦尼普
QUEST_DESTINATION_1033,"Kill [Depths Queen] Nereid, the Shade's General living deep inside Herneos.",擊敗棲息於海尼爾遺都深處的影之將軍——深淵女王‧涅瑞德
QUEST_DESTINATION_1034,The lost treasure of Herneos should be easy to find inside Herneos.,海尼爾遺都的遺失寶藏應可在其內部找到
QUEST_DESTINATION_1035,You should be able to find one by exploring the Herneos dungeon.,探索海尼爾遺都副本應該可以找到
QUEST_DESTINATION_1036,Bring it to Gergantes.,將其交給格爾岡特斯
QUEST_DESTINATION_1037,Kill %s more [Twisted Soul] Orcus to spawn an hidden chest,擊敗額外 %s 隻 詭魂‧奧耳庫斯以生成隱藏寶箱
QUEST_DESTINATION_1038,Kill %s more [Tormented Soul] Nergal to spawn the Mysterious Adventurer,擊敗額外 %s 隻 苦魂‧涅爾伽勒以召喚神秘冒險者
QUEST_DESTINATION_1039,Kill %s more [Demonic Soul] Hel to spawn an hidden chests,擊敗額外 %s 隻 魔魂‧赫爾以生成隱藏寶箱
QUEST_DESTINATION_1040,Kill %s more [Perverted Soul] Morrigan to spawn the Mysterious Adventurer,擊敗額外 %s 隻 墮魂‧摩莉甘以召喚神秘冒險者
QUEST_DESTINATION_1041,Kill %s more [Anguished Soul] Mara to spawn an hidden chest,擊敗額外 %s 隻 哀魂‧瑪拉以生成隱藏寶箱
QUEST_DESTINATION_1042,Kill %s more [Violent Soul] Ghed to spawn an hidden chest,擊敗額外 %s 隻 怒魂‧蓋德以生成隱藏寶箱
QUEST_DESTINATION_1043,Defeat %s Dungeon Final Boss,擊敗 %s 副本最終首領
QUEST_DESTINATION_1044,You received Master's letter of introduction from the previous quest.,你在前一個任務中獲得了師傅的介紹信
QUEST_DESTINATION_1045,You received Fragment of a Fallen Ship from the Mayor of Flarine.,你從布拉里斯市長那裡獲得了墜毀船隻的碎片
QUEST_DESTINATION_1046,You received Translated Lycan Operation Plan from [Captain] Baron.,你從 [隊長] 巴隆那裡獲得了翻譯過的狼人作戰計畫
QUEST_DESTINATION_1047,You received All about Muran! from [Elder] Melak.,你從 [長老] 梅拉克那裡獲得了《關於穆蘭的一切！》
QUEST_DESTINATION_1048,You collected Lycan Orders during the previous quest.,你在前一個任務中收集了狼人指令
QUEST_DESTINATION_1049,You collected Torn Scroll during the previous quest.,你在前一個任務中收集了破損卷軸
