Key,English,Traditional_Chinese
CLIENT_FAQ_INC_000027,"While flying, double click on the right mouse button or use the arrow keys",飛行時雙擊滑鼠的右鍵，就可以不用一直點擊滑鼠，也能轉換方向
CLIENT_FAQ_INC_000028,How can I use Emoticons?,如何休息？
CLIENT_FAQ_INC_000029,Click 'F9' to take a rest and click 'F9' again to stand up. You can also press 'O' and choose the sit emote and drag it to the bar.,"休息的熱鍵為『F9』鍵，按下後就會 ""坐下休息""，再按一次『F9』鍵就會站起來。萬一不小心將熱鍵消去時，只要按下熱鍵『O』，在動作欄裡尋找，重新登入熱鍵即可。"
CLIENT_FAQ_INC_000030,How do you trade with other characters?,角色之間要如何交易？
CLIENT_FAQ_INC_000031,"Left click on a character while holding down Alt and choose the Trade menu. Using items as well as dropping items, along with NPC shops, are not available while trading.",請靠近要進行交易的角色，並按住鍵盤上的『ALT』鍵，然後使用滑鼠選定角色。此時會出現一列選項，選擇『交易』的選項即可進行交易。正在進行交易時，將無法使用物品、NPC 交易與丟棄物品。
CLIENT_FAQ_INC_000032,Where can I get a quest?,任務要去哪裡接？
CLIENT_FAQ_INC_000033,If you want to find out about taking on a quest you can do so by talking with the NPCs.,想要接任務，必須先到達適合的等級或職業，之後再去找 NPC 對話，即可接一些任務。喜歡玩任務嗎？那就要常常與 NPC 對話喔。
CLIENT_FAQ_INC_000034,What is a duel?,什麼是對戰？
CLIENT_FAQ_INC_000035,"It means a duel between players, or PvP (Player Vs Player) by mutual consent. There is no penalty for dueling.",對戰就是指玩家與玩家之間的對決。意思就是說雙方必須達成協議之後，進行 PvP (Player VS Player)。與 PK 不同之處在於 PVP 不會受到懲罰。
CLIENT_FAQ_INC_000036,How can I become famous?,如何提升名譽值？
CLIENT_FAQ_INC_000037,The more you win tournament the more famous you become. If you become a high level player people will recognize you no matter where you are.,在對戰時獲得很多勝利時，名譽自然就會上升。隨著名譽的上升，可以獲得各種稱號。
CLIENT_FAQ_INC_000038,Why are some player names red? Can I attack everyone?,什麼是惡名點數？
CLIENT_FAQ_INC_000039,"PK and Karma increase as you kill other players. Your character will be penalized as your PK and Karma increase. A PK character's name is displayed in red. Your PK rate can be redeemed by completing a Confession quest, and your Karma lowers as you kill monsters and / or get killed.",PK 和惡名會隨著您殺死其他玩家而增加。隨著 PK 和惡名的增加，您的角色將受到懲罰。PK 角色的名字顯示為紅色。您可以通過完成懺悔任務來兌換您的 PK 率，並且您的惡名會隨著您殺死怪物和/或被殺死而降低。
CLIENT_FAQ_INC_000040,"If I encounter a bug, what can I do?",發現 BUG 要怎麼做？
CLIENT_FAQ_INC_000041,When you encounter any bugs please inform us by posting the bug on our forums at $WEBSITE$,發現 BUG 時，請直接透過官方網站『$WEBSITE$.tw/』通報。
CLIENT_FAQ_INC_000042,What is a guild?,何謂公會?
CLIENT_FAQ_INC_000043,"A Guild is a community that is much larger than a Party. Many functions are available as your guild level increases such as a Guild Bank, a Guild Cloak, and 1 on 1 Guild Battle.",公會比劇團的規模更大，是由許多人所組成的組織。隨著公會的成長，能夠使用公會銀行、公會披風、公會戰、1：1 公會戰等的功能。
CLIENT_FAQ_INC_000044,Where can we form a guild?,公會要在哪裡創呢?
CLIENT_FAQ_INC_000045,"To make a Guild, your character's level should be 40 or higher. Once you are level 40 go talk to NPC Helena in Saint Morning and complete the guild quest she gives you.",想創立公會就要去聖音特城的 [城鎮服務處] 找 NPC 海蓮娜說話。創公會時，角色的等級必需要 40 級以上，等級到了 40 級之後，透過任務就能夠創立公會。
CLIENT_FAQ_INC_000046,How about a Party?,要如何轉換成巡迴劇團？
CLIENT_FAQ_INC_000047,You can form a party to casually join together with other players.,劇團等級升到 10 級之後，按下劇團視窗裡面的『Change』按鈕即可轉換成巡迴劇團。
CLIENT_FAQ_INC_000048,How to invite other players?,如何邀請其他成員？
CLIENT_FAQ_INC_000049,Click on another player and select Invite to join party.,點擊玩家並選擇邀請加入劇團。
