Key,English,Traditional_Chinese
ACHIEVEMENT_KILL_SHADEKRITON_NAME,[Shade Lieutenant] Kriton,闇影副將‧克里頓
ACHIEVEMENT_KILL_PUPPETWOLF_NAME,Hundur Sharpfoot,百夏足
ACHIEVEMENT_KILL_RYSENTRY_NAME,Samoset,薩莫塞特
ACHIEVEMENT_KILL_RYGUARD_NAME,Kyouchish,利爪奇什
ACHIEVEMENT_KILL_RYARCHER_NAME,Kanonicus,追獵者庫斯
ACHIEVEMENT_KILL_RYMAGI_NAME,Mage Redcloud,緋雲術士
ACHIEVEMENT_KILL_RYWARRIOR_NAME,Taiaha,泰亞哈戰士
ACHIEVEMENT_KILL_SKELWOLF_NAME,Hellhound,地獄獵犬
ACHIEVEMENT_KILL_RYBARGA_NAME,Chief Keokuk,基奧卡克酋長
ACHIEVEMENT_KILL_BEHEMOTH03_NAME,[God of Death] Demonic Ankou,冥魔死神‧安庫
ACHIEVEMENT_KILL_AIBATT_LVL1,Aibatt Slayer 1,蝠影初獵
ACHIEVEMENT_KILL_AIBATT_LVL2,Aibatt Slayer 2,蝠影連斬
ACHIEVEMENT_KILL_AIBATT_LVL3,Aibatt Slayer 3,蝠影血戰
ACHIEVEMENT_KILL_AIBATT_LVL4,Aibatt Slayer 4,蝠影破軍
ACHIEVEMENT_KILL_AIBATT_LVL5,Aibatt Hunter,蝠影獵魂
ACHIEVEMENT_KILL_MUSHPANG_LVL1,Mushpang Slayer 1,菇靈初獵
ACHIEVEMENT_KILL_MUSHPANG_LVL2,Mushpang Slayer 2,菇靈連斬
ACHIEVEMENT_KILL_MUSHPANG_LVL3,Mushpang Slayer 3,菇靈血戰
ACHIEVEMENT_KILL_MUSHPANG_LVL4,Mushpang Slayer 4,菇靈破軍
ACHIEVEMENT_KILL_MUSHPANG_LVL5,Mushpang Hunter,菇靈獵魂
ACHIEVEMENT_KILL_BURUDENG_LVL1,Burudeng Slayer 1,甲角初獵
ACHIEVEMENT_KILL_BURUDENG_LVL2,Burudeng Slayer 2,甲角連斬
ACHIEVEMENT_KILL_BURUDENG_LVL3,Burudeng Slayer 3,甲角血戰
ACHIEVEMENT_KILL_BURUDENG_LVL4,Burudeng Slayer 4,甲角破軍
ACHIEVEMENT_KILL_BURUDENG_LVL5,Burudeng Hunter,甲角獵魂
ACHIEVEMENT_KILL_PUKEPUKE_LVL1,Pukepuke Slayer 1,噗影初獵
ACHIEVEMENT_KILL_PUKEPUKE_LVL2,Pukepuke Slayer 2,噗影連斬
ACHIEVEMENT_KILL_PUKEPUKE_LVL3,Pukepuke Slayer 3,噗影血戰
ACHIEVEMENT_KILL_PUKEPUKE_LVL4,Pukepuke Slayer 4,噗影破軍
ACHIEVEMENT_KILL_PUKEPUKE_LVL5,Pukepuke Hunter,噗影獵魂
ACHIEVEMENT_KILL_PEAKYTURTLE_LVL1,Peakyturtle Slayer 1,刺甲初獵
ACHIEVEMENT_KILL_PEAKYTURTLE_LVL2,Peakyturtle Slayer 2,刺甲連斬
ACHIEVEMENT_KILL_PEAKYTURTLE_LVL3,Peakyturtle Slayer 3,刺甲血戰
ACHIEVEMENT_KILL_PEAKYTURTLE_LVL4,Peakyturtle Slayer 4,刺甲破軍
ACHIEVEMENT_KILL_PEAKYTURTLE_LVL5,Peakyturtle Hunter,刺甲獵魂
ACHIEVEMENT_KILL_DEMIAN_LVL1,Demian Slayer 1,叛魂初獵
ACHIEVEMENT_KILL_DEMIAN_LVL2,Demian Slayer 2,叛魂連斬
ACHIEVEMENT_KILL_DEMIAN_LVL3,Demian Slayer 3,叛魂血戰
ACHIEVEMENT_KILL_DEMIAN_LVL4,Demian Slayer 4,叛魂破軍
ACHIEVEMENT_KILL_DEMIAN_LVL5,Demian Hunter,叛魂獵魂
ACHIEVEMENT_KILL_DORIDOMA_LVL1,Doridoma Slayer 1,海騎初獵
ACHIEVEMENT_KILL_DORIDOMA_LVL2,Doridoma Slayer 2,海騎連斬
ACHIEVEMENT_KILL_DORIDOMA_LVL3,Doridoma Slayer 3,海騎血戰
ACHIEVEMENT_KILL_DORIDOMA_LVL4,Doridoma Slayer 4,海騎破軍
ACHIEVEMENT_KILL_DORIDOMA_LVL5,Doridoma Hunter,海騎獵魂
ACHIEVEMENT_KILL_LAWOLF_LVL1,Lawolf Slayer 1,狼牙初獵
ACHIEVEMENT_KILL_LAWOLF_LVL2,Lawolf Slayer 2,狼牙連斬
ACHIEVEMENT_KILL_LAWOLF_LVL3,Lawolf Slayer 3,狼牙血戰
ACHIEVEMENT_KILL_LAWOLF_LVL4,Lawolf Slayer 4,狼牙破軍
ACHIEVEMENT_KILL_LAWOLF_LVL5,Lawolf Hunter,狼牙獵魂
ACHIEVEMENT_KILL_FEFERN_LVL1,Fefern Slayer 1,草蜥初獵
ACHIEVEMENT_KILL_FEFERN_LVL2,Fefern Slayer 2,草蜥連斬
ACHIEVEMENT_KILL_FEFERN_LVL3,Fefern Slayer 3,草蜥血戰
ACHIEVEMENT_KILL_FEFERN_LVL4,Fefern Slayer 4,草蜥破軍
ACHIEVEMENT_KILL_FEFERN_LVL5,Fefern Hunter,草蜥獵魂
ACHIEVEMENT_KILL_NYANGNYANG_LVL1,Nyangnyang Slayer 1,喵影初獵
ACHIEVEMENT_KILL_NYANGNYANG_LVL2,Nyangnyang Slayer 2,喵影連斬
ACHIEVEMENT_KILL_NYANGNYANG_LVL3,Nyangnyang Slayer 3,喵影血戰
ACHIEVEMENT_KILL_NYANGNYANG_LVL4,Nyangnyang Slayer 4,喵影破軍
ACHIEVEMENT_KILL_NYANGNYANG_LVL5,Nyangnyang Hunter,喵影獵魂
ACHIEVEMENT_KILL_BANG_LVL1,Bang Slayer 1,崩拳初獵
ACHIEVEMENT_KILL_BANG_LVL2,Bang Slayer 2,崩拳連斬
ACHIEVEMENT_KILL_BANG_LVL3,Bang Slayer 3,崩拳血戰
ACHIEVEMENT_KILL_BANG_LVL4,Bang Slayer 4,崩拳破軍
ACHIEVEMENT_KILL_BANG_LVL5,Bang Hunter,崩拳獵魂
ACHIEVEMENT_KILL_MOTHBEE_LVL1,Mothbee Slayer 1,蜂翼初獵
ACHIEVEMENT_KILL_MOTHBEE_LVL2,Mothbee Slayer 2,蜂翼連斬
ACHIEVEMENT_KILL_MOTHBEE_LVL3,Mothbee Slayer 3,蜂翼血戰
ACHIEVEMENT_KILL_MOTHBEE_LVL4,Mothbee Slayer 4,蜂翼破軍
ACHIEVEMENT_KILL_MOTHBEE_LVL5,Mothbee Hunter,蜂翼獵魂
ACHIEVEMENT_KILL_WAGSAAC_LVL1,Wagsaac Slayer 1,拳花初獵
ACHIEVEMENT_KILL_WAGSAAC_LVL2,Wagsaac Slayer 2,拳花連斬
ACHIEVEMENT_KILL_WAGSAAC_LVL3,Wagsaac Slayer 3,拳花血戰
ACHIEVEMENT_KILL_WAGSAAC_LVL4,Wagsaac Slayer 4,拳花破軍
ACHIEVEMENT_KILL_WAGSAAC_LVL5,Wagsaac Hunter,拳花獵魂
ACHIEVEMENT_KILL_FLYBAT_LVL1,Flybat Slayer 1,血蝠初獵
ACHIEVEMENT_KILL_FLYBAT_LVL2,Flybat Slayer 2,血蝠連斬
ACHIEVEMENT_KILL_FLYBAT_LVL3,Flybat Slayer 3,血蝠血戰
ACHIEVEMENT_KILL_FLYBAT_LVL4,Flybat Slayer 4,血蝠破軍
ACHIEVEMENT_KILL_FLYBAT_LVL5,Flybat Hunter,血蝠獵魂
ACHIEVEMENT_KILL_MIA_LVL1,Mia Slayer 1,縛影初獵
ACHIEVEMENT_KILL_MIA_LVL2,Mia Slayer 2,縛影連斬
ACHIEVEMENT_KILL_MIA_LVL3,Mia Slayer 3,縛影血戰
ACHIEVEMENT_KILL_MIA_LVL4,Mia Slayer 4,縛影破軍
ACHIEVEMENT_KILL_MIA_LVL5,Mia Hunter,縛影獵魂
ACHIEVEMENT_KILL_MRPUMPKIN_LVL1,Mr. Pumpkin Slayer 1,南瓜初獵
ACHIEVEMENT_KILL_MRPUMPKIN_LVL2,Mr. Pumpkin Slayer 2,南瓜連斬
ACHIEVEMENT_KILL_MRPUMPKIN_LVL3,Mr. Pumpkin Slayer 3,南瓜血戰
ACHIEVEMENT_KILL_MRPUMPKIN_LVL4,Mr. Pumpkin Slayer 4,南瓜破軍
ACHIEVEMENT_KILL_MRPUMPKIN_LVL5,Mr. Pumpkin Hunter,南瓜獵魂
ACHIEVEMENT_KILL_REDMANTIS_LVL1,Redmantis Slayer 1,赤鐮初獵
ACHIEVEMENT_KILL_REDMANTIS_LVL2,Redmantis Slayer 2,赤鐮連斬
ACHIEVEMENT_KILL_REDMANTIS_LVL3,Redmantis Slayer 3,赤鐮血戰
ACHIEVEMENT_KILL_REDMANTIS_LVL4,Redmantis Slayer 4,赤鐮破軍
ACHIEVEMENT_KILL_REDMANTIS_LVL5,Redmantis Hunter,赤鐮獵魂
ACHIEVEMENT_KILL_ZENDROS_LVL1,Zendros Slayer 1,邪眼初獵
ACHIEVEMENT_KILL_ZENDROS_LVL2,Zendros Slayer 2,邪眼連斬
ACHIEVEMENT_KILL_ZENDROS_LVL3,Zendros Slayer 3,邪眼血戰
ACHIEVEMENT_KILL_ZENDROS_LVL4,Zendros Slayer 4,邪眼破軍
ACHIEVEMENT_KILL_ZENDROS_LVL5,Zendros Hunter,邪眼獵魂
ACHIEVEMENT_KILL_JACKTHEHAMMER_LVL1,Jack the Hammer Slayer 1,鐵槌初獵
ACHIEVEMENT_KILL_JACKTHEHAMMER_LVL2,Jack the Hammer Slayer 2,鐵槌連斬
ACHIEVEMENT_KILL_JACKTHEHAMMER_LVL3,Jack the Hammer Slayer 3,鐵槌血戰
ACHIEVEMENT_KILL_JACKTHEHAMMER_LVL4,Jack the Hammer Slayer 4,鐵槌破軍
ACHIEVEMENT_KILL_JACKTHEHAMMER_LVL5,Jack the Hammer Hunter,鐵槌獵魂
ACHIEVEMENT_KILL_GIGGLEBOX_LVL1,Giggle Box Slayer 1,笑箱初獵
ACHIEVEMENT_KILL_GIGGLEBOX_LVL2,Giggle Box Slayer 2,笑箱連斬
ACHIEVEMENT_KILL_GIGGLEBOX_LVL3,Giggle Box Slayer 3,笑箱血戰
ACHIEVEMENT_KILL_GIGGLEBOX_LVL4,Giggle Box Slayer 4,笑箱破軍
ACHIEVEMENT_KILL_GIGGLEBOX_LVL5,Giggle Box Hunter,笑箱獵魂
ACHIEVEMENT_KILL_ROCKMUSCLE_LVL1,Rock Muscle Slayer 1,岩肌初獵
ACHIEVEMENT_KILL_ROCKMUSCLE_LVL2,Rock Muscle Slayer 2,岩肌連斬
ACHIEVEMENT_KILL_ROCKMUSCLE_LVL3,Rock Muscle Slayer 3,岩肌血戰
ACHIEVEMENT_KILL_ROCKMUSCLE_LVL4,Rock Muscle Slayer 4,岩肌破軍
ACHIEVEMENT_KILL_ROCKMUSCLE_LVL5,Rock Muscle Hunter,岩肌獵魂
ACHIEVEMENT_KILL_BUCROW_LVL1,Bucrow Slayer 1,赤羽初獵
ACHIEVEMENT_KILL_BUCROW_LVL2,Bucrow Slayer 2,赤羽連斬
ACHIEVEMENT_KILL_BUCROW_LVL3,Bucrow Slayer 3,赤羽血戰
ACHIEVEMENT_KILL_BUCROW_LVL4,Bucrow Slayer 4,赤羽破軍
ACHIEVEMENT_KILL_BUCROW_LVL5,Bucrow Hunter,赤羽獵魂
ACHIEVEMENT_KILL_NEPARUBA_LVL1,Neparuba Slayer 1,蟲鳴初獵
ACHIEVEMENT_KILL_NEPARUBA_LVL2,Neparuba Slayer 2,蟲鳴連斬
ACHIEVEMENT_KILL_NEPARUBA_LVL3,Neparuba Slayer 3,蟲鳴血戰
ACHIEVEMENT_KILL_NEPARUBA_LVL4,Neparuba Slayer 4,蟲鳴破軍
ACHIEVEMENT_KILL_NEPARUBA_LVL5,Neparuba Hunter,蟲鳴獵魂
ACHIEVEMENT_KILL_HOBO_LVL1,Hobo Slayer 1,浪刀初獵
ACHIEVEMENT_KILL_HOBO_LVL2,Hobo Slayer 2,浪刀連斬
ACHIEVEMENT_KILL_HOBO_LVL3,Hobo Slayer 3,浪刀血戰
ACHIEVEMENT_KILL_HOBO_LVL4,Hobo Slayer 4,浪刀破軍
ACHIEVEMENT_KILL_HOBO_LVL5,Hobo Hunter,浪刀獵魂
ACHIEVEMENT_KILL_DUMBBULL_LVL1,Dumbbull Slayer 1,蠻角初獵
ACHIEVEMENT_KILL_DUMBBULL_LVL2,Dumbbull Slayer 2,蠻角連斬
ACHIEVEMENT_KILL_DUMBBULL_LVL3,Dumbbull Slayer 3,蠻角血戰
ACHIEVEMENT_KILL_DUMBBULL_LVL4,Dumbbull Slayer 4,蠻角破軍
ACHIEVEMENT_KILL_DUMBBULL_LVL5,Dumbbull Hunter,蠻角獵魂
ACHIEVEMENT_KILL_TOTEMIA_LVL1,Totemia Slayer 1,圖騰初獵
ACHIEVEMENT_KILL_TOTEMIA_LVL2,Totemia Slayer 2,圖騰連斬
ACHIEVEMENT_KILL_TOTEMIA_LVL3,Totemia Slayer 3,圖騰血戰
ACHIEVEMENT_KILL_TOTEMIA_LVL4,Totemia Slayer 4,圖騰破軍
ACHIEVEMENT_KILL_TOTEMIA_LVL5,Totemia Hunter,圖騰獵魂
ACHIEVEMENT_KILL_CARDPUPPET_LVL1,Cardpuppet Slayer 1,傀線初獵
ACHIEVEMENT_KILL_CARDPUPPET_LVL2,Cardpuppet Slayer 2,傀線連斬
ACHIEVEMENT_KILL_CARDPUPPET_LVL3,Cardpuppet Slayer 3,傀線血戰
ACHIEVEMENT_KILL_CARDPUPPET_LVL4,Cardpuppet Slayer 4,傀線破軍
ACHIEVEMENT_KILL_CARDPUPPET_LVL5,Cardpuppet Hunter,傀線獵魂
ACHIEVEMENT_KILL_FLBYRIGEN_LVL1,Flybrigen Slayer 1,骨翼初獵
ACHIEVEMENT_KILL_FLBYRIGEN_LVL2,Flybrigen Slayer 2,骨翼連斬
ACHIEVEMENT_KILL_FLBYRIGEN_LVL3,Flybrigen Slayer 3,骨翼血戰
ACHIEVEMENT_KILL_FLBYRIGEN_LVL4,Flybrigen Slayer 4,骨翼破軍
ACHIEVEMENT_KILL_FLBYRIGEN_LVL5,Flybrigen Hunter,骨翼獵魂
ACHIEVEMENT_KILL_TOMBSTONEBEARER_LVL1,Tombstone Bearer Slayer 1,墓魂初獵
ACHIEVEMENT_KILL_TOMBSTONEBEARER_LVL2,Tombstone Bearer Slayer 2,墓魂連斬
ACHIEVEMENT_KILL_TOMBSTONEBEARER_LVL3,Tombstone Bearer Slayer 3,墓魂血戰
ACHIEVEMENT_KILL_TOMBSTONEBEARER_LVL4,Tombstone Bearer Slayer 4,墓魂破軍
ACHIEVEMENT_KILL_TOMBSTONEBEARER_LVL5,Tombstone Bearer Hunter,墓魂獵魂
ACHIEVEMENT_KILL_SCOPICON_LVL1,Scorpicon Slayer 1,蠍毒初獵
ACHIEVEMENT_KILL_SCOPICON_LVL2,Scorpicon Slayer 2,蠍毒連斬
ACHIEVEMENT_KILL_SCOPICON_LVL3,Scorpicon Slayer 3,蠍毒血戰
ACHIEVEMENT_KILL_SCOPICON_LVL4,Scorpicon Slayer 4,蠍毒破軍
ACHIEVEMENT_KILL_SCOPICON_LVL5,Scorpicon Hunter,蠍毒獵魂
ACHIEVEMENT_KILL_BASQUE_LVL1,Basque Slayer 1,銃火初獵
ACHIEVEMENT_KILL_BASQUE_LVL2,Basque Slayer 2,銃火連斬
ACHIEVEMENT_KILL_BASQUE_LVL3,Basque Slayer 3,銃火血戰
ACHIEVEMENT_KILL_BASQUE_LVL4,Basque Slayer 4,銃火破軍
ACHIEVEMENT_KILL_BASQUE_LVL5,Basque Hunter,銃火獵魂
ACHIEVEMENT_KILL_PRANKSTER_LVL1,Prankster Slayer 1,詭戲初獵
ACHIEVEMENT_KILL_PRANKSTER_LVL2,Prankster Slayer 2,詭戲連斬
ACHIEVEMENT_KILL_PRANKSTER_LVL3,Prankster Slayer 3,詭戲血戰
ACHIEVEMENT_KILL_PRANKSTER_LVL4,Prankster Slayer 4,詭戲破軍
ACHIEVEMENT_KILL_PRANKSTER_LVL5,Prankster Hunter,詭戲獵魂
ACHIEVEMENT_KILL_ROCKEPELLER_LVL1,Rockepeller Slayer 1,雲翼初獵
ACHIEVEMENT_KILL_ROCKEPELLER_LVL2,Rockepeller Slayer 2,雲翼連斬
ACHIEVEMENT_KILL_ROCKEPELLER_LVL3,Rockepeller Slayer 3,雲翼血戰
ACHIEVEMENT_KILL_ROCKEPELLER_LVL4,Rockepeller Slayer 4,雲翼破軍
ACHIEVEMENT_KILL_ROCKEPELLER_LVL5,Rockepeller Hunter,雲翼獵魂
ACHIEVEMENT_KILL_WHEELEM_LVL1,Wheelem Slayer 1,輪影初獵
ACHIEVEMENT_KILL_WHEELEM_LVL2,Wheelem Slayer 2,輪影連斬
ACHIEVEMENT_KILL_WHEELEM_LVL3,Wheelem Slayer 3,輪影血戰
ACHIEVEMENT_KILL_WHEELEM_LVL4,Wheelem Slayer 4,輪影破軍
ACHIEVEMENT_KILL_WHEELEM_LVL5,Wheelem Hunter,輪影獵魂
ACHIEVEMENT_KILL_LEYENA_LVL1,Leyena Slayer 1,血狼初獵
ACHIEVEMENT_KILL_LEYENA_LVL2,Leyena Slayer 2,血狼連斬
ACHIEVEMENT_KILL_LEYENA_LVL3,Leyena Slayer 3,血狼血戰
ACHIEVEMENT_KILL_LEYENA_LVL4,Leyena Slayer 4,血狼破軍
ACHIEVEMENT_KILL_LEYENA_LVL5,Leyena Hunter,血狼獵魂
ACHIEVEMENT_KILL_TRANGFOMA_LVL1,Trangfoma Slayer 1,電兵初獵
ACHIEVEMENT_KILL_TRANGFOMA_LVL2,Trangfoma Slayer 2,電兵連斬
ACHIEVEMENT_KILL_TRANGFOMA_LVL3,Trangfoma Slayer 3,電兵血戰
ACHIEVEMENT_KILL_TRANGFOMA_LVL4,Trangfoma Slayer 4,電兵破軍
ACHIEVEMENT_KILL_TRANGFOMA_LVL5,Trangfoma Hunter,電兵獵魂
ACHIEVEMENT_KILL_STEAMWALKER_LVL1,Steam Walker Slayer 1,蒸甲初獵
ACHIEVEMENT_KILL_STEAMWALKER_LVL2,Steam Walker Slayer 2,蒸甲連斬
ACHIEVEMENT_KILL_STEAMWALKER_LVL3,Steam Walker Slayer 3,蒸甲血戰
ACHIEVEMENT_KILL_STEAMWALKER_LVL4,Steam Walker Slayer 4,蒸甲破軍
ACHIEVEMENT_KILL_STEAMWALKER_LVL5,Steam Walker Hunter,蒸甲獵魂
ACHIEVEMENT_KILL_STEELKNIGHT_LVL1,Steel Knight Slayer 1,鋼騎初獵
ACHIEVEMENT_KILL_STEELKNIGHT_LVL2,Steel Knight Slayer 2,鋼騎連斬
ACHIEVEMENT_KILL_STEELKNIGHT_LVL3,Steel Knight Slayer 3,鋼騎血戰
ACHIEVEMENT_KILL_STEELKNIGHT_LVL4,Steel Knight Slayer 4,鋼騎破軍
ACHIEVEMENT_KILL_STEELKNIGHT_LVL5,Steel Knight Hunter,鋼騎獵魂
ACHIEVEMENT_KILL_ZOMBIGER_LVL1,Zombiger Slayer 1,礦屍初獵
ACHIEVEMENT_KILL_ZOMBIGER_LVL2,Zombiger Slayer 2,礦屍連斬
ACHIEVEMENT_KILL_ZOMBIGER_LVL3,Zombiger Slayer 3,礦屍血戰
ACHIEVEMENT_KILL_ZOMBIGER_LVL4,Zombiger Slayer 4,礦屍破軍
ACHIEVEMENT_KILL_ZOMBIGER_LVL5,Zombiger Hunter,礦屍獵魂
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL1,Nuttywheel Slayer 1,刀輪初獵
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL2,Nuttywheel Slayer 2,刀輪連斬
ACHIEVEMENT_KILL_NUTTYWHEEL_LVL3,Nuttywheel Slayer 3,刀輪血戰
