Key,English,Traditional_Chinese
UI_NAVIGATOR_PLAYER,Player,玩家
UI_NAVIGATOR_PARTY,Party,劇團
UI_NAVIGATOR_NPC,NPC,NPC
UI_NAVIGATOR_MONSTER,Monster,怪物
UI_PRIVACY_NOTICE,Privacy Policy,隱私政策
UI_MSGBOX_ACCEPT,Accept,同意
UI_MSGBOX_DECLINE,Decline,拒絕
UI_MSGBOX_CLOSE,Close,關閉
UI_OPTION_SHADOWS,Shadows,陰影
UI_OPTION_SHADOWS_MAXDIST,Maximum Distance,最遠距離
UI_OPTION_SHADOWS_MAXQUALITY,Maximum Quality,最高品質
UI_OPTION_FULLSCREEN,Fullscreen,全螢幕
UI_MOTION_TAB_MOT,Emotes,動作
UI_MOTION_TAB_EMO,Emoticons,表情
UI_REVIVAL_TITLE,Resurrection,復活
UI_REVIVAL_LODESTAR,Lodestar,生命光塔
UI_REVIVAL_LODESTAR_TIP,Revive at the nearest town,在最近的城鎮復活
UI_REVIVAL_LODELIGHT,Lodelight,生命光柱
UI_REVIVAL_LODELIGHT_TIP,Revive at your chosen Lodelight,在已選擇的生命光柱復活
UI_CHARINFO_BASE,Base,基本
UI_CHARINFO_NAME,Name,名稱
UI_CHARINFO_LOGIN,Login,登入
UI_CHARINFO_JOB,Job,職業
UI_CHARINFO_LEVEL,Level,等級
UI_CHARINFO_SERVER,Server,伺服器
UI_CHARINFO_CHANNEL,Channel,頻道
UI_CHARINFO_DETAIL,Detail,詳細
UI_CHARINFO_STR,STR,力量
UI_CHARINFO_STA,STA,體力
UI_CHARINFO_DEX,DEX,敏捷
UI_CHARINFO_INT,INT,智力
UI_CHARINFO_STATPOINTS,Stat Points,能力點
UI_CHARINFO_APPLY,Confirm,套用
UI_CHARINFO_RESET,Revert,重新分配
UI_CHARINFO_CHANGESTATE,Change State,更改狀態
UI_CHARINFO_CURRENTPAGE,Current Stat Page: %d,目前數值頁：%d
UI_CHARINFO_CHANGEPAGE_TITLE,Switch Stat Page,更改數值頁
UI_CHARINFO_APPLY_TOOLTIP,Confirm stat allocation,套用新的能力點。
UI_CHARINFO_RESET_TOOLTIP,Revert allocation and return to previous stats,恢復到之前的能力點。
UI_CHARINFO_CHANGEPAGE_TOOLTIP,Switch to a different stat page,切換數值頁
UI_CHARINFO_PLUSMINUS_TOOLTIP,"After allocating your stat points, press Confirm.",在更改能力點後，按下套用。
UI_CHARINFO_STR_TOOLTIP,Increases the weapon's Attack Power (#cffb40000except wands and bows#nc).,增加武器的攻擊力 (#cffb40000法杖除外#nc)
UI_CHARINFO_STA_TOOLTIP,"Increases Defense, Max HP, and Max FP.\nIncreases HP and FP recovery rate.",增加防禦力、最大生命、最大活力。\n增加生命、活力回復率
UI_CHARINFO_DEX_TOOLTIP,"Increases Attack Speed, Parry, Block and Critical Chance.\n#cffb40000Increases bow damage.#nc",增加攻擊速度、迴避、格擋與暴擊率。\n#cffb40000增加弓的攻擊力。#nc
UI_CHARINFO_INT_TOOLTIP,Increases Max MP.\nIncreases Magic Attack Power.,增加最大魔力值\n魔法攻擊力
UI_CHARINFO_GP_TOOLTIP,"After allocating your stat points, press Confirm.",在更改能力點後，按下套用。
UI_CHARINFO_PVP_DUELFAME,Duel Fame,決鬥名聲
UI_CHARINFO_PVP_DUELPOINT,Duel Points,決鬥點數
UI_CHARINFO_PVP_KILLPOINT,Killing Points,擊殺點數
UI_CHARINFO_PVP_KARMALEVEL,Karma Level,惡名等級
UI_CHARINFO_PVP_KARMAPOINT,Karma Points,惡名點數
UI_CHARINFO_PVPPK,PvP/PK,玩家/PK
UI_TOOLTIP_SEX_MALE,Sex: Male,性別：男
UI_TOOLTIP_SEX_FEMALE,Sex: Female,性別：女
UI_TOOLTIP_HARVEST_TIMEREDUC,Time Reduction Level,縮短時間等級
UI_TOOLTIP_HARVEST_YIELDBONUS,Yield Bonus Level,生產加成等級
UI_TOOLTIP_HARVEST_SPAWNBONUS,Carrier Chance Bonus Level,怪物出現機率加成等級
UI_TOOLTIP_ONEHAND,One-handed weapon.,單手武器
UI_TOOLTIP_TWOHAND,Two-handed weapon.,雙手武器
UI_TOOLTIP_ATTACK_BASE,Base Attack:,基礎攻擊力：
UI_TOOLTIP_DEF_BASE,Base Defense:,基礎防禦力：
UI_TOOLTIP_ATTACK,Attack:,攻擊力：
UI_TOOLTIP_DEF_A,Defense:,防禦力：
UI_TOOLTIP_ATTACK_SPEED,Attack speed: %s,攻擊速度：%s
UI_TOOLTIP_REQ_JOB,Req Job:,職業：
UI_TOOLTIP_REQ_LEVEL,Required Level: %d,等級：%d
UI_TOOLTIP_REQ,Requires %s,需要 %s
UI_TOOLTIP_RESTORE_MP,Restore MP: %d,魔力恢復量：%d
UI_TOOLTIP_CONSUME_MP,MP: %d,魔力：%d
UI_TOOLTIP_CONSUME_FP,FP: %d,活力：%d
UI_TOOLTIP_RESTORE_HP,Restore HP: %d,生命恢復量：%d
UI_TOOLTIP_RESTORE_FP,Restore FP: %d,活力恢復量：%d
UI_TOOLTIP_MAX_RESTORE,Effective up to %d,最大恢復量：%d
UI_TOOLTIP_INV_SUIT,Suit,衣服
UI_TOOLTIP_INV_GAUNTLET,Gauntlet,手套
UI_TOOLTIP_INV_BOOTS,Boots,靴子
UI_TOOLTIP_INV_HELMET,Helmet,頭盔
UI_TOOLTIP_INV_CLO,Cloak,披風
UI_TOOLTIP_INV_WEAPON,Weapon,武器
UI_TOOLTIP_INV_GUARD,Shield,盾牌
UI_TOOLTIP_INV_MASK,Mask,面具
UI_TOOLTIP_INV_RID,Flying Item,飛行道具
UI_TOOLTIP_INV_NECKLACE,Necklace,項鍊
UI_TOOLTIP_INV_RING,Ring,戒指
UI_TOOLTIP_INV_EARRING,Earring,耳環
UI_TOOLTIP_INV_BULLET,"Ammunition (Arrows, Posters)",副武器 (箭矢，符咒)
UI_TOOLTIP_INV_CLOTHES_1,Fashion Hat,時裝帽子
UI_TOOLTIP_INV_CLOTHES_2,Fashion Clothes,時裝上衣
UI_TOOLTIP_INV_CLOTHES_3,Fashion Gloves,時裝手套
UI_TOOLTIP_INV_CLOTHES_4,Fashion Shoes,時裝鞋子
UI_TOOLTIP_MON_LVL,Lv.,Lv.
UI_TOOLTIP_MON_DROP,Booty:,戰利品：
UI_TOOLTIP_MON_NO_DROP,None,無
UI_MAP_MONINFO,Toggle monster locations.,顯示怪物資訊。
UI_TOOLTIP_DELETE_ITEM,Drag an item here to delete it.,物品拖到此處將被刪除。
UI_INVENTORY_DELETE,Item Deletion,確認丟棄物品
UI_INVENTORY_DELETE_CONFIRM,Delete this item?,確定要刪除此物品嗎？
UI_INVENTORY_DELETE_CNT,Qty,數量：
UI_DIALOG,Dialog,對話
UI_DIALOG_TITLE,Conversation,對話
UI_DIALOG_ABOUT,Ask about %s,詢問 %s
UI_OPTION_TAB_GAME,Game,遊戲
UI_OPTION_TAB_CONTROLS,Controls,控制
UI_OPTION_TAB_VIDEO,Graphics,顯示
UI_OPTION_TAB_GRAPHICS,Video,影像
UI_OPTION_TAB_AUDIO,Audio,音效
UI_OPTION_PM,Whispers and Messages,密語和訊息
UI_OPTION_PARTY,Party and Guild Invites,劇團和公會邀請
UI_OPTION_FRIEND,Friend Invites,好友邀請
UI_OPTION_SIEGE_CAPTION,Guild Siege Captions,公會戰字幕
UI_OPTION_DISABLE_PANG,Disable Tutorial Pang,取消教學胖胖
UI_OPTION_COUPLE,Couple Proposals,情侶邀請
UI_INSTANTMSG_TITLE,Message,訊息
UI_MESSAGE_SEND,Send,傳送
UI_SHOP_TITLE,Shop,商店
UI_SHOP_ITEMSLIST,Item List,物品清單
UI_TOOLTIP_PRICE,Price: %s,價格：%s
UI_TOOLTIP_SELLPRICE,Selling Price: %s,出售價格：%s
UI_SHOP_FILTER,Search,搜尋
UI_SHOP_LEVEL,By Level,依等級
UI_SHOP_GENDER,By Gender,依性別
UI_SHOP_ITEMPRICE,Item Price,物品價格
UI_SELLITEM_TITLE,Confirm Sale,出售確認
UI_SELLITEM_CONFIRM,Sell this item?,確定要出售此物品嗎？
UI_SELLITEM_QTY,Quantity:,數量
UI_SELLITEM_PRICE,Selling Price:,出售價格：
UI_MSGBOX_VALID,OK,確認
UI_BUYITEM_TITLE,Confirm Item Purchase,確認購買物品
UI_BUYITEM_CONFIRM,How many would you like to buy?,您想購買嗎？
UI_BUYITEM_PRICE,Cost,花費
UI_OPTION_GRASS,Grass,草
UI_TOOLTIP_MAX_HP,Max. HP,最大生命
UI_TOOLTIP_MAX_MP,Max. MP,最大魔力
UI_TOOLTIP_MAX_FP,Max. FP,最大活力
UI_TOOLTIP_SPEED,Speed,移動速度
UI_TOOLTIP_ATKSPEED,Attack Speed,攻擊速度
UI_TOOLTIP_BLOCKMELEE,Melee Block,近距離格擋
UI_TOOLTIP_HITRATE,Hit Rate,命中率
UI_TOOLTIP_ABILITYMIN,Min. Ability,最小能力
UI_TOOLTIP_ABILITYMAX,Max. Ability,最大能力
UI_TOOLTIP_DEFENSE,Defense,防禦力
UI_TOOLTIP_DEFMAGIC,Magic Defense,魔法防禦力
UI_TOOLTIP_DEFELECTRICITY,Electricity Resistance,雷元素抗性
UI_TOOLTIP_DEFALLELEMENTAL,All Elements Resistance,元素抗性
UI_TOOLTIP_DEFFIRE,Fire Resistance,火元素抗性
UI_TOOLTIP_DEFWIND,Wind Resistance,風元素抗性
UI_TOOLTIP_DEFWATER,Water Resistance,水元素抗性
UI_TOOLTIP_DEFEARTH,Earth Resistance,地元素抗性
UI_CHARINFO_ELEMENTDEF,Resistance,抗性
UI_CHARINFO_ELEMENTMASTRY,Mastery,精通
UI_TOOLTIP_HP,HP,生命
UI_TOOLTIP_MP,MP,魔力
UI_TOOLTIP_FP,FP,活力
UI_TOOLTIP_HPRECOVERY,HP Recovery,生命回復
UI_TOOLTIP_MPRECOVERY,MP Recovery,魔力回復
UI_TOOLTIP_FPRECOVERY,FP Recovery,活力回復
UI_TOOLTIP_ALL_RECOVERY,"HP, MP & FP Recovery",生命、魔力和活力回復
UI_TOOLTIP_ALL_RECOVERY_RATE,"HP, MP & FP Recovery Rate",生命、魔力、活力回復率
UI_TOOLTIP_KILL_HP,HP Recovery on Kill,擊殺時回復生命
UI_TOOLTIP_KILL_MP,MP Recovery on Kill,擊殺時回復魔力
UI_TOOLTIP_KILL_FP,FP Recovery on Kill,擊殺時回復活力
UI_TOOLTIP_KILL_ALL,"HP, MP & FP Recovery on Kill",擊殺時回復生命、魔力和活力
UI_TOOLTIP_KILL_HP_RATE,HP Recovery Rate on Kill,擊殺時生命回復率
UI_TOOLTIP_KILL_MP_RATE,MP Recovery Rate on Kill,擊殺時魔力回復率
UI_TOOLTIP_KILL_FP_RATE,FP Recovery Rate on Kill,擊殺時活力回復率
UI_TOOLTIP_KILL_ALL_RATE,"HP, MP & FP Recovery Rate on Kill",擊殺時生命、魔力和活力回復率
UI_TOOLTIP_ALL_DEC_RATE,Decreased Rate of MP & FP Consumption,減少魔力和活力的消耗率
UI_TOOLTIP_CHRDMG,Additional Damage,追加傷害
UI_TOOLTIP_PARRY,Parry,迴避
UI_TOOLTIP_ATKPOWER,Attack,攻擊力
UI_TOOLTIP_JUMPING,Jump Height,跳躍高度
UI_TOOLTIP_BLOCKRANGE,Ranged Block,遠距離格擋
UI_TOOLTIP_ALLSTAT,All Stats,全能力值
UI_TOOLTIP_DST_HP_MAX_RATE,HP,生命
UI_TOOLTIP_CONDITIONRATE,Magical Power,魔法攻擊力
UI_TOOLTIP_DST_ADJDEF_RATE,Defense,防禦力
UI_TOOLTIP_DST_MP_MAX_RATE,MP,魔力
UI_TOOLTIP_DST_FP_RATE,FP,活力
UI_TOOLTIP_DST_CRITICAL_RATE,Critical Chance,暴擊率
UI_TOOLTIP_DST_CHR_WEAKATKCHANGE,Attribute Attack,元素攻擊
UI_TOOLTIP_DST_MASTRY_EARTH,Mastery: Earth,精通：地
UI_TOOLTIP_DST_MASTRY_FIRE,Mastery: Fire,精通：火
UI_TOOLTIP_DST_MASTRY_WATER,Mastery: Water,精通：水
UI_TOOLTIP_DST_MASTRY_ELECTRICITY,Mastery: Electricity,精通：雷
UI_TOOLTIP_DST_MASTRY_WIND,Mastery: Wind,精通：風
UI_TOOLTIP_DST_MASTRY_ALL,All Elements Mastery,元素精通
UI_TOOLTIP_DST_REFLECT_DAMAGE,Reflect Damage,反彈傷害
UI_TOOLTIP_DST_MP_DEC_RATE,MP Consumption Decrease,減少魔力消耗
UI_TOOLTIP_DST_FP_DEC_RATE,FP Consumption Decrease,減少活力消耗
UI_TOOLTIP_DST_SPELL_RATE,Casting Speed,施法速度
UI_TOOLTIP_DST_ACTION_SPEED,Action Speed,施展速度
UI_TOOLTIP_DST_PROJ_SPEED,Projectile Speed,投射物速度
UI_TOOLTIP_DST_DISABLE_EFF,Disable Effect,限制效果
UI_TOOLTIP_DST_WEAKEN_EFF,Weaken Effect,虛弱效果
UI_TOOLTIP_DST_CRITICAL_BONUS,Critical Damage,暴擊傷害
UI_TOOLTIP_DST_YOY_DMG,Attack Power (Yo-Yo),溜刃攻擊力
UI_TOOLTIP_DST_BOW_DMG,Attack Power (Bow),弓攻擊力
UI_TOOLTIP_DST_KNUCKLE_DMG,Attack Power (Knuckle),拳套攻擊力
UI_TOOLTIP_DST_SWD_DMG,Attack Power (Sword),劍攻擊力
UI_TOOLTIP_DST_AXE_DMG,Attack Power (Axe),斧攻擊力
UI_TOOLTIP_ATTACKSPEED_RATE,Attack Speed Rate,攻擊速率
UI_TOOLTIP_DST_DMG_GET,Lifesteal,吸血
UI_TOOLTIP_DST_HPDMG_UP,Attack power and HP,攻擊力和生命
UI_TOOLTIP_DST_DEFHIRATE_DOWN,Defense power and accuracy decrease,減少防禦力、命中率
UI_TOOLTIP_DST_DEATHRUSH,Death's Rush Chance,奪魂掠襲率
UI_TOOLTIP_DST_ANKOUHARVEST,Ankou's Harvest,安庫噬魂
UI_TOOLTIP_DST_MURANWRATH,Muran's Wrath,穆蘭之怒
UI_TOOLTIP_LOCOMOTION,Movement,移動
UI_TOOLTIP_RETURN_USE,Return to your former position.,返回先前的位置。
UI_DISPLAY_BUFFS,Show/hide buffs,顯示/隱藏增益
UI_SELECTJOB_TITLE,Select new job,選擇新職業
UI_NOTICE_DISCORD,Join our Discord server,加入我們的 Discord 伺服器
UI_TOOLTIP_COMBO,Use skills in the Action Slot,使用連續技能欄中的技能
UI_OPTION_ANTIALIAS,Antialiasing,抗鋸齒
UI_OPTION_LIGHTS,Lights,光源
UI_TOOLTIP_HOTKEY,[Hotkey %s],[熱鍵 %s]
UI_STATUS_HP,HP,生命
UI_STATUS_FP,FP,活力
UI_STATUS_MP,MP,魔力
UI_STATUS_EXP,Exp,經驗值
UI_HELPTIPS_TITLE,Today's Tips,今日提示
UI_HELPTIPS_DOYOUKNOW,Did you know?,您知道嗎？
UI_HELPFAQ_QUESTION,Q.,Q.
UI_HIDE,Hide,隱藏
UI_PARTY_INFO,Members,成員
UI_PARTY_SKILL,Skills,技能
UI_PARTY_SETTINGS,Settings,設定
UI_PARTY_NAME,Name:,名稱：
UI_PARTY_LEVEL,Level:,等級：
UI_PARTY_POINT,Points:,點數：
UI_PARTY_EXPSHARE,EXP Share,經驗值分配
UI_PARTY_EXPMODE_LEVEL,Level,等級
UI_PARTY_EXPMODE_LEVEL_TIP,EXP is distributed among party members based on their levels.,經驗值會依照劇團成員的等級分配。
UI_PARTY_EXPMODE_CONTRIB,Contribution,貢獻程度
UI_PARTY_EXPMODE_CONTRIB_TIP,"EXP is distributed among party members based on their contribution in combat. Contributions include attacking, healing, and tanking.",經驗值會依照劇團成員在戰鬥中的貢獻程度分配，包括攻擊、治癒與承受傷害。
UI_PARTY_LOOT,Loot Distribution,物品分配
UI_PARTY_LOOTMODE_IND,Free-for-All,自由撿取
UI_PARTY_LOOTMODE_IND_TIP,Loot goes to whoever picks it up. Anyone can loot and keep what they collect.,撿取的物品將由撿取者獲得，任何人都可以撿取並保留他們收集的物品。
UI_PARTY_LOOTMODE_SEQ,Sequentially,順序分配
UI_PARTY_LOOTMODE_SEQ_TIP,Loot is distributed to party members in order.,撿取的物品將依照劇團成員的順序分配。
UI_PARTY_LOOTMODE_MAN,Leader Only,團長分配
UI_PARTY_LOOTMODE_MAN_TIP,All loot goes to the party leader. The party leader can then distribute it at their discretion.,撿取的物品將由團長獲得，團長可以自行決定如何分配。
UI_PARTY_LOOTMODE_RAND,Randomly,隨機分配
UI_PARTY_LOOTMODE_RAND_TIP,Loot is distributed randomly among party members.,撿取的物品將隨機分配給劇團成員。
UI_PARTY_LOOTMODE_KILL,Top Damage,最大傷害分配
UI_PARTY_LOOTMODE_KILL_TIP,Loot goes to the player who inflicted the most damage to the monster.,撿取的物品將分配給對怪物造成最多傷害的劇團成員。
UI_PARTY_SEARCHMODE,Joining via Finder,透過尋找加入
UI_PARTY_TRANSFER,Transfer,團長交接
UI_PARTY_LEAVE,Leave,退出
UI_PARTY_KICK,Kick,踢出
UI_PARTY_CHANGE,Upgrade,變更
UI_PARTY_CONFIRM,Confirm Party,劇團確認
UI_PARTY_INVITEQUESTION,%s invites you to join their party. Accept the invitation?,%s 邀請您加入劇團，請問要加入嗎？
UI_PARTY_LEAVE_TIP,"Leave the party. If you're the party leader, selecting a member changes this button to Kick, allowing you to remove them.",此選項將允許劇團成員離開隊伍或賦予團長踢出劇團成員的能力。如果需要踢出某位劇團成員，先選擇該成員，然後按下踢出按鈕。
UI_PARTY_TRANSFER_TIP,Transfer party leadership to the selected member.,交接團長職位。請選擇要交接的劇團成員後，按下團長交接的按鈕。
UI_PARTY_CONFIRM_TIP,Upgrade the party to an Advanced Party.,轉換成巡迴劇團。
UI_PARTY_LEAVE_CONFIRM,Confirm Party Leave,確認退出劇團。
UI_PARTY_LEAVE_QUESTION,Leave the party?,您要退出劇團嗎？
UI_PARTY_LEAVE_OTHER,Kick this player from the party?,您確定要把這名成員踢出劇團嗎？
UI_PARTY_QUICK_TIP,View basic party information,請按下按鈕以顯示劇團的基本資訊。
UI_PARTY_DETAIL_TIP,View detailed party information,請按下按鈕以顯示劇團的詳細資訊。
UI_PARTY_CHANGETROUP,Upgrade to an Advanced Party?,您想要變更為巡迴劇團嗎？
UI_PARTY_CHANGEPARTY,Upgrade Party,變更劇團
UI_PARTYNAME_ENTER,Enter party name:,請輸入劇團名稱
UI_PARTYNAME_TITLE,Change Party Name,變更劇團名稱
UI_FRIEND_CONFIRM,Confirm Friend Request,好友申請確認
UI_FRIEND_INVITEQUESTION,%s wants to add you as a friend. Accept the request?,%s 對您提出新增好友的請求，您同意請求嗎？
UI_MESSENGER_ONLINE,Online,上線
UI_MESSENGER_OFFLINE,Offline,離線
UI_MESSENGER_ABSENT,AFK,離開
UI_MESSENGER_HARDPLAY,Addict Mode,練等中
UI_MESSENGER_REST,Resting / Vending,掛網中
UI_MESSENGER_EAT,Eating,吃飯中
UI_MESSENGER_MOVE,Moving,旅行中
UI_MESSENGER_FRIEND,Friend,好友
UI_MESSENGER_SORT_CHANNEL,Ch.,頻道
UI_MESSENGER_SORT_STATE,State,狀態
UI_MESSENGER_SORT_LEVEL,Level,等級
UI_MESSENGER_SORT_NAME,Name,名稱
UI_MESSENGER_SORT_JOB,Job,職業
UI_INSTANTMSG_JOIN,has logged into the game.,已登入遊戲。
UI_OPTION_JOIN_NOTIFICATION,Message alarm,訊息通知
UI_MESSENGER_MENU_MESSAGE,Message,訊息
UI_MESSENGER_MENU_UNBLOCK,Unblock,解除封鎖
UI_MESSENGER_MENU_BLOCK,Block,封鎖
UI_MESSENGER_MENU_DELETE,Delete,刪除
UI_MESSENGER_MENU_MOVE,Move,移動
UI_MESSENGER_MENU_TAGSEND,Send memo,傳送留言
UI_MESSENGER_ADD_FRIEND,Add a new friend,加入新好友
UI_ADDFRIEND_TITLE,Add Friend,加入好友
UI_ADDFRIEND_NAME,Enter player name:,輸入玩家名稱
UI_READMEMO_TITLE,Memos,訊息視窗
UI_SENDMEMO_TITLE,Send Memo,訊息傳送視窗
UI_POST_TITLE,Mailbox,信箱
UI_POST_TAB_SEND,Send Mail,傳送郵件
UI_POST_TAB_RECEIVE,Inbox,收件箱
UI_OPTION_UISCALE,Scale,介面比例
UI_OPTION_TEXTSCALE,Font Size,文字尺寸
UI_IGNORELIST_TITLE,Ignore List,封鎖清單
UI_IGNORELIST_COUNT,Ignored Players: %d,封鎖清單：%d
UI_CHATFILTER_TITLE,Chat Filter,聊天過濾
UI_CHATFILTER_GENERAL,General,一般
UI_CHATFILTER_WHISPER,Whispers,密語
UI_CHATFILTER_SHOUT,Shouts,大喊
UI_CHATFILTER_PARTY,Party,劇團
UI_CHATFILTER_GUILD,Guild,公會
UI_CHATFILTER_RESET_COLORS,Reset to Default,重置預設值
UI_POSTSEND_TO,Recipient,收件人
UI_POSTSEND_TITLE,Title,稱號
UI_POSTSEND_GOLD,Penya,金幣
UI_POSTSEND_PRICE,Mailing Fee: %d Penya,使用費用：%d 金幣
UI_POSTSEND_SEND,Send,傳送
UI_ITEMSLOT_TITLE,Confirm Item Selection,物品確認
UI_ITEMSLOT_QUESTION,How many items?,多少物品？
UI_ITEMSLOT_COUNT,Count:,數量：
UI_POSTSEND_CONFIRM,Send this mail?\nMail expires after %d days.,您確定要傳送嗎？\n收到的郵件在%d天後自動刪除
UI_POST_NO_MAIL,You have no mail.,您沒有任何郵件
UI_POST_UNKNOWN,Unknown,未知
UI_POST_RECEIVE_DATE,Received on: %s,收到的日期：%s
UI_POSTREAD_TITLE,Mail Message,確認郵件
UI_POSTREAD_FROM,From,發信人
UI_POSTREAD_DELETE,Delete,刪除
UI_POSTREAD_DELETE_ALL,Delete all read mail,刪除全部已讀郵件
UI_POSTREAD_DELETEALL_CONFIRM,Delete all read mail? Any attached items and Penya will also be deleted.,刪除所選郵件？物品和金幣也將被刪除。
UI_POSTREAD_REPLY,Reply,回信
UI_POSTREAD_DELETETITLE,Delete Mail,刪除郵件
UI_POSTREAD_DELETECONFIRM,Delete this mail? Any attached items and Penya will also be deleted.,刪除此郵件？物品和金幣也將被刪除。
UI_POSTREAD_MAILEXPIRED,Mail Expired,過期郵件
UI_POSTREAD_KEEP_PAY,This mail expired %d days ago. You must pay %s Penya to retrieve it.,此郵件已經在 %d 天前過期，您需要支付 %s 金幣才能復原。
UI_QUEST_CANCEL,Remove quest,刪除任務
UI_QUEST_CANCEL_TIP,Cancel Quest in Progress,取消進行中的任務
UI_QUEST_ALLQUESTS,All Quests,整體目錄
UI_QUEST_INPROGRESS,In Progress,進行中
UI_QUEST_COMPLETED,Completed,完成
UI_QUEST_LIST,Quest List,任務目錄
UI_QUEST_DETAIL,Quest Details,任務內容
UI_QUEST_REWARDS,Reward List,獎勵清單
UI_QUEST_CONDITIONS,Quest Condition,任務條件
UI_QUEST_GOLD1,Penya: %d,金幣：%d
UI_QUEST_GOLD2,Penya: %d~%d,金幣：%d~%d
UI_QUEST_GOLD3,Penya: ????,金幣：????
UI_QUEST_EXP1,Experience Gained.,獲得經驗值。
UI_QUEST_EXP2,Experience: %.2f%%,經驗：%.2f%%
UI_QUEST_EXP_COUPLE,Couple Experience: %.2f%%,情侶經驗值：%.2f%%
UI_QUEST_SKILLPOINT,Skill Points,技能點數
UI_QUEST_INVENTORYSLOT1,Inventory Space,背包空間
UI_QUEST_INVENTORYSLOT2,Inventory Space: %d,背包空間：%d
UI_QUEST_MODIFY_KARMA1,Collected Karma Point: %d,獲得的惡名點數：%d
UI_QUEST_MODIFY_KARMA2,Collected Karma Point: ????,獲得的惡名點數：????
UI_QUEST_ADD_KARMA1,Added Karma Point: %d,追加的惡名點數：%d
UI_QUEST_ADD_KARMA2,Added Karma Point: ????,追加的惡名點數：????
UI_QUEST_ITEM1,Item: %s(%d),物品：%s (%d)
UI_QUEST_ITEM2,Item: ????,物品：????
UI_QUEST_COND_COMPLETED,Quest completed.,已完成的任務。
UI_QUEST_LIMIT_TIME,Time Left: #b%d minutes#nb,剩餘時間：#b%d分#nb
UI_QUEST_LIMIT_TIMEOUT,#bYou ran out of time.#nb,#b已超過限制時間#nb
UI_QUEST_KILL_NPC,Defeat %s #cffc32f07#b%d/%d#nb#nc,擊殺 %s #cffc32f07#b%d/%d#nb#nc
UI_QUEST_ITEM,%s #cffc32f07#b%d/%d#nb#nc,%s #cffc32f07#b%d/%d#nb#nc
UI_QUEST_PATROL,Search %s,%s 搜索
UI_QUEST_COMPLETE_TEXT,[Complete],[完成]
UI_QUEST_NODISGUISE,Transformed into a human,變回人類
UI_QUEST_DISGUISE,Transformed into %s,變身成%s
UI_QUEST_SKILLLVL,%s Skill Level #b(%d/%d)#nb,%s 技能等級 #b(%d/%d)#nb
UI_QUEST_KARMA_POINT,Karma Point #b(%d %s %d)#nb,惡名點數 #b(%d %s %d)#nb
UI_QUEST_PARTY_SOLO,Going solo,單人進行
UI_QUEST_PARTY,Create party,建立劇團
UI_QUEST_PARTY_LEADER,Party Leader,劇團團長
