Key,English,Traditional_Chinese
MMI_1076,Couple's Storage,情侶銀行
MMI_1077,Create Ultimate Jewel,製作終極寶石
MMI_1078,Fuse Ultimate Jewel,融合終極寶石 (3~6 合 1)
MMI_1079,Teleport,傳送
MMI_1080,Sea Shell Upgrading,海貝升級
MMI_1081,Fuse Rainbow Jewel,融合彩虹寶石
MMI_1082,Dismantle Rainbow Jewel,分解彩虹寶石
MMI_1083,Pet Training,寵物訓練
MMI_1084,Teleport,傳送
MMI_1085,Individual Race (Item),個人賽 (道具)
MMI_1086,Individual Race (Speed),個人賽 (競速)
MMI_1087,Duo Team Race (Item),雙人組隊賽 (道具)
MMI_1088,Duo Team Race (Speed),雙人組隊賽 (競速)
MMI_1089,Sit,坐下
MMI_1090,Sleep,睡覺
MMI_1091,Yellow Chip Shop,黃色籌碼商店
MMI_1092,Madrigal Tournament Registration,瑪德利賈錦標賽報名
MMI_1093,Enter Madrigal Tournament,進入瑪德利賈錦標賽
MMI_1094,Madrigal Tournament Ranking,瑪德利賈錦標賽排名
MMI_1095,Madrigal Tournament Reward,瑪德利賈錦標賽獎勵
MMI_1096,Madrigal Tournament Bidding,瑪德利賈錦標賽下注
MMI_1097,Remove Ultimate Jewel,移除終極寶石/符文
MMI_1098,Customize,個人化
MMI_1099,Enter Couple House,進入情侶小屋
MMI_1100,Select Couple House Template,選擇情侶小屋模板
MMI_1101,Wandering Shop,流浪商店
MMI_1102,Master Chip Shop - Alchemy,大師籌碼商店 - 煉金
MMI_1103,Product Upgrade,生產品升級
MMI_1104,Life Mastery Ranking,生活精通排名
MMI_1105,Life Mastery Ranking Reward,生活精通排名獎勵
MMI_1106,Alchemy,煉金
MMI_1107,Cooking,烹飪
MMI_1108,Carpentry,木工
MMI_1109,Smithing,鍛造
MMI_1110,Enter Race,加入比賽
MMI_1111,Master Chip Shop - Cooking,大師籌碼商店 - 烹飪
MMI_1112,Master Chip Shop - Carpentry,大師籌碼商店 - 木工
MMI_1113,Master Chip Shop - Smithing,大師籌碼商店 - 鍛造
MMI_1115,Join Boss Raid,加入首領突襲
MMI_1120,3rd Anniversary Egg Upgrade Event,三週年彩蛋升級活動
MMI_1121,Champion Coin Exchange,冠軍硬幣交換
MMI_1116,Synthesize Ultimate Jewel,合成終極寶石 (3 合 1)
MMI_1117,Convert Ultimate Jewel,轉換終極寶石
MMI_2025,PTS Exchange (Equipment),PTS 交換 (裝備)
MMI_2026,Give Feedback,提供反饋
MMI_2027,PTS Exchange (Materials),PTS 交換 (材料)
MMI_2028,PTS Exchange (Essentials),PTS 交換 (基本)
MMI_2029,PTS Exchange (Jewelry),PTS 交換 (飾品)
MMI_2030,PTS Exchange (Other Equipment),PTS 交換 (其他裝備)
MMI_2031,Reset Cooldowns,重置冷卻時間
MMI_2032,PTS Exchange (New Equipment),PTS 交換 (新裝備)
MMI_2033,Item Exchange,道具交換
MMI_1122,Lv165 GS Apply,Lv165 GS Apply
MMI_1123,Lv165 GS Status,Lv165 GS Status
MMI_1124,Lv165 GS Cancel,Lv165 GS Cancel
MMI_1125,Lv165 GS Join,Lv165 GS Join
MMI_1126,Lv165 GS Line Up,Lv165 GS Line Up
MMI_1127,Lv165 GS Ranking,Lv165 GS Ranking
MMI_1128,Lv165 GS Information,Lv165 GS Information
MMI_1129,Yellow Chip Shop 2,Yellow Chip Shop 2
MMI_1130,Red Chip Shop 2,Red Chip Shop 2
MMI_1131,Kalgas Chip Shop 2,Kalgas Chip Shop 2
MMI_1132,Mysterious Castle Enter,Mysterious Castle Enter
MMI_1133,Mysterious Castle Reward,Mysterious Castle Reward
MMI_1134,Kebaras 2 Costumes,Kebaras 2 Costumes
