Key,English,Japanese
ACHIEVEMENT_KILL_ELDERGUARD_NAME,Elderguard,エルダーガード
ACHIEVEMENT_KILL_DUMP_NAME,Dump,ダンプ
ACHIEVEMENT_KILL_GARBAGEPIDER_NAME,Garbagespider,ガーベイジパイダー
ACHIEVEMENT_KILL_ZENMA_NAME,Zenma,ゼンマー
ACHIEVEMENT_KILL_CRANEMACHINERY_NAME,Crane Machinery,クレーンマシン
ACHIEVEMENT_KILL_NAUTREPY_NAME,Nautrepy,ノートレー
ACHIEVEMENT_KILL_SYLIACA_NAME,Syliaca,シーラカ
ACHIEVEMENT_KILL_GREEMONG_NAME,Greemong,グリーモン
ACHIEVEMENT_KILL_BOO_NAME,Boo,ブウ
ACHIEVEMENT_KILL_CARRIERBOMB_NAME,Carrierbomb,キャリアボム
ACHIEVEMENT_KILL_LONGWANG_NAME,Longwing,ロングウィング
ACHIEVEMENT_KILL_HOPPRE_NAME,Hoppre,ホップル
ACHIEVEMENT_KILL_MUSHPOIE_NAME,Mushpoie,マッシュポワ
ACHIEVEMENT_KILL_IREN_NAME,Iren,アイレン
ACHIEVEMENT_KILL_WATANGKA_NAME,Watangka,ワタングカ
ACHIEVEMENT_KILL_FAFNIR_NAME,Fafnir,ファフニール
ACHIEVEMENT_KILL_ANTIQUERY_NAME,Antiquery,アンティクエリー
ACHIEVEMENT_KILL_LUIA_NAME,Luia,ルイア
ACHIEVEMENT_KILL_GONGURY_NAME,Gongury,ゴングリー
ACHIEVEMENT_KILL_SHUHAMMA_NAME,Shuhamma,シューハンマー
ACHIEVEMENT_KILL_KERN_NAME,Kern,ケルン
ACHIEVEMENT_KILL_GORRUDA_NAME,Gorruda,ゴルーダ
ACHIEVEMENT_KILL_GLAPHAN_NAME,Glaphan,グラファン
ACHIEVEMENT_KILL_KIMERADON_NAME,Chimeradon,キメラドン
ACHIEVEMENT_KILL_BEARNUCKY_NAME,Bearnerky,ハニーシーカー
ACHIEVEMENT_KILL_MUFFRIN_NAME,Muffrin,マフリン
ACHIEVEMENT_KILL_POPCRANK_NAME,Popcrank,ポップクランク
ACHIEVEMENT_KILL_CLOCKWORKS_NAME,Clockworks,クロックワークス
ACHIEVEMENT_KILL_METEONYKER_NAME,Meteonyker,メテオニカ
ACHIEVEMENT_KILL_MEDUMET_NAME,Medumet,メデュメット
ACHIEVEMENT_KILL_YETTI_NAME,Yetti,イエティ
ACHIEVEMENT_KILL_AUGU_NAME,Augu,アウグ
ACHIEVEMENT_KILL_GHOSTKING_NAME,Ghost King,ゴーストキング
ACHIEVEMENT_KILL_MAMMOTH_NAME,Mammoth,マンモス
ACHIEVEMENT_KILL_ATROX_NAME,Atrox,アトロックス
ACHIEVEMENT_KILL_TIGAR_NAME,Tigar,ティーガー
ACHIEVEMENT_KILL_MERAL_NAME,Meral,メレー
ACHIEVEMENT_KILL_KINGSTER_NAME,Kingster,キングスター
ACHIEVEMENT_KILL_CREPER_NAME,Creper,シザークラブ
ACHIEVEMENT_KILL_NAGA_NAME,Naga,ナーガ
ACHIEVEMENT_KILL_DORIAN_NAME,Dorian,ドリアン
ACHIEVEMENT_KILL_OKEAN_NAME,Okean,オケアノス
ACHIEVEMENT_KILL_KRAKEN_NAME,Kraken,クラーケン
ACHIEVEMENT_KILL_DREADFIN_NAME,Dreadfin,Dreadfin
ACHIEVEMENT_KILL_DREADSCALE_NAME,Dreadscale,Dreadscale
ACHIEVEMENT_KILL_LUMINFIN_NAME,Luminfin,Luminfin
ACHIEVEMENT_KILL_REDMETEONYKER_NAME,Red Meteonyker,レッドメテオニカ
ACHIEVEMENT_KILL_CAVEMANCHIEF_NAME,Caveman Chief,ケイブマンチーフ
ACHIEVEMENT_KILL_TEMPLEGUARDIAN_NAME,Temple Guardian,テンプルガーディアン
ACHIEVEMENT_KILL_GREATKRAKEN_NAME,Great Kraken,グレート・クラーケン
ACHIEVEMENT_KILL_PYRAMIDGUARDIAN_NAME,Pyramid Guardian,ピラミッドガーディアン
ACHIEVEMENT_KILL_CRYSTALDEVIL_NAME,Crystal Demon Lord,クリスタルデーモンロード
ACHIEVEMENT_KILL_BEASTKINGKHAN_NAME,Beast King Khan,獣王カーン
ACHIEVEMENT_KILL_SHADEKRITON_NAME,[Shade Lieutenant] Kriton,[Shade Lieutenant] Kriton
ACHIEVEMENT_KILL_PUPPETWOLF_NAME,Hundur Sharpfoot,Hundur Sharpfoot
ACHIEVEMENT_KILL_RYSENTRY_NAME,Samoset,Samoset
ACHIEVEMENT_KILL_RYGUARD_NAME,Kyouchish,Kyouchish
ACHIEVEMENT_KILL_RYARCHER_NAME,Kanonicus,Kanonicus
ACHIEVEMENT_KILL_RYMAGI_NAME,Mage Redcloud,Mage Redcloud
ACHIEVEMENT_KILL_RYWARRIOR_NAME,Taiaha,Taiaha
ACHIEVEMENT_KILL_SKELWOLF_NAME,Hellhound,Hellhound
ACHIEVEMENT_KILL_RYBARGA_NAME,Chief Keokuk,Chief Keokuk
ACHIEVEMENT_KILL_BEHEMOTH03_NAME,[God of Death] Demonic Ankou,[God of Death] Demonic Ankou
ACHIEVEMENT_KILL_AIBATT_LVL1,Aibatt Slayer 1,アイバット スレイヤー 1
ACHIEVEMENT_KILL_AIBATT_LVL2,Aibatt Slayer 2,アイバット スレイヤー 2
ACHIEVEMENT_KILL_AIBATT_LVL3,Aibatt Slayer 3,アイバット スレイヤー 3
ACHIEVEMENT_KILL_AIBATT_LVL4,Aibatt Slayer 4,アイバット スレイヤー 4
ACHIEVEMENT_KILL_AIBATT_LVL5,Aibatt Hunter,アイバット ハンター
ACHIEVEMENT_KILL_MUSHPANG_LVL1,Mushpang Slayer 1,マッシュファング スレイヤー 1
ACHIEVEMENT_KILL_MUSHPANG_LVL2,Mushpang Slayer 2,マッシュファング スレイヤー 2
ACHIEVEMENT_KILL_MUSHPANG_LVL3,Mushpang Slayer 3,マッシュファング スレイヤー 3
ACHIEVEMENT_KILL_MUSHPANG_LVL4,Mushpang Slayer 4,マッシュファング スレイヤー 4
ACHIEVEMENT_KILL_MUSHPANG_LVL5,Mushpang Hunter,マッシュファング ハンター
ACHIEVEMENT_KILL_BURUDENG_LVL1,Burudeng Slayer 1,ブルデング スレイヤー １
ACHIEVEMENT_KILL_BURUDENG_LVL2,Burudeng Slayer 2,ブルデング スレイヤー ２
ACHIEVEMENT_KILL_BURUDENG_LVL3,Burudeng Slayer 3,ブルデング スレイヤー ３
ACHIEVEMENT_KILL_BURUDENG_LVL4,Burudeng Slayer 4,ブルデング スレイヤー ４
ACHIEVEMENT_KILL_BURUDENG_LVL5,Burudeng Hunter,ブルデンハンター
ACHIEVEMENT_KILL_PUKEPUKE_LVL1,Pukepuke Slayer 1,プケプケ スレイヤー １
ACHIEVEMENT_KILL_PUKEPUKE_LVL2,Pukepuke Slayer 2,プケプケ スレイヤー 2
ACHIEVEMENT_KILL_PUKEPUKE_LVL3,Pukepuke Slayer 3,プケプケスレイヤー 3
ACHIEVEMENT_KILL_PUKEPUKE_LVL4,Pukepuke Slayer 4,プケプケ スレイヤー 4
ACHIEVEMENT_KILL_PUKEPUKE_LVL5,Pukepuke Hunter,プケプケ ハンター
ACHIEVEMENT_KILL_PEAKYTURTLE_LVL1,Peakyturtle Slayer 1,ピーキータートル スレイヤー １
ACHIEVEMENT_KILL_PEAKYTURTLE_LVL2,Peakyturtle Slayer 2,ピーキータートルスレイヤー2
ACHIEVEMENT_KILL_PEAKYTURTLE_LVL3,Peakyturtle Slayer 3,ピーキータートル スレイヤー 3
ACHIEVEMENT_KILL_PEAKYTURTLE_LVL4,Peakyturtle Slayer 4,ピーキータートル スレイヤー 4
ACHIEVEMENT_KILL_PEAKYTURTLE_LVL5,Peakyturtle Hunter,ピーキータートル ハンター
ACHIEVEMENT_KILL_DEMIAN_LVL1,Demian Slayer 1,デミアン スレイヤー １
ACHIEVEMENT_KILL_DEMIAN_LVL2,Demian Slayer 2,デミアン スレイヤー ２
ACHIEVEMENT_KILL_DEMIAN_LVL3,Demian Slayer 3,デミアン スレイヤー ３
ACHIEVEMENT_KILL_DEMIAN_LVL4,Demian Slayer 4,デミアン スレイヤー ４
ACHIEVEMENT_KILL_DEMIAN_LVL5,Demian Hunter,デミアン ハンター
ACHIEVEMENT_KILL_DORIDOMA_LVL1,Doridoma Slayer 1,ドリドマ スレイヤー 1
ACHIEVEMENT_KILL_DORIDOMA_LVL2,Doridoma Slayer 2,ドリドマ スレイヤー 2
ACHIEVEMENT_KILL_DORIDOMA_LVL3,Doridoma Slayer 3,ドリドマ スレイヤー 3
ACHIEVEMENT_KILL_DORIDOMA_LVL4,Doridoma Slayer 4,ドリドマ スレイヤー 4
ACHIEVEMENT_KILL_DORIDOMA_LVL5,Doridoma Hunter,ドリドマ ハンター
ACHIEVEMENT_KILL_LAWOLF_LVL1,Lawolf Slayer 1,ラーウルフ スレイヤー １
ACHIEVEMENT_KILL_LAWOLF_LVL2,Lawolf Slayer 2,ラーウルフ スレイヤー 2
ACHIEVEMENT_KILL_LAWOLF_LVL3,Lawolf Slayer 3,ラーウルフ スレイヤー 3
ACHIEVEMENT_KILL_LAWOLF_LVL4,Lawolf Slayer 4,ラーウルフ スレイヤー 4
ACHIEVEMENT_KILL_LAWOLF_LVL5,Lawolf Hunter,ラーウルフ ハンター
ACHIEVEMENT_KILL_FEFERN_LVL1,Fefern Slayer 1,フェフェルン スレイヤー １
ACHIEVEMENT_KILL_FEFERN_LVL2,Fefern Slayer 2,フェフェルン スレイヤー ２
ACHIEVEMENT_KILL_FEFERN_LVL3,Fefern Slayer 3,フェフェルン スレイヤー ３
ACHIEVEMENT_KILL_FEFERN_LVL4,Fefern Slayer 4,フェフェルン スレイヤー ４
ACHIEVEMENT_KILL_FEFERN_LVL5,Fefern Hunter,フェフェルン ハンター
ACHIEVEMENT_KILL_NYANGNYANG_LVL1,Nyangnyang Slayer 1,ニャングニャング スレイヤー １
ACHIEVEMENT_KILL_NYANGNYANG_LVL2,Nyangnyang Slayer 2,ニャングニャング スレイヤー 2
ACHIEVEMENT_KILL_NYANGNYANG_LVL3,Nyangnyang Slayer 3,ニャングニャング スレイヤー 3
ACHIEVEMENT_KILL_NYANGNYANG_LVL4,Nyangnyang Slayer 4,ニャングニャング スレイヤー 4
ACHIEVEMENT_KILL_NYANGNYANG_LVL5,Nyangnyang Hunter,ニャングニャング ハンター
ACHIEVEMENT_KILL_BANG_LVL1,Bang Slayer 1,ヴァン スレイヤー １
ACHIEVEMENT_KILL_BANG_LVL2,Bang Slayer 2,ヴァン スレイヤー2
ACHIEVEMENT_KILL_BANG_LVL3,Bang Slayer 3,ヴァン スレイヤー 3
ACHIEVEMENT_KILL_BANG_LVL4,Bang Slayer 4,ヴァン スレイヤー 4
ACHIEVEMENT_KILL_BANG_LVL5,Bang Hunter,ヴァン ハンター
ACHIEVEMENT_KILL_MOTHBEE_LVL1,Mothbee Slayer 1,モスビー スレイヤー １
ACHIEVEMENT_KILL_MOTHBEE_LVL2,Mothbee Slayer 2,モスビー スレイヤー ２
ACHIEVEMENT_KILL_MOTHBEE_LVL3,Mothbee Slayer 3,モスビー スレイヤー ３
ACHIEVEMENT_KILL_MOTHBEE_LVL4,Mothbee Slayer 4,モスビー スレイヤー ４
ACHIEVEMENT_KILL_MOTHBEE_LVL5,Mothbee Hunter,モスビー ハンター
ACHIEVEMENT_KILL_WAGSAAC_LVL1,Wagsaac Slayer 1,ワッグサック スレイヤー 1
ACHIEVEMENT_KILL_WAGSAAC_LVL2,Wagsaac Slayer 2,ワッグサック スレイヤー 2
ACHIEVEMENT_KILL_WAGSAAC_LVL3,Wagsaac Slayer 3,ワッグサック スレイヤー 3
ACHIEVEMENT_KILL_WAGSAAC_LVL4,Wagsaac Slayer 4,ワッグサック スレイヤー 4
ACHIEVEMENT_KILL_WAGSAAC_LVL5,Wagsaac Hunter,ワッグサック ハンター
ACHIEVEMENT_KILL_FLYBAT_LVL1,Flybat Slayer 1,フライバット スレイヤー 1
ACHIEVEMENT_KILL_FLYBAT_LVL2,Flybat Slayer 2,フライバット スレイヤー 2
ACHIEVEMENT_KILL_FLYBAT_LVL3,Flybat Slayer 3,フライバット スレイヤー 3
ACHIEVEMENT_KILL_FLYBAT_LVL4,Flybat Slayer 4,フライバット スレイヤー 4
ACHIEVEMENT_KILL_FLYBAT_LVL5,Flybat Hunter,フライバット ハンター
ACHIEVEMENT_KILL_MIA_LVL1,Mia Slayer 1,ミーア スレイヤー 1
ACHIEVEMENT_KILL_MIA_LVL2,Mia Slayer 2,ミーア スレイヤー 2
ACHIEVEMENT_KILL_MIA_LVL3,Mia Slayer 3,ミーア スレイヤー 3
ACHIEVEMENT_KILL_MIA_LVL4,Mia Slayer 4,ミーア スレイヤー 4
ACHIEVEMENT_KILL_MIA_LVL5,Mia Hunter,ミーア ハンター
ACHIEVEMENT_KILL_MRPUMPKIN_LVL1,Mr. Pumpkin Slayer 1,カボチャ男爵 スレイヤー 1
ACHIEVEMENT_KILL_MRPUMPKIN_LVL2,Mr. Pumpkin Slayer 2,カボチャ男爵 スレイヤー 2
ACHIEVEMENT_KILL_MRPUMPKIN_LVL3,Mr. Pumpkin Slayer 3,カボチャ男爵 スレイヤー 3
ACHIEVEMENT_KILL_MRPUMPKIN_LVL4,Mr. Pumpkin Slayer 4,カボチャ男爵 スレイヤー 4
ACHIEVEMENT_KILL_MRPUMPKIN_LVL5,Mr. Pumpkin Hunter,カボチャ男爵 ハンター
ACHIEVEMENT_KILL_REDMANTIS_LVL1,Redmantis Slayer 1,レッドマンティス スレイヤー 1
ACHIEVEMENT_KILL_REDMANTIS_LVL2,Redmantis Slayer 2,レッドマンティス スレイヤー 2
ACHIEVEMENT_KILL_REDMANTIS_LVL3,Redmantis Slayer 3,レッドマンティス スレイヤー 3
ACHIEVEMENT_KILL_REDMANTIS_LVL4,Redmantis Slayer 4,レッドマンティス スレイヤー 4
ACHIEVEMENT_KILL_REDMANTIS_LVL5,Redmantis Hunter,レッドマンティス ハンター
ACHIEVEMENT_KILL_ZENDROS_LVL1,Zendros Slayer 1,ゼンドロス スレイヤー 1
ACHIEVEMENT_KILL_ZENDROS_LVL2,Zendros Slayer 2,ゼンドロス スレイヤー 2
ACHIEVEMENT_KILL_ZENDROS_LVL3,Zendros Slayer 3,ゼンドロス スレイヤー 3
ACHIEVEMENT_KILL_ZENDROS_LVL4,Zendros Slayer 4,ゼンドロス スレイヤー 4
ACHIEVEMENT_KILL_ZENDROS_LVL5,Zendros Hunter,ゼンドロス ハンター
ACHIEVEMENT_KILL_JACKTHEHAMMER_LVL1,Jack the Hammer Slayer 1,ジャックザハンマー スレイヤー 1
ACHIEVEMENT_KILL_JACKTHEHAMMER_LVL2,Jack the Hammer Slayer 2,ジャックザハンマー スレイヤー 2
ACHIEVEMENT_KILL_JACKTHEHAMMER_LVL3,Jack the Hammer Slayer 3,ジャックザハンマー スレイヤー 3
ACHIEVEMENT_KILL_JACKTHEHAMMER_LVL4,Jack the Hammer Slayer 4,ジャックザハンマー スレイヤー 4
ACHIEVEMENT_KILL_JACKTHEHAMMER_LVL5,Jack the Hammer Hunter,ジャックザハンマー ハンター
ACHIEVEMENT_KILL_GIGGLEBOX_LVL1,Giggle Box Slayer 1,ギッグルボックス スレイヤー 1
ACHIEVEMENT_KILL_GIGGLEBOX_LVL2,Giggle Box Slayer 2,ギッグルボックス スレイヤー 2
ACHIEVEMENT_KILL_GIGGLEBOX_LVL3,Giggle Box Slayer 3,ギッグルボックス スレイヤー 3
ACHIEVEMENT_KILL_GIGGLEBOX_LVL4,Giggle Box Slayer 4,ギッグルボックス スレイヤー 4
ACHIEVEMENT_KILL_GIGGLEBOX_LVL5,Giggle Box Hunter,ギッグルボックス ハンター
ACHIEVEMENT_KILL_ROCKMUSCLE_LVL1,Rock Muscle Slayer 1,ロックマッスル スレイヤー 1
ACHIEVEMENT_KILL_ROCKMUSCLE_LVL2,Rock Muscle Slayer 2,ロックマッスル スレイヤー 2
ACHIEVEMENT_KILL_ROCKMUSCLE_LVL3,Rock Muscle Slayer 3,ロックマッスル スレイヤー 3
ACHIEVEMENT_KILL_ROCKMUSCLE_LVL4,Rock Muscle Slayer 4,ロックマッスル スレイヤー 4
ACHIEVEMENT_KILL_ROCKMUSCLE_LVL5,Rock Muscle Hunter,ロックマッスル ハンター
ACHIEVEMENT_KILL_BUCROW_LVL1,Bucrow Slayer 1,バクロウ スレイヤー 1
ACHIEVEMENT_KILL_BUCROW_LVL2,Bucrow Slayer 2,バクロウ スレイヤー 2
ACHIEVEMENT_KILL_BUCROW_LVL3,Bucrow Slayer 3,バクロウ スレイヤー 3
ACHIEVEMENT_KILL_BUCROW_LVL4,Bucrow Slayer 4,バクロウ スレイヤー 4
ACHIEVEMENT_KILL_BUCROW_LVL5,Bucrow Hunter,バクロウ ハンター
ACHIEVEMENT_KILL_NEPARUBA_LVL1,Neparuba Slayer 1,ネパルバ スレイヤー 1
ACHIEVEMENT_KILL_NEPARUBA_LVL2,Neparuba Slayer 2,ネパルバ スレイヤー 2
ACHIEVEMENT_KILL_NEPARUBA_LVL3,Neparuba Slayer 3,ネパルバ スレイヤー 3
ACHIEVEMENT_KILL_NEPARUBA_LVL4,Neparuba Slayer 4,ネパルバ スレイヤー 4
ACHIEVEMENT_KILL_NEPARUBA_LVL5,Neparuba Hunter,ネパルバ ハンター
ACHIEVEMENT_KILL_HOBO_LVL1,Hobo Slayer 1,ホボー スレイヤー 1
ACHIEVEMENT_KILL_HOBO_LVL2,Hobo Slayer 2,ホボー スレイヤー 2
ACHIEVEMENT_KILL_HOBO_LVL3,Hobo Slayer 3,ホボー スレイヤー 3
ACHIEVEMENT_KILL_HOBO_LVL4,Hobo Slayer 4,ホボー スレイヤー 4
ACHIEVEMENT_KILL_HOBO_LVL5,Hobo Hunter,ホボー ハンター
ACHIEVEMENT_KILL_DUMBBULL_LVL1,Dumbbull Slayer 1,ダンブル スレイヤー 1
ACHIEVEMENT_KILL_DUMBBULL_LVL2,Dumbbull Slayer 2,ダンブル スレイヤー 2
ACHIEVEMENT_KILL_DUMBBULL_LVL3,Dumbbull Slayer 3,ダンブル スレイヤー 3
ACHIEVEMENT_KILL_DUMBBULL_LVL4,Dumbbull Slayer 4,ダンブル スレイヤー 4
ACHIEVEMENT_KILL_DUMBBULL_LVL5,Dumbbull Hunter,ダンブル ハンター
ACHIEVEMENT_KILL_TOTEMIA_LVL1,Totemia Slayer 1,トーテミア スレイヤー 1
ACHIEVEMENT_KILL_TOTEMIA_LVL2,Totemia Slayer 2,トーテミア スレイヤー 2
ACHIEVEMENT_KILL_TOTEMIA_LVL3,Totemia Slayer 3,トーテミア スレイヤー 3
ACHIEVEMENT_KILL_TOTEMIA_LVL4,Totemia Slayer 4,トーテミア スレイヤー 4
ACHIEVEMENT_KILL_TOTEMIA_LVL5,Totemia Hunter,トーテミア ハンター
ACHIEVEMENT_KILL_CARDPUPPET_LVL1,Cardpuppet Slayer 1,カードパペット スレイヤー 1
ACHIEVEMENT_KILL_CARDPUPPET_LVL2,Cardpuppet Slayer 2,カードパペット スレイヤー 2
ACHIEVEMENT_KILL_CARDPUPPET_LVL3,Cardpuppet Slayer 3,カードパペット スレイヤー 3
ACHIEVEMENT_KILL_CARDPUPPET_LVL4,Cardpuppet Slayer 4,カードパペット スレイヤー 4
ACHIEVEMENT_KILL_CARDPUPPET_LVL5,Cardpuppet Hunter,カードパペット ハンター
ACHIEVEMENT_KILL_FLBYRIGEN_LVL1,Flybrigen Slayer 1,フリビーリーズン スレイヤー 1
ACHIEVEMENT_KILL_FLBYRIGEN_LVL2,Flybrigen Slayer 2,フリビーリーズン スレイヤー 2
ACHIEVEMENT_KILL_FLBYRIGEN_LVL3,Flybrigen Slayer 3,フリビーリーズン スレイヤー 3
ACHIEVEMENT_KILL_FLBYRIGEN_LVL4,Flybrigen Slayer 4,フリビーリーズン スレイヤー 4
ACHIEVEMENT_KILL_FLBYRIGEN_LVL5,Flybrigen Hunter,フリビーリーズン ハンター
ACHIEVEMENT_KILL_TOMBSTONEBEARER_LVL1,Tombstone Bearer Slayer 1,トムストンベアラー スレイヤー 1
ACHIEVEMENT_KILL_TOMBSTONEBEARER_LVL2,Tombstone Bearer Slayer 2,トムストンベアラー スレイヤー 2
ACHIEVEMENT_KILL_TOMBSTONEBEARER_LVL3,Tombstone Bearer Slayer 3,トムストンベアラー スレイヤー 3
ACHIEVEMENT_KILL_TOMBSTONEBEARER_LVL4,Tombstone Bearer Slayer 4,トムストンベアラー スレイヤー 4
ACHIEVEMENT_KILL_TOMBSTONEBEARER_LVL5,Tombstone Bearer Hunter,トムストンベアラー ハンター
ACHIEVEMENT_KILL_SCOPICON_LVL1,Scorpicon Slayer 1,スコーピオン スレイヤー 1
ACHIEVEMENT_KILL_SCOPICON_LVL2,Scorpicon Slayer 2,スコーピオン スレイヤー 2
ACHIEVEMENT_KILL_SCOPICON_LVL3,Scorpicon Slayer 3,スコーピオン スレイヤー 3
ACHIEVEMENT_KILL_SCOPICON_LVL4,Scorpicon Slayer 4,スコーピオン スレイヤー 4
ACHIEVEMENT_KILL_SCOPICON_LVL5,Scorpicon Hunter,スコーピオン ハンター
ACHIEVEMENT_KILL_BASQUE_LVL1,Basque Slayer 1,バスキュー スレイヤー 1
ACHIEVEMENT_KILL_BASQUE_LVL2,Basque Slayer 2,バスキュー スレイヤー 2
ACHIEVEMENT_KILL_BASQUE_LVL3,Basque Slayer 3,バスキュー スレイヤー 3
ACHIEVEMENT_KILL_BASQUE_LVL4,Basque Slayer 4,バスキュー スレイヤー 4
ACHIEVEMENT_KILL_BASQUE_LVL5,Basque Hunter,バスキュー ハンター
ACHIEVEMENT_KILL_PRANKSTER_LVL1,Prankster Slayer 1,プランクスター スレイヤー 1
ACHIEVEMENT_KILL_PRANKSTER_LVL2,Prankster Slayer 2,プランクスター スレイヤー 2
ACHIEVEMENT_KILL_PRANKSTER_LVL3,Prankster Slayer 3,プランクスター スレイヤー 3
ACHIEVEMENT_KILL_PRANKSTER_LVL4,Prankster Slayer 4,プランクスター スレイヤー 4
ACHIEVEMENT_KILL_PRANKSTER_LVL5,Prankster Hunter,プランクスター ハンター
ACHIEVEMENT_KILL_ROCKEPELLER_LVL1,Rockepeller Slayer 1,ロケッペラー スレイヤー 1
ACHIEVEMENT_KILL_ROCKEPELLER_LVL2,Rockepeller Slayer 2,ロケッペラー スレイヤー 2
ACHIEVEMENT_KILL_ROCKEPELLER_LVL3,Rockepeller Slayer 3,ロケッペラー スレイヤー 3
ACHIEVEMENT_KILL_ROCKEPELLER_LVL4,Rockepeller Slayer 4,ロケッペラー スレイヤー 4
ACHIEVEMENT_KILL_ROCKEPELLER_LVL5,Rockepeller Hunter,ロケッペラー ハンター
ACHIEVEMENT_KILL_WHEELEM_LVL1,Wheelem Slayer 1,ホイール スレイヤー 1
ACHIEVEMENT_KILL_WHEELEM_LVL2,Wheelem Slayer 2,ホイール スレイヤー 2
ACHIEVEMENT_KILL_WHEELEM_LVL3,Wheelem Slayer 3,ホイール スレイヤー 3
ACHIEVEMENT_KILL_WHEELEM_LVL4,Wheelem Slayer 4,ホイール スレイヤー 4
ACHIEVEMENT_KILL_WHEELEM_LVL5,Wheelem Hunter,ホイール ハンター
ACHIEVEMENT_KILL_LEYENA_LVL1,Leyena Slayer 1,レイーナ スレイヤー 1
ACHIEVEMENT_KILL_LEYENA_LVL2,Leyena Slayer 2,レイーナ スレイヤー 2
ACHIEVEMENT_KILL_LEYENA_LVL3,Leyena Slayer 3,レイーナ スレイヤー 3
ACHIEVEMENT_KILL_LEYENA_LVL4,Leyena Slayer 4,レイーナ スレイヤー 4
ACHIEVEMENT_KILL_LEYENA_LVL5,Leyena Hunter,レイーナ ハンター
ACHIEVEMENT_KILL_TRANGFOMA_LVL1,Trangfoma Slayer 1,トランフォーマ スレイヤー 1
ACHIEVEMENT_KILL_TRANGFOMA_LVL2,Trangfoma Slayer 2,トランフォーマ スレイヤー 2
ACHIEVEMENT_KILL_TRANGFOMA_LVL3,Trangfoma Slayer 3,トランフォーマ スレイヤー 3
