Key,English,Japanese
CHARACTER_INC_000350,[Jester Priest] Homeit,[ジェスター司祭]ホメイト
CHARACTER_INC_000352,[Jester Guardian] Heingard,[ジェスター守護者]ヘインガルド
CHARACTER_INC_000354,[Ranger Master] Eliff,[レンジャーマスター]エリフ
CHARACTER_INC_000356,[High-Dwarpet] Liekyen,[ハイドワーフ]リエキエン
CHARACTER_INC_000358,[Ranger Priest] Rupim,[レンジャー司祭]ルピン
CHARACTER_INC_000360,[Ranger Guardian] Kailreard,[レンジャー守護者]カイレアド
CHARACTER_INC_000362,Santa,サンタさん
CHARACTER_INC_000364,Priest,プリースト
CHARACTER_INC_000366,Hans,ハンス
CHARACTER_INC_000368,Guardian Master,町の警備長
CHARACTER_INC_000372,Shun,シュン
CHARACTER_INC_000378,Rocbin,ロックビン
CHARACTER_INC_000382,Shield,ｼｰﾙﾄﾞ
CHARACTER_INC_000384,Ciel,シエル
CHARACTER_INC_000390,Yuna,ユナ
CHARACTER_INC_000396,Heron,へロン
CHARACTER_INC_000398,Cell,セル
CHARACTER_INC_000400,Rankashu,ランカシュ
CHARACTER_INC_000402,Drian,ドリアン
CHARACTER_INC_000404,Nevil of Prison,監獄のネビル
CHARACTER_INC_000406,Nevil,ネビル
CHARACTER_INC_000408,Bernard,バナード
CHARACTER_INC_000410,Kazen,カゼン
CHARACTER_INC_000412,Andre,アンドレ
CHARACTER_INC_000414,Nein,ナイン
CHARACTER_INC_000418,Banker Pang,バンク・ファン
CHARACTER_INC_000420,Guild Siege Merchant,[コンバット商人]アディーラ
CHARACTER_INC_000430,Furan,フラン
CHARACTER_INC_000434,[Guild Siege Manager] Frankie,[ギルコンマネージャー]フランキー
CHARACTER_INC_000436,[Guild Siege Manager] Donaris,[ギルコンマネージャー]ドナリス
CHARACTER_INC_000438,[Santa] Buruto,[サンタ]ブルト
CHARACTER_INC_000440,[Santa] Aramy,[サンタ]アラミ
CHARACTER_INC_000442,[Santa] Atto,[サンタ]アト
CHARACTER_INC_000444,[Probationer Cook] Juglin,[見習いコック]ジャグリン
CHARACTER_INC_000454,Hachal,ハカル
CHARACTER_INC_000458,[Great Magician] Laola,[大魔導師]ラオラ
CHARACTER_INC_000460,[Dreadpet Manager] Himadel,[シヴァーモンスター伝道師]ヒマデュエル
CHARACTER_INC_000462,[Dreadpet Manager] Gornus,[シヴァーモンスター伝道師]ゴルヌス
CHARACTER_INC_000464,[Dreadpet Manager] Kanane,[シヴァーモンスター伝道師]カナネ
CHARACTER_INC_000466,[Mercenary Drillmaster] Mustang,[マーシナリー訓練所_教官]マスタング
CHARACTER_INC_000468,[Mercenary Master] Andy,[マーシナリーマスター]アンディ
CHARACTER_INC_000470,[High-Dwarpet] Langdrong,[ハイドワーフ]ランドラング
CHARACTER_INC_000472,[Mercenary Instructor] Hyuit,[マーシナリー訓練所_助手]ヒューイット
CHARACTER_INC_000474,[Assist Drillmaster] Elic,[アシスト訓練所_教官]エリック
CHARACTER_INC_000476,[Assist Master] Maki,[アシストマスター]ロッシ
CHARACTER_INC_000478,[High-Dwarpet] Goripeg,[ハイドワーフ]ゴリペック
CHARACTER_INC_000480,[Assist Instructor] Kidmen,[アシスト訓練所_助手]キッドマン
CHARACTER_INC_000482,[High-Dwarpet] Hastan,[ハイドワーフ]ハスタン
CHARACTER_INC_000484,Rudvihil,ルードヴィヒ
CHARACTER_INC_000486,Ancimys,アンシミス
CHARACTER_INC_000488,[Historian] Martinyc,[歴史学者]マルティニーク
CHARACTER_INC_000490,[Mayor of Flarine],[フラリス市長]
CHARACTER_INC_000492,[Public Official of Flarine],[フラリス公務員]
CHARACTER_INC_000494,[Novelist] Gergantes,[小説家]ゲルガンテス
CHARACTER_INC_000496,[Magician Drillmaster] Wingyei,[マジシャン訓練所_教官]ウィンギー
CHARACTER_INC_000498,[Magician Master] Hee,[マジシャンマスター]ヒルデ
CHARACTER_INC_000500,[Magician Instructor] Lopaze,[マジシャン訓練所_助手]ロパス
CHARACTER_INC_000502,Helgar,[鑑定士]ヘルガース
CHARACTER_INC_000504,Heltung,ヘルタン
CHARACTER_INC_000506,Strange Collector,謎のコレクター
CHARACTER_INC_000508,[BowlMerchant] Bowler,[ボール商人]ボウラー
CHARACTER_INC_000510,JeongHwa,ジョハ
CHARACTER_INC_000512,Porgo,ポルゴ
CHARACTER_INC_000514,[Mayor of Saint City],[セイントモーニング市長]
CHARACTER_INC_000516,[Chairman of History Society] Gothante,[国立歴史協会会長]ゴダンテ
CHARACTER_INC_000518,[Manager of Ancient Document] Rovanett,[国立図書館_司書]ロバネット
CHARACTER_INC_000520,Colar,コラール
CHARACTER_INC_000522,Amadolka,[警備長]アマドルカー
CHARACTER_INC_000524,Nina,ニーナ
CHARACTER_INC_000526,ChiChi,チッチ
CHARACTER_INC_000528,PiPi,ピッピ
CHARACTER_INC_000530,Loyah,ロコ
CHARACTER_INC_000532,Mayun,マユン
CHARACTER_INC_000534,Sotta,ソタ
CHARACTER_INC_000536,[Knight Master] Karandur,[ナイトマスター]カランドル
CHARACTER_INC_000538,[Knight Wise-man] Hormes,[ナイト賢者]ホロメス
CHARACTER_INC_000540,Kurmin,クルミン
CHARACTER_INC_000542,[Knight Priest] Lobiet,[ナイト司祭]ロビエト
CHARACTER_INC_000544,[Knight Guardian] Boneper,[ナイト守護者]ファンベーラ
CHARACTER_INC_000546,[Blade Master] Corel,[ブレードマスター]コレル
CHARACTER_INC_000548,[Blade Wise-man] Guabrill,[ブレード賢者]ガブリ
CHARACTER_INC_000550,Ata,アタ
CHARACTER_INC_000552,[Blade Priest] Jeperdy,[ブレード司祭]ジェファディ
CHARACTER_INC_000554,[Blade Guardian] Sencyrit,[ブレード守護者]センシリット
CHARACTER_INC_000556,[Billposter Master] Ride,[ビルポスターマスター]ライド
CHARACTER_INC_000558,[Billposter Wise-man] Domek,[ビルポスター賢者]ンドゥーク
CHARACTER_INC_000560,Segho,セグホ
CHARACTER_INC_000562,[Billposter Priest] Fera,[ビルポスター司祭]ぺラ
CHARACTER_INC_000564,[Billposter Guardian] Capafe,[ビルポスター守護者]カペーペ
CHARACTER_INC_000566,[Ringmaster Master] Ellend,[リングマスターマスター]イレンド
CHARACTER_INC_000568,[Ringmaster Wise-man] Clamb,[リングマスター賢者]クラムボ
CHARACTER_INC_000570,Teshar,テサル
CHARACTER_INC_000572,[Ringmaster Priest] Heedan,[リングマスター司祭]ヒエロニム
CHARACTER_INC_000574,[Ringmaster Guardian] Romvoette,[リングマスター守護者]ロンボーヌ
CHARACTER_INC_000576,[Psykeeper Master] Cylor,[サイキーパーマスター]サイラ
CHARACTER_INC_000578,[Psykeeper Wise-man] Cuarine,[サイキーパー賢者]クリサリス
CHARACTER_INC_000580,Ryupang,リュファン
CHARACTER_INC_000582,[Psykeeper Priest] Pereb,[サイキーパー司祭]ハーマイオ
CHARACTER_INC_000584,[Psykeeper Guardian] Shyniff,[サイキーパー守護者]シーニフ
CHARACTER_INC_000586,[Elementor Master] Horison,[エレメンターマスター]ホライズン
CHARACTER_INC_000588,[Elementor Wise-man] Cuzrill,[エレメンター賢者]カズリル
CHARACTER_INC_000590,Parine,パリンノ
CHARACTER_INC_000592,[Elementor Priest] Condram,[エレメンター司祭]コンドラム
CHARACTER_INC_000594,[Elementor Guardian] Wendien,[エレメンター守護者]ウェンディ
CHARACTER_INC_000596,Tomba,トムバ
CHARACTER_INC_000598,Eoners,アナス
CHARACTER_INC_000600,Ghalade,ガラード
CHARACTER_INC_000602,Phoho,ポホ
CHARACTER_INC_000604,[Darken Mayor],[ダーコン市長]
CHARACTER_INC_000606,Darz,ピサロ
CHARACTER_INC_000608,Ivil Tobby,イブルトビ
CHARACTER_INC_000610,Ivil Dorry,イブルドリ
CHARACTER_INC_000612,Ivil Nana,イヴルナナ
CHARACTER_INC_000614,Ivil Tubby,イブルトゥピ
CHARACTER_INC_000616,Ivil Pho,イブルポ
CHARACTER_INC_000621,Firdryad,[ハイドワーフ]ソペド
CHARACTER_INC_000623,Persdryad,イブリス
CHARACTER_INC_000625,Peardryad,バブル
CHARACTER_INC_000627,Pinedryad,シェード
CHARACTER_INC_000628,Hair Designer,ヘアアーティスト
CHARACTER_INC_000629,Makeup Artist,メイクアップアーティスト
CHARACTER_INC_000633,Post Box,ポスト・ボックス
CHARACTER_INC_000671,[Pet Tamer],[ペットテイマー]
CHARACTER_INC_000704,Buff Pang,バフ・ファン
CHARACTER_INC_000706,[Arena Manager] Harold,[アリーナ管理人]ヘロルド
CHARACTER_INC_000708,[Arena Store] Deek,[アリーナ商人]ディック
CHARACTER_INC_000712,[Arena Manager] Lay,[アリーナ管理者]レイ
CHARACTER_INC_000736,Lord Manager,Lord Manager
CHARACTER_INC_000738,Card Master,[カードマスター]タロット
CHARACTER_INC_000742,[Jewel Manager] Peach,[ボボタの助手]ピーチ
CHARACTER_INC_000951,[Rock Scissor Paper NPC] Demian,[イベント用NPC]いたずらデミアン
CHARACTER_INC_000847,[Mentor] Inisis,[伝説の師匠]ロッテンマイヤー
CHARACTER_INC_001067,Reonan,レオナン
CHARACTER_INC_001069,Nerco,[悪ガキ]ネルコ
CHARACTER_INC_001071,Hael,[隠密の]ハエル
CHARACTER_INC_001073,Handel,[真実の探求者]ヘンデル
CHARACTER_INC_001075,Zoro,[解決]ゾロ
CHARACTER_INC_001077,Elaine,[農夫]エルライン
CHARACTER_INC_001079,Ainher,[知の探究者]アインヘル
CHARACTER_INC_001081,Reodos,[呪われた]レオドス
CHARACTER_INC_001083,Sury,[修行僧]シュリ
CHARACTER_INC_001115,Luzina,[ママ]ルジナ
CHARACTER_INC_001117,Nersha,[おませな]ネルシャ
CHARACTER_INC_001123,Drico,ドゥリコ
CHARACTER_INC_100001,Locku,ロックー
CHARACTER_INC_100002,Letana,レタナ
CHARACTER_INC_100003,Nemra,ネムラ
CHARACTER_INC_100004,YaoRin,ヤオリン
CHARACTER_INC_100005,Zaoma,ザオマー
CHARACTER_INC_100008,Dekane,デェカネス
CHARACTER_INC_100009,Launch Buff Pang,初心者バフ・ファン
CHARACTER_INC_100010,Gigaka,ギガカ
CHARACTER_INC_100011,Miriun,ミリオン
CHARACTER_INC_100012,Auxilior,ヘルパー
CHARACTER_INC_100013,Mawrang,マウラン
CHARACTER_INC_100014,Buur,バウアー
CHARACTER_INC_100015,Gloves,グローブ
CHARACTER_INC_100016,Kumah,クマ―
CHARACTER_INC_100017,Obnis,オブニス
CHARACTER_INC_100018,Airon,アリオン
CHARACTER_INC_100019,Haom,ハーモ
CHARACTER_INC_100020,Mysterious Robed Girl,謎のローブ少女
CHARACTER_INC_000697,[Chip Merchant] Waforu,[チップ商人]ワポール
CHARACTER_INC_100021,Azria Pang,アズリアパン
CHARACTER_INC_001260,Lifeguard Jennifer,ライフガードジェニファー
CHARACTER_INC_100022,[Lv80 Guild Siege Manager] Atlas,[Lv80ギルコンマネージャー]アトラス
CHARACTER_INC_100023,[Lv60 Guild Siege Manager] Olivia,[Lv60ギルコンマネージャー]オリビア
CHARACTER_INC_100024,Polar Bear,ポーラベアー
CHARACTER_INC_100025,Fu Lion King,フーライオンキング
CHARACTER_INC_100026,Cupid,キューピッド
CHARACTER_INC_100027,[Master Quests] Leila,[マスタークエスト]レイラ
CHARACTER_INC_000722,Secret Room Manager,[東部オルタナティヴマネージャー]バリトン
CHARACTER_INC_000723,Leren Chasm Guard,レレンの淵ガード
CHARACTER_INC_000724,Rhisis Catacombs Guard,リシスの地下墓地・ガーディアン
CHARACTER_INC_000725,Envy Depths Guard,エンヴィーデプス・ガーディアン
CHARACTER_INC_000726,Guardiane Sanctuary Guard,ガーディアンサンクチュアリ・ガーディアン
CHARACTER_INC_000727,Storm Peak Guard,ストームピーク・ガーディアン
CHARACTER_INC_000728,Rankashin,ランカシン
CHARACTER_INC_100028,Kebaras Pang,ケバラス・ファン
CHARACTER_INC_100029,Pink Easter Bunny,ピンクのイースターバニー
CHARACTER_INC_100030,Galaxy Scout,ギャラクシースカウト
CHARACTER_INC_100031,Birthday Baker,バースデーベイカー
CHARACTER_INC_100032,[FWC Manager] Ava,[FWCマネージャー]エヴァ
CHARACTER_INC_100033,Gacha Machine,ガチャマシン
CHARACTER_INC_100034,Bach,川
CHARACTER_INC_100035,Private Leo,プライベートレオ
CHARACTER_INC_100036,Noah,ノア
CHARACTER_INC_100037,Conch,巻き貝
CHARACTER_INC_100038,Traveling Merchant,旅する商人
CHARACTER_INC_400000,[Token Merchant] Andrew,[トークン商人]アンドリュー
CHARACTER_INC_100039,Molu,マイナー
CHARACTER_INC_100040,Costume Box,コスチュームボックス
CHARACTER_INC_100041,Pragas,害虫
CHARACTER_INC_100042,Beltung,ベルトン
CHARACTER_INC_100043,Gujane,グジャネ
CHARACTER_INC_000729,The Wilds Guard,ワイルズ・ガード
CHARACTER_INC_000730,Rainbow Race Officer,レインボーレースオフィサー
CHARACTER_INC_002000,Mysterious Islander,謎の島民
CHARACTER_INC_002001,Pau Pau,ポール・ポール
CHARACTER_INC_002002,Kammie,カミー
CHARACTER_INC_002003,BoBu,ボブ
CHARACTER_INC_002004,Talus,土手
CHARACTER_INC_002005,Inventor Remi,発明家レミ
CHARACTER_INC_002006,Sunny Pang,サニーパン
CHARACTER_INC_000771,Charlie,チャーリー
CHARACTER_INC_000772,[Guild Ship Manager] Lousiana,[ギルドハウス管理人]ルイジアナ
CHARACTER_INC_000773,Santa,サンタ
CHARACTER_INC_100044,Diosa,女神
CHARACTER_INC_100200,Kalgas Assault Manager,カルガス・アサルト・マネージャー
CHARACTER_INC_003200,[Personal House NPC] Casanova,[パーソナルハウスNPC]カサノバ
CHARACTER_INC_003201,[Personal House NPC] Misun,[パーソナルハウスNPC]ミスン
CHARACTER_INC_003202,[Personal House NPC] Punk,[パーソナルハウスNPC]パンク
CHARACTER_INC_003203,[Personal House NPC] Temas,[パーソナルハウスNPC]テマス
CHARACTER_INC_003204,[Personal House NPC] BB Wolf,[パーソナルハウスNPC]BBウルフ
CHARACTER_INC_003205,[Personal House NPC] Chacha,[パーソナルハウスNPC]チャチャ
CHARACTER_INC_003206,[Personal House NPC] Hatter,[パーソナルハウスNPC]ハッター
CHARACTER_INC_003207,[Personal House NPC] Alice,[パーソナルハウスNPC]アリス
CHARACTER_INC_003208,[Personal House NPC] Rulu,[パーソナルハウスNPC]ルル
CHARACTER_INC_003209,[Personal House NPC] Demon,[パーソナルハウスNPC]デーモン
CHARACTER_INC_003210,[Personal House NPC] Gevil,[パーソナルハウスNPC]ジービル
CHARACTER_INC_003211,[Personal House NPC] Sevil,[パーソナルハウスNPC]セビル
CHARACTER_INC_003212,[Personal House NPC] Lala,[パーソナルハウスNPC]ララ
CHARACTER_INC_003213,[Personal House NPC] Tino,[パーソナルハウスNPC]ティノ
CHARACTER_INC_003214,[Personal House NPC] Cachu,[パーソナルハウスNPC]カチュウ
CHARACTER_INC_003215,[Personal House NPC] Pang,[パーソナルハウスNPC]パング
CHARACTER_INC_003216,[Guild Ship NPC] Gira,[ギルドハウスNPC]ギラ
CHARACTER_INC_003217,[Guild Ship NPC] Affe,[ギルドハウスNPC]アフェ
CHARACTER_INC_003218,[Guild Ship NPC] Sham,[ギルドハウスNPC]シャム
CHARACTER_INC_003219,[Guild Ship NPC] Lamew,[ギルドハウスNPC]ラミュー
CHARACTER_INC_003220,[Guild Ship NPC] Quarter,[ギルドハウスNPC]クオーター
CHARACTER_INC_003221,[Guild Ship NPC] Duron,[ギルドハウスNPC]デュロン
CHARACTER_INC_003222,[Guild Ship NPC] Dolphie,[ギルドハウスNPC]ドルフィー
CHARACTER_INC_003223,[Guild Ship NPC] Fuba,[ギルドハウスNPC]フバ
CHARACTER_INC_003224,[Guild Ship NPC] Bako,[ギルドハウスNPC]バコ
CHARACTER_INC_003225,[Guild Ship NPC] Wick,[ギルドハウスNPC]ウィック
CHARACTER_INC_003226,[Guild Ship NPC] Wina,[ギルドハウスNPC]ウィナ
CHARACTER_INC_003227,[Guild Ship NPC] Pitch,[ギルドハウスNPC]ピッチ
CHARACTER_INC_003228,[Guild Ship NPC] Catch,[ギルドハウスNPC]キャッチ
CHARACTER_INC_003229,[Guild Ship NPC] Met,[ギルドハウスNPC]メット
CHARACTER_INC_003230,[Guild Ship NPC] Ego,[ギルドハウスNPC]エゴ
CHARACTER_INC_003231,[Guild Ship NPC] Wifielder,[ギルドハウスNPC]ウィフィールダー
CHARACTER_INC_003232,[Guild Ship NPC] Simid,[ギルドハウスNPC]シミド
CHARACTER_INC_003233,[Guild Ship NPC] Chord,[ギルドハウスNPC]コード
CHARACTER_INC_003234,[Guild Ship NPC] Anura,[ギルドハウスNPC]アヌーラ
CHARACTER_INC_003235,[Guild Ship NPC] Vikel,[ギルドハウスNPC]ビケル
CHARACTER_INC_003236,[Guild Ship NPC] Soz,[ギルドハウスNPC]ソズ
CHARACTER_INC_003237,[Guild Ship NPC] Naso,[ギルドハウスNPC]ナソ
CHARACTER_INC_003238,[Guild Ship NPC] Nuso,[ギルドハウスNPC]ヌソ
CHARACTER_INC_003239,[Guild Ship NPC] Cobao,[ギルドハウスNPC]コバオ
CHARACTER_INC_003240,[Guild Ship NPC] Aibao,[ギルドハウスNPC]アイバオ
CHARACTER_INC_003241,[Guild Ship NPC] Nanco,[ギルドハウスNPC]ナンコ
CHARACTER_INC_003242,[Guild Ship NPC] Asa,[ギルドハウスNPC]アサ
CHARACTER_INC_003243,[Guild Ship NPC] Alyn,[ギルドハウスNPC]アリン
CHARACTER_INC_003244,[Guild Ship NPC] Lane,[ギルドハウスNPC]レーン
CHARACTER_INC_003245,[Guild Ship NPC] Runni,[ギルドハウスNPC]ルンニ
CHARACTER_INC_003246,[Guild Ship NPC] Pang,[ギルドハウスNPC]パング
CHARACTER_INC_000774,Orphanage Keeper,孤児院の番人
CHARACTER_INC_003247,Guest Book,宿帳
CHARACTER_INC_003248,Bomida,ボミダ
CHARACTER_INC_003249,Negie,ネギー
CHARACTER_INC_100100,Templates,テンプレート
CHARACTER_INC_100101,Props,プロップス
CHARACTER_INC_100102,NPCs,NPC
CHARACTER_INC_000775,Chonjang,チョンジャン
CHARACTER_INC_000776,[Event] Chonjang,[イベント]チョンジャン
CHARACTER_INC_000777,Defconn,デフコン
CHARACTER_INC_000778,Anna,Anna
CHARACTER_INC_000779,Sea Shell,貝殻
CHARACTER_INC_000780,Mr. Flyff,Mr. Flyff
CHARACTER_INC_000781,[Event] Roger,[Event] Roger
CHARACTER_INC_003250,[Personal House NPC] Klock,[Personal House NPC] Klock
CHARACTER_INC_100103,[Messenger of Love] Cupid,[Messenger of Love] Cupid
CHARACTER_INC_003251,[Personal House NPC] Mac (F Grade),[Personal House NPC] Mac (F Grade)
CHARACTER_INC_003252,[Personal House NPC] Mac (E Grade),[Personal House NPC] Mac (E Grade)
CHARACTER_INC_003253,[Personal House NPC] Mac (D Grade),[Personal House NPC] Mac (D Grade)
CHARACTER_INC_003254,[Personal House NPC] Mac (C Grade),[Personal House NPC] Mac (C Grade)
CHARACTER_INC_003255,[Personal House NPC] Mac (B Grade),[Personal House NPC] Mac (B Grade)
CHARACTER_INC_003256,[Personal House NPC] Mac (A Grade),[Personal House NPC] Mac (A Grade)
CHARACTER_INC_140000,Couple Rings,Couple Rings
CHARACTER_INC_100104,[Life Master] Livi,[Life Master] Livi
CHARACTER_INC_100105,Gathering Tool,Gathering Tool
CHARACTER_INC_100106,Sovann,Sovann
CHARACTER_INC_100107,[Event] Mr.Kang,[Event] Mr.Kang
CHARACTER_INC_100108,Hyuna,Hyuna
CHARACTER_INC_100109,[Event] Boss Pang,[Event] Boss Pang
CHARACTER_INC_100110,Wounded Revolutionary,Wounded Revolutionary
CHARACTER_INC_100111,[Event] Mr.Pumpkin,[Event] Mr.Pumpkin
CHARACTER_INC_150001,[Airport Guard] Doran,[Airport Guard] Doran
CHARACTER_INC_150002,[Airport Guard] Chiron,[Airport Guard] Chiron
CHARACTER_INC_150003,[Airport Guard] Bran,[Airport Guard] Bran
CHARACTER_INC_150004,[Airport Guard] Karr,[Airport Guard] Karr
CHARACTER_INC_150005,[Airport Guard] Zerke,[Airport Guard] Zerke
CHARACTER_INC_150006,[Airport Guard] Elin,[Airport Guard] Elin
CHARACTER_INC_150007,[Eillun Guard] Gard,[Eillun Guard] Gard
CHARACTER_INC_150008,[Eillun Guard] Liont,[Eillun Guard] Liont
CHARACTER_INC_150009,[Eillun Guard] Serkan,[Eillun Guard] Serkan
CHARACTER_INC_150010,[Eillun Guard] Kras,[Eillun Guard] Kras
CHARACTER_INC_150011,[Eillun Guard] Maeron,[Eillun Guard] Maeron
CHARACTER_INC_150012,[Eillun Guard] Kerion,[Eillun Guard] Kerion
CHARACTER_INC_150013,[Eillun Guard] Raon,[Eillun Guard] Raon
CHARACTER_INC_150014,[Eillun Guard] Dreon,[Eillun Guard] Dreon
CHARACTER_INC_150015,[Eillun Guard] Merk,[Eillun Guard] Merk
CHARACTER_INC_150016,[Captain] Baron,[Captain] Baron
CHARACTER_INC_150017,Jarl,Jarl
CHARACTER_INC_150018,[Elder] Ayr,[Elder] Ayr
CHARACTER_INC_150019,[Elder] Traitus,[Elder] Traitus
CHARACTER_INC_150020,[Elder] Melak,[Elder] Melak
CHARACTER_INC_150021,[Elder] Silar,[Elder] Silar
CHARACTER_INC_150022,[Elder] Ebron,[Elder] Ebron
CHARACTER_INC_150023,[Elder] Luteon,[Elder] Luteon
CHARACTER_INC_150024,Liana,Liana
CHARACTER_INC_150025,[Jewel Manager] Teron,[Jewel Manager] Teron
CHARACTER_INC_150026,Haret,Haret
CHARACTER_INC_150027,Domir,Domir
CHARACTER_INC_150028,Toran,Toran
CHARACTER_INC_150029,Karen,Karen
CHARACTER_INC_150030,Nebrah,Nebrah
CHARACTER_INC_150031,Sena,Sena
CHARACTER_INC_150032,Rohan,Rohan
CHARACTER_INC_150033,Belia,Belia
CHARACTER_INC_150034,Kerin,Kerin
CHARACTER_INC_150035,Artin,Artin
CHARACTER_INC_150036,Pael,Pael
CHARACTER_INC_150037,Lumi,Lumi
CHARACTER_INC_150038,Ivelyn,Ivelyn
CHARACTER_INC_150039,Selin,Selin
CHARACTER_INC_150040,Kaela,Kaela
CHARACTER_INC_150041,[Pet Tamer] Livia,[Pet Tamer] Livia
CHARACTER_INC_150042,Taila,Taila
CHARACTER_INC_150043,Weevs,Weevs
CHARACTER_INC_150044,[Mysterious] ??? ,[Mysterious] ??? 
CHARACTER_INC_150045,[Expedition] Beck,[Expedition] Beck
CHARACTER_INC_150046,Asylum Guard,Asylum Guard
CHARACTER_INC_150047,Mysterious Adventurer,Mysterious Adventurer
CHARACTER_INC_150048,Jarl (Dying),Jarl (Dying)
CHARACTER_INC_150049,[PTS Manager] Mewdev,[PTS Manager] Mewdev
CHARACTER_INC_150050,Miorang,Miorang
CHARACTER_INC_150051,Cheirang,Cheirang
