Key,English,Japanese
MMI_82,Arena Ranking,アリーナランキング
MMI_83,Arena Reward,アリーナ報酬
MMI_91,Lord Ranking,Lord Ranking
MMI_134,Upgrading,アップグレード
MMI_136,Piercing,Piercing
MMI_167,Element Upgrading,属性のアップグレード
MMI_142,Store Pet,ペットを回収
MMI_272,Exchange RPS Coupon,ジャンケンクーポンに交換
MMI_309,Card Upgrade,カードアップグレード
MMI_310,Weapon Socket Card Reshuffle,ウェポンソケットカードのリシャッフル
MMI_311,Couple proposal,Couple proposal
MMI_1000,Drop Filter,収集フィルター
MMI_1001,Report,通報
MMI_1002,Inspect,調べる
MMI_1003,Unbinding,帰属解除
MMI_1004,Exchange,交換
MMI_1005,Combat Power Ranking,コンバット戦闘力ランキング
MMI_1006,Giant Hunt Ranking ,ジャイアント討伐ランキング
MMI_1007,Accessory Upgrade,アクセサリー強化
MMI_1008,Mute,ミュート
MMI_1009,Unmute,ミュート解除
MMI_1010,Freeze,フリーズ中
MMI_1011,Unfreeze,フリーズ解除
MMI_1012,Shadow Mute,シャドウミュート
MMI_1013,Pet Candy Crafting,ペットキャンディークラフト
MMI_1014,Exchange Dice,ダイスの交換
MMI_1015,Pet Sacrificing,ペットサクリファイス
MMI_1016,Red Chip Shop,レッドチップショップ
MMI_1017,Cosmetic Wardrobe,コスメティックワードローブ
MMI_1018,Lv80 GS Apply,Lv80 GS適用
MMI_1019,Lv80 GS Status,Lv80 GSステータス
MMI_1020,Lv80 GS Cancel,Lv80 GSキャンセル
MMI_1021,Lv80 GS Enter,Lv80 GSジョイン
MMI_1022,Lv80 GS Lineup Setup,Lv80 GSラインナップ
MMI_1023,Lv80 GS Ranking,Lv80GSランキング
MMI_1024,Lv80 GS Information,Lv80GS情報
MMI_1025,Lv60 GS Apply,Lv60GS適用
MMI_1026,Lv60 GS Status,Lv60 GSステータス
MMI_1027,Lv60 GS Cancel,Lv60 GSキャンセル
MMI_1028,Lv60 GS Enter,Lv60 GS ジョイン
MMI_1029,Lv60 GS Lineup Setup,Lv60 GSラインナップ
MMI_1030,Lv60 GS Ranking,Lv60GSランキング
MMI_1031,Lv60 GS Information,Lv60GS情報
MMI_1032,Blue Chip Shop,ブルーチップショップ
MMI_1033,Valentine's Letter Exchange,バレンタインレター交換
MMI_1034,Dungeon,ダンジョン
MMI_1035,PK Chip Shop,PKチップショップ
MMI_1036,Exchange,交換
MMI_1037,Green Chip Shop,グリーンチップショップ
MMI_1038,FWC Gear Exchange,FWCギア交換
MMI_1039,FWC Jewel Exchange,FWCジュエルエクスチェンジ
MMI_1040,Use Capsule Coins,カプセルコインを使う
MMI_1041,Music Festival Exchange,音楽祭交流
MMI_1042,Fitting Room,試着室
MMI_1043,FWC PVP Registrations Board,FWC PVP登録委員会
MMI_1047,Join FWC PVP Arena,FWC PVP Arenaに参加する
MMI_1046,FWC PVP Ranking,FWC PVPランキング
MMI_1048,Spectate FWC PVP Contest,観戦FWC PVPコンテスト
MMI_1049,Rock Paper Scissors,じゃんけん
MMI_1050,W-Token Shop,Wトークンショップ
MMI_1051,Costume Box Upgrade,コスチュームボックスのアップグレード
MMI_1054,Exchange Rings,指輪の交換
MMI_1055,Dismantle Item,アイテムの解体
MMI_1056,Purchase Guild Ship,このギルドハウスを購入したい
MMI_1057,Enter Guild Ship,ギルドハウスに入る
MMI_1058,Enter Your House,あなたの家に入る
MMI_1059,Select House Template,ハウステンプレートを選択
MMI_1060,Visit Friend's House,友達の家を訪ねる
MMI_1061,Edit,編集
MMI_1062,Remove,削除
MMI_1063,Exchange Earrings,イヤリングの交換
MMI_1064,Exchange Necklaces,ネックレスの交換
MMI_1065,Rainbow Race,レインボーレース
MMI_1066,Create Ultimate Weapon,アルティマウェポン作成
MMI_1069,Open Guest Book,ゲストブックを開く
MMI_1070,Orphanage Keeper Shop,孤児院の番人ショップ
MMI_1071,Kalgas Assault Registration,カルガス・アサルト登録
MMI_1072,Kalgas Assault Enter,カルガス・アサルト入場
MMI_1073,Kalgas Assault Rank,カルガス・アサルトランク
MMI_1074,Kalgas Assault Info,カルガスアサルト情報
MMI_1075,Kalgas Chip Shop,カルガスチップショップ
MMI_1076,Couple's Storage,Couple's Storage
MMI_1077,Create Ultimate Jewel,Create Ultimate Jewel
MMI_1078,Fuse Ultimate Jewel,Fuse Ultimate Jewel
MMI_1079,Teleport,テレポート
MMI_1080,Sea Shell Upgrading,Sea Shell Upgrading
MMI_1081,Fuse Rainbow Jewel,Fuse Rainbow Jewel
MMI_1082,Dismantle Rainbow Jewel,Dismantle Rainbow Jewel
MMI_1083,Pet Training,Pet Training
MMI_1084,Teleport,テレポート
MMI_1085,Individual Race (Item),Individual Race (Item)
MMI_1086,Individual Race (Speed),Individual Race (Speed)
MMI_1087,Duo Team Race (Item),Duo Team Race (Item)
MMI_1088,Duo Team Race (Speed),Duo Team Race (Speed)
MMI_1089,Sit,Sit
MMI_1090,Sleep,Sleep
MMI_1091,Yellow Chip Shop,Yellow Chip Shop
MMI_1092,Madrigal Tournament Registration,Madrigal Tournament Registration
MMI_1093,Enter Madrigal Tournament,Enter Madrigal Tournament
MMI_1094,Madrigal Tournament Ranking,Madrigal Tournament Ranking
MMI_1095,Madrigal Tournament Reward,Madrigal Tournament Reward
MMI_1096,Madrigal Tournament Bidding,Madrigal Tournament Bidding
MMI_1097,Remove Ultimate Jewel,Remove Ultimate Jewel
MMI_1098,Customize,カスタマイズ
MMI_1099,Enter Couple House,Enter Couple House
MMI_1100,Select Couple House Template,Select Couple House Template
MMI_1101,Wandering Shop,Wandering Shop
MMI_1102,Master Chip Shop - Alchemy,Master Chip Shop - Alchemy
MMI_1103,Product Upgrade,Product Upgrade
MMI_1104,Life Mastery Ranking,Life Mastery Ranking
MMI_1105,Life Mastery Ranking Reward,Life Mastery Ranking Reward
MMI_1106,Alchemy,Alchemy
MMI_1107,Cooking,Cooking
MMI_1108,Carpentry,Carpentry
MMI_1109,Smithing,Smithing
MMI_1110,Enter Race,Enter Race
MMI_1111,Master Chip Shop - Cooking,Master Chip Shop - Cooking
MMI_1112,Master Chip Shop - Carpentry,Master Chip Shop - Carpentry
MMI_1113,Master Chip Shop - Smithing,Master Chip Shop - Smithing
MMI_1115,Join Boss Raid,Join Boss Raid
MMI_1120,3rd Anniversary Egg Upgrade Event,3rd Anniversary Egg Upgrade Event
MMI_1121,Champion Coin Exchange,Champion Coin Exchange
MMI_1116,Synthesize Ultimate Jewel,Synthesize Ultimate Jewel
MMI_1117,Convert Ultimate Jewel,Convert Ultimate Jewel
MMI_2025,PTS Exchange (Equipment),PTS Exchange (Equipment)
MMI_2026,Give Feedback,Give Feedback
MMI_2027,PTS Exchange (Materials),PTS Exchange (Materials)
MMI_2028,PTS Exchange (Essentials),PTS Exchange (Essentials)
MMI_2029,PTS Exchange (Jewelry),PTS Exchange (Jewelry)
MMI_2030,PTS Exchange (Other Equipment),PTS Exchange (Other Equipment)
MMI_2031,Reset Cooldowns,Reset Cooldowns
MMI_2032,PTS Exchange (New Equipment),PTS Exchange (New Equipment)
MMI_2033,Item Exchange,Item Exchange
MMI_1122,Lv165 GS Apply,Lv165 GS Apply
MMI_1123,Lv165 GS Status,Lv165 GS Status
MMI_1124,Lv165 GS Cancel,Lv165 GS Cancel
MMI_1125,Lv165 GS Join,Lv165 GS Join
MMI_1126,Lv165 GS Line Up,Lv165 GS Line Up
MMI_1127,Lv165 GS Ranking,Lv165 GS Ranking
MMI_1128,Lv165 GS Information,Lv165 GS Information
MMI_1129,Yellow Chip Shop 2,Yellow Chip Shop 2
MMI_1130,Red Chip Shop 2,Red Chip Shop 2
MMI_1131,Kalgas Chip Shop 2,Kalgas Chip Shop 2
MMI_1132,Mysterious Castle Enter,Mysterious Castle Enter
MMI_1133,Mysterious Castle Reward,Mysterious Castle Reward
MMI_1134,Kebaras 2 Costumes,Kebaras 2 Costumes
