Key,English,Japanese
TUTORIAL_ZOOM_CAMERA_TEXT,"How's that? Simple, right? Now, let's tackle zooming.\n\n[[Zooming in and out is possible with the Mouse wheel. It is also possible with the Page Up and Page Down Keys|Pinch to #bzoom out#nb and spread your fingers to #bzoom in#nb]].\n\n#cffff0000Clearing requirement: Adjust the camera zoom",どう？簡単だった？ズームイン・ズームアウトについてもおさらいしよう。\n\n[[マウスホイールを使う、もしくはPage Upキー、Page Downキーでも、|2本の指でスマホ画面にタッチして、#b指の間を近づけたり離したり#nbすることで]]画面のズームイン、ズームアウトができるよ！\n\n#cffff0000クリア条件: カメラズーム
TUTORIAL_ROTATE_PHONE_TITLE,Viewing,Viewing
TUTORIAL_ROTATE_PHONE_CONTENT,[[|#b#cff0000ff■ Portrait and landscape #nb#nc\nRotate your phone to switch between portrait and landscape mode. ]],[[|#b#cff0000ff■ Portrait and landscape #nb#nc\nRotate your phone to switch between portrait and landscape mode. ]]
TUTORIAL_ROTATE_PHONE_TEXT,Awesome!\n\n[[|You can also #brotate#nb your phone to switch between portrait and landscape mode.]],Awesome!\n\n[[|You can also #brotate#nb your phone to switch between portrait and landscape mode.]]
TUTORIAL_OPEN_MENU_TEXT,"Great! [[It's time to learn how to change settings to enjoy the game the best as possible.\n\nSettings are available from the main game menu.\n\nClick on the #bbutton on bottom left#nb of the screen to open the main menu|Next, let's open the #bmain menu#nb.\n\nJust tap the button at the bottom left of the screen]].\n\n#cffff0000Clearing requirement: Open the main menu",その調子！[[もっとゲームを楽しむために、設定変更の紹介をするね。\n「menu」から「設定」を開いてみ\nクリック|#bメニューを開く#nb\n\nをタッチし]]よう。メインメニューが表示されるんだ。\n\n#cffff0000クリア条件: メニュー画面を開く
TUTORIAL_OPEN_OPTION_TEXT,"Now [[click on|tap]] #bOption#nb to access the settings.\n\nHere, you can adjust the #btexture quality, shadows, music volume, language, and more#nb.\n\nOnce finished, hit the #b'Save'#nb button to apply your changes.\n\n#cffff0000Clearing requirement: Open the options window",いいね！次は今のメニューで#bオプション#nbを[[クリック|タッチ]]して開いてみて！\n\nゲームに関するあらゆる設定項目があるんだ。テクスチャ、クオリティ、影、音のボリューム、言語とかね。#nb\n\n設定を変更できたら適用ボタンを押して完了！\n\n#cffff0000クリア条件: オプションウィンドウを開く
TUTORIAL_OPEN_OPTION_TITLE,Settings,設定
TUTORIAL_OPEN_OPTION_CONTENT,"#b#cff0000ff■ Video / Audio tab#nb#nc\nYou can configure texture quality, shadows quality and many other graphical options. Use Save button or your changes will be reset when you close the window. Texture quality and Antialiasing are only applied when saving changes. Antialiasing[[|, Vibrations]] and Fullscreen options are not supported on all devices. All advanced options and high quality settings will consume more energy and Internet bandwidth so consider disabling them if you have a limited Internet connection or experiencing a slow framerate.\n\n#b#cff0000ff■ Game tab#nb#nc\nYou can select the interface language and enable or disable some options relative to your character. Don't forget to save your changes.",#b#cff0000ff■ ビデオ / オーディオ#nb#nc\nテクスチャー、影の品質、その他グラフィックオプションを設定することができます。「適用」を押さずにウィンドウを閉じると、変更内容がリセットされます。 テクスチャ品質とアンチエイリアシングは、変更を保存するときにのみ適用されます。アンチエイリアス[[|、振動]] 、フルスクリーンは対応デバイスのみサポートしています。 高度なオプションと高画質設定は、インターネット帯域幅を多く消費するため、従量制課金接続時や動作が不安定な場合は、これらを低設定、あるいは無効にすることを推奨します。\n\n#b#cff0000ff■ ゲーム設定 #nb#nc\nインターフェイスの言語を選択し、キャラクターに関するオプションを有効・無効にすることできます。変更した内容を保存せずに閉じるとリセットされます。
TUTORIAL_OPEN_MAP_TEXT,"Your adventure takes place in #bMadrigal#nb.\n\n[[Press M key|Tap the #bmini-map#nb]] to check your current location or to view maps of other areas.\n\nTo return to the game, [[press M again|tap the cross button at the top right of the map]].\n\n#cffff0000Clearing requirement: [[Hot Key 'M'|Open the map]]",そうそう、これからきみが冒険する世界は #bマドリガル#nbと呼ぶんだ。\n\n[[Ｍキーを押すと|#bナビゲーター#nbをタッチすると]] 現在地を確認したいときや、他の地域を確認したいときに便利だよ。\n\n[[もう1度Mキーを押すと|地図右上の十字ボタンをタッチすると]] ゲームプレイを再開するよ。\n\n#cffff0000クリア条件: [[Mキーでマップを開く|マップを開く]]
TUTORIAL_OPEN_MAP_TITLE,Map,マップ
TUTORIAL_OPEN_MAP_CONTENT,"#b#cff0000ff■ Whole map#nb#nc\n[[Press M key|Touch World Map in main menu]] to see the continent of Madrigal.\n\n#b#cff0000ff■ Mini-Map#nb#nc\n[[Press N key|Touch cross button]] to hide navigator on right corner. If you want to see it again, [[press N key again|touch Navigator in main menu]].",#b#cff0000ff■ 全体マップ#nb#nc\n[[Mキーを押してマップ|メインメニューのマップを]]開くとマドリガル全体が見れます。\n\n#b#cff0000ff■ ミニマップ#nb#nc\n[[Nキーを押す|×をタップする]]と、右端のナビゲーターが非表示になります。もう1度開きたいときは、[[Nキーを押す|メインメニューからナビゲーターを開く]]ことで表示されます。
TUTORIAL_OPEN_NAVIGATOR_TEXT,Let's go through the Navigator.\nYou can check your location and the surrounding area with the navigator that’s in the upper right part of the screen.\n[[Activate and deactivate the Navigator by pressing 'N'|Use Navigator in main menu to toggle the mini-map]].\n\n#cffff0000Clear Condition: [[Hot Key 'N'|Open the navigator]],ナビゲーターを見てみよう。\n画面右上のナビゲーターで、現在地とその周辺を確認することができるんだよ。\n[[Nキーを押してナビゲーターの表示/非表示してみよう！|メインメニューのナビゲーターで、ミニマップを表示/非表示してみよう！]]\n\n#cffff0000クリア条件: [[Nキーで開く|ナビゲーターを開く]]
TUTORIAL_TALK_LUI_TEXT,Navigating #bMadrigal#nb just got easier!\n\nGo talk to #b#cffa0a0ff[General] Lui#nc#nb in Central Flarine by following the #barrow above your head#nb.\n\nHe seems to have important information for you. Best of luck!,#bマドリガル#nbでは自分だけの世界を楽しめるんだ！\n\nまずは、＜ルイ＞に話しかけてみよう！彼はフラリスの中央広場にいるはずだよ。\n\nきっと何か教えてくれるはずさ。それじゃあ、いい旅にしてねぇ～！
TUTORIAL_START_QUEST_TEXT,"Congratulations on your first quest! Time to explore the #bQuest Diary#nb.\n\nThis diary keeps track of completed quests and those you're currently on.\n\nTo view deatils, [[press 'Q'|tap the #b'Quests'#nb button at the top of the screen]].\n\n#cffff0000Clearing requirement: [[Hot Key 'Q'|Open the Quest Diary]]",さーて、最初のクエスト！ #bデイリークエスト#nb\n\nクエストウィンドウには、これまでにクリアしたクエストと、進行中のクエストの情報が表示されます。\n\nクエストの詳細は、[[Qキーを押す|画面上部の#bクエスト#nb ボタンを押すと]]表示されるよ。\n\n#cffff0000クリア条件: [[Qキーを押す|クエストウィンドウを開く]]
TUTORIAL_START_QUEST_TITLE,Quest Window,クエストダイアリー
TUTORIAL_START_QUEST_CONTENT,#b#cff0000ff■ Quest Window#nb#nc\nThis is where you can see current quest information and the completed quests.[[\nShortcut key is L.|]],#b#cff0000ff■ クエストウィンドウ#nb#nc\n現在のクエスト情報やクリアしたクエストを確認することができます。[[\nLキーで確認|]]
TUTORIAL_MOTION_TEXT,Looking to express yourself?\n\n[[Press 'O'|Tap the Emotes button on the left]] to unveil a range of #bemoticons and expressions#nb. Give it a go.\n\n#cffff0000Clearing requirement: [[Press 'O'|Open the Emotes window]],なにかをアピールしたいときは、#bモーション#nbを使ってみよう。\n\n[[Oキーを押す|左のモーションボタンをタッチする]]と、色んな顔文字や表情のウィンドウが表示されて面白いよ！ねぇ今どんな気持ち？\n\n#cffff0000クリア条件: [[Oキーを押す|モーションウィンドウを開く]]
TUTORIAL_MOTION_TITLE,Emotion Expression,モーション、エモーション
TUTORIAL_MOTION_CONTENT,"#b#cff0000ff■ Emotion Expression#nb#nc\nYou can use this to express your emotion to other players. There are many emoticons and icons for expression various emotions, so you should try to use it.[[\nShortcut key is O.|]]",#b#cff0000ff■ エモーション#nb#nc\n自分の感情を他のプレイヤーに表現できます。 エモーションはさまざまな感情を顔文字で表現できます。[[\nOキーで開く|]]
TUTORIAL_CHAT_TEXT,Ready to chat with others?\n\n[[Press ENTER|You can tap the #bChat#nb preview at the bottom]] to open the chat window.\n\nMessage in Normal chat are visible to nearby players.,どうやってチャットするの？\n\n[[エンターキーを押す|画面下の#bチャット#nbをタッチする]] と入力ができます。\n\n通常のチャットは、#b周囲のプレイヤー#nbに聞こえます。
TUTORIAL_CHAT_TITLE,Chat Method,チャット形式
TUTORIAL_CHAT_CONTENT,#b#cff0000ff■ Normal Chat#nb#nc\nYou can only talk to players near by you. The way you talk is press Chat button on chat window.\n\n#b#cff0000ff■ Shout#nb#nc\nYou can talk to players who are in broad range. They way you shot is add #cffff0000/s #nc on front of the words that you want to say.\n\n#b#cff0000ff■ Party Chat#nb#nc\nYou can use it when you are in a party. The way you talk is add #cffff0000/p #nc on front of the wards that you want to say.\nYou can use Troupe button on the chat window.\n\n#b#cff0000ff■ Whisper#nb#nc\nYou can send message to certain player. The way you do it is add #cffff0000/w character name #nc.\nYou can use Whisper button on the chat window.\n\n#b#cff0000ff■ Guild Chat#nb#nc\nYou can use it when you are in a guild. The way you talk is add#cffff0000/g #nc.\nYou can use Guild button on the chat window.\n\n#b#cff0000ff■ System Message#nb#nc\nAll of the messages except chat message display in system window.To check press SYSTEM button on the chat window.\n\n#b#cff0000ff■ Filter Function#nb#nc\nYou can see the chat that you want to see. The way you do is press Filter button.,#b#cff0000ff■ 一般チャット#nb#nc\n自分の周りにいるキャラクターだけに発言することができます。チャットウィンドウの[Chat]ボタンを選択している状態だと一般チャットで話すことができます。\n\n#b#cff0000ff■ 叫びチャット#nb#nc\n一般チャットよりも広い範囲にいるキャラクターに発言できます。叫びチャットで発言したい場合は、言葉の前に#cffff0000/s#nc をつけてください。\nチャットウィンドウの[Shout]ボタンを選択している状態ならコマンド入力なしでそのまま発言できます。\n\n#b#cff0000ff■ パーティーチャット#nb#nc\nパーティーに入っている時だけ使用できます。発言したい言葉の前に#cffff0000/p#nc をつけて発言してください。\nチャットウィンドウの[Troupe]ボタンを選択している状態ならコマンド入力なしでそのまま発言できます。\n\n#b#cff0000ff■ ささやきチャット#nb#nc\n特定のキャラクターだけにメッセージを送ります。発言したい言葉の前に#cffff0000/w 相手の名#ncをつけて発言してください。\nチャットウィンドウの[Whisper]ボタンを選択している状態ならコマンド入力なしで発言できます。\n\n#b#cff0000ff■ ギルドチャット#nb#nc\nギルドに所属時だけ使用できます。発言したい言葉の前に#cffff0000/g#ncをつけて発言してください。\nチャットウィンドウの[Guild]ボタンを選択している状態ならコマンド入力なしでそのまま発言できます。\n\n#b#cff0000ff■ システムメッセージ#nb#nc\nチャットのメッセージ以外の全てのメッセージはシステムウィンドウに表示されます。システムウィンドウはチャットウィンドウの[SYSTEM]ボタンをクリックすると表示されます。\n\n#b#cff0000ff■ フィルター機能#nb#nc\n選択しているチャットボタンのウィンドウで表示するチャットの種類を制限することができます。チャットウィンドウの各ボタンを選択して[Filter]ボタンをクリックします。チャットフィルターウィンドウが開くので、非表示にしたい項目のチェックをはずすと、その項目のチャットが表示されなくなります。
TUTORIAL_SHOUT_TEXT,"Mastering the Shout:\n\nShouting broadcasts your message to a #bbroader audience#nb than normal chat.\n\nTo shout, prefix your message with#cffff0000/s#nc. Remember, players won't see your shouts until you reach level 20.\n\n#cffff0000Clearing requirement: Use the shout ('/s') chat.",叫びについて学ぼう\n\n叫びは通常のチャットより#b遠くのプレイヤー#nbに聞こえます。\n\nチャットの最初に、#cffff0000/s#nc を入力することで使用できます。レベル20になるまで、他のプレイヤーからは見えないから、好きな言葉を叫んでみて。「フリフ最高ッ！」\n\n#cffff0000クリア条件: 叫び (/s) チャットする
TUTORIAL_PARTY_CHAT_TEXT,"About the #bParty chat#nb:\n\nStart your message with #cffff0000/p#nc to only discuss with players in your party.\n\nRemember, party chat is exclusive to party members.",ちゃんと覚えられてるかな？次はパーティーのチャットについて教えるね。\n\nパーティーのチャットは自分がパーティーに入っている時だけ使えるよ。\n\nパーティーチャットと使う時は、自分が話したい内容の前に、#cffff0000/p#ncを付けて話すだけ！とっても簡単でしょ？
TUTORIAL_WHISPER_CHAT_TEXT,Need to message someone directly? Try #bWhisper#nb.\n\nType\n#cffff0000 /w CharacterName\n#nc before your message to whisper to a specific player.,特定のプレイヤー1人に対してチャットを送りたいときは、#bウィスパー#nbを使おう。\n\n以下を入力\n#cffff0000 /w 名前 送りたい文章\n#nc送りたい文章の前に入力することで送れるんだ。
TUTORIAL_GUILD_CHAT_TEXT,Add #cffff0000/g#nc before your message to chat with your guild members only.,あと、自分がギルドに入っているとギルドメンバーだけにメッセージを伝えられる「ギルドチャット」があるよ。\n\nギルドチャットは、自分が話したい内容の前に、#cffff0000/g#ncをつけるだけ。ギルドに入ったらギルドメンバーとたくさん話して、早く仲良くなれるといいね♪
TUTORIAL_SYSTEM_CHAT_TEXT,System messages are shown in a seperate chat window.\n\n[[Click|Tap]] the SYSTEM button in the chat window to view them.,チャット以外のメッセージは、#bシステムウィンドウ#nbに表示されます。\n\n[SYSTEM]ボタンを[[クリック|タッチ]]して確認ができるから見てみてね。
TUTORIAL_FILTER_CHAT_TEXT,"To see only the messages you're interested in, simply select a tab, [[click|tap]] the #bFilter#nb button, and edit your perferences. The rest will be filtered out.",必要なチャットのみ表示したい場合は、#bFilter#nbから選択してみてね。\n\nチャットカテゴリをフィルターで選択すると、一部のチャットを除外することができるよ。
TUTORIAL_INVENTORY_TEXT,You got your #bfirst weapon#nb!\n\nLet's go through item equipment by [[pressing 'I'|touching Inventory in the bottom]].\n\n#cffff0000Clear Condition: [[Hot Key 'I'|Open inventory]],#b最初の武器#nbをみてみよう！\n\nさっそくインベントリを確認してみよ～！[[Iキーを押す|下にあるインベントリボタンをタップ]]\n\n#cffff0000クリア条件: [[Iキーで開く|インベントリを開く]]
TUTORIAL_EQUIP_TEXT,[[Double click|Touch]] an item you want to equip [[or drag it to the spot you want to equip|and then touch the #bEquip#nb button]].\n\n#cffff0000Clear Condition: Equip an item,装備したいアイテムを[[ダブルクリックするか、装備したい場所にドラッグしてみて。|タップして、#b装備#nbボタンをタップしてみて。]\n\n#cffff0000クリア条件: アイテムを装備
TUTORIAL_UNEQUIP_TEXT,Now double [[click again|tap]] on the item in #bequipment view#nb to unequip it.\n\n#cffff0000Clear Condition: Unequip an item,#b装備したアイテム#nbをダブル [[クリック|タップ]] すると、装備したアイテムが解除されるよ。\n\n#cffff0000クリア条件: 装備を解除する
TUTORIAL_INVENTORY_TITLE,Inventory,インベントリ
TUTORIAL_INVENTORY_CONTENT,"#b#cff0000ff■ At the top of the Inventory window,#nb#nc\nyou can see the items your character has equipped. At the bottom, you can see the items and Penya in your inventory. To equip an item, double-[[click|tap]] it or drag it to the appropriate slot.[[\nHotkey: I|]]",#b#cff0000ff■ インベントリの整理#nb#nc\n 装備しているアイテムを確認できます。下には所持金（ペニャ）が表示されます。アイテムを装備するときは、アイテムをダブル[[クリック|タップ]]するか、装備欄にドラッグしてください。[[\nIキーで開く|]]
TUTORIAL_TASKBAR_TEXT,Well done! Let's learn about the #bQuick Slot#nb located [[on the left|in many places]] of your screen.\n\nYou can put #bitems or skills#nb into it so you can use them quickly. [[1 - 0 can be used as hotkeyes.\nYou can also use keys F1-F9 to cycle through your Quick Slot bars.|#bKeep your finger pressed#nb on an item to drag it to the Slot of your choice.]]\n\n#cffff0000Clear Condition: Drag an item to Quick Slot,いい感じだね！次は画面[[左|各場所]]にあるクイックスロットについて説明するよ。\n\nアイテムやスキルをクイックバーにセットしておくと、すぐに使うことができるようになるんだ。[[1～0にセットできるよ。\nそれと、設定すればF1～F9キーもクイックスロットバーに使えるんだ。|アイテムを選んで#b指を置いたまま#nb 好きなスロットにドラッグするとセットが完了～！]]\n\n#cffff0000クリア条件: アイテムをクイックスロットにセットする
TUTORIAL_TASKBAR_TITLE,Quick Slot,クイックスロット
TUTORIAL_TASKBAR_CONTENT,#b#cff0000ff■ Quick Slot#nb#nc\nYou can put items or motions that you want to use quickly[[ in 1~0 slots and there are also expansion slot of F1~F9|]].,#b#cff0000ff■ クイックスロット#nb#nc\n使いたいアイテムやモーションを置くとすぐに使うことができます。[[ 1～0とF1～F9のキーが使えます。|]]
TUTORIAL_CHARACTER_TEXT,The #bCharacter#nb window displays information about your character.\n\n[[Press 'H'|Touch Character in main menu]] to view this window.\n\n#cffff0000Clear Condition: [[Hot Key 'H'|Open Character window]],#bキャラクター#nbの詳細が確認できるウィンドウだよ。\n\n[[Hキーを押すと|メインメニューのキャラクターをタップする]] と開けるよ。\n\n#cffff0000クリア条件: [[Hキーを押す|キャラクターウィンドウを開く]]
TUTORIAL_CHARACTER_TITLE,Character Window,キャラクターウィンドウ
TUTORIAL_CHARACTER_CONTENT,#b#cff0000ff■ Character Window#nb#nc\nYou can see all information of your character. You can also increase ability stat with Stat Points.[[\nShortcut key is H.|]],#b#cff0000ff■ キャクラターウィンドウ#nb#nc\n自分のキャラクターの詳細情報を見ることができます。また、ステータスの割り振りもできます。[[\nHキーで開く|]]
TUTORIAL_STAT_TEXT,You can also distribute #bStat Points#nb you have gained by leveling in #bDetail tab#nb.\n\nUse #bApply#nb button to confirm changes.\n\n#cffff0000Clear Condition: Distribute Stat Points,#b詳細タブ#nbではレベリングで獲得した#bステータスポイント#nbを分配できるよ。\n\n適用ボタンを押すと、分配されたステータスが確定するんだ。\n\n#cffff0000クリア条件: ステータスポイントを分配
TUTORIAL_CHANGEJOB_TEXT,"Hi, there. I am #b#cffa0a0ffInfo Pang#nc#nb ^^\n\nYou can transfer your job to #bMercenary#nb, #bMagician#nb, #bAcrobat#nb, or #bAssist#nb when you reach level 15.\n\nYou need to complete the #bjob transfer quest#nb by talking to the #b#cffa0a0ffJob Drillmaster#nc#nb in #bEastern Flarine#nb.",やっほ～ #b#cffa0a0ffインフォファン#nc#nb だよ～！\n\nレベル15に到達すると、#bマーシナリー#nb、#bマジシャン#nb、#bアクロバット#nb、#bアシスト#nb へ転職ができるようになるんだ。#bフラリス東広場#nb にいる、#b#cffa0a0ffなりたい職業の訓練所教官#nc#nb へ話しかけて、#b転職クエスト#nbをクリアしてね！
TUTORIAL_FLY_TEXT,"Now you have reached the level to fly. Let me teach you #bhow to fly#nb!\n\nYou will first need to purchase a board or a broom to #b#cffa0a0ff(Station) Tina#nc#nb in Flarine and equip the item.\n\nThen [[press the Space bar|touch the #bSTART button#nb in bottom right of the screen]] to increase speed, and [[press Space bar|touch it]] again to decrease speed.\n\n[[Move your Mouse cursor while holding down the right button|Touch your character and #bslide your finger#nb or use the #bdirectional pad#nb]] to fly in that direction.\n\n[[When using the keyboard the W, A, S, D keys will move you.|You can also control your flight by #brotating your device#nb if device motion is supported. Use the button on top of the screen to toggle Device Motion.]]",おめでと～！空が飛べるようになったよ！さっそく#b飛ぶ方法#nbを教えるね～！\n\nフラリスの#b#cffa0a0ff＜ステーション ティナ＞#nc#nbからボードかほうきを購入し、アイテムを装備するところからだね。\n\n飛行アイテムに乗ったら、[[スペースバーを押すと出発進行～！|画面右下の#bSTART#nbを押すと出発進行～！]]止まるときはもう1度、[[スペースバーを押すんだ。|タップするんだ。]]\n\n[[右クリックしたままマウスカーソルを移動させると|キャラクターをタッチして#b指をスライド#nbさせるか、#b方向パッド#nbを使うと]] 行きたい方向を変えられるよ。\n\n[[キーボードのときはW、A、S、Dを使うんだ。|デバイスがジャイロスコープに対応している場合は、#bデバイスを回転させて#nb飛行をコントロールすることも可能だよ。画面上部のボタンでデバイスモーションを切り替えてね。]]
TUTORIAL_GUILD_TEXT,"A #bGuild#nb is a bigger community than a Party and can be created by the #b#cffa0a0ff[Public Office] Helena#nc#nb when you reach level 40.\n\nEach tab's details are as follows:\nInfo tab provides general info about the guild and notice, \nMember tab manages Guild members.\n\n#cffff0000Clear Condition: [[Hot Key 'G'|Open Guild window]]",#bギルド#nbは、パーティよりも大きなコミュニティで、レベルが40になって#b#cffa0a0ff＜ヘレナ＞#nc#nbのクエストをクリアすると結成できるだ！\n\n各タブの紹介をするね。\n情報タブでは、ギルドの情報とお知らせが確認できるんだ。\nメンバータブでは、ギルドメンバーの管理や確認ができるよ。\n\n#cffff0000クリア条件: [[Ｇキーを押す|ギルドウィンドウを開く]]
TUTORIAL_MESSENGER_TEXT,You can use #bMessenger#nb Window to check your friends' online status and chat with them. Remember to add your #bfriends#nb to the messenger.,さあ、次は#bメッセンジャー#nbだよ！\n\n[[Eキーを押すと、|メインメニューからメッセンジャーをタップすると、]]メッセンジャーウィンドウが開くんだ。\n\nフレンドみんなの接続状況が一目でわかるし、1対1のチャットもできちゃうんだ。\n\n近くに#bフレンド#nbはいるかな？ねぇ、追加してみようよ！\n\n#cffff0000クリア条件: [[Eキー|メッセンジャーウィンドウを開く]]
TUTORIAL_MESSENGER_TITLE,Messenger,メッセンジャー
