Key,English,Japanese
PROPQUEST_DUNGEONANDPK_INC_000439,Hunt Keakoon and get all 3 pieces of the prison key.,見張りのキクンが持っている ＜ネヴィルの鍵の破片＞ を三種類集めよう。
PROPQUEST_DUNGEONANDPK_INC_000442,You have delivered all the pieces of the key but it looks like he still has something to say.,＜ネヴィルの鍵の破片＞ を集めてドリアンに渡してあげた。何かもっとあるはずだけど…？
PROPQUEST_DUNGEONANDPK_INC_000444,Keakoon in Mine (2),鉱山のキクン族（中）
PROPQUEST_DUNGEONANDPK_INC_000445,I still have a need for you. Would you help me yet again?,クックックッ、ところで心の友よ！　実は、お願いがもう１つあるんだ。私の代わりに監獄の親父を助けに行ってくれないか？
PROPQUEST_DUNGEONANDPK_INC_000446,You are a true friend. Take this key and free my father. I am not strong enough. Please.,クックックッ、ありがとう、オマエは本当に友達がいのある奴だ！　この鍵を持って行って、親父を助け出してくれれば、必ず恩返しするぞ。クックックッ。頼んだぞ、友よ！
PROPQUEST_DUNGEONANDPK_INC_000447,You show yourself to be no better than the fiends that imprisoned my father.,クックックッ、やっぱり人間なんか信用するもんじゃないな。あばよ。
PROPQUEST_DUNGEONANDPK_INC_000449,My father is in a prison on the outskirts of Keakoon village. Please hurry he cannot last much longer.,親父がいる監獄は一番右の方のキクン街にある。クックックッ、さあ、早く行って、親父を助け出してくれ！
PROPQUEST_DUNGEONANDPK_INC_000450,"Rescue Nevil, father of Drian.",ドリアンのお父さん、ネビルを監獄から出してあげよう！
PROPQUEST_DUNGEONANDPK_INC_000453,You have saved Nevil. Go and talk to him.,ドリアンのお父さんであるネビルを救った。ネビルと話してみよう。
PROPQUEST_DUNGEONANDPK_INC_000455,Keakoon in Mine (3),鉱山のキクン族（下）
PROPQUEST_DUNGEONANDPK_INC_000456,"Many thanks, friend. You have done so much for us but would you do something more?",カッカッカッ。いやあ、どうもありがとう。私を助けてくれたことからみて、誠に勇気があって優秀な勇者だ！\nそんなオヌシに、実はもう一つ頼みたい事があるんだが、引き受けてはくださらんか？
PROPQUEST_DUNGEONANDPK_INC_000457,Please defeat the Elite Keakoon Guard Leader and bring me the Chief Sign that proves I am the one true Chief of the Keakoon. Would you also please bring me the cargo my son Drian is keeping safe for me?,まず、私がキクン族の大族長ということを証明する ＜キクン族長の印＞ を探してほしい。現在のエリートキクンガードリーダーを倒してが持っているだろう。もうひとつは息子のドリアンに預けてある荷物をここへ持ってきてほしい。カッカッカッ。
PROPQUEST_DUNGEONANDPK_INC_000458,What kind of person are you if you refuse to help those with less power than you?,カッカッカッ。力のみ強くても、弱いものを救う気持ちがなければ、勇者とは呼べないのだが…
PROPQUEST_DUNGEONANDPK_INC_000459,Thank you. It is my great hope that Keakoon and human can thrive together once again. Take this ring as a gift.,ありがとう。昔のように人間達とキクン族が、再び仲良くなる日が来ると、私は信じている。このリングはその気持ちだ。受け取ってくれ。カッカッカッ。ところでオヌシ、この ＜デェカネス鉱山＞ に入ってくるとは、筋金入りの冒険者だな。
PROPQUEST_DUNGEONANDPK_INC_000460,"If, by any chance, you want more adventure visit Bernard in Darken. Be careful. I would hate for something to happen to you.",カッカッカッ。さらなる冒険を求めるのであれば、＜ダーコン＞ のバナードという人物をたずねてみるといい。さあ、この鍵は次のゾーンへ移動させてくれる鍵だ。受け取るがいい、冒険者よ！
PROPQUEST_DUNGEONANDPK_INC_000461,Hrmm… It might not be that dangerous for someone as strong as you.,私を助けてくれるほどの勇者なら、きっと謎を解いてくれるだろう。カッカッカッ。
PROPQUEST_DUNGEONANDPK_INC_000462,Bring the seal of the chief and the package that Drian is holding back to Nevil.,＜キクン族長の印＞ と ＜ドリアンの荷物＞ をネビルに持っていく。
PROPQUEST_DUNGEONANDPK_INC_000465,"You rescued Nevil, chief of the Keakoon. You can feel the secrets around this place. Maybe you can get some information from Bernard.",鉱山の入り口で出会ったキクン族のドリアンのお父さんで族長でもある、ネビルを救ってあげた。ネビルによると、この鉱山にはまだ秘密が多いらしいが…まずがバナードに会ってからだな。
PROPQUEST_DUNGEONANDPK_INC_000467,Death Mine and Roaches (1),鉱山の謎を追え！（1）
PROPQUEST_DUNGEONANDPK_INC_000468,Hmm… Is that the ring of Nevil around your finger?,ん？　君のそのリングは、もしかしてキクン族長ネビルのリングじゃないか？　ということは、君がネビルを救い出し、キクンの反乱を鎮めた英雄ってことか！
PROPQUEST_DUNGEONANDPK_INC_000469,Your strength has been proven then. Would you prove yourself further? The Roach is somehow connected to the death of people in the mine.,なあ、俺の頼みも聞いてくれないか？　過去、人間達がこの ＜デェカネス鉱山＞ で次々と倒れていった理由は、＜ローチフル＞ という生物と関係があるらしいんだ。
PROPQUEST_DUNGEONANDPK_INC_000470,There is a mystery to be unlocked here. Would you bring me the blood of the Roach larva?,ここには解かねばならない問題がたくさんあるんだ。ローチフルの幼虫の血を持って来てはくれないか？
PROPQUEST_DUNGEONANDPK_INC_000471,Thank you. There are two kinds of Roach - Pink and Blue. Break open their eggs and hunt down the larva.,＜ローチフルエッグ＞ から孵化したての＜ローチフル虫＞を狩ってきてほしい。ブルーとピンクの２種類いるはずだ。
PROPQUEST_DUNGEONANDPK_INC_000472,There will be no revelation without danger.,「虎穴に入らずんば虎児を得ず」ってことわざ知ってるかい？　危険を乗り越えてこそ、本当の宝物が手に入るのさ！
PROPQUEST_DUNGEONANDPK_INC_000473,"Ahh, there is much to be learned from the blood of these Roaches.",やあ、ありがとう！　本当に感謝するよ。\nこれでやつらの習性と正体に関する全ての資料の収集ができたぞ。
PROPQUEST_DUNGEONANDPK_INC_000474,No! No! No! Bring me more information!,もっともっと真剣に情報を集めて来てくれよ!
PROPQUEST_DUNGEONANDPK_INC_000475,Bring the blood of Roaches by destroying their eggs and defeating Roach Larva.,キクンゾーンを過ぎ、ローチフル・ゾーンに行きローチフルエッグを割ってから、ピンクとブルーの ローチ水を持って行く。
PROPQUEST_DUNGEONANDPK_INC_000478,Looks like he still has a need of you.,まだ、何か君の力が必要なようだ.
PROPQUEST_DUNGEONANDPK_INC_000480,Death Mine and Roaches (2),鉱山の謎を追え！（2）
PROPQUEST_DUNGEONANDPK_INC_000481,The toxicity of Roaches has poisoned many humans in the mine.,君に採ってきてもらったローチ水を分析した結果、この鉱山で人間達が倒れていった原因がとうとう分かったぞ！ローチフルという生物には毒性があるんだ。
PROPQUEST_DUNGEONANDPK_INC_000482,It seems that the Roach Queens are the source of the poison.,特に、人間にとって致命的な猛毒が、この ローチフルの女王であるローチクイーンの体から発生することも判明した。
PROPQUEST_DUNGEONANDPK_INC_000483,Bring me the blood of Pink and Blue Roach Queens so that I can make a vaccine.,ワクチンを作る為には、ピンクとブルーの ＜ローチクイーン＞ の体から採れる ＜ローチクィーン水＞必要なのだがどうだ、君にそれを採ってくる勇気はあるか？
PROPQUEST_DUNGEONANDPK_INC_000484,Sprinkle this liquid on the Roach Queen egg to wake her up. Be careful.,ローチクイーンを起こすには、この液体を ＜ローチクイーンエッグ＞ に振りかけることだ。だがローチクイーンは凶暴だから、気をつけてくれ。
PROPQUEST_DUNGEONANDPK_INC_000485,You really will not see this through to the end?,ここまで来て、諦めるのか！もう少しで、謎が解けるというのに…！
PROPQUEST_DUNGEONANDPK_INC_000486,This vaccine will save many lives. Thank you.,君のおかげで、この鉱山で倒れて行った数多くの魂たちを慰めることが出来た。ありがとう、感謝するよ。\nこのワクチンさえあれば、あのローチクイーンの毒も恐れることはなくなったぞ。
PROPQUEST_DUNGEONANDPK_INC_000487,Take this weapon as a token of gratitude and this card to venture deeper into the mine.,この武器は感謝の気持ちだ。それからこのカードは、鉱山のさらに奥深くへ行けるIDカードだ。
PROPQUEST_DUNGEONANDPK_INC_000488,The Roaches appeared very suddenly in the mine. Maybe you can find out the reason by going deeper into the mine.,ローチフルが鉱山に現れたのは、突然のことだったそうだ。\n怪しいと思わないか？\nもっと鉱山の奥に行ってみれば、その原因が分かるかも知れないな。
PROPQUEST_DUNGEONANDPK_INC_000489,I am sure that you can handle the upcoming danger.,君なら、きっとこの謎を解明出来ると信じているぞ！\nだが、鉱山の奥地は今までよりずっと危険だからな。仲間を集めて行くのもいいんじゃないか？
PROPQUEST_DUNGEONANDPK_INC_000490,Gather the blood of Pinky and Blue Roach Queen.,ピンクとブルーの、ローチクイーン水を持って来て。
PROPQUEST_DUNGEONANDPK_INC_000493,Something about the way Bernard talks suggessts that the Roaches were placed in the mines intentionally. Maybe you can find out.,バナードは、＜ローチフル＞ が何者かによって意図的に作られたのではないかと睨んでいるみたいだ。もっと奥まで行ってみれば、何かがわかるだろう。
PROPQUEST_DUNGEONANDPK_INC_000495,Dwarpet Kazen,ドワーフ・カゼン
PROPQUEST_DUNGEONANDPK_INC_000496,What brings you here? I am sure you know of the many deaths surrounding this place.,人間がこんなところへ何の用だ？ここは人間が足を踏み入れたが最後、決して帰れない場所だぞ。ああ、そうか！ひょっとして、その事件について調べに来たのか？
PROPQUEST_DUNGEONANDPK_INC_000497,You will not be able to find out what happened here without my help. I will tell you what you want to know if you do me a favor. What do you think?,だったら、俺がその事件の顛末を教えてやってもいいぜ。ただし、その前に片付けてほしい事があるんだが、どうだ？　取引といかないか？
PROPQUEST_DUNGEONANDPK_INC_000498,Bring me 30 Cillin and I will tell you everything you need to know.,よし、取引成立だ！だが、簡単な頼みじゃないから、まずは小手調べといこうじゃないか。この辺りに落ちている＜シルリン＞という鉱物の結晶を30個、集めて来てくれないか。
PROPQUEST_DUNGEONANDPK_INC_000499,"Pssh, some great hero, you cannot even bring me some simple stones.",石拾いさえ出来ないで、この鉱山の秘密を調べるつもりか？\n生きてるうちに引き返した方がいいんじゃないか？
PROPQUEST_DUNGEONANDPK_INC_000500,Hmm… I did not think you would be back so soon. Take this money as a gift.,うーん...こんなに早く戻ってくるとは思わなかった。このお金を贈り物として送ろう
PROPQUEST_DUNGEONANDPK_INC_000501,I said 30. Not 29 or 28. Bring me 30 Cillin.,30個だ。29個じゃないぞ！正確に30個を持ってきてくれ。
PROPQUEST_DUNGEONANDPK_INC_000502,Gather 30 Cillin.,＜シルリン＞30個を持って来て。
PROPQUEST_DUNGEONANDPK_INC_000507,Bring Ribenuum,神秘の鉱石を持ってくる
PROPQUEST_DUNGEONANDPK_INC_000508,I am here in Dekane mining for Ribenuum. In all of Madrigal Ribenuum can only be found in the Darkon area.,俺がこの ＜デェカネス鉱山＞にいる理由は、＜リベニウム＞ という鉱物を掘り出すためだ。＜リベニウム＞ は広いダーコン地域大陸の中でも、唯一ここでしか採れない、貴重な鉱物なんだ
PROPQUEST_DUNGEONANDPK_INC_000509,Ribenuum is made when a Green Trillipy eats a stone and metabolizes it.,何故そんなに貴重かって？＜リベニウム＞ は ＜グリーントリルピ＞ という昆虫が岩石を食って、自分の甲殻を作ってるうちに生成される金属だから、わずかしか採れないんだ。しかも ＜グリーントリルピ＞ はここにだけしか棲息していないってわけさ。
PROPQUEST_DUNGEONANDPK_INC_000510,Would you bring me some Ribenuum? A Green Tillipy is dangerous but you look equally as dangerous.,その上＜グリーントリルピ＞はとても凶暴だ。だから危険なことが好きなオマエが ＜リベニウム＞ を採って俺に渡してくれるのは、いいアイデアだと思わないか？
PROPQUEST_DUNGEONANDPK_INC_000511,Green Trillipy are down the hall to the right. The room to the left is blocked.,＜グリーントリルピ＞はこの付近にはいない。この先の通路に出て、右の部屋に棲息している。
PROPQUEST_DUNGEONANDPK_INC_000512,"Are you kidding me? Go on and get out of here, I may not look it but I am an old Dwarpet and I do not have time for games.",ああ、そうかい？　なら取引は中止だな。
PROPQUEST_DUNGEONANDPK_INC_000513,Ahhh...you brought the Ribenuum. But what is this? It is flawed!,ちゃんと30個持ってきたな。でもこの＜リベニウム＞ は混じりモノが多くて価値が低いな。
PROPQUEST_DUNGEONANDPK_INC_000514,How hard is it to bring me what I asked for? 30 pieces of Ribenuum?,＜リベニウム＞ 30個を持って来るのは、簡単な事だろ？
PROPQUEST_DUNGEONANDPK_INC_000515,Gather 30 pieces of Ribenuum from Green Trillipy,グリーントリルピから＜リベニウム＞30個を持って来て！
PROPQUEST_DUNGEONANDPK_INC_000520,Refine Ribenuum,注文の多いカゼン
PROPQUEST_DUNGEONANDPK_INC_000521,The Ribenuum you brought is impure. I could take it home and refine it myself but the other Dwarpets would laugh me back to Flarine.,オマエが採ってきた リベニウムは純度が低すぎる。この リベニウムは精錬しないと使い物にならない。これを売り物にしようなんざ、笑い者になるのがオチだよ。
PROPQUEST_DUNGEONANDPK_INC_000522,"It will have to be refined in a human village then. There is only one human I trust to do it it right. There is man named Nein, he was one of the last humans to work in these mines. Maybe the very last human.",街へ出て精錬するしかないな。人間の中でもこの ＜リベニウム＞ の精錬が出来る奴は、俺が知っている限り一人しかいない。昔この鉱山で働いた ＜ナイン＞ という者だ。
PROPQUEST_DUNGEONANDPK_INC_000523,"Bring these Ribenuum to Nein and have him refine them. Then bring them back to me, would you?",その ＜ナイン＞ に会って、この ＜リベニウム＞ を精錬して来てくれ。俺との取引はそれからだ。
PROPQUEST_DUNGEONANDPK_INC_000524,I heard that Nein lives somewhere in the Dead Walderness. He will refine the 30 pieces of impure Ribenuum into 10 pieces of high quality Ribenuum.,＜ナイン＞ は＜デットワルドネス砂漠＞のどこかにいると聞いたことがある。奴に会って純度の高い ＜高純度リベニウム＞ を持って来てくれ。多分精錬したら数は10個に減るだろうけど、まあ仕方ない。
PROPQUEST_DUNGEONANDPK_INC_000525,Are you kidding me? Get lost! I do not have patience for games!,ああ、そうかい？　なら取引は中止だな。
PROPQUEST_DUNGEONANDPK_INC_000526,"Oh… Thank you, thank you, thank you! Take this necklace and some money with you.",あぁ...ありがとう、ありがとう、ありがとう!このネックレスといくらかのお金を送ろう
PROPQUEST_DUNGEONANDPK_INC_000527,Hmmm... maybe I was asking too much of you. You can just go home.,うーん...もしかしたら、私はあなたに多くを求めすぎていたのかもしれません。家に帰ればいいのです。
PROPQUEST_DUNGEONANDPK_INC_000528,Gather 10 pieces of high quality Ribenuum,＜高純度リベニウム＞10個を持って来て！
PROPQUEST_DUNGEONANDPK_INC_000533,Bring Triduum,トリディウム収集
PROPQUEST_DUNGEONANDPK_INC_000534,"Ribenuum is useless to most humans. Maybe you have a Dwarpet friend you can give it to? Here, let me see it. These samples are too impure and even I cannot refine them without the right materials.",＜リベニウム＞ の精錬だって？こいつは人間には価値がない金属だが君、ドワーフの友達でもいるのかい？それにしても、これは純度が低すぎるな。このままでは精錬出来そうにもないぞ。
PROPQUEST_DUNGEONANDPK_INC_000535,I need a special metal called Triduum in order to refine this. You can get it by hunting Violet Trillipy but they live deep in the Dekane Mine.,こいつを精錬しようとするなら、＜トリディウム＞ という特殊な金属が必要だ。その金属は ＜バイオレットトリルピ＞ という生物の甲殻から採れるんだが…その生物は呪われた ＜デェカネス鉱山＞ の奥の奥の、さらに奥地にしかいないんだ。
PROPQUEST_DUNGEONANDPK_INC_000536,Well… If you really need the Ribenuum refined bring me 20 Triduums. You are going to need a special ID card to go in there.,しかもそこに入るにはIDカードを入手しなければならない。まあ君にリベニウムが本当に必要なら、仕方ないだろう。 それならトリジウムを20個入手してほしい。 この分量を精錬するにはそれくらいの量は必要だ。
PROPQUEST_DUNGEONANDPK_INC_000537,Go and get an ID card from the guys I used to work with.,そうか、だったらまずは＜バイオレットトリルピ＞ が棲息している地域へ入るための通行証が必要になるが…それは、昔、あの鉱山で働いていた人に聞いた方が良いと思う。
PROPQUEST_DUNGEONANDPK_INC_000538,Ha ha ha.You can do that if you need to. I hope you are not doing this for some Dwarpet.,まあ、君が自分のためというならまだしも、ドワーフのためというなら、やめておいたほうが賢明だね。
PROPQUEST_DUNGEONANDPK_INC_000539,"Here is your refined Ribenuum. But, a word of warning, if the Dwarpet Kazen asked you for this… he is thinking more than he is saying.",さあ、これが精錬した＜高純度リベニウム＞ だ。だが、もしこれがカゼンというドワーフから頼まれたことだったら用心しろ。奴は何かたくらんでいるような気がするんだ。
PROPQUEST_DUNGEONANDPK_INC_000540,Kazen has hated humans for as long as I have known him and him working with you means he is on to something big. You know… there is a rumor that he had a hand in all the deaths in that mine.,あいつはドワーフの中でも特に、人間が大嫌いなドワーフなんだ。だから、もし君に親しい態度をとっても、何かをたくらんでいるに違いない。それにあいつは＜デェカネス鉱山＞ の怪しい部分に関わっている、という噂もあるからね。
PROPQUEST_DUNGEONANDPK_INC_000541,You let me know if he is acting suspiciously. Maybe I can do something to help you.,とにかく少しでも奴のあやしい動きに気づいたら、俺に相談しろ。何か力になってやれることがあるかもしれないからな。
PROPQUEST_DUNGEONANDPK_INC_000542,Why not just let it go? Go home and get some rest.,もうやめておいたほうがいいんじゃないか？　どうせ無駄骨だよ。
PROPQUEST_DUNGEONANDPK_INC_000543,Get the ID card that will allow you into the room with the Violet Trillipy. Hunt them down and bring 20 pieces of Triduum to Nein.,＜バイオレットトリルピ＞ のいる場所へ入れる通行証を手に入れ＜トリディウム＞ 20個を持って行く。
PROPQUEST_DUNGEONANDPK_INC_000548,ID Card (1),IDカード（1）
PROPQUEST_DUNGEONANDPK_INC_000549,"What? You want to know where the Violet Trillipy live? You seem so curious about this accursed mine. Unfortunately, there are not many people left who know much about it.",なんと… ＜バイオレットトリルピ＞ の居る場所へ行きたいと！？　あの生物については、その存在さえあまり知られていないというのに。よほど呪われた鉱山に魅入られてしまったと見えるな。
PROPQUEST_DUNGEONANDPK_INC_000550,Only a few of the mine workers go that deep into the mine. I don't know much about them or the ID card they use to get down there. Oh! You should go speak with Bernard about this.,＜バイオレットトリルピ＞ が居る地域は、限られた者だけが入れるところだったから、私などは何も知らないのだ。そうだ！　バナードだったら何か知っているかもしれないな。
PROPQUEST_DUNGEONANDPK_INC_000551,Would you please say Hi to Bernard for me?,バナードに会ったら、私からもよろしく言っていたと伝えてくれ。
PROPQUEST_DUNGEONANDPK_INC_000552,"No, you are right. You should not be the next one to suffer.",それがいい。あんな危険な場所にわざわざ行くものではないからね。
PROPQUEST_DUNGEONANDPK_INC_000553,Violet Trillipy… Do you mean you are going in there with them?,＜バイオレットトリルピ＞の元へ行きたいと？
PROPQUEST_DUNGEONANDPK_INC_000554,Why not just relax and give it up?,もうやめておいた方がいいのではないか？
PROPQUEST_DUNGEONANDPK_INC_000555,"Chat with Bernard, then meet Andre in Darkon 3.",バーナードとチャットしてから、ダーコン3でアンドレに会いましょう。
PROPQUEST_DUNGEONANDPK_INC_000560,ID card (2),IDカード（2）
PROPQUEST_DUNGEONANDPK_INC_000561,"Look, I have no problem giving you the ID card… I just do not want to see you die… But if you really insist, then fine. Hunt some Watangka and I will give you the card.",この通行証を君に渡すのは、たやすいことだ。\nだが俺は、人が無駄に死んで行くのを黙って見過ごすわけにはいかない。まず、君があそこへ行くだけの実力があるか見せてもらおう。\nワタングカを捕まえて、ここへ帰って来られたら、通行証を渡そうじゃないか。
PROPQUEST_DUNGEONANDPK_INC_000562,If you can hunt Watangka you can probably hunt Violet Trillipy.,ワタングカくらい暴悪なやつらを捕まえる事が出来るなら＜バイオレットトリルピ＞ を捕まえられるかもしれん。
PROPQUEST_DUNGEONANDPK_INC_000563,Bye bye then! Take care of yourself…,それでは、頑張りたまえ。
PROPQUEST_DUNGEONANDPK_INC_000564,Hmm… Violet Trillipy may be stronger than Watangka.,出直してくることだな。ワタングカを相手に出来ないようでは、わざわざ死にに行くようなものだ。
PROPQUEST_DUNGEONANDPK_INC_000565,"Alright, here is the ID card. Just make sure you come out of there alive. I do not need a guilty conscience.",見事な手並みだな。これなら通行証を渡してもよさそうだ。\nいいか、必ず生きて帰ってくるんだぞ！
PROPQUEST_DUNGEONANDPK_INC_000566,I guess we all get tired sometime?,なんだ？　もう音を上げるのか？
PROPQUEST_DUNGEONANDPK_INC_000567,Defeat 30 Captain Watangka and the Lord Watangka.,Defeat 30 Captain Watangka and the Lord Watangka.
PROPQUEST_DUNGEONANDPK_INC_000572,Door of Dark,闇の聖地 ～イブリス神殿～
PROPQUEST_DUNGEONANDPK_INC_000573,"Excuse me. If you are not busy, would you please listen to my story? Have you ever heard of the Iblis Temple?",あの、あなたは冒険者ですか？…そうですか。よかった！実は、ぜひ聞いてもらいたい話があります。まず＜イブリス神殿＞をご存知ですか？
PROPQUEST_DUNGEONANDPK_INC_000574,"The Iblis Temple was built by the followers of Iblis, a leader from before the first age of Madrigal.",知らないようですね！遥かな昔、イブリスに魅入られしもの達に作られた神殿があったと伝えられています。伝説に曰く、闇の聖地＜イブリス神殿＞と。
PROPQUEST_DUNGEONANDPK_INC_000575,"The temple is located in the Fantasy Desert, in the southern part of Saint Morning.",寺院はセイントモーニングの南部のファンタジー砂漠にあります。
PROPQUEST_DUNGEONANDPK_INC_000576,You see... every mayor has to explore all the Islands of Madrigal. In the course of these travels we have to visit the Iblis Temple but... I am so afraid.,夢幻で砂漠で発見された神殿は、伝説にあるイブリス神殿と酷似していたようですが、正確なことは何もわかっていません。調査団が相次いで謎の事故にあい、調査が中断されているためです。
PROPQUEST_DUNGEONANDPK_INC_000577,Would you please help me? I beg of you.,そこで、あなたにお願いがあります。頼めますか？
PROPQUEST_DUNGEONANDPK_INC_000578,"Thank you! Please, investigate the entrance of the temple for anything dangerous. Would you?",助かります。では、神殿の入口周辺を調べてきてください。何か危険がないか？このままでは調査を再開できません。
PROPQUEST_DUNGEONANDPK_INC_000579,"I cannot force you to help me if you are busy. But maybe, when you have the time, you could come back and help me.",そうですか……残念です。調査に協力していただけるようになったら、また来てくださいね。
