Key,English,Japanese
EXCHANGE_FINDGOLDENAIBATT_EVENT_2310,Have you heard the news? Golden Monsters have appeared!\nPeople say that you can get gold shard by hunting down the golden monster… Can you get some for me?,ニュースを聞いたことがありますか?ゴールデンモンスターが登場!\n\n 黄金のモンスターを狩ることで金のかけらが手に入ると言われています...私のためにいくつか手に入れてもらえますか?
EXCHANGE_TIME_TO_HUNT_2023,"It's been a bumper year, so there are a lot of monsters out to get crops.\nIt's time to hunt them down! Can you help?",今年は豊作の年だったので、作物を獲るためにたくさんのモンスターがいます。\n\n 彼らを追い詰める時が来ました!手伝ってもらえますか?
EXCHANGE_JEWELRY,Exchange your jewelry here. Note the upgrade level of the output items!,ここでジュエリーを交換してください。出力項目のアップグレードレベルに注意してください。
EXCHANGE_CHRISTMAS_2023,Theif Santas have stolen all the presents I was going to give out this Christmas.\nCan you help me get them back?,今年のクリスマスに配る予定だったプレゼントをサンタさんが全部盗んでしまいました。 取り戻すのを手伝ってもらえますか?
EXCHANGE_ATTACK_OF_THE_SNOWCLONES,Yettis have taken away all the toy hammers from the orphanage. Could you bring the hammers back from the Yettis?,イェッティは孤児院からおもちゃのハンマーをすべて持ち去ってしまいました。イエッティからハンマーを取り戻してくれませんか？
EXCHANGE_KALGASCHIPS,"The items I sell here in my shop are absolutely the best you can find! So, how many Kalgas Chips do you have, hmmm?",私がここの店で販売しているアイテムは、あなたが見つけることができる最高のものです!それで、あなたはいくつのカルガスチップを持っていますか、うーん?
EXCHANGE_MARCH_2023,Green monsters have appeared all over the Madrigal continent. Defeat them and bring me the tokens!,マドリガル大陸のあちこちに緑の怪物が出現した。奴らを倒してトークンを持ってきてくれ!
EXCHANGE_ATTACK_OF_THE_HUNGRY_MONSTERS,"Hungry monsters are attacking travelers, descending on villages and stealing food from homes. Would you like to join the fight against the monsters?",お腹を空かせたモンスターが旅行者を襲い、村に降り立ち、家から食べ物を盗んでいます。モンスターとの戦いに参加しませんか?
EXCHANGE_2ND_ANNIVERSARY_EVENT,"Have you donated enough tokens to your guild? If so, we'll exhange them for boxes!",ギルドに十分なトークンを寄付しましたか?もしそうなら、箱と交換します!
EXCHANGE_2024_VACANCE_EVENT,What vacation items do you need? Bring us your beautifully polished seashells and we'll exchange them with rewards!,What vacation items do you need? Bring us your beautifully polished seashells and we'll exchange them with rewards!
EXCHANGE_PIRATE_SHIP_EVENT,"The pirates stole my treasure map.\nIf you can bring back my treasure map, I'll give you a good case","The pirates stole my treasure map.\nIf you can bring back my treasure map, I'll give you a good case"
EXCHANGE_YELLOWCHIPS,"The items I sell here in my shop will certainly be helpful! So, how many Yellow Chips do you have, hmmm?","The items I sell here in my shop will certainly be helpful! So, how many Yellow Chips do you have, hmmm?"
EXCHANGE_FISHINGCHAMPION_EVENT,"Have you ever... Have you ever been fishing? Once you fall in love with fishing, you'll never get out!","Have you ever... Have you ever been fishing? Once you fall in love with fishing, you'll never get out!"
EXCHANGE_3RD_ANNIV_EGG_UPGRADE_EVENT,Exchange items for the Egg Upgrade Event,Exchange items for the Egg Upgrade Event
EXCHANGE_FWC_COIN_2025,"Hey there! This is where you can exchange your Champion Coins for items you want.\nEach item has a limited number of exchanges, and your coins are limited too.\nSo think carefully and make sure to grab what you really need!\n\n※ Champion Coin disappears once the period is end.\n※ Unused Champion Coin will be replaced to Penya\n ┗ 1 Champion Coin = 10 Penya","Hey there! This is where you can exchange your Champion Coins for items you want.\nEach item has a limited number of exchanges, and your coins are limited too.\nSo think carefully and make sure to grab what you really need!\n\n※ Champion Coin disappears once the period is end.\n※ Unused Champion Coin will be replaced to Penya\n ┗ 1 Champion Coin = 10 Penya"
EXCHANGE_PTS,Grab useful items for your testing purposes here!,Grab useful items for your testing purposes here!
EXCHANGE_ALCHEMY,Alchemy,Alchemy
EXCHANGE_CARPENTRY,Carpentry,Carpentry
EXCHANGE_COOKING,Cooking,Cooking
EXCHANGE_SMITHING,Smithing,Smithing
EXCHANGE_KEBARAS2COST,Kebaras 2 Costumes can be exchanged for Kebaras 2 Costume Fragments here!,Kebaras 2 Costumes can be exchanged for Kebaras 2 Costume Fragments here!
